;meta[fps=30]
;meta[frames=26]
jaw_open_a;0;-0.009819428;0.008402286;0.036827434;0.055707432;0.059200007;0.043602295;0.008914287;-0.00067657145;-0.0008868574;-0.0008228572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.010560001;0.009714286;0.03997715;0.056948572;0.05538286;0.029840004;0.0010590475;0.028354287;0.04994286;0.05283048;0.037897144;0.0019382852;-0.007434667;0.017248003;0.039021716;0.06517029;0.08796343;0.10246402;0.120224;0.12991543;0.12768915;0.113508575;0.07972572;0.04370286;0.014857145;-0.0010971427;-0.004571429;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.00010496388;0.00088933035;0.0030057838;0.011416251;0.033836532;0.048401065;0.05831538;0.05431276;0.03994671;0.02244382;0.013867955;0.0014806269;0.0019224293;0.008911434;0.021863975;0.039644856;0.06124642;0.06691446;0.055977233;0.032633267;0.010895249;-0.0011860917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.00082158076;0.006492492;0.032098904;0.07001472;0.09733014;0.09394266;0.07160826;0.056178574;0.053139396;0.062199686;0.078403234;0.100596905;0.1332507;0.16385481;0.17085162;0.16403611;0.15994157;0.15508127;0.1448974;0.11880718;0.07875295;0.038561337;0.01345732;0.00077864033;-0.0010849447;-0.00009446748;0.000014313256;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0.00009542171;-0.001789157;0.0037850614;0.03671748;0.113631345;0.16408823;0.17693701;0.12879333;0.09562262;0.102441825;0.1431792;0.13463472;0.0954217;0.032462463;0.00093513285;-0.0042621708;-0.001183229;0.00012722892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.000009035446;-0.000018070892;0.00000903485;-0.000009036047;0.00009035208;0.00018431891;0.00033069096;-0.000120170116;-0.00059407105;0.00079736445;0.0018585601;0.0045817983;0.007609525;0.015444933;0.021214422;0.029115787;0.024181161;0.020662816;0.012552735;0.008587144;0.0045171957;0.0022511438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0014583616;0.011488772;0.05745722;0.12298107;0.17826784;0.19126062;0.16334023;0.1192851;0.10456268;0.12181403;0.15873952;0.1891369;0.2035283;0.18886079;0.15466946;0.11056126;0.07198667;0.0424194;0.025324285;0.014523502;0.005547341;-0.0005877977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0011889542;0.009344646;0.047019355;0.100929014;0.1482868;0.16321406;0.14607958;0.11493672;0.10745417;0.123144;0.15118128;0.16998634;0.17440668;0.15616791;0.12615162;0.090059586;0.058716685;0.034533113;0.020621901;0.011804938;0.004506449;-0.00047758562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0010965543;0.010587038;0.025777375;0.03439396;0.02994651;0.016615305;-0.0002282166;0.003239567;0.010024845;0.013381303;0.011021207;0.0058445795;-0.00057889166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0010742893;0.010364388;0.02532651;0.033892993;0.029612537;0.016542943;-0.00021151785;0.0031282422;0.009852291;0.01329781;0.011021208;0.0059113745;-0.000584458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
