;meta[fps=30]
;meta[frames=41]
jaw_open_a;0;0;-0.017760001;0.0089257145;0.06310858;0.14041714;0.16550858;0.13838287;0.059040003;0.005182857;-0.020320002;0.0035657159;0.04033702;0.070360385;0.09911138;0.1257407;0.14520687;0.1555312;0.1681331;0.1412343;0.10909766;0.10482846;0.120078474;0.14945677;0.16524573;0.13933715;0.09486858;0.052137144;0.016777143;0.003977144;0.0007085715;-0.0026057144;0;0;0;0;-0.014811429;0.022217143;0.044434287;0.051840004;0.044434287;0.022217143;-0.014811429;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.005851429;-0.0034742858;0.02907429;0.06752001;0.08100572;0.06953143;0.033097148;-0.0017371429;-0.009028573;-0.008045715;0.01638705;0.03449753;0.051163435;0.068245344;0.08097677;0.090842925;0.12703851;0.14829259;0.12970921;0.088469334;0.040781714;-0.003035939;-0.010275047;0.016685715;0.051984757;0.08854857;0.101417154;0.07824763;0.04434286;0.008960001;-0.004175239;-0.0027428572;0;0;-0.009142858;0.0137142865;0.027428573;0.032;0.027428573;0.0137142865;-0.009142858;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.001436693;0.012935605;0.041692723;0.07667074;0.104615584;0.11618129;0.10413311;0.08658923;0.061218392;0.034879018;0.014990512;0.004246504;-0.0014913221;-0.002141263;-0.0021688165;0.0040188045;0.022799589;0.052078426;0.08105562;0.099436335;0.10343795;0.09728576;0.09442454;0.099011935;0.10269045;0.11125336;0.11682479;0.1043651;0.08105597;0.05040413;0.025584944;0.015572823;0.011579422;0.006433808;0.022457495;0.07450049;0.116109125;0.12098994;0.082000636;0.030573113;-0.0032347958;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0.000055662655;-0.0003021687;-0.0047154226;0.0040951804;0.013677108;0.020793976;0.018662892;0.010830361;-0.0010575904;0;0;0;0;0.00012192774;-0.0020727715;0.0044848192;0.02705735;0.07984146;0.13741785;0.17174846;0.15330027;0.1007017;0.04102603;0.008805303;-0.0021628921;-0.00047710852;0.000047710855;0.00019084342;-0.0019084341;-0.0038168682;-0.004771085;-0.0038168682;-0.0019084341;0.00019084342;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007155954;-0.000074541116;0.0007427014;0.0051907776;0.012273545;0.028496416;0.04997512;0.082590275;0.11276861;0.14175294;0.1590248;0.1557233;0.13951398;0.10322056;0.071735725;0.04187046;0.023525195;0.010175549;0.0037270596;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0.00009542171;-0.0010920484;-0.0017387957;0.011546202;0.033246867;0.06401965;0.09844163;0.12835774;0.14398357;0.14663595;0.12707026;0.10562087;0.10693548;0.12897797;0.16103669;0.1761922;0.15666653;0.11220796;0.06530423;0.027338315;0.008651568;0.0022424099;-0.0002703615;0;0;0;0;-0.0019879523;0.01987952;0.03975904;0.049698804;0.03975904;0.01987952;-0.0019879523;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0040967716;0.036960002;0.117938034;0.2188433;0.30349508;0.35691455;0.36504683;0.381484;0.39881554;0.40501302;0.37902173;0.31048325;0.2078074;0.117271215;0.07030195;0.09354704;0.15050739;0.18583597;0.1794281;0.14100143;0.115277365;0.15024465;0.23193146;0.28240263;0.2744911;0.1991647;0.123462;0.08755921;0.10072714;0.11541282;0.111551665;0.08235291;0.053766787;0.03883398;0.030245235;0.024979549;0.01612733;0.0062434953;-0.0006568194;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0036180727;0.03262945;0.104478806;0.19216977;0.2585308;0.28548267;0.27301422;0.27020326;0.2798951;0.28101346;0.25738811;0.20238139;0.13626838;0.08837029;0.08042674;0.11323317;0.15793005;0.1748488;0.15652773;0.116802454;0.09439274;0.12561393;0.19380903;0.23550315;0.22737083;0.16433007;0.10373331;0.08040842;0.096055195;0.11130491;0.10713208;0.07865319;0.050185822;0.03395422;0.02459362;0.01973798;0.012757882;0.004981808;-0.000523229;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.00043138562;0.0038830275;0.012527997;0.023481295;0.027558586;0.023130618;0.012037051;0.0037271718;-0.0015435257;0.0010019282;0.014289719;0.034868203;0.06327904;0.0963141;0.12608644;0.14466442;0.14771818;0.12829365;0.09256317;0.054579467;0.023865672;0.005683404;-0.0006857639;0;0;0;0;0;0;0;0;0;0;0;-0.0019481931;0.01948193;0.03896386;0.048704825;0.03896386;0.01948193;-0.0019481931;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;-0.0006000435;0.005402618;0.01741462;0.032601617;0.03823468;0.032067258;0.016666513;0.005146569;-0.0017110701;-0.001807181;0.011950897;0.03442723;0.06633159;0.10213949;0.13344713;0.15022981;0.15363152;0.13349812;0.09636345;0.05687895;0.024875272;0.005918796;-0.0007143375;0;0;0;0;0;0;0;0;0;0;0;-0.0019147956;0.019147955;0.03829591;0.047869883;0.03829591;0.019147955;-0.0019147956;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.00065570616;0.005903581;0.017255425;0.050046302;0.10721186;0.1794898;0.23926148;0.26453453;0.25914305;0.23908779;0.21397059;0.18681094;0.15865232;0.12924203;0.116648525;0.11424935;0.11611503;0.13929233;0.18698584;0.24777533;0.30244243;0.32731673;0.30206177;0.24246652;0.18020786;0.12911233;0.09098989;0.06163156;0.05109387;0.06338752;0.095414706;0.12186781;0.11841674;0.08631423;0.049487073;0.030017758;0.020704282;0.02004969;0.016476147;0.008238073;-0.0008238074;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.00040466755;0.0036436776;0.009696435;0.039072406;0.09681962;0.17327228;0.23803191;0.26493534;0.2579519;0.23715633;0.21229872;0.18566921;0.15760079;0.12760554;0.11409993;0.111375295;0.113974996;0.13812219;0.1854612;0.24339592;0.29377836;0.31462008;0.28773975;0.23028757;0.17286596;0.12573361;0.09011043;0.06118811;0.050863422;0.06416457;0.0978995;0.12496602;0.12144481;0.08847394;0.050666746;0.031451628;0.022587908;0.02226284;0.018257353;0.009128677;-0.00091286766;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0.000011132533;0.000059373495;-0.0028462172;0.0054734945;0.0138414465;0.019389158;0.016635714;0.009336483;-0.0009165784;0;0;0;0;0;0;0;0;-0.0017552292;0.016984534;0.040782172;0.05523591;0.049298562;0.028907472;0.003922362;-0.00056775904;0;0;0.000011132533;-0.00011132532;-0.00022265063;-0.0002783133;-0.00022265063;-0.00011132532;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0.000011132533;0.000059373495;-0.0028499279;0.005510602;0.013915662;0.019481927;0.01670993;0.009373589;-0.0009202892;0;0;0;0;0;0;0;0;-0.0016290604;0.015759952;0.03788771;0.051339522;0.04584747;0.026903616;0.0036774464;-0.0005306507;0;0;0.000011132533;-0.00011132532;-0.00022265063;-0.0002783133;-0.00022265063;-0.00011132532;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;-0.00031356633;0.0025604824;0.011171495;0.026797857;0.047164828;0.06734438;0.08203749;0.08789319;0.090537176;0.07911149;0.057842784;0.03159969;0.01095441;-0.0011856147;0;0;0;0;0;-0.0005566266;0.004675664;0.018964268;0.04132025;0.06590459;0.078066885;0.06824242;0.044919763;0.02007752;0.0036737344;-0.00048240964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;-0.0008794701;0.007937496;0.025204053;0.047602706;0.06801976;0.0825032;0.087635286;0.092528045;0.093943976;0.09203054;0.083990745;0.067619875;0.044099174;0.021237532;0.0060358127;0.0018885732;0.0030015789;0.0041254694;0.0031444458;0.0005396803;0.005253195;0.021246437;0.045609985;0.06875451;0.07233363;0.05452714;0.028532676;0.007887398;-0.0010353253;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012245784;0.0006345543;0.0072250133;0.025092727;0.04876049;0.071429096;0.08017094;0.06820903;0.043725803;0.020417064;0.004369519;-0.000542711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012245784;0.0006345543;0.0072250133;0.025092727;0.04876049;0.071429096;0.08017094;0.06820903;0.043725803;0.020417064;0.004369519;-0.000542711;0;0;0;0;0;0;-0.0011800484;0.011800484;0.023600968;0.02950121;0.023600968;0.011800484;-0.0011800484;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00038168684;0.0029580728;0.0150957145;0.037088037;0.05990893;0.07205706;0.074332714;0.071850955;0.072899;0.074696906;0.06782734;0.04837658;0.026937544;0.00940858;0.0012500244;-0.00019084342;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;-0.0014981208;0.013521255;0.042977933;0.0808699;0.11295067;0.12849009;0.13052735;0.13382415;0.13581997;0.1318096;0.12449638;0.11533643;0.11382484;0.11655126;0.12091138;0.12057794;0.116750784;0.10316486;0.084867;0.06584601;0.06397071;0.084643826;0.11524476;0.13234831;0.12587713;0.092545524;0.053036965;0.02282805;0.0036925017;-0.0041976008;-0.003900839;0.004336918;0.023344923;0.0483788;0.058882825;0.050049633;0.028036801;0.008406651;-0.0009399037;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.00093513273;-0.00015267452;0.01763075;0.04211278;0.08054228;0.12813067;0.16146562;0.17328455;0.18803643;0.18693906;0.18463463;0.17544074;0.14131731;0.11697301;0.09960117;0.07630397;0.047176488;0.020913256;-0.0021469882;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;-0.0005566266;0.005087567;0.015329497;0.028510416;0.042559672;0.057967097;0.06824242;0.07939721;0.085558586;0.087861404;0.08309025;0.069674686;0.045828678;0.024160564;0.013073058;0.016542694;0.021655992;0.020843687;0.013086664;0.0042778607;-0.00046670047;0;-0.0010798556;0.010438604;0.02519663;0.034195427;0.030595908;0.017997595;0.0025196625;-0.00035995184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;-0.0002115181;0.0018591328;0.0053603137;0.024369977;0.04208864;0.055004355;0.05880921;0.062082667;0.067434326;0.08728795;0.09617295;0.08543204;0.058665093;0.03122576;0.016502365;0.025416808;0.04929485;0.06718669;0.08543105;0.09149828;0.07930258;0.054204293;0.027419424;0.003907518;-0.0005603373;0;0;-0.0012357112;0.01235711;0.02471422;0.030892778;0.02471422;0.01235711;-0.0012357112;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00012245784;-0.0013693013;-0.0016542943;0.0052278372;0.024382472;0.050664157;0.07641369;0.07927476;0.060910538;0.032357816;0.010010373;-0.0011132532;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;-0.0012023136;0.011678026;0.027608678;0.0360694;0.028310027;0.010887616;-0.008393929;-0.009343905;0.009499761;0.026020253;0.033434987;0.032095276;0.03467765;0.051619235;0.09072597;0.12131289;0.11946071;0.08850893;0.04456798;0.011633498;0.017924767;0.06386177;0.11142551;0.13820297;0.13083136;0.09192503;0.051038947;0.022920026;0.0060301214;-0.0015882413;-0.0035846753;-0.0020595184;0.016754461;0.0337761;0.0407562;0.030937305;0.012947134;-0.0013359038;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0.000042939762;-0.0003482892;-0.0017509883;-0.002447567;0.0032681935;0.021811016;0.039867185;0.056101654;0.06973376;0.08323216;0.09066859;0.08658412;0.060632493;0.029105319;0.0061316397;-0.0028859228;-0.0034119084;-0.0015068145;-0.0002484143;0.00015855905;-0.0006958893;-0.0025382175;-0.00038168722;0.0026002405;0.005200482;0.005276819;0.0030296387;-0.00026718076;-0.00045611573;0.00069466984;0.006393254;0.017796148;0.030358415;0.042796634;0.043266106;0.033658095;0.018769449;0.00659364;-0.00071089173;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0007013495;-0.00254935;-0.002170844;0.007369736;0.02884439;0.05752179;0.06960059;0.05945885;0.033842895;0.010431182;-0.0011577833;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0.00010019278;-0.0014583616;0.0012802414;0.01942627;0.03501181;0.04013278;0.030269356;0.012345978;-0.0012802412;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00014472292;-0.0014271905;-0.0035468247;-0.00069021713;0.016068697;0.046662014;0.083371535;0.095269985;0.07836078;0.043405745;0.013374626;-0.0014861933;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0.00011132531;-0.001591952;0.0012134461;0.02026121;0.036681693;0.042136632;0.031839043;0.012991665;-0.0013470362;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00015585546;-0.0015184773;-0.0039542755;-0.0015407425;0.015144697;0.04637257;0.08559804;0.09945358;0.08304089;0.04672991;0.014777321;-0.0016309159;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;-0.0020595184;0.018524533;0.059826225;0.11167043;0.1520147;0.16786747;0.16024168;0.15463644;0.1527611;0.14746176;0.13188858;0.10167316;0.0666689;0.0369161;0.021118907;0.035382528;0.071978875;0.112101875;0.13850345;0.14323702;0.13119133;0.12564732;0.12877093;0.13543467;0.1340728;0.11222613;0.086795524;0.07069417;0.06996982;0.07801419;0.07619031;0.055920564;0.031652384;0.02857053;0.031171089;0.035029627;0.028272178;0.014138316;-0.0014138316;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;-0.001143311;0.010293139;0.03279644;0.06452972;0.09471558;0.11593419;0.119288415;0.10930588;0.095272206;0.08000394;0.07029081;0.057377063;0.040372122;0.01815716;0.0060115675;-0.00066238566;-0.00134147;0.012368243;0.036937743;0.058028318;0.060115665;0.042670995;0.02055622;0.026484294;0.06675437;0.107636735;0.124331824;0.10263823;0.06006372;0.020702798;0.004768434;-0.00059002417;0;0;-0.0012913736;0.012913737;0.025827475;0.03228434;0.025827475;0.012913737;-0.0012913736;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;-0.0009473786;0.00852752;0.026395233;0.0606556;0.10214098;0.13779847;0.14798363;0.13125256;0.10062696;0.07379199;0.06446181;0.05913675;0.052928384;0.04237561;0.04377461;0.0539605;0.074430995;0.096605144;0.11103772;0.10641797;0.080771714;0.045689024;0.0166821;0.015913954;0.039514925;0.056419674;0.054399118;0.036809716;0.031825684;0.052669127;0.08893669;0.109820195;0.104463235;0.07529487;0.04230139;0.031166632;0.028648457;0.0310798;0.025399983;0.012691086;-0.0012691086;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0.00015585546;-0.0012802412;-0.006178555;-0.008627712;0.011188193;0.07527261;0.13766488;0.19367512;0.24089004;0.28772485;0.31359383;0.2993748;0.20957303;0.10057327;0.021264127;-0.009868741;-0.01175323;-0.005306506;-0.0009660557;0.0004955213;-0.0023213802;-0.008627712;-0.0011689174;0.009073011;0.017979035;0.018179422;0.010453446;-0.001270964;0.0019815906;0.009345761;0.024482293;0.046988565;0.07034833;0.07476423;0.059694495;0.032872513;0.009648196;-0.001085422;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;0;0;0;-0.0010798556;0.0100749405;0.028287765;0.04613321;0.057187814;0.067296155;0.06725163;0.0769091;0.091640525;0.10879811;0.11702702;0.11096847;0.08401488;0.060386073;0.05451824;0.06465639;0.06697764;0.053391628;0.029302804;0.007948132;0.0038138812;0.020828968;0.050536122;0.0783619;0.08672242;0.06882688;0.038730077;0.012368243;0.0014138311;-0.00023378314;0;0;-0.00081824115;0.00818241;0.01636482;0.02045603;0.01636482;0.00818241;-0.00081824115;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;0;-0.000751446;0.006764127;0.021240873;0.045504227;0.070480056;0.089294046;0.09603478;0.09786163;0.09465992;0.09462652;0.097974814;0.101323485;0.102672;0.10153241;0.10187084;0.10798717;0.121536694;0.13192248;0.13389382;0.12754385;0.118553534;0.11287249;0.113644786;0.11580616;0.11654091;0.11282543;0.098829046;0.0731296;0.043171957;0.017851014;0.0034288196;-0.00044530124;0;0;-0.0006679519;0.0066795186;0.013359037;0.016698798;0.013359037;0.0066795186;-0.0006679519;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011132531;-0.0012423905;-0.0015117977;0.004566565;0.021534773;0.045854904;0.057878032;0.050568417;0.029369846;0.008975047;-0.0009974749;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0008171279;-0.0015273835;0.0015073445;0.013174238;0.03324174;0.04494203;0.041642345;0.025569199;0.008309321;-0.0009084146;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0008260339;-0.0014561353;0.001845774;0.013922347;0.033097014;0.058145218;0.066659376;0.056243774;0.032649487;0.011217139;-0.0012134459;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0007421688;-0.0015066027;0.008943133;0.018776871;0.023638073;0.019066313;0.009054459;-0.00091286754;0;0;0;0;0;0.000055662655;-0.0007904098;-0.0000705057;0.0154296905;0.03669283;0.07006816;0.111458905;0.14040165;0.15086435;0.1630285;0.16278361;0.1660714;0.1700253;0.15590739;0.1350339;0.10816182;0.07097546;0.035535045;0.012162291;-0.0013247713;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006202411;0.0046703625;0.025832776;0.063967;0.0983151;0.11709143;0.12527014;0.13181978;0.147021;0.15890099;0.14201292;0.11644469;0.08525929;0.05547182;0.0312188;0.013915666;-0.0014313257;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047710855;-0.00047710852;-0.0024067475;0.013332532;0.028096387;0.035836145;0.029098317;0.014525304;-0.0014525303;0;0;0;0;-0.0019879523;0.01987952;0.03975904;0.049698804;0.03975904;0.01987952;-0.0019879523;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;-0.0020515665;0.019036628;0.054660726;0.09160482;0.109369166;0.101417355;0.08120386;0.07679856;0.09171617;0.09535968;0.08060073;0.04846548;0.026561826;0.028226137;0.067972854;0.11091938;0.13583794;0.131542;0.10204039;0.07205452;0.07779333;0.12710966;0.18187775;0.20915642;0.18898268;0.13031027;0.0694511;0.029469406;0.0067431345;-0.0023855425;-0.0057571093;-0.0046597603;0.018368678;0.07204339;0.10959183;0.110387005;0.072329655;0.025159521;-0.0027036148;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;0;-0.0026718075;0.024300724;0.07614652;0.12948725;0.1459952;0.11742435;0.057332534;0.015768435;0.014214122;0.028273452;0.042327836;0.0501821;0.059084766;0.0743655;0.106069;0.13529596;0.15123846;0.15452483;0.14584428;0.13735352;0.1243822;0.11771858;0.11747207;0.119133994;0.10438604;0.077294216;0.06814542;0.09688165;0.15110184;0.19314148;0.18786307;0.13684532;0.07591697;0.027430557;-0.0018193752;-0.0074746995;-0.0031552776;0.00031807233;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;0;0;0;0;0;0;0.00011132532;-0.001314699;-0.0016486754;0.012573928;0.056622703;0.1457623;0.27438226;0.4062846;0.49858403;0.53192973;0.503251;0.40717268;0.28783712;0.17697032;0.115871444;0.12112876;0.17139329;0.19972293;0.20069967;0.16345738;0.10674509;0.055583134;0.02301253;0.0015076619;-0.008658989;-0.009621688;0.010388244;0.056823622;0.12714942;0.16054383;0.14237235;0.08430508;0.028422946;-0.003085302;0;0;0;0;0;0;0;0;0;0
