;meta[fps=30]
;meta[frames=131]
jaw_open_a;0;-0.0137142865;0.009660954;0.04964572;0.09200762;0.1038781;0.08210286;0.027504757;-0.013409527;0.0023771424;0.06403048;0.09180953;0.08149334;0.062506676;0.037043817;0.06523429;0.113645725;0.11657144;0.06805333;0.03838476;0.048411433;0.058925718;0.061592385;0.044982858;0.0067047616;-0.018194286;-0.00016761749;0.025293719;0.0661341;0.12113829;0.17029946;0.20037186;0.17151546;0.13680461;0.08235659;0.03687619;0.0112000005;0.0120228585;-0.008502858;0;0;0;0;-0.00012800001;-0.00061257137;-0.004406857;0.00070399826;0.027318858;0.061723426;0.09774628;0.116690286;0.11610514;0.104256;0.09120001;0.07159315;0.054518864;0.036964577;0.028077718;0.022674285;0.015835429;0.008489142;0.0026605707;-0.0004114292;-0.00082285673;-0.0009447619;-0.008396191;0.010788571;0.041980952;0.05862096;0.05639086;0.035230093;0.0043306686;0.020020194;0.062171437;0.06590058;0.07142858;0.07005943;0.083515435;0.08854858;0.08237715;0.036982857;0.0069180955;-0.010971429;0;-0.010758095;0.003337142;0.042697147;0.08525714;0.09926096;0.103100955;0.088;0.07936;0.06857143;0.067169525;0.06848;0.06477714;0.05298286;0.047573335;0.037555054;0.056227427;0.101117715;0.11898401;0.10045485;0.078513145;0.03997029;0.021554288;0.03417143;0.07897144;0.1266743;0.14941715;0.12685715;0.08733715;0.04004572;0.013028573;0.005531429;0.00054857135;-0.0023771431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0054857144;-0.0022857147;0.020937141;0.057348568;0.08815238;0.10444344;0.14004114;0.20219123;0.22196727;0.20972344;0.14271697;0.045039244;0.0056320024;0.022262856;0.036312383;0.07126857;0.10720001;0.09436953;0.076540954;0.07264001;0.055466674;0.039832383;0.03730286;0.008198095;-0.01437562;0.0070232386;0.014432;0.018706288;0.019225907;0.009298286;0.015341715;0.018069332;0.045513142;0.055437714;0.04939581;0.024662856;0.006834285;-0.018925715;0.038727622;0.10875431;0.14393143;0.12617905;0.08887316;0.046157725;0.050736763;0.086770296;0.121508576;0.10878171;0.08577829;0.044717714;0.007177142;-0.012452571;0;0;0;0;0;0;0;0;0;0;0;0;-0.00816762;0.009234287;0.029028574;0.037638098;0.03506286;0.021302858;-0.0036419048;-0.011885716;0.00528762;0.02890667;0.06177524;0.08914286;0.104838096;0.07951239;0.053074285;0.021683808;0.0018895234;-0.006521905;0;-0.0032304768;-0.0032609524;0.017760001;0.03385524;0.04842667;0.076506674;0.10726096;0.10407239;0.08888382;0.03762286;0.01072762;0.017523812;0.053074293;0.08386743;0.10153599;0.08015314;0.100987434;0.120089136;0.12373486;0.11429256;0.07927315;0.021531431;0.000786286;-0.0027245723;-0.001645714;0;0;-0.010057144;0.0016457154;0.03700572;0.07958476;0.12528458;0.15787962;0.16370898;0.16630174;0.15591621;0.13400383;0.12191088;0.09261563;0.06128762;0.03149714;0.0035748568;-0.008832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.0010496388;0.009551712;0.030439524;0.045134466;0.04460965;0.029389888;0.008397111;-0.0009446749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000028626511;-0.00021946992;-0.0018798076;0.0043416875;0.010544099;0.014418219;0.0115317125;0.00514323;0.0034316822;0.024533238;0.053661983;0.068682946;0.060794756;0.03505157;0.00961819;-0.0010986219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008206267;0.008206267;0.016412534;0.020515667;0.016412534;0.008206267;-0.0008206267;0;0;0;0;0;-0.00054072303;0.00439576;0.020929158;0.033747476;0.036101207;0.02563663;0.009573977;-0.00101147;0;0;-0.0008206267;0.0078054955;0.019077662;0.040784664;0.064164415;0.08037465;0.08835714;0.08850363;0.06935631;0.048453387;0.027937565;0.023880234;0.029298278;0.032042604;0.022229437;0.010496387;-0.0010623616;0;0;0;0;0;0;-0.0005963856;0.0060020247;0.011536484;0.014241689;0.011164338;0.005439037;-0.00078722904;0.00013359038;-0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.00083732547;0.008559327;0.014885785;0.017211689;0.0120947;0.0046518077;-0.0026980485;0.00018607233;0;0;0;-0.0022996631;0.02135538;0.060902905;0.10436272;0.12603775;0.121509984;0.08680511;0.07861316;0.10377109;0.12378103;0.116257034;0.078546375;0.026698994;-0.004324989;0.012616658;0.045110848;0.089497454;0.13103427;0.1557318;0.15608606;0.1313129;0.09360178;0.05129775;0.020817438;0.005145615;0.0032920488;-0.00032920486;-0.001016241;0.007972482;0.04057808;0.08280934;0.13457894;0.17005007;0.18172254;0.17124093;0.1605661;0.15100627;0.15722395;0.1662914;0.17851351;0.18602222;0.18738914;0.17985895;0.16065486;0.13561523;0.111057974;0.08577505;0.058126133;0.032430973;0.013255504;0.0028970013;-0.0003606939;-0.00096375926;0.00782935;0.036284104;0.070993744;0.0859511;0.07243508;0.039367896;0.02309289;0.053959783;0.1013796;0.12888668;0.137131;0.13458085;0.14370354;0.14449708;0.117359154;0.064738855;0.021097738;-0.0023139764;0;-0.0011116628;0.009327471;0.038489535;0.07807404;0.11556046;0.14878985;0.17233159;0.17978163;0.16568188;0.14421082;0.12855689;0.12988801;0.1333065;0.121284805;0.09051976;0.07522332;0.08090566;0.09130246;0.08539647;0.06393517;0.02955723;0.019118933;0.028411811;0.04525851;0.063493595;0.08990871;0.11202984;0.13005024;0.13083032;0.11361146;0.09595082;0.08355959;0.08198871;0.09141995;0.11085497;0.10844558;0.08682732;0.048535064;0.015058742;-0.0033457237;0.020967487;0.059392132;0.10052199;0.123108305;0.110526964;0.06857481;0.033999708;0.009664309;-0.0011021207;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.002162892;0.020727713;0.052269883;0.072122894;0.065464586;0.03970603;0.0073527736;0.000026506228;0.00090120506;0.0006096386;-0.00005831326;0;0;0;0;0;0;0;-0.0026400003;0.026400004;0.05196109;0.07438917;0.06957832;0.047372896;0.014138315;0.008389157;-0.0008389157;0;0;0;0.00019084342;-0.0019084341;-0.004321808;-0.0016062649;0.021398313;0.085700616;0.13199207;0.13423713;0.10952335;0.07806114;0.05633503;0.054425713;0.031045625;0.0022706822;-0.004580241;-0.0021081124;0.0005495587;0.0011044177;0.00055485946;0.000113092385;-0.000014136548;0;-0.0026346992;0.024889158;0.0672723;0.09470074;0.08917157;0.09000612;0.1191157;0.20931546;0.29361987;0.32366243;0.29060018;0.24001434;0.18505874;0.1333651;0.08100242;0.06273448;0.099113986;0.16858152;0.21476245;0.19279954;0.12595664;0.058223143;0.021620968;0.006009448;0.005937351;0.0283588;0.053457357;0.06130314;0.047803625;0.0371535;0.06251712;0.13283496;0.16564412;0.14564534;0.08369279;0.02317316;-0.0009065064;0.0025732047;0.0008460697;0.022980725;0.04405302;0.053954612;0.04565929;0.02157803;-0.0021756154;0;0;0.00014313255;-0.002168193;0.0019773487;0.036445785;0.06613254;0.0765229;0.058085307;0.024549883;-0.002528675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0018025412;0.0053217886;0.010643577;0.017682072;0.02832565;0.038797554;0.04763859;0.04738109;0.038625885;0.027982308;0.018262587;0.011976283;0.008244706;0.006229836;0.007521883;0.00902626;0.011282825;0.00902626;0.007521883;0.00451313;0.0030087535;0.0015043768;0.0007521884;0.000008131755;-0.00024124242;-0.00046351078;0.0011628426;0.0028244336;0.0060608764;0.009858411;0.017523957;0.022549389;0.029293336;0.023950765;0.02016136;0.012205781;0.008204953;0.0042312294;0.0021061276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0013191531;0.0029545412;0.0058006593;0.008963012;0.016254496;0.029988144;0.05254024;0.07973648;0.11619388;0.16795708;0.22460724;0.2743183;0.2804239;0.25458074;0.21170372;0.16624491;0.13506073;0.09040716;0.060656194;0.03271003;0.022122921;0.014987297;0.01521431;0.01329544;0.01763238;0.014357087;0.0122157205;0.007363767;0.0049874834;0.0025615066;0.0013056003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0023696385;0.021549396;0.068862654;0.10218074;0.10033592;0.07280675;0.04325784;0.055758078;0.10447086;0.15450363;0.16363232;0.13268387;0.07457206;0.023076149;-0.0025604824;0;0;0;0;0;0;0;-0.0018050607;0.018002896;0.03550483;0.056815673;0.058763865;0.04590579;0.01944217;0.009303617;0.00417629;0.032907233;0.07174652;0.091893755;0.08126484;0.04697399;0.011529063;-0.0032893983;0.005701447;0.03166887;0.069575146;0.10398739;0.12445057;0.1287064;0.12153225;0.10658285;0.08056295;0.04720035;0.0191575;0.0034669894;-0.0015140243;-0.0011609639;0.000030216792;0.00036260232;0.00013995178;-0.00001431325;-0.0015373497;0.01486458;0.03583615;0.04861206;0.04346989;0.02555181;0.003551809;-0.00050891587;0;-0.0003657832;0.0021628924;0.020934463;0.050849166;0.08630364;0.096826516;0.07870169;0.04181591;0.013671811;-0.0015002413;0;-0.0014949399;0.01327952;0.045224585;0.08420966;0.10213303;0.08739038;0.04772675;0.015108437;-0.00068385527;-0.0014048195;0.00011132532;0;-0.0019370605;0.017700722;0.054496523;0.089692414;0.11398121;0.11775236;0.09714247;0.07216663;0.04067628;0.02377193;0.041428924;0.09096869;0.14009099;0.15312004;0.11780604;0.06501797;0.018813979;-0.0015585546;-0.00224241;-0.0003816868;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0.00020038556;-0.0018813977;-0.006473567;0.004953976;0.017756388;0.026578918;0.023801353;0.012535229;-0.0012412773;-0.00018554219;0.0015066025;0.005740675;0.024231808;0.060264107;0.094645076;0.101213284;0.08118957;0.06819418;0.06098773;0.05994869;0.04597736;0.020205548;-0.004055656;0.017886195;0.058566693;0.10150775;0.118159585;0.09419012;0.08861561;0.15460593;0.25063738;0.28595486;0.22955391;0.13867906;0.1135329;0.16123356;0.20499724;0.21406187;0.20434986;0.19151683;0.18942894;0.16620873;0.13443701;0.12670158;0.15118979;0.1799485;0.21492244;0.21789037;0.21109393;0.21521856;0.24414088;0.29419163;0.33661774;0.3384134;0.29886618;0.23197635;0.1531391;0.083016396;0.033392023;0.0073207486;-0.000911754;-0.0018034702;0.018034702;0.033119284;0.06994571;0.13822708;0.21419965;0.26866695;0.27554688;0.21265501;0.14154923;0.119486384;0.11856192;0.125459;0.12554452;0.11684409;0.102507986;0.106871195;0.10067149;0.07873484;0.05604228;0.029078916;0.011670233;0.029099325;0.046322465;0.05125789;0.054924197;0.046738077;0.0572138;0.08124893;0.08556094;0.074446954;0.06912189;0.058553778;0.075534225;0.08622034;0.06920538;0.037416436;0.010937711;-0.0059147137;-0.0021040482;0.00021040482;0.000055662655;-0.0006568193;-0.0026161447;0.020918027;0.09452633;0.19941705;0.28884467;0.31788942;0.26892853;0.19736867;0.13042873;0.07913004;0.040310897;0.015518749;-0.0016476148;0;0;0;-0.0011421976;0.008589859;0.047424585;0.11968807;0.19760245;0.2198675;0.174852;0.09286313;0.025404437;-0.002914497;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0.0002115181;-0.001992723;-0.0067490973;0.0052044583;0.018591326;0.027789582;0.024870075;0.013064025;-0.0012941568;-0.00018183133;0.001517735;0.005440097;0.020951424;0.050660443;0.07874411;0.08373519;0.06740748;0.056909513;0.051009264;0.04999249;0.038184587;0.016620873;-0.003349111;0.014797807;0.048508003;0.08415794;0.098088734;0.079333775;0.06486214;0.094847396;0.14750627;0.16770759;0.13446316;0.08736478;0.08710538;0.13229233;0.16739711;0.17477518;0.16684215;0.15619443;0.15475333;0.13612416;0.11075477;0.10513563;0.12701216;0.15346639;0.1852698;0.1890304;0.18199241;0.18174972;0.20186731;0.24067198;0.2746774;0.27622592;0.24406183;0.1895536;0.12521315;0.06796298;0.027406061;0.006047188;-0.0007514456;-0.0015362893;0.015362894;0.02903921;0.052523285;0.08990076;0.13108696;0.16090071;0.17050864;0.14047447;0.10594738;0.106814794;0.116544165;0.12205801;0.12007121;0.11138024;0.097066395;0.10111789;0.09463764;0.07344466;0.052185975;0.026969673;0.01347593;0.032352254;0.050014753;0.053662516;0.054595795;0.044172034;0.051617846;0.070088565;0.071327984;0.061028533;0.060098976;0.0572496;0.07001806;0.073926136;0.054106887;0.025582556;0.00586406;-0.003572986;-0.0012858073;0.00012858074;0.00004453013;-0.000523229;-0.0021485786;0.016943716;0.07697033;0.16251269;0.23554209;0.2597331;0.22088055;0.16589698;0.11370768;0.07211654;0.03811779;0.014839666;-0.001569687;0;0;0;-0.0009284532;0.006973418;0.03862098;0.09765234;0.16126585;0.1794564;0.14270347;0.0757502;0.020675339;-0.0023734558;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0012357112;0.010995232;0.03732738;0.068127386;0.07946773;0.06592314;0.033980194;0.009881977;-0.00041190395;-0.00005937348;0;-0.0008200965;0.007069158;0.026495427;0.054501165;0.07745831;0.08455899;0.068851;0.057397474;0.0624535;0.067952976;0.06179853;0.040826704;0.013043616;-0.0020205546;0.005004444;0.019774903;0.04364806;0.072382785;0.09672593;0.116308995;0.11125983;0.096025325;0.06701338;0.039771896;0.016921448;0.009351327;-0.0009351327;0;0;0;0;-0.0010715063;0.010169568;0.026848882;0.03705741;0.0444188;0.055069853;0.071042806;0.09275291;0.10415764;0.09318373;0.07104781;0.04451454;0.020902446;0.0041457564;-0.001898096;-0.0016542941;-0.00004452991;0.0006245351;0.00040967713;0.00008015418;-0.000010019274;0;-0.0011318073;0.010668675;0.029130124;0.041283134;0.03895681;0.023175333;0.0053499234;0.013004654;0.02538032;0.032928176;0.04485334;0.060910903;0.08448366;0.09549857;0.07734512;0.041164394;0.013548291;-0.0014843377;0;-0.0008460724;0.0073289163;0.027031643;0.05527116;0.074179776;0.083707355;0.08188905;0.07828025;0.06441468;0.054436225;0.05435273;0.06531827;0.06746166;0.07092406;0.073253915;0.08516201;0.109264866;0.11623476;0.09166007;0.06830421;0.04625567;0.027024223;0.018112632;0.00940699;-0.00076814456;-0.0006753736;0.000055662655;0;0;0;0;0;0;-0.0011633497;0.011694725;0.022635221;0.02805398;0.02212591;0.010895966;-0.0013860003;0.00025604822;-0.000019481933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
