;meta[fps=30]
;meta[frames=52]
jaw_open_a;-0.011337143;0.006674286;0.04118857;0.07364571;0.10409143;0.11202286;0.072377145;0.057908576;0.054937147;0.057714287;0.091028586;0.13748573;0.12852572;0.094137155;0.054457147;0.025508571;0.031097146;0.06804571;0.08464001;0.08987429;0.08851429;0.09377829;0.102044955;0.0914499;0.07293791;0.072859436;0.060220197;0.07097448;0.07122285;0.04654476;0.0086704735;0.005356191;0.02267429;0.059558097;0.0829562;0.07986287;0.047192384;0.018864764;-0.003459048;-0.003497142;0.02812191;0.06822934;0.11151695;0.13827583;0.14503165;0.14104155;0.12509412;0.09570744;0.06261333;0.027718099;0.01017905;0.00045714385;-0.0010514286;-0.00088380976;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.015177145;0.01243429;0.05499429;0.09316572;0.0997943;0.074880004;0.018422857;-0.01314743;0.007926859;0.04145372;0.052918866;0.04876801;0.029001145;-0.006381715;-0.003977143;0.00009142858;-0.007040001;0.0022125726;0.022456381;0.05795657;0.08701411;0.10812038;0.10756115;0.08739354;0.053500958;0.02569143;0.00024380996;-0.009325715;-0.0029257145;0.008274285;0.04649143;0.06441143;0.06203429;0.03936;0.0087314285;-0.011436191;-0.0013325714;0.0009554284;0.010342095;0.03380876;0.06429258;0.098150104;0.11825448;0.10831087;0.073056005;0.03448076;0.0035565738;-0.006061714;-0.0028160005;0.0002651428;0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.00028387958;0.001898892;0.0136453025;0.04016697;0.057359576;0.06680315;0.055887695;0.035590705;0.016094461;0.008514796;-0.0008556146;0;0;0;-0.000031489162;-0.0005458122;0.00795181;0.030269356;0.05237379;0.07424126;0.0745183;0.057402197;0.03919844;0.041300103;0.041659527;0.04306779;0.03276781;0.030391809;0.030718628;0.035067476;0.025515761;0.009857061;-0.00096026046;-0.0008816966;-0.0006612725;0.0064657745;0.026230471;0.05969677;0.088564694;0.09631199;0.07777156;0.04541214;0.01646883;0.0031737254;-0.0009904773;-0.0006851279;-0.00005152772;0.000009542171;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.001653181;0.014542268;0.05162791;0.093415454;0.119444124;0.10826546;0.100157;0.13319916;0.1937108;0.22466086;0.21176462;0.14261727;0.07590319;0.03241952;0.0113074705;-0.001235711;0;0;-0.0010687232;0.009093689;0.035950128;0.07066931;0.10326059;0.10858274;0.10112792;0.08409752;0.06532808;0.03973837;0.035542198;0.051720947;0.10024049;0.13788675;0.1418272;0.11509575;0.09362872;0.08883092;0.10583078;0.122841135;0.12476579;0.10921444;0.090608634;0.06403751;0.04159003;0.032559793;0.04390734;0.06544879;0.0776351;0.06413484;0.033332713;0.008313141;-0.0009790268;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0.00006361446;-0.00039759034;-0.0049460246;0.0065204836;0.018527715;0.026797596;0.023441933;0.013120485;-0.0012881929;0;0;-0.0011895908;0.012111666;0.021634227;0.025424587;0.017968439;0.011206752;0.01192029;0.024755038;0.020245304;0.009073012;0.0536906;0.19579737;0.40368947;0.51397306;0.45827067;0.2723574;0.09212965;-0.0005009634;-0.002687711;0.00015903616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0036728473;0.014348047;0.032484144;0.06494118;0.1120354;0.17310722;0.23489961;0.2887183;0.30032644;0.2903266;0.23826301;0.181501;0.12632155;0.08961024;0.06786161;0.062241435;0.056974303;0.055537254;0.05146345;0.050627466;0.054755013;0.06725151;0.08524801;0.10575904;0.12449848;0.13930258;0.15104055;0.15476288;0.14533454;0.12414406;0.090306655;0.061175726;0.0358385;0.01984151;0.008700991;0.002891295;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.0017414462;0.016317112;0.045508202;0.06809929;0.07004748;0.06452494;0.0712164;0.11006098;0.15438834;0.15723906;0.11692738;0.06567001;0.038025547;0.041647594;0.06770965;0.08809013;0.101777576;0.114444025;0.1273535;0.1371634;0.13132942;0.102636635;0.07855962;0.06365051;0.05595423;0.046629403;0.028626509;0.0037969877;0.011259762;0.042168442;0.07898135;0.09283736;0.0773711;0.039914105;0.01085422;-0.001248434;0;0;0;0;-0.0016221688;0.014885785;0.044848196;0.07643914;0.088710375;0.073983625;0.039568197;0.014917592;0.002162891;-0.00069339765;0.00003180723;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0019370605;0.016954847;0.060583238;0.11778775;0.16512884;0.18122928;0.1563119;0.11180402;0.063975886;0.02543227;0.00490388;0.0026077954;0.0067351814;0.008460724;0.0068019764;0.0033286267;-0.00033397594;0;0;0.000012245786;-0.0000122458005;-0.0016409352;0.00042860283;0.0024881214;0.008052533;0.02122714;0.030082697;0.029092275;0.020409642;0.017385304;0.03177596;0.06470228;0.08530859;0.09326835;0.074454375;0.06818676;0.08758408;0.14910245;0.2235969;0.2980624;0.3347597;0.34325388;0.32332548;0.2923403;0.24002853;0.16977224;0.09597356;0.036530297;0.0040177302;-0.0022309592;0.00023378336;-0.00007124814;-0.00012691088;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0015808197;0.013815473;0.049628828;0.096649855;0.13718063;0.15319198;0.13511275;0.09870103;0.057530142;0.022885703;0.004302724;0.002791482;0.0069578327;0.008739037;0.0070246276;0.0034399524;-0.00034510848;0;0;0.000073474715;-0.00069392787;-0.0026083523;0.0046533975;0.012123326;0.01603641;0.021069428;0.020929158;0.016224181;0.012880339;0.015251569;0.029401015;0.059302997;0.07969224;0.09132016;0.07754922;0.07049453;0.080837764;0.1256284;0.18552251;0.25185573;0.2885363;0.30132762;0.28704676;0.2587991;0.21160604;0.14864713;0.08402724;0.03255709;0.004276006;-0.0020840098;0.00022265085;-0.00007124814;-0.00012691088;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.0011466509;0.010319857;0.033408727;0.06049974;0.08053274;0.08861495;0.077254206;0.05841239;0.033197213;0.031566292;0.0648136;0.11744821;0.13826606;0.11488774;0.059013557;0.015541015;-0.0018034702;0;0;0;0;0;0;-0.00031913258;0.002085494;0.016869497;0.03493574;0.0542748;0.056171045;0.043682203;0.021519186;0.018754605;0.03689321;0.072695434;0.09238888;0.08257555;0.048359714;0.0152627025;-0.0010854217;-0.0026940724;0.00022265062;0;0;-0.0009106411;0.008560917;0.023405036;0.03631877;0.036960006;0.026161449;0.009186566;0.0014917592;-0.0006412338;-0.00009573978;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_spread;-0.0012023136;0.010831954;0.034922753;0.06324391;0.083494;0.090735696;0.07783866;0.058089547;0.03266285;0.03101523;0.06357789;0.115255095;0.13570556;0.11277254;0.05793926;0.015251568;-0.0017700725;0;0;0;0;0;0;-0.0003117109;0.0020335424;0.016513256;0.0341509;0.053328533;0.055391766;0.043309264;0.02152104;0.018680388;0.036347717;0.071665674;0.0911643;0.08154579;0.04781979;0.015117978;-0.0010687227;-0.0026940724;0.00022265062;0;0;-0.0016854652;0.015467539;0.046587415;0.07941279;0.09224416;0.077014856;0.041286107;0.015634526;0.0023022066;-0.00073029404;0.0000333976;0;0;0;0;0;0;0;0;0;0
corner_right_out;-0.0027942655;0.026083522;0.073307715;0.116663374;0.1451682;0.14650412;0.12707229;0.12843601;0.1440021;0.16520122;0.20064996;0.2366099;0.24690285;0.23764895;0.20505846;0.1720839;0.15653175;0.17033887;0.1899813;0.21599618;0.23283131;0.2479805;0.25832024;0.25405183;0.23893476;0.22077759;0.17947868;0.13469306;0.088603824;0.06756705;0.09679366;0.16709931;0.2047829;0.20009613;0.14340557;0.10280374;0.11063139;0.17905936;0.25850147;0.32883757;0.3604265;0.36746156;0.3453924;0.31284088;0.26588237;0.2013478;0.15103099;0.1338301;0.14377293;0.14294544;0.11434967;0.05637515;0.013559427;-0.0016179283;0;0;0;0;0;0;0;0;0;0
