;meta[fps=30]
;meta[frames=24]
jaw_open_a;0;0;0;-0.0054308577;-0.0018438101;0.03127772;0.039865915;0.056088384;0.07775086;0.06867048;0.044806097;0.056914285;0.03193905;0.020876192;0.02249143;0.010445716;-0.007451429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.009234286;0.004982856;0.032822855;0.061444577;0.09370057;0.10469943;0.06930743;0.047227435;0.042619437;0.04743772;0.07984458;0.12518857;0.11661714;0.085920006;0.047908574;0.006857144;-0.012800001;-0.020516573;0.010962288;0.07376915;0.15749487;0.18339202;0.15146057;0.061700575;0.0064365724;-0.01749943;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.00094785553;0.008937833;0.024364341;0.034510847;0.032475185;0.020293016;0.0044593746;-0.00054072303;0;0;0;-0.0010417665;0.009347035;0.030549735;0.057375874;0.06743929;0.056628007;0.029502718;0.008848455;-0.0009919086;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.001939446;0.018235087;0.049917478;0.07539649;0.08452407;0.09078659;0.081380405;0.09490882;0.09928628;0.09236963;0.07757736;0.083558396;0.0741856;0.06588391;0.04114345;0.016073786;-0.0016889642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.003117109;0.030280484;0.071486756;0.093354225;0.07983615;0.04301928;0.0010178317;-0.003276145;0.00023855426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.14864866;0.12171444;0.08260067;0.05256734;0.029708046;0.014772704;0.0033430588;-0.00008131765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.00086674717;0.0073315674;0.02910362;0.064290375;0.08253977;0.07514459;0.044299524;0.014567712;-0.0015903617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0005677591;0.0048871813;0.0180347;0.0408152;0.06875489;0.090808064;0.10589822;0.13084622;0.14907017;0.15827453;0.15655902;0.14985317;0.12602027;0.097081244;0.0537423;0.01684352;-0.0018646992;-0.00017144102;0.0017103283;0.0034696397;0.0043676635;0.0035308683;0.0017960486;-0.00013062177;-0.0000040819255;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.00060672296;0.0052768197;0.018864073;0.041349567;0.06799343;0.08814924;0.100714155;0.11939826;0.13066623;0.13390729;0.12999049;0.12357667;0.10463466;0.0809669;0.044903062;0.013949062;-0.0015474219;-0.000053065058;0.00051024096;0.0012653976;0.0017348193;0.0015715421;0.0009388434;0.00015103136;-0.000020409641;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0010019279;0.010019279;0.019927233;0.026094655;0.021942222;0.02404627;0.022710366;0.027219042;0.020372534;0.009841158;-0.0009907953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.0009907953;0.009907953;0.019704582;0.025816342;0.02171957;0.023934944;0.0227215;0.027219042;0.020372534;0.009841158;-0.0009907953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;-0.0021374463;0.019314943;0.0611009;0.11422164;0.16498043;0.19672854;0.21617337;0.24319018;0.24652992;0.22370265;0.1704632;0.100617684;0.044207286;0.015242292;-0.0010965544;-0.00037850603;0.000027831324;-0.0002449157;0.0024614027;0.004690136;0.006735182;0.006306579;0.0043472536;0.0013470366;0.00086945086;-0.0000857205;0;0;0;0;0;0;0;0;0;0
corner_left_out;-0.0022877355;0.020628583;0.06577657;0.12375775;0.17938703;0.21302655;0.23304659;0.2632046;0.2701439;0.25112692;0.19800247;0.12252464;0.05794112;0.022322582;0.00065681926;-0.00018925309;-0.0000055662617;-0.0002449157;0.0024614027;0.004690136;0.006735182;0.006306579;0.0043472536;0.0013470366;0.00086945086;-0.0000857205;0;0;0;0;0;0;0;0;0;0
corner_right_in;-0.0019147956;0.01696598;0.05857938;0.106178366;0.13047773;0.115399815;0.06762272;0.035238173;0.051217068;0.09962874;0.16345045;0.22931162;0.236763;0.18883187;0.112772554;0.03811779;-0.0041357353;-0.008180184;0.073450215;0.23990718;0.44366485;0.51664966;0.42915353;0.21959142;0.06377605;-0.0072127683;0;0;0;0;0;0;0;0;0;0
corner_left_in;-0.0019537595;0.017344484;0.05947555;0.10731129;0.13146889;0.11640362;0.0685263;0.03645719;0.049775407;0.09311175;0.15054078;0.20997812;0.2160973;0.17259693;0.10319858;0.03482256;-0.003779495;-0.0073719635;0.06618847;0.21624835;0.39994738;0.4657685;0.38690558;0.19798987;0.057493966;-0.006502513;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0007755664;0.0065088207;0.027044632;0.05290365;0.07236517;0.077918455;0.07684601;0.06643895;0.0518609;0.030731358;0.011210459;-0.0011967473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;-0.00046756634;0.0038852538;0.015958482;0.040466752;0.055050366;0.05290736;0.03337533;0.012178988;-0.0012969399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010417665;0.009347035;0.030549735;0.057375874;0.06743929;0.056628007;0.029502718;0.008848455;-0.0009919086;0;0;0;0;0;0;0;0;0;0
lips_out;-0.0014074701;0.013053689;0.037777457;0.060892407;0.0695357;0.07035124;0.06214498;0.07461658;0.09265288;0.105246;0.11016468;0.11999439;0.10839905;0.08562984;0.050196588;0.016565207;-0.0018082414;-0.001490487;0.013351405;0.0438854;0.08292146;0.097826324;0.08244913;0.043224122;0.013036513;-0.0014589978;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0.00005248194;-0.0009656676;0.0033588442;0.0068703634;0.016317112;0.020983234;0.020324823;0.012250238;0.006345543;-0.0006345543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;-0.0008906025;0.008761302;0.019259278;0.024253333;0.030194022;0.032904055;0.02852526;0.030404802;0.041283138;0.06059734;0.09470147;0.13125254;0.13355699;0.10547517;0.06155177;0.020617448;-0.0022432052;-0.0039308975;0.035292353;0.11531857;0.21326035;0.24834454;0.20628026;0.10554643;0.030638956;-0.0034655572;0;0;0;0;0;0;0;0;0;0
lip_lower_front;-0.0014843377;0.01459475;0.032173023;0.040950276;0.046858314;0.04594025;0.03497656;0.04186945;0.066418536;0.10309207;0.15730602;0.21329004;0.2145276;0.17011806;0.09993117;0.033397596;-0.0036347718;-0.0066494616;0.059796173;0.19418141;0.358128;0.41629544;0.34526992;0.17618011;0.05122412;-0.005792257;0;0;0;0;0;0;0;0;0;0
lip_upper_back;-0.00096853037;0.009358749;0.022669548;0.030410368;0.02686651;0.015381449;0.0016290605;-0.00066053023;0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;-0.0015214459;0.01455393;0.037045352;0.05113543;0.046719525;0.028146747;0.0048612044;-0.00077185547;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;-0.0014806268;0.013370171;0.04298827;0.074763305;0.09353442;0.0842009;0.05227002;0.023723427;0.0058724107;0.0018006875;0.019057782;0.046617474;0.062843144;0.058974586;0.036308754;0.011355182;-0.0012524098;-0.00007347468;0.0007143371;0.00167359;0.0022450597;0.0019797345;0.0011429397;0.00013062173;-0.000020409641;0;0;0;0;0;0;0;0;0;0;0
