;meta[fps=30]
;meta[frames=79]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.00576;-0.00672;0.02249143;0.08530286;0.1358019;0.13568;0.09519237;0.05022476;0.05580191;0.103100955;0.12327619;0.09493333;0.046460956;0.0033371456;-0.00792381;-0.0012800001;0;-0.0060571423;0.00021714115;0.021234283;0.052834295;0.08596572;0.11287999;0.10749715;0.08329143;0.049417146;0.018102858;-0.0013714286;-0.0026742858;-0.00077714294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0074057146;0.002057143;0.023085715;0.06042058;0.101551995;0.12935163;0.11127087;0.07374781;0.028287241;-0.009324191;-0.01721905;0.03265524;0.107748576;0.18430476;0.23449907;0.22038858;0.16458668;0.10613335;0.05721905;0.02552381;0.01017905;0.00045714385;-0.0010514286;-0.00088380976;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.085339434;0.112173714;0.12079544;0.099136;0.095917724;0.10313143;0.10594743;0.10375315;0.08314514;0.051017147;0.018605717;-0.009386667;0.004251427;0.033234287;0.041036196;0.03382857;0.04096;0.04714667;0.08132571;0.08213943;0.06841448;0.050452113;0.062280234;0.08913539;0.11604184;0.10119499;0.0785495;0.06693852;0.0581984;0.068672;0.10483543;0.12657602;0.11283048;0.096281916;0.07781486;0.07386819;0.08983163;0.08465372;0.051614482;0.011239623;-0.0004937138;0.007131429;0.054491434;0.11275886;0.15570286;0.15255773;0.11029943;0.06189714;0.053922288;0.08606516;0.13238628;0.17060688;0.16659889;0.15018173;0.10731658;0.050527237;0.02135314;0.032617144;0.06076953;0.11062859;0.14574629;0.1561821;0.13106744;0.08552915;0.032992;-0.0022239983;-0.016499812;-0.0032518087;0.018331429;0.057462852;0.09649676;0.12925258;0.13445485;0.10858362;0.071232;0.033916958;0.0035565738;-0.006061714;-0.0028160005;0.0002651428;0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.020984188;0.01903854;0.01967023;0.028177077;0.055821702;0.0681311;0.06003552;0.036119025;0.012351386;-0.0013359039;0;0;0;0;0;0;-0.00035624107;0.0026972536;0.014513642;0.038836636;0.05400869;0.052434225;0.03355027;0.011762316;-0.0012627473;0;0;0;0;0;0;0;-0.0004993736;0.0038995668;0.020929158;0.034367718;0.03734169;0.026877113;0.010442316;-0.001736675;0.005400868;0.022099664;0.045411184;0.06889447;0.07290217;0.05592666;0.030083282;0.009599423;-0.0010591809;0;0.000057253023;-0.0006615905;-0.0010241928;0.008047231;0.016476147;0.019462844;0.025665255;0.03271851;0.039021116;0.041365307;0.030463377;0.012051761;0.0031043864;-0.00036737358;0;0;0;0;0;0;-0.0009198652;0.008771162;0.022616852;0.032143753;0.029762028;0.01815875;0.0031737254;-0.0009904773;-0.0006851279;-0.00005152772;0.000009542171;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0006784483;0.0058598467;0.021243732;0.049174618;0.08664768;0.11869029;0.11831719;0.09024125;0.046816748;0.011206323;0.006021109;0.044385407;0.11011186;0.16100504;0.16537055;0.13130026;0.09449133;0.09472034;0.1309472;0.15283568;0.15130618;0.14210801;0.13478392;0.14048173;0.1401158;0.11239455;0.069010206;0.036427524;0.03529033;0.075287715;0.1351529;0.19005497;0.21404758;0.2028236;0.16548578;0.1283317;0.11662679;0.1295755;0.14989795;0.15851451;0.15026483;0.12537839;0.10760705;0.102462865;0.10308121;0.10849447;0.12566799;0.13465908;0.13197537;0.11923442;0.097903386;0.096686035;0.09769155;0.08293459;0.048851147;0.015526306;0.013193241;0.05038266;0.07736314;0.078937605;0.05439037;0.016546125;0.01635528;0.034728725;0.042386312;0.032777347;0.014814218;-0.0036069402;-0.0012881926;0.0007108919;0.00029103624;-0.0006708146;-0.001419875;0.0087711625;0.034889992;0.065726474;0.07769236;0.06413484;0.033332713;0.008313141;-0.0009790268;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002062169;0.017297834;0.07448194;0.11803134;0.123818934;0.09021593;0.059357602;0.08301291;0.12567835;0.12575786;0.08337074;0.029397836;-0.0031489164;0;0;0;0;0;0;0.000047710855;-0.0011927712;0.0062024104;0.013120484;0.016937353;0.0139792785;0.0050361454;0.0012616861;0.036445785;0.06613254;0.0765229;0.058085307;0.024549883;-0.002528675;-0.0031807236;0.02862651;0.0954217;0.14313255;0.14313254;0.0954217;0.028626509;-0.0031807234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.030664882;0.040709417;0.049449265;0.045711357;0.037151318;0.025443388;0.016136132;0.008651294;0.0067123203;0.005520565;0.010002071;0.014447437;0.02667219;0.031673223;0.043342307;0.034451578;0.030006215;0.01778146;0.012224754;0.006112377;0.0033340238;0;0;0;0;0;0;0;0;0;0;0;-0.00010842354;0.00044724703;0.00089449406;0.0020058353;0.0029003297;0.0053398586;0.0063427766;0.00866033;0.006884895;0.005990401;0.003550871;0.0024395296;0.0012197648;0.0006640941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0011181177;0.004174306;0.010788142;0.02225845;0.04129582;0.064891495;0.09349949;0.118294604;0.13496473;0.13383532;0.11888641;0.088505246;0.061175726;0.0358385;0.01984151;0.008700991;0.002891295;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.029083738;0.023266993;0.011633497;-0.0011633497;0;0;0;0;0;0;0;-0.0028626514;0.026940728;0.07411086;0.10528196;0.099397615;0.060550377;0.030762898;0.045653984;0.06780242;0.0645952;0.04092531;0.009711809;-0.0011503617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013836147;0.012373013;0.04230362;0.06385302;0.06425062;0.0430988;0.013247713;-0.0014631328;0;0;0;0;0;0;0;0;-0.0013200003;0.0115142185;0.04123808;0.0852251;0.12594394;0.12994847;0.09568809;0.049213745;0.012412772;-0.0039994945;0.008349929;0.045192778;0.106707975;0.17139857;0.2095726;0.20369884;0.16641122;0.12022605;0.07511808;0.039186515;0.014917592;0.002162891;-0.00069339765;0.00003180723;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.01982147;0.029071491;0.042466156;0.05288806;0.07318526;0.07761601;0.063032396;0.04366624;0.021592656;0.00046756605;0.0129768215;0.05979283;0.13098909;0.19730186;0.23000365;0.20971462;0.15095341;0.09892924;0.076346904;0.06797227;0.059868533;0.0418316;0.023319872;0.037389632;0.08982895;0.15263455;0.19716188;0.19334538;0.15726511;0.13337247;0.110930674;0.12061291;0.14407723;0.16606027;0.17211099;0.17216867;0.1511;0.14766933;0.17116083;0.21583752;0.24085158;0.23134366;0.20104611;0.17207406;0.16769305;0.20141052;0.22781244;0.23416169;0.20644169;0.172768;0.122569166;0.07725309;0.042407524;0.039672635;0.062275376;0.11591563;0.15302405;0.1547125;0.12659544;0.082710996;0.0404148;0.016112484;0.0038518559;-0.00046756634;0;0;0;0;0;0;-0.0009284532;0.009440388;0.017006058;0.020123167;0.014928726;0.0064791343;-0.0022309592;0.00023378336;-0.00007124814;-0.00012691088;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.015941413;0.025951415;0.041318018;0.05461657;0.072083145;0.074265115;0.05820978;0.039763175;0.019880472;0.0014249636;0.012757881;0.057577457;0.124216795;0.18779838;0.22173406;0.2062784;0.15261216;0.10147303;0.07167124;0.05746056;0.047309175;0.03342617;0.024643902;0.050521012;0.10998553;0.17351972;0.21058495;0.19897619;0.16110972;0.13797632;0.11694334;0.12025054;0.1316867;0.14434442;0.14907072;0.15279622;0.13579462;0.13100205;0.1458139;0.17850271;0.19829226;0.19352826;0.1731517;0.15230119;0.14795655;0.17144246;0.18904154;0.19191374;0.16979337;0.14584063;0.10728198;0.07044072;0.039542757;0.03416574;0.0502003;0.09427028;0.12470662;0.12659916;0.10425245;0.06875451;0.03403215;0.013707857;0.0031839043;-0.00038963865;0;0;0;0;0;0;-0.00089282915;0.009073014;0.0164049;0.019455215;0.014494558;0.0063455445;-0.0020840098;0.00022265085;-0.00007124814;-0.00012691088;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.0011132532;0.010297592;0.030169163;0.048871815;0.053157844;0.041190367;0.018925304;0.005844579;0.0006679518;-0.00011132531;0;-0.0011132532;0.010164002;0.031950366;0.046645306;0.05087938;0.05152136;0.062319916;0.08597655;0.095739774;0.07481062;0.039208777;0.00958882;-0.0011355182;0;0;-0.00023656631;0.0015028917;0.012162291;0.03391248;0.06153507;0.083338134;0.083491206;0.061702058;0.032534823;0.009685302;-0.00072361436;-0.0008238074;0.0000667952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010167712;0.009395856;0.027107714;0.04917239;0.068409406;0.08684877;0.10035791;0.11263154;0.102982424;0.07276595;0.035028506;0.007388475;0.0060412507;0.044415087;0.10718772;0.17149293;0.21024899;0.19641943;0.14405943;0.082714714;0.03441066;0.008093351;0.0014917592;-0.0006412338;-0.00009573978;0.000011132533;0;0;0;0;0;0;0;0;0;0
