;meta[fps=30]
;meta[frames=87]
jaw_open_a;0;0;0;0;0;0;-0.010294857;0.010907428;0.037193146;0.050084572;0.04867657;0.031652577;-0.0009874279;-0.0032822858;-0.0013897147;-0.0025325704;0.0071771415;0.039670855;0.054756574;0.052434284;0.023439238;0.013763049;0.033929147;0.07132953;0.07789334;0.075634286;0.07740952;0.07749334;0.07149714;0.046811428;0.008948572;-0.02767086;0.009152001;0.057426292;0.105330296;0.1354286;0.11119545;0.06293943;0.057796568;0.065617524;0.08780191;0.108651444;0.0771581;0.07253105;0.07194058;0.060216386;0.043523047;0.042564575;0.046102863;0.092100576;0.15220572;0.18910173;0.16963659;0.121424004;0.06184686;0.013835428;-0.013632653;0.0070873476;0.04128327;0.06818613;0.07841306;0.058665797;0.051756404;0.05507527;0.051459927;0.037193578;0.010485988;-0.0017097152;0.008807619;0.029625904;0.063079625;0.07127162;0.06854705;0.08963048;0.06500572;0.05001143;0.037241906;0.0070857136;-0.0096;0;0.0004571429;-0.0033980955;-0.0056228577;0.019017145;0.033081908;0.036571432;0.029485717;0.00976762;-0.008320001;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0054857144;0.00043885695;0.019364571;0.04827429;0.08124343;0.08469943;0.058642287;0.027757715;-0.006912;0.00012799955;0.028342858;0.05773714;0.08187429;0.091520004;0.08450287;0.09621714;0.109691426;0.102160014;0.07426286;0.036057144;0.004137141;-0.019017143;0.0037942855;0.033120003;0.06732572;0.0909943;0.10371429;0.07545143;0.046937145;0.016068572;0.011337143;0.0095085725;0.01888;0.0048182863;0.0036159996;0.039561145;0.11455087;0.20657374;0.22236344;0.16192001;0.07638401;0.011465143;-0.021924574;0;0;0;0;0;-0.010912002;0.012962289;0.030164577;0.050123435;0.082404576;0.0828823;0.051556576;0.028937146;0.0058400007;0.03014857;0.08274286;0.095908575;0.074102856;0.032480005;0.015154286;0.045005713;0.081522286;0.10858514;0.11272686;0.11108572;0.102820575;0.075931445;0.058464006;0.04213943;0.024608;0.015725715;0.008662857;-0.0064457143;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.00069466996;0.005784463;0.02426892;0.051782176;0.07920891;0.10204079;0.117889054;0.1305232;0.14325787;0.14423944;0.12073802;0.08072676;0.038326126;0.013298922;0.019337684;0.049762417;0.066555925;0.06422406;0.048789833;0.046046935;0.04723374;0.049765993;0.03371177;0.012574672;-0.0013304171;0;0;0;0;0;0;-0.00066795194;0.006679519;0.013359038;0.0166988;0.013359038;0.006679519;-0.00066795194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0003363615;0.0023760002;0.014953772;0.042974114;0.07919524;0.11651061;0.14403859;0.15281548;0.1313921;0.090622954;0.04289683;0.017072853;0.015412513;0.032748725;0.057641625;0.07589604;0.08429076;0.089924216;0.10862329;0.13986199;0.16652614;0.1610742;0.13540697;0.110301524;0.10662242;0.11046253;0.095537394;0.063588426;0.027097141;0.029103858;0.07151583;0.12829687;0.15877694;0.14228809;0.09014345;0.053643934;0.06287956;0.08887816;0.1225489;0.13474117;0.14495558;0.15178324;0.16275698;0.14168024;0.14541504;0.2070713;0.328661;0.46284488;0.5185392;0.45190096;0.30475497;0.15429689;0.048921276;0.028655132;0.050909173;0.08633857;0.109475955;0.119611986;0.115255855;0.10473009;0.07988024;0.04893293;0.021012543;0.011370177;0.02602218;0.058135673;0.072386906;0.08448638;0.09306956;0.09088918;0.07669042;0.05066892;0.013654845;-0.0015601447;-0.0016531809;0.014107144;0.0550588;0.11089553;0.15298723;0.1509154;0.11322858;0.0658925;0.0317604;0.013372159;0.0065483144;-0.00066914473;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.00095421704;0.014806267;0.051988926;0.11084822;0.14130364;0.12788099;0.07681447;0.024825547;-0.0027195185;-0.00003180723;-0.00038168684;0.0057571093;0.033556636;0.055662666;0.061228927;0.04449832;0.018066509;-0.001876627;0;0;0;0;0;0;0;0;0;0;-0.0004612049;0.0047551813;0.0077609643;0.008985543;0.006281928;0.0025445786;-0.0012563858;0.0004612049;-0.00003180723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0056213983;0.051712204;0.15744582;0.23057064;0.22497255;0.14624967;0.03939644;-0.0045017838;0;0;-0.0006679519;0.004460965;0.03249109;0.09160483;0.1298928;0.12748338;0.081627965;0.025257595;0.0067007253;0.022291573;0.029236153;0.02421591;0.012028435;-0.0012033738;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;-0.0005407624;0.0027749648;0.0055499296;0.0121813845;0.019097451;0.034620985;0.04318103;0.058701172;0.053198013;0.049464174;0.03832094;0.026642373;0.01654001;0.0076594464;0.00080233417;-0.0020763106;-0.003698598;-0.0035590024;0.0009505141;0.0062542325;0.013828522;0.023457438;0.03783756;0.047974717;0.056502223;0.046126094;0.037012186;0.022630706;0.014694555;0.007503814;0.0033792008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008131765;0.00028461177;0.0004201412;0.00005421181;-0.00043369422;0.00081317633;0.0014637179;0.0030765175;0.0048655067;0.011709743;0.017374871;0.026048755;0.021955766;0.019285837;0.011723296;0.008158871;0.0043098354;0.0020600474;-0.00032527064;-0.0005421177;-0.0006505413;-0.0008131766;-0.0006505413;-0.0005421177;-0.00032527064;-0.00021684708;-0.00010842354;-0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0015506025;0.014917592;0.036864582;0.05088362;0.046040967;0.027433736;0.0041746995;-0.0009065061;-0.00034987958;0.00003180723;0;0;0;0;0;-0.0017334943;0.01614217;0.046072777;0.07244098;0.07498556;0.05431085;0.020690605;0.0040554223;-0.00052481936;0;0;0;0;0;0;-0.0014949399;0.0134147005;0.04433531;0.07610676;0.097210854;0.0889211;0.05561177;0.041393936;0.04297396;0.04465418;0.039932393;0.032150757;0.03949504;0.08294373;0.13854279;0.17089708;0.15660928;0.107867874;0.050917022;0.01051388;-0.001956145;-0.0008906025;0.00007951808;0;0;-0.0026853257;0.026853258;0.053706516;0.06713314;0.053706516;0.026853258;-0.0026853257;0;-0.0016062654;0.015553738;0.037214465;0.05033495;0.044848196;0.02624097;0.003482892;-0.0005089157;0;0;0;0.00009542171;-0.0010655425;-0.0022053013;0.01394217;0.02907711;0.036525305;0.029411087;0.013989881;-0.0014101206;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008906026;-0.0013303375;0.0013470358;0.017508132;0.050697554;0.0875685;0.11360193;0.10485732;0.07174917;0.031768907;0.006818675;0.009774364;0.028844392;0.053046517;0.060110666;0.066466786;0.057978228;0.047048863;0.041865002;0.071171395;0.116471335;0.16830161;0.18483345;0.15193124;0.09679292;0.045505334;0.013155312;-0.0008683375;-0.0008460724;-0.00263841;0.022601265;0.09478906;0.19307819;0.25656703;0.27680707;0.2556853;0.2406286;0.24969824;0.24638075;0.2306783;0.244532;0.29275963;0.35827142;0.40481812;0.39966157;0.36908382;0.34070373;0.32419318;0.31145534;0.32226613;0.3236903;0.30450335;0.25626415;0.20114312;0.17389534;0.205154;0.22646539;0.22494859;0.1881691;0.12391992;0.098908834;0.08616952;0.068416834;0.054274805;0.049339384;0.05623042;0.07837303;0.07049954;0.07272884;0.10736491;0.17245126;0.20542303;0.17284647;0.090426765;0.02668468;-0.0030030005;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008906026;-0.0013080726;0.0011800487;0.01657968;0.04835415;0.083694376;0.10875928;0.100432135;0.06877679;0.029857079;0.005848291;0.010138026;0.030061552;0.053900007;0.061433025;0.05034873;0.02708545;0.009885688;0.012180104;0.053548597;0.11088893;0.15740845;0.17266002;0.14188412;0.09094277;0.043173075;0.012789053;-0.0007013495;-0.0007236145;-0.0021619378;0.018546801;0.07752028;0.15779473;0.20956102;0.22632436;0.20974357;0.19841737;0.20620956;0.20835313;0.20138974;0.20496012;0.22107463;0.24683566;0.27632305;0.28983888;0.29423258;0.28722832;0.2745045;0.25741863;0.27278164;0.28652117;0.28301084;0.24849072;0.20148426;0.16955866;0.18682706;0.19481188;0.18763417;0.15594634;0.10470146;0.08506367;0.074265115;0.05846806;0.046508007;0.04439654;0.05399278;0.07497761;0.06747428;0.06985108;0.10585924;0.1728103;0.20725992;0.17539303;0.09268947;0.027168946;-0.0030614464;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.00065310847;0.0055811093;0.021513246;0.044605087;0.06871964;0.08644226;0.09298967;0.089179;0.07168571;0.04437687;0.031125074;0.041171815;0.06707036;0.08742748;0.09087393;0.08453024;0.071882755;0.054051228;0.03083433;0.009379158;-0.00240741;-0.0006122893;0.00006122892;0;0;0;0;0;0;-0.0006679519;0.0066795186;0.012034266;0.029817374;0.04120818;0.04173809;0.026968563;0.02329371;0.035627443;0.08178069;0.13576792;0.1670403;0.15296657;0.1056188;0.050400313;0.01114589;-0.0024873258;0.011988146;0.03279644;0.04723533;0.044501495;0.027791567;0.005710988;-0.001103711;-0.0010353253;-0.000054072214;0.000106554246;-0.00000795181;-0.0012691086;0.011499905;0.036815282;0.06033832;0.06351109;0.06072796;0.044708245;0.034210272;0.02401287;0.0122457845;-0.0012245786;0;0.00010019278;-0.0011132531;-0.0022970124;0.013785784;0.028907472;0.036384825;0.029341642;0.013952773;-0.0014064098;0;0;0;0;0;0;0;0;0;0
