;meta[fps=30]
;meta[frames=94]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;-0.015817143;0.0075428556;0.06386286;0.10678857;0.13620572;0.12868571;0.08546286;0.054674286;0.037965715;0.0137142865;0.002834286;-0.011459048;-0.00036571352;0.026666673;0.05923048;0.07075049;0.08810667;0.06688762;0.04152762;0.031123808;0.042095236;0.06347733;0.098345146;0.090473145;0.060779423;0.02138057;-0.0017920007;-0.0023039992;0.0002194287;-0.0004388573;0;0;-0.002217143;-0.002662857;0.0020342867;0.036586672;0.08073905;0.10112001;0.08593524;0.048041906;0.0044114315;-0.008487619;-0.0029409528;0.00064000004;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018285718;0.00042666672;-0.0013714286;-0.0048990464;0.0018590448;0.040902857;0.07333296;0.119193904;0.15002973;0.1406461;0.09636496;0.078432;0.039146286;0.010312381;0.031066667;0.059634287;0.07032381;0.083001904;0.06313144;0.015832381;0.0019276196;-0.00059428543;-0.0003657146;-0.00048761902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.012495239;0.0073447637;0.04434286;0.081066675;0.10456168;0.13078721;0.16764405;0.21065037;0.24363704;0.20753266;0.12264961;0.042643204;0.004876801;-0.014745601;0;0;0;-0.0037120003;-0.0003748568;0.010980573;0.03250286;0.07702857;0.081856;0.07954895;0.07192381;0.073133714;0.07746439;0.10922669;0.10427429;0.111558095;0.09089524;0.06368;0.026011433;0.0032000002;-0.008045714;0;0;0;0;0;0;0.00009142858;0.0008076191;-0.006780952;0.0032914276;0.008167618;0.017127616;0.03862857;0.06119619;0.07881996;0.10779155;0.1128768;0.105007544;0.08070675;0.045277268;0.016181946;-0.00033188646;-0.004968229;0;0;0;0;0;0;0;0;0;0;0;0;-0.0042742863;-0.0044;0.015161144;0.068212576;0.09229944;0.078370295;0.061579432;0.04552686;0.03453257;0.046674285;0.03030857;-0.00068571453;-0.005577143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0002496868;0.0021915182;0.007660772;0.0154535435;0.026630605;0.04571068;0.06582354;0.07869532;0.07838033;0.060792204;0.03609405;0.016676087;0.0049375;-0.00055907574;0;0;0;0;0;0;-0.00037532538;0.0025413982;0.019625064;0.033744298;0.03598989;0.031234704;0.018868847;0.022071037;0.042300437;0.053316873;0.062200636;0.07311926;0.07262545;0.06440964;0.0446502;0.016538966;0.0027338322;-0.0014217835;0.00004961929;0.008557179;0.033535957;0.05164223;0.05388583;0.03681608;0.013015044;0.0074550593;0.017271329;0.020897355;0.019011185;0.023441931;0.024409378;0.030319545;0.03739894;0.037352502;0.032242358;0.024939416;0.010907845;-0.0011168156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011164339;0.011164338;0.021269498;0.037838522;0.049941815;0.05305637;0.040811863;0.02875056;0.009150942;0.0007481066;-0.0007080291;-0.00017939281;0.000019084342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0013263617;0.011674846;0.041269887;0.07555967;0.09676715;0.096519046;0.070788585;0.042233646;0.019800005;0.0018702663;0.031770654;0.11068441;0.20446485;0.2517702;0.22249956;0.13089472;0.05129871;0.007148039;0.007963895;0.03392528;0.06631809;0.10832272;0.1395447;0.1523226;0.169885;0.18723217;0.18963513;0.17068797;0.13377048;0.10583101;0.12125236;0.15147218;0.17211474;0.1554348;0.1115253;0.06106034;0.025335891;0.0017812841;-0.0016045161;0.015311605;0.06073472;0.09338684;0.096648104;0.06469663;0.03587093;0.034207486;0.054509643;0.05281353;0.051007673;0.048300557;0.050283417;0.053890362;0.058908585;0.06435718;0.08924793;0.114103355;0.12695953;0.12370566;0.102521084;0.06407567;0.027715238;0.006264436;-0.0007681449;0;0;0;0;0;0;0;0;0;-0.0019179762;0.018922122;0.040796354;0.053037766;0.06121779;0.06599484;0.064259365;0.094842024;0.13030191;0.15455213;0.15778457;0.12796527;0.07299999;0.032467235;0.010567953;0.0022280961;-0.00028626507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00012683134;-0.0014520001;-0.0033588437;0.02628669;0.06108977;0.10412893;0.14771372;0.18757707;0.18228807;0.15543532;0.10694653;0.063862294;0.040066518;0.03243808;0.029236153;0.05783085;0.10042339;0.1103393;0.08203085;0.030277833;0.0028838569;0.06331718;0.15853478;0.26708385;0.34938866;0.36918765;0.3063641;0.2093304;0.09286079;0.057572786;0.06836965;0.08806893;0.088095434;0.0659311;0.036360968;0.03148916;0.015426507;-0.001547952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00097409665;0.00993181;0.017517833;0.018563498;0.03926603;0.073180504;0.12991267;0.160617;0.13986596;0.08435279;0.06191596;0.074884444;0.15466268;0.26424268;0.4181974;0.595595;0.7638789;0.82435024;0.70690435;0.46324277;0.21027078;0.041865118;-0.009487642;0.0003498796;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0.000006776472;0.000013552944;0.005732895;0.016737884;0.035474826;0.06671436;0.11138485;0.16230054;0.21238273;0.2438337;0.23684174;0.21866994;0.1601836;0.121789;0.08121737;0.066707574;0.06204491;0.08252884;0.096026205;0.11910731;0.10586202;0.08854363;0.062711716;0.048186358;0.041926026;0.046347678;0.057763543;0.07444767;0.08941284;0.092465624;0.08878803;0.07480073;0.058577172;0.03922899;0.024403429;0.0136525575;0.009472151;0.00913265;0.013469591;0.022085873;0.032344773;0.043083448;0.04931238;0.048058733;0.041594658;0.028751211;0.016106993;0.0069960286;0.0013458071;-0.0008850074;-0.0015280944;-0.0015951814;-0.0009615813;-0.00016399061;0;0;0;0;0;0;0;0;0;0;0;-0.00052856473;-0.0010571295;-0.002114259;-0.0010593884;-0.0009441885;0.002096188;0.0046983524;0.014503908;0.019764705;0.02752377;0.02210485;0.018007344;0.010607437;0.0071672476;0.003582494;0.001728;-0.00016715296;-0.00009035298;0.00007679999;0.000051952953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.0021032537;0.01986362;0.05373435;0.07477484;0.08482194;0.07894953;0.06485097;0.05676001;0.04351627;0.018177833;0.005582169;-0.0006281929;-0.0014101206;0.013231808;0.036896393;0.052640967;0.049937353;0.031302292;0.008365302;0.009269157;0.03512712;0.05283977;0.05439037;0.037107114;0.013923618;-0.0014710847;0;0;0;0;0;0;0.00011132532;-0.0016592774;0.0013093975;0.025997112;0.06336531;0.089416765;0.086163156;0.054711092;0.027294582;0.0353108;0.07271133;0.10655025;0.10890002;0.07846049;0.038136877;0.008624531;-0.0010496387;0;0;0;0;0;0;0;-0.0000000000037028497;0.00009542174;-0.0010098796;-0.0021840965;0.005232288;0.033209935;0.06635943;0.10348165;0.12466846;0.11444243;0.07960025;0.05381307;0.0301628;0.021690942;0.033836532;0.047096968;0.05229268;0.049364824;0.030216869;0.005432675;-0.0016285303;-0.0009796629;0.000089060275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.002430603;0.021934798;0.070142366;0.12848426;0.1660615;0.16400705;0.11749092;0.06808156;0.027657662;0.0053842487;0.0044386517;0.0086199185;0.0100456625;0.005963326;0.008735326;0.03848831;0.080521226;0.14299133;0.21158788;0.270915;0.2988607;0.30242023;0.25120056;0.19722533;0.17541456;0.18709628;0.20561044;0.19302323;0.13540128;0.072284445;0.054734953;0.07710856;0.10650586;0.10064551;0.0899184;0.08341884;0.087982625;0.09610459;0.10291914;0.10984025;0.15356772;0.22861877;0.3102581;0.3834213;0.41413134;0.37051293;0.26305062;0.15004985;0.05793904;0.030692391;0.05640364;0.11049772;0.17007652;0.23700231;0.2899592;0.33538613;0.35772976;0.3417976;0.2685575;0.16739619;0.07317785;0.016617162;-0.0020335428;0;0;-0.0020780724;0.016754458;0.076692;0.17988315;0.28274962;0.31684104;0.29993597;0.23313005;0.19131117;0.20560119;0.2756647;0.32786223;0.3361056;0.27962697;0.20845294;0.18093239;0.20543048;0.24031796;0.23586416;0.21726249;0.17349415;0.13988928;0.12577905;0.12527545;0.12164994;0.10522788;0.069260255;0.031303085;0.006196046;-0.0014519999;0.000055662655;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0020632292;0.01868781;0.05893933;0.10692426;0.1371644;0.13453181;0.0955895;0.05531625;0.022481032;0.0043600556;0.0035547288;0.0068387147;0.007975012;0.004653399;0.008249205;0.03757341;0.07757704;0.13426723;0.19363369;0.24247657;0.26296526;0.26346546;0.21855201;0.17152041;0.15112227;0.1596524;0.17394954;0.16278173;0.11479124;0.062586166;0.04761941;0.06631;0.08961224;0.083465226;0.073327206;0.06827303;0.0729703;0.08166948;0.089546084;0.09670441;0.13278216;0.18477666;0.23249781;0.26440167;0.26771834;0.23114476;0.16389313;0.098275214;0.04351016;0.030027779;0.054715842;0.104756236;0.15740694;0.21395577;0.25381854;0.28523627;0.297852;0.28102317;0.21909934;0.13654794;0.05984479;0.013585404;-0.0016624584;0;0;-0.0017682172;0.014932435;0.059761286;0.12797773;0.18770562;0.19937699;0.177162;0.13614714;0.11858744;0.13285749;0.1768718;0.21027015;0.22141938;0.20315202;0.17347825;0.16239579;0.17834872;0.19947457;0.1961319;0.18409179;0.15027937;0.12365407;0.112610854;0.11305907;0.11101202;0.095946535;0.06314213;0.028609011;0.005757107;-0.0012595662;0.00004453013;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;-0.0020817835;0.019671185;0.053091038;0.075088926;0.07052459;0.044029165;0.009607375;-0.0010353255;-0.000011132534;0;0;-0.00022265062;0.0010631565;0.01608651;0.028369403;0.03704721;0.046051573;0.045424443;0.036967427;0.036607478;0.04343543;0.06396938;0.08690889;0.08312105;0.05536764;0.022946931;0.002950121;-0.0017533739;-0.000815458;0.00007792773;0;0;0;0;0;-0.001042747;0.010319857;0.021997882;0.027553016;0.022209402;0.010909881;-0.0013025061;-0.0007755664;0.0000667952;0;0;0;0;0;0;0;0;0;0;0;0;0.000005566263;0.000048241003;-0.0012004579;-0.002551205;0.0048203855;0.032938655;0.06627085;0.1035807;0.12502623;0.1149536;0.08017046;0.05293825;0.040821884;0.04301304;0.06034723;0.06786169;0.06209058;0.047357794;0.029801788;0.005559587;-0.0014605878;-0.0009150943;0.00008238075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
