;meta[fps=30]
;meta[frames=23]
jaw_open_a;-0.0046171425;0.01328762;0.054140955;0.07241143;0.068099044;0.04120381;0.005851429;-0.010118095;-0.0010057143;-0.0030628573;0.0015542862;0.020297147;0.050331432;0.07501715;0.09473828;0.097947426;0.08248686;0.051401146;0.047012575;0.044315435;0.04367543;0.039204575;0.023104;-0.0040228576;-0.0034742858;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.009417143;-0.001417143;0.041097146;0.08752;0.11958859;0.12989715;0.08761144;0.043280005;0.02565029;0.04023315;0.072397724;0.11839543;0.13843963;0.13535316;0.12343315;0.12158476;0.116982855;0.12521143;0.106133334;0.067794286;0.032365717;0.0042057144;-0.0095085725;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.003250699;0.015642798;0.037053842;0.061220977;0.08267972;0.10221414;0.12140041;0.14148462;0.15140228;0.14042497;0.10546961;0.06255609;0.024603054;0.00979631;0.022870833;0.038486756;0.041667476;0.029898798;0.0115142185;-0.001208675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0012166267;0.010749254;0.037847824;0.06453131;0.07917735;0.08639838;0.07349856;0.05574655;0.03499949;0.014320413;0.010545292;0.04034907;0.08287853;0.11900996;0.14131953;0.14053708;0.119133994;0.08441003;0.05229109;0.022944147;0.009432436;0.004651808;0.0020038558;-0.001001928;0.00006679521;0;0;0;0;0;0;0;0;0;0
jaw_back;0.037548445;0.039504584;0.031202897;0.012910557;0.0052800006;-0.007880242;0.016849088;0.07641052;0.16448316;0.25190932;0.29147357;0.25250173;0.16826214;0.105214626;0.07074459;0.06432482;0.05431615;0.031118073;0.0029315657;-0.0005036145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.013844332;0.010950778;0.00985299;0.0057871067;0.004065883;0.0020329414;0.0044385884;0.006410542;0.012474127;0.018488925;0.030689282;0.03582042;0.043767873;0.032470137;0.024677195;0.011652819;0.0053507;-0.0007942036;-0.0023175536;-0.004182438;-0.0023961603;-0.0013905319;-0.0007318589;-0.00036592945;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.0026718075;0.018580727;0.052587964;0.074640974;0.07334218;0.047636636;0.016507957;-0.0017759042;-0.0006202411;0.004977832;0.022996629;0.054946996;0.09040676;0.118308336;0.13061905;0.12441135;0.099221334;0.06334941;0.0281441;0.005101085;-0.0017812051;-0.0008508435;0.00007951808;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.21277423;0.27503476;0.28569415;0.26566118;0.2300148;0.17886637;0.11299259;0.0666809;0.043445542;0.056171976;0.054421388;0.039794628;0.022115892;0.02419823;0.050870936;0.08165712;0.08194656;0.0532135;0.012479567;-0.0075144595;-0.005521736;-0.00094626524;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.2206672;0.28394824;0.2897613;0.26512092;0.22739792;0.17747855;0.11279185;0.0725893;0.050744124;0.057534784;0.046838276;0.025520405;0.007748985;0.01706209;0.05011328;0.08054758;0.08148643;0.053584587;0.013477785;-0.007202748;-0.0050764345;-0.0005900242;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.0026977838;0.01877316;0.048481252;0.07252102;0.08503492;0.09061416;0.092008896;0.09657972;0.0934344;0.071045965;0.04708969;0.042351864;0.05508413;0.07652168;0.092741415;0.09370622;0.08008372;0.056423385;0.03113398;0.009941351;0.0005566264;-0.0006679519;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0.0027274704;0.018936437;0.048574015;0.072483905;0.084857725;0.09030432;0.09168605;0.09638582;0.09326743;0.0709736;0.047008976;0.041928828;0.05416014;0.07509672;0.090971336;0.09193615;0.07865876;0.05549938;0.030710941;0.009852289;0.0005677589;-0.0006679519;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.021331787;0.041533623;0.0682415;0.10073754;0.12969194;0.13656926;0.12757494;0.11536588;0.111595295;0.13432793;0.16771437;0.1892252;0.18596876;0.1837632;0.17944899;0.17296244;0.15383303;0.12855476;0.11461314;0.12779033;0.12578648;0.09586224;0.051064927;0.013047328;-0.0015251571;0;0;0;0;0;0;0;0;0;0
