;meta[fps=30]
;meta[frames=57]
jaw_open_a;0.023565715;0.06150857;0.095520005;0.11819428;0.093828574;0.061752383;0.048624765;0.061043806;0.08262096;0.08450019;0.061395243;0.041836955;0.049776196;0.076816;0.09427829;0.098475434;0.078608766;0.07363886;0.081954286;0.09784762;0.09783544;0.097254865;0.059024006;0.029796572;0.007680001;-0.0013942857;-0.0027885716;0;0;0;0;0;-0.0076495237;0.0027885714;0.035977144;0.05283048;0.051337145;0.034697145;0.010407619;0.03058286;0.05586286;0.054811433;0.036114287;0.0088228565;-0.009782858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.043360002;0.035489526;0.041729525;0.038765714;0.03649524;0.032792382;0.043154284;0.04870095;0.06747429;0.06350857;0.039480764;0.018885717;0.051393144;0.097256765;0.10434706;0.082264006;0.036141716;0.00812419;0.022139423;0.058470856;0.082567625;0.103686854;0.0977143;0.09744457;0.11477943;0.15654857;0.15515429;0.12141715;0.059593145;0.013901713;-0.0045622843;0.013435429;0.0027824761;0.006221714;0.027913144;0.06599619;0.11236572;0.11725714;0.080670476;0.039085716;0.0078628585;-0.011885715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.00045086752;0.0037371907;0.01568017;0.036496412;0.056606535;0.060647644;0.04624374;0.024014302;0.006009181;-0.0008206266;0.000009542171;0;0;0;-0.0009923858;0.008864677;0.03043952;0.045993257;0.046327237;0.030551167;0.01375981;0.022948917;0.052639384;0.07655683;0.0803737;0.0610384;0.03218574;0.011240676;0.007815038;0.021651182;0.049905553;0.064886756;0.06006796;0.03614574;0.012691086;-0.0013645304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.038767453;0.07414267;0.08970117;0.09139015;0.07035442;0.05988189;0.06794979;0.10141419;0.12822768;0.13408563;0.0980668;0.060258325;0.05305685;0.086223036;0.1261451;0.1359201;0.12308398;0.09823688;0.071267135;0.058476806;0.04789334;0.035907183;0.025849735;0.011694644;0.012518374;0.047090612;0.07099375;0.07045461;0.05471957;0.052678503;0.06624175;0.08005118;0.06938207;0.055048786;0.051575433;0.06821913;0.08562189;0.097370215;0.11137359;0.12048183;0.10694148;0.07229982;0.03586186;0.0075287716;-0.00093751814;0;0;-0.0015601447;0.015229304;0.03505316;0.045272823;0.036785066;0.017505111;-0.0029914698;-0.0033779282;-0.00030057842;0.00068703626;0.0002862651;-0.000028626511;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.0013836143;0.048187964;0.09208195;0.11188195;0.08778797;0.042176396;-0.0047233747;0.0049142176;0.0081108445;0.009065062;0.0059638564;0.0019084341;-0.0027036148;0.00809494;0.014170122;0.03732579;0.04946025;0.049062658;0.03109157;0.015108436;-0.0028467474;0.00011132532;0;0.000047710855;-0.0011927712;0.0062024104;0.013120484;0.016937353;0.013941109;0.0061546997;-0.0028149402;-0.002624097;-0.0020992777;-0.0010496388;0.00010496388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.011917553;0.019755673;0.038460087;0.052836597;0.07756439;0.08326386;0.09339332;0.08787095;0.081062414;0.06309617;0.04529845;0.027326345;0.016088245;0.008175135;0.003348932;0.0007589647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0028626514;0.026940728;0.07411086;0.10528196;0.099397615;0.060773022;0.028546993;0.041094948;0.062024105;0.05987712;0.038486756;0.008344097;0.012473738;0.04111085;0.07045302;0.07628289;0.07620377;0.07522411;0.0939473;0.10932543;0.10547279;0.07358723;0.05148955;0.05227121;0.07607495;0.08863483;0.076571934;0.04379856;0.013084701;-0.0014631328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0021263135;0.0051209657;0.01006381;0.037789386;0.087034136;0.13526027;0.14422008;0.12266937;0.06555948;0.023929374;0.005154361;0.0013359035;-0.0040819286;0.0075923866;0.01566347;0.021931088;0.019027723;0.024066307;0.026924027;0.030458605;0.024491567;0.028006665;0.041031178;0.06752771;0.09248073;0.12600912;0.1986563;0.29041338;0.37787524;0.41299653;0.37337768;0.28510043;0.20605019;0.16042164;0.15204811;0.16272421;0.17802587;0.1968009;0.21296422;0.24531089;0.27694735;0.30229053;0.3077934;0.2725411;0.1926752;0.11186526;0.048652507;0.009154282;0.026730321;0.0903071;0.16883597;0.23429526;0.26837194;0.25653803;0.2125423;0.1420177;0.067919575;0.01732222;-0.0020372532;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0021411567;0.004378797;0.008735328;0.03563338;0.08559711;0.13575938;0.14671749;0.1243476;0.06599365;0.022654701;0.003921434;0.0010019278;-0.0032729644;0.0023749399;0.022673255;0.039835908;0.044730693;0.04353247;0.034728672;0.022549868;0.021837385;0.027399017;0.043140605;0.07050475;0.09540284;0.117433384;0.15270866;0.19537221;0.2428855;0.27532607;0.26946664;0.22797385;0.17704438;0.14205852;0.1299311;0.13685222;0.15011106;0.16746667;0.18264478;0.21247995;0.24248102;0.26816264;0.2774895;0.25082153;0.18165399;0.107934356;0.04804022;0.009442614;0.026083522;0.089828394;0.17030545;0.23934944;0.27703306;0.26711398;0.22142607;0.14771757;0.07055799;0.017979039;-0.002115181;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0011132532;0.010164002;0.031950366;0.046645306;0.05087938;0.052155916;0.05628237;0.07020546;0.07343538;0.056418374;0.039035294;0.043184943;0.05728708;0.06271233;0.05571053;0.037113078;0.033840112;0.049684487;0.07152095;0.08084166;0.07960316;0.056204814;0.032437414;0.0132588465;0.002944555;-0.00036459047;0;0;0;0;0;-0.0011466509;0.010442315;0.033174947;0.049150128;0.048537835;0.031950366;0.009095279;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0011577833;0.010564772;0.033286266;0.048656583;0.052831285;0.05314299;0.055848204;0.06882502;0.07198816;0.055293985;0.038475513;0.042006753;0.0648535;0.09237775;0.101788074;0.084640644;0.06706348;0.062144578;0.07299694;0.08428997;0.08286221;0.05842297;0.03371265;0.013773726;0.00305588;-0.0003785061;0;0;0;0;0;-0.0011726266;0.010657544;0.034139764;0.05069013;0.050170608;0.033100728;0.009514604;-0.0010687232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
