;meta[fps=30]
;meta[frames=88]
jaw_open_a;-0.008649143;0.0033919995;0.03574857;0.065691434;0.07392915;0.057581726;0.01879772;-0.0041264743;-0.015497145;0.004845715;0.040929526;0.06692572;0.07222857;0.05632152;0.053894866;0.05818972;0.074996576;0.08724115;0.04839314;0.04420457;0.09492801;0.15119031;0.17843279;0.16992782;0.11061259;0.09501849;0.07564153;0.073819436;0.062092196;0.058694094;0.07165257;0.11187886;0.15098971;0.17145371;0.19148345;0.16580345;0.10695316;0.049993146;0.01778286;-0.0031542864;0.005942858;0.0007314286;-0.0014628572;0;0;0;0;-0.007222857;-0.0021180965;0.03020114;0.072129145;0.108972184;0.115694866;0.08694857;0.045979045;0.018569143;0.0026880007;-0.00016000016;-0.002057143;0;0;-0.009874286;0.005165715;0.037051428;0.06090515;0.09289373;0.11582934;0.119289145;0.107113145;0.07827276;0.030916577;-0.005942858;-0.006872382;0.032274287;0.06619429;0.08621715;0.077531435;0.040137146;0.010651429;-0.0022857147;-0.0032914286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.009965714;0.0065066656;0.037165713;0.06564571;0.07890287;0.06816;0.02605714;0.006491429;0.014399998;0.06331429;0.08761905;0.079862855;0.05117715;0.024228573;0.024617145;0.06582858;0.088358104;0.09944381;0.09326629;0.07468495;0.079936005;0.092138685;0.09117868;0.079494104;0.064536385;0.050441146;0.06739201;0.09238552;0.09844115;0.09735924;0.10330971;0.10584687;0.10433373;0.09427201;0.06542172;0.036507435;0.012269716;-0.0014080008;-0.0036205717;0;0;0;0;0;0;0;0;0;-0.005568;0.0006719998;0.018761143;0.04794515;0.079332575;0.099552006;0.08247772;0.05316572;0.021120002;-0.00006857089;-0.005805715;-0.010971429;0.004754285;0.050468575;0.07350858;0.073874295;0.044941716;0.0068228566;0.015307426;0.054481525;0.089373715;0.09164115;0.061283816;0.0146697145;0.014674286;0.04207238;0.08744229;0.09738057;0.09979428;0.05938286;0.036626287;0.022473145;0.008146286;-0.007844572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0.000053436153;-0.0006545928;-0.0005515375;0.0066928775;0.02666082;0.053731956;0.090837635;0.13581753;0.16927047;0.17490225;0.14259821;0.08476309;0.031949095;0.012776967;0.0103341695;0.021737063;0.02515316;0.022309594;0.012368561;0.0064886757;-0.0006488676;-0.00053754234;0.0040236153;0.02426892;0.040474705;0.044546034;0.03241157;0.012980533;-0.0013518074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0021883377;0.0198827;0.06362322;0.095381945;0.10504021;0.08435995;0.04479095;0.01947716;0.010171158;-0.00039759016;-0.00084607245;0.0000667952;-0.0015362893;0.01345446;0.04835017;0.08995087;0.119328015;0.120056406;0.08726951;0.06182372;0.05312126;0.049428437;0.04278391;0.0277041;0.0054931086;0.012105834;0.037319425;0.062329452;0.07304531;0.062405795;0.034833692;0.014532726;0.0074762898;0.020654028;0.03478121;0.037715424;0.02668468;0.010210122;-0.0010734941;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.002485735;0.02128381;0.081571236;0.17025141;0.23743783;0.24271464;0.18618204;0.11013572;0.04760112;0.039552297;0.072243765;0.11824896;0.15287986;0.15578263;0.14510062;0.14517935;0.1436514;0.13710669;0.107629776;0.08302654;0.080476284;0.105299935;0.12541513;0.13724326;0.12397312;0.11287958;0.116037324;0.13074824;0.12673719;0.104262516;0.06880381;0.033152357;0.013517437;0.0050039142;-0.000541041;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008015424;0.007628966;0.019895427;0.027767716;0.025692295;0.015744582;0.0030630364;-0.0003864579;0;0;0;0;0;0;-0.0022185545;0.01994552;0.064667284;0.11945128;0.15905605;0.17389649;0.16643694;0.16248168;0.14040826;0.10067705;0.0499628;0.033669546;0.064109065;0.12257872;0.16073784;0.15164894;0.10010691;0.047205113;0.012380966;-0.0014456388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0.000015903615;0.000009542165;-0.0024173497;-0.0017907472;0.021912001;0.08041929;0.15961398;0.2302727;0.23377258;0.1738753;0.08938045;0.024903739;-0.00094626547;0.024583016;0.084006876;0.13401978;0.15300472;0.16989172;0.19316797;0.19472519;0.17176966;0.101025075;0.019214217;0.00062554266;0.020881452;0.030725788;0.05200483;0.06648508;0.062294465;0.050382663;0.026916875;-0.000007951992;-0.001828916;0.00013518077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00006122893;-0.0011856148;0.004508676;0.009935786;0.013108558;0.01085422;0.0057944837;-0.0005733255;0;0;0;0;0;0;0;0;0;-0.0017918074;0.014424579;0.07077109;0.11466507;0.1231735;0.08770844;0.033047713;0.0049036164;0.037136532;0.09883462;0.17645064;0.24641858;0.26820654;0.22716728;0.14415197;0.064777024;0.012213978;-0.0033556633;-0.0015506026;0.00014313255;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0175104;0.03256772;0.04365403;0.055296;0.045578543;0.037830777;0.024761226;0.019041885;0.014723013;0.014682354;0.017108332;0.021671155;0.02505939;0.02051012;0.016281601;0.009356049;0.008999153;0.008416376;0.01296113;0.016643012;0.030710967;0.036470965;0.04988838;0.039655905;0.034532893;0.020464942;0.013918871;0.006153035;0.0019787294;-0.0012333179;-0.0010029178;0.0005421176;0.002913882;0.0101511525;0.016277082;0.024869647;0.021142587;0.01862174;0.011398024;0.007955577;0.0042465883;0.0021413649;-0.00008131763;-0.00011745882;-0.00019877646;-0.00022588237;-0.00028461177;-0.00020329421;-0.00017167066;-0.000090353045;-0.00006324711;-0.00002710593;-0.000013552965;0.000004517629;0;0;0;0;0;0;0;0;0;0;0.0040929886;0.009229554;0.01801186;0.027458262;0.04464339;0.055350214;0.067168385;0.05560772;0.042190306;0.023934497;0.013607153;0.005881976;0.0021142587;-0.0013688472;-0.001206212;-0.0003794824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0016142171;0.015339037;0.040315665;0.056362413;0.05221157;0.038446993;0.04144483;0.056966756;0.062473387;0.05547977;0.036884468;0.020376509;0.01596458;0.022807112;0.03437434;0.048431814;0.04294639;0.024926268;0.0017997583;0.00193494;0.022177594;0.056524634;0.09576124;0.13636398;0.17657785;0.2027512;0.20923592;0.17355935;0.110161975;0.04731962;0.011975423;-0.0026002415;0.00047710846;-0.00003180723;0;0;0;0;0;-0.001134458;0.009314218;0.041289497;0.08463905;0.12064485;0.12677567;0.096519046;0.053303625;0.020190705;0.0022954221;-0.0011291568;0.00006361446;0;0;-0.0016142171;0.014859278;0.0448429;0.0669802;0.08574462;0.09715254;0.08775881;0.07080423;0.04481639;0.012123326;-0.001386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0011763376;0.011113977;0.029720148;0.044600632;0.05194068;0.06677664;0.06832777;0.06458724;0.04401803;0.0226881;0.02440251;0.0681311;0.1384887;0.22688657;0.30368435;0.31348103;0.25727466;0.18812868;0.15182549;0.13437524;0.11229383;0.1002707;0.12766045;0.19685286;0.23810259;0.20272343;0.11181515;0.0393869;0.0048793885;0.00015511322;0.0011327348;-0.0012123332;-0.0022960852;0.026481511;0.08067523;0.18056244;0.29329494;0.3851366;0.3745624;0.2846811;0.14486764;0.041980777;-0.004753591;0;0;0;0;-0.0002078073;0.002078073;0.004156146;0.004563968;0.010412628;0.014171712;0.025985183;0.049033973;0.087236;0.14179136;0.20022786;0.23223203;0.23047867;0.19305925;0.13140617;0.07991154;0.052256104;0.06552052;0.10771671;0.12948434;0.13489473;0.15858385;0.16387829;0.14815547;0.10466826;0.036963712;-0.0065422175;0.0022376387;0.02611024;0.05055728;0.065285616;0.06168981;0.05328772;0.06375972;0.09925838;0.13927242;0.1737573;0.18627769;0.16060533;0.11185968;0.054003917;0.013102993;-0.0015622654;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0009796628;0.009254846;0.024732774;0.037401598;0.044222124;0.057462417;0.05911745;0.055658948;0.037668776;0.019062603;0.01978251;0.055562466;0.11331804;0.1867872;0.25413343;0.26610088;0.22248922;0.16824226;0.14110856;0.12652308;0.10673129;0.08628454;0.08743861;0.122261174;0.1510833;0.13182773;0.07727461;0.033048775;0.007668459;-0.00026532522;0.00069801003;-0.0007592385;-0.0014939855;0.015312799;0.047023818;0.10568113;0.17164917;0.2254705;0.2193142;0.16667627;0.084796496;0.024580631;-0.002783133;0;0;0;0;0;0;0;0.000022265065;-0.0002634699;-0.0009277111;0.0076591806;0.03111431;0.07302495;0.13309275;0.19332197;0.23277383;0.24383771;0.22001113;0.16323186;0.10427064;0.061985943;0.057894737;0.087336935;0.106222905;0.11304159;0.13606553;0.1423925;0.1288238;0.09013862;0.031542175;-0.005306507;0.0023823618;0.022516659;0.043439135;0.056470875;0.054092973;0.04686054;0.0544455;0.082213;0.11409732;0.14191678;0.15211122;0.13108927;0.09135355;0.044095963;0.010709497;-0.0012765306;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.00015585546;0.0011243857;0.006813109;0.018179426;0.034265935;0.054716393;0.06833148;0.07811697;0.09153167;0.115995415;0.13818812;0.13464797;0.10293696;0.06846618;0.059063647;0.071242645;0.0765306;0.0667451;0.04568095;0.0321483;0.029371703;0.044073973;0.054943684;0.06587843;0.06761983;0.07276702;0.079875916;0.08814925;0.07560102;0.046552535;0.018908603;0.0028276632;-0.0012468437;-0.00006122892;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011540725;0.010412628;0.034007844;0.0550179;0.05779083;0.041798018;0.015757171;0.0012486993;-0.000939029;0.000058445785;0;0;0;0;-0.002115181;0.019281546;0.060141645;0.097423196;0.12016269;0.12238363;0.103342354;0.08142704;0.05555319;0.023948487;0.0034325304;0.014813688;0.046366993;0.0772041;0.08761302;0.07152652;0.03694887;0.013670749;0.0025048195;-0.00033397594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
