;meta[fps=30]
;meta[frames=145]
jaw_open_a;0;0;-0.008649143;0.0033919995;0.03574857;0.065691434;0.07392915;0.057581726;0.01870629;-0.0037759983;-0.005668572;-0.0069028577;-0.0030171424;0.023268573;0.07072;0.11036344;0.12138058;0.09702401;0.07074743;0.08229486;0.08767086;0.07594972;0.045696005;0.008448003;-0.012214859;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024685715;-0.0028617145;0.008109716;0.031625144;0.07344457;0.086665146;0.07128686;0.038418286;0.0064914296;-0.0104228575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0056228573;0.00029714263;0.021546666;0.054468576;0.07012572;0.060700957;0.029897144;0.003017145;-0.018133333;0.005409523;0.029952;0.065837726;0.07756496;0.07244801;0.05396115;0.060458668;0.08343772;0.09705143;0.07328;0.03643428;0.004045713;-0.007634285;0.03234286;0.04685715;0.044173714;0.033837717;0.012534859;-0.0023588587;0.031497143;0.06621257;0.08739201;0.08610743;0.05626972;0.0054491423;0.008187428;0.022921143;0.04941715;0.085088;0.11156801;0.10720076;0.117285356;0.09574173;0.061587054;0.03671848;0.015428571;-0.0023923814;-0.003626667;0;0;-0.0052297153;-0.00030171374;0.023885718;0.040640004;0.058729153;0.076928005;0.08446629;0.08833829;0.08356572;0.052379426;0.02144;0.002011427;-0.0035291442;-0.0009874281;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.009965714;0.0065066656;0.037165713;0.06564571;0.07890287;0.06816;0.030262856;0.010057144;0.0006857147;-0.0064914282;-0.0005409533;0.014057143;0.055725724;0.07394286;0.068708576;0.04002286;0.009897144;-0.011382858;0;0;0;-0.007817144;0.004411429;0.025188575;0.053737145;0.08137144;0.10048763;0.10436572;0.09211429;0.06147048;0.028891433;0.0013878861;-0.011233524;0.0025746296;0.020416005;0.051144544;0.08072778;0.10283887;0.10947231;0.1042048;0.098547205;0.07853106;0.03405715;0.026610289;0.05367315;0.10888589;0.1628898;0.17740898;0.14402941;0.11739592;0.08767935;0.07776393;0.074425474;0.07921241;0.09759609;0.09368424;0.06428343;0.03208229;0.004626286;-0.009142858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.013257143;0.013942857;0.037165716;0.055012576;0.10828343;0.19741029;0.20272914;0.17566857;0.11119086;0.04158096;0.034578294;0.0934263;0.11311696;0.106619425;0.099625155;0.09340952;0.07222857;0.046125717;0.01785143;0.0021828576;0.004982858;0.036396198;0.06680381;0.088068575;0.07701334;0.050609533;0.009259428;0.007579049;0.03203581;0.056257147;0.057300575;0.040316574;-0.002649144;0.004461715;0.02767543;0.032461718;0.038086858;0.046505146;0.05301562;0.08049524;0.10261256;0.0965562;0.096522674;0.114413716;0.14606935;0.16574782;0.15987201;0.124077715;0.063104;0.03767772;0.030518861;0.043410294;0.075785145;0.083008006;0.05660343;0.03691886;0.005851429;-0.0095085725;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0.000053436153;-0.0006545928;-0.0005515375;0.0066928775;0.027910845;0.043540917;0.045636382;0.031273503;0.011586103;-0.0012271231;0;0;0;0;0;0;0;0;0;0;-0.0016770364;0.014756966;0.05147524;0.10418857;0.12786508;0.11202508;0.06244634;0.019981302;-0.00219947;0;0;0;0;0;-0.0003180724;0.0021787956;0.015766209;0.03319466;0.05199592;0.0685255;0.06776531;0.051775817;0.031046407;0.010185313;-0.0011126172;0;0;0;0;-0.0002576386;0.0022233257;0.00848299;0.0146854;0.026193256;0.031059764;0.027796343;0.018063327;0.008005881;-0.0008206267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00062024104;0.0052481936;0.021830099;0.035100874;0.043753237;0.055666637;0.0562988;0.049106393;0.035046004;0.013323095;0.0004394175;0.018139668;0.032672394;0.04285389;0.04711924;0.05169376;0.06074911;0.07896623;0.09191019;0.10374963;0.11588011;0.12789372;0.1357207;0.13506943;0.12938707;0.10711086;0.07295942;0.037257403;0.011116629;-0.0012500243;0;0;0;0;-0.0011402894;0.011402893;0.022805786;0.02850723;0.022805786;0.011402893;-0.0011402894;0;0;-0.0009923858;0.008864677;0.030048292;0.04986261;0.054609843;0.04146073;0.017924968;0.0029962417;-0.0005343616;-0.00032920486;0.000028626511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.002485735;0.02128381;0.081571236;0.17025141;0.23657425;0.24995714;0.21569596;0.17502248;0.14928725;0.13558231;0.122416504;0.11992838;0.1401387;0.16000885;0.16364296;0.15467906;0.15885137;0.1902432;0.21424559;0.2120232;0.1636239;0.09728171;0.05983704;0.06275742;0.08037727;0.10612563;0.120090604;0.12044723;0.10999975;0.0816762;0.042577162;0.011455376;-0.0013215906;0;0;-0.0017271329;0.015851455;0.04789406;0.0794252;0.09203042;0.089839526;0.082506366;0.08909715;0.08672115;0.06610025;0.03909318;0.027602091;0.03779108;0.060800664;0.0834974;0.099705316;0.10633522;0.10540814;0.10492721;0.1123427;0.10899749;0.08756564;0.049538177;0.015326634;-0.0017004147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011880001;0.010544097;0.03694728;0.058321744;0.05873206;0.039170608;0.010954412;-0.004356;0.006634194;0.033846557;0.07002044;0.10429354;0.120696515;0.109983064;0.08753272;0.07495423;0.06332184;0.051141262;0.031396125;0.024461353;0.028554944;0.048414584;0.051098324;0.038021732;0.023807239;0.031546418;0.05561559;0.09708967;0.13063994;0.1356553;0.11072734;0.07097657;0.05030537;0.070524275;0.10499059;0.11344257;0.09200919;0.050552983;0.03398682;0.03390452;0.037271716;0.025849735;0.011694644;0.012518374;0.047090612;0.07099375;0.07135158;0.047806274;0.014161057;0.0018464101;0.02056815;0.043032803;0.06758147;0.08586808;0.08251734;0.059861846;0.03284892;0.00804405;-0.0029971958;-0.001127885;0.00017748433;-0.000005725296;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0.000015903615;0.000009542165;-0.0024173497;-0.0017907472;0.021912001;0.08008531;0.16157013;0.2465739;0.30913982;0.32409558;0.31402963;0.26983666;0.1947186;0.111775935;0.04648097;0.003456386;-0.0025869883;0.00015903616;0;0;0;-0.0005566266;0.005566266;0.011005303;0.014360966;0.020293014;0.041826513;0.055742174;0.0591042;0.04208733;0.013931569;-0.008734266;0.016134217;0.08629748;0.19077978;0.2793041;0.29680923;0.25858012;0.21636714;0.19361508;0.18173699;0.14966497;0.09096074;0.039440967;0.010439929;-0.00077927735;0.00019879518;-0.000019879519;0;0;-0.0015108435;0.014726749;0.034105305;0.044705063;0.03816868;0.020634942;0.00047710846;-0.0014154221;-0.000087469896;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0028806753;0.027208969;0.073591344;0.104227;0.0950135;0.052524347;0.037970413;0.058947287;0.080154225;0.067367725;0.033795185;-0.0028308441;-0.003653591;0.02075422;0.06526845;0.124541216;0.18096726;0.21473064;0.20845824;0.17710534;0.15355738;0.13897774;0.1293123;0.10280893;0.07421026;0.078253746;0.10253061;0.10729771;0.10109928;0.105361454;0.13009158;0.160547;0.1381229;0.077673264;0.027942656;0.003991808;-0.0005884338;0;0;0;0;0;0;0;0;0;0.000047710855;-0.0011927712;0.0062024104;0.013120484;0.016937353;0.013836146;0.007361784;-0.003491374;0.008863614;0.01975494;0.030222164;0.029130122;0.020519374;0.0054782657;0.0033397593;-0.00033397594;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0041472;0.010069835;0.0175104;0.03256772;0.04365403;0.055296;0.045727625;0.037717838;0.023094214;0.015409695;0.007982682;0.003713506;0;0;0;0;-0.0000948706;-0.00016263533;0.002082635;0.004355011;0.008845552;0.013580046;0.022981271;0.02816301;0.03549515;0.028596705;0.023862211;0.014366117;0.009590965;0.0048429174;0.0038716237;0.002938278;0.0056326026;0.008354033;0.015764784;0.020286044;0.02776727;0.026997462;0.031361513;0.030277278;0.033763096;0.025739754;0.020665532;0.011623005;0.0078119175;0.004027935;0.0020058358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031171768;-0.00062343536;-0.0012468707;-0.001870306;-0.0031171767;-0.003740612;-0.004675765;-0.003740612;-0.003400433;-0.00162432;-0.0007006868;0.00087280973;0.0012563581;0.003939841;0.006585375;0.011580314;0.013504153;0.017593076;0.024491522;0.030331489;0.036769133;0.030059753;0.024286874;0.014826921;0.009934308;0.0051501184;0.0024395299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00005421177;-0.00062343536;-0.0016128002;-0.0014908237;-0.0018432004;-0.001490824;-0.00089449383;0.00349666;0.0073050354;0.014528753;0.012550024;0.011899484;0.007210165;0.005258542;0.0028867768;0.001626353;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.0011371088;0.009701206;0.036785066;0.08747785;0.126561;0.13022676;0.094523154;0.056616873;0.046605546;0.057539284;0.058970608;0.040371332;0.015028917;-0.0015903618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00074746995;0.006027471;0.02942169;0.047631335;0.051130127;0.03641928;0.013724821;-0.0014472291;-0.0008269881;0.008397111;0.015267473;0.018130124;0.013359038;0.005725302;-0.0020992777;0.00012722892;0;0;0;0.00009542171;-0.0014949399;0.0021469875;0.02194699;0.038645785;0.041842416;0.0492694;0.06253302;0.07883423;0.08651567;0.06615904;0.029358078;0.008142651;0.00057253015;-0.00012722892;0;-0.0009860243;0.008215411;0.03461581;0.072041795;0.101013795;0.11419989;0.10190242;0.0769588;0.058542803;0.05990336;0.07736314;0.08846785;0.076571934;0.04379856;0.013084701;-0.0014631328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0011763376;0.011113977;0.029720148;0.044600632;0.05194068;0.06677664;0.06832777;0.06458724;0.044674847;0.0166821;0.00804882;0.020350268;0.028438052;0.027221266;0.038641017;0.06807654;0.11713205;0.15293466;0.18647847;0.19930054;0.19714229;0.17134564;0.13664368;0.1039849;0.09643111;0.09405876;0.09365428;0.08296333;0.06315782;0.06344912;0.11213651;0.20681965;0.31938;0.36624426;0.31158867;0.20546164;0.105417654;0.06474109;0.09020639;0.13205735;0.18371558;0.22610544;0.21534917;0.17777836;0.11912244;0.064860776;0.047679037;0.054170903;0.05654213;0.07147086;0.08051724;0.08670573;0.08933499;0.07896186;0.056879282;0.031057775;0.008680592;-0.0008739038;-0.00014193977;0.000011132533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009827242;0.0066555836;0.04708505;0.12834002;0.20677567;0.26107734;0.2498388;0.18272519;0.12017291;0.077905454;0.04612068;0.029740555;0.036218766;0.056454465;0.10378859;0.14094898;0.16400447;0.16958185;0.17857696;0.17514831;0.17950651;0.19266516;0.20578763;0.2018662;0.17669556;0.1306783;0.098307684;0.07720225;0.0859617;0.11040503;0.12775433;0.11103847;0.08981615;0.106843725;0.1886426;0.30161628;0.38359103;0.3996271;0.33117685;0.22272633;0.12147596;0.05640743;0.027374893;0.02019441;0.01197582;0.016372615;0.04225687;0.07590439;0.1158095;0.16390984;0.22289833;0.2699305;0.25051498;0.2115823;0.17445941;0.15340815;0.12965876;0.094700746;0.03420619;0.0041127275;-0.0023712292;0.00014472292;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0009796628;0.009254846;0.024732774;0.037401598;0.044222124;0.057462417;0.05911745;0.055658948;0.038203135;0.014130892;0.0069355676;0.017544871;0.025159521;0.025030384;0.038897064;0.07179369;0.1225714;0.15709041;0.18771045;0.19548802;0.1905036;0.16548696;0.13496563;0.10612939;0.102104984;0.099792026;0.09765457;0.080499336;0.05653322;0.044498954;0.06544815;0.11807541;0.18729949;0.21745445;0.19018841;0.13346498;0.07764125;0.06263912;0.090400465;0.12766832;0.16926406;0.19856727;0.18184397;0.14724629;0.09761884;0.054329406;0.044054605;0.054389305;0.061188642;0.0764842;0.08381763;0.08678286;0.085392885;0.07583878;0.056306757;0.03346121;0.0120287;0.0011577832;-0.0007347471;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00096741715;0.0064045466;0.04759325;0.13147523;0.21329376;0.2675732;0.255181;0.18529682;0.12036383;0.07713174;0.04538037;0.028081812;0.035613526;0.05967028;0.109614626;0.1493114;0.17097157;0.17078045;0.17069101;0.16038823;0.15854394;0.16824317;0.17881073;0.17373987;0.1500415;0.11017311;0.073975675;0.041315608;0.038112227;0.059748296;0.08643855;0.089450255;0.07353297;0.06995312;0.11061544;0.17827599;0.2365589;0.25993755;0.22685392;0.1591657;0.09067947;0.043992423;0.023013724;0.017558785;0.013075156;0.02150638;0.048722085;0.08078211;0.11335145;0.1486794;0.19143948;0.22595699;0.20745845;0.17890278;0.1549463;0.14362153;0.12418043;0.09011413;0.03208767;0.0034354988;-0.0025604824;0.00016698797;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.00015585546;0.0011243857;0.006813109;0.018179426;0.034265935;0.055440005;0.06235331;0.052946318;0.031749982;0.009921869;0.008460724;0.036748488;0.087521195;0.12676613;0.1303675;0.0969393;0.064599305;0.057538494;0.06774702;0.064855345;0.04122377;0.012799628;0.0070552407;0.029796218;0.060185246;0.07378086;0.06456868;0.03593303;0.011472074;-0.0012635425;0;0;0;0;0;0;0.0000667952;-0.00075144594;-0.0011466509;0.0053937114;0.02429675;0.038407236;0.040394392;0.027636511;0.009985881;-0.0010631569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00074587966;0.006401206;0.024213256;0.05211138;0.07132613;0.07575687;0.058367867;0.03490049;0.014305304;0.0049395044;-0.0020161017;0.00453094;0.010341008;0.013580576;0.01477955;0.021475768;0.036313202;0.058289938;0.073646165;0.080854475;0.08448591;0.091015674;0.098322526;0.08820862;0.063452646;0.03405775;0.00867447;-0.0003156089;0.016027505;0.042681012;0.06516983;0.067822725;0.047989003;0.019018821;0.015014446;0.020772193;0.036292054;0.055384345;0.07564777;0.08621032;0.094723;0.082484625;0.060813304;0.038199425;0.017888494;0.003777639;-0.00047127716;0;0;0;0;0.00007792773;-0.0014249642;0.0048983144;0.010965544;0.0145836165;0.01213446;0.006534796;-0.0006456868;0;0;0;0;0;0;0;0;0;0;0;0;0;0
