;meta[fps=30]
;meta[frames=22]
jaw_open_a;0.09815315;0.114304;0.10682057;0.051519997;0.02908343;0.027702857;-0.00736;-0.0057600006;0.013897143;0.045443047;0.09069258;0.09263086;0.08619505;0.075247996;0.056235433;0.04432305;0.03994857;0.007291429;-0.0016571427;-0.0026857143;-0.00065142865;0.0003771429;0.00018857144;-0.000080000005;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.049408004;0.053430863;0.050432;0.040466283;0.07799772;0.10590476;0.09977599;0.099035434;0.097630486;0.11517258;0.11108572;0.086201906;0.04205714;0.006445714;-0.011977144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;-0.00091604836;0.008584137;0.023767637;0.037267897;0.04015981;0.054896105;0.08257794;0.1269309;0.16166869;0.1706213;0.14072633;0.11141994;0.07715163;0.04849013;0.02543068;0.011285207;-0.0011641448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.058582723;0.07435451;0.08233558;0.08377978;0.08556464;0.08904753;0.087344006;0.09962932;0.11365536;0.121886194;0.11110426;0.084515;0.051283203;0.020816246;0.0029366035;-0.00043035194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.0034033745;0.033184487;0.07679221;0.099750675;0.08462314;0.044705063;0.0043973485;0.0081919525;0.033983648;0.07804753;0.13002002;0.18115412;0.3055846;0.48356768;0.68672216;0.84547037;0.8837852;0.7583457;0.54271996;0.29588902;0.10212847;0.009137761;-0.0066113602;0.00041349404;0;0;0;0;0;0;0;0;0;0
jaw_up;0.06442525;0.081539914;0.09946774;0.08090022;0.06577513;0.03934148;0.025045834;0.0116663715;0.004347784;-0.0016697228;-0.001252292;-0.0007752284;-0.00047706362;-0.00023853181;-0.00008944942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0013247713;0.012319259;0.03493834;0.05944104;0.07174546;0.07806873;0.0913517;0.1212919;0.15671709;0.19876802;0.22070245;0.20539625;0.17275488;0.13495068;0.11584778;0.12470439;0.13178055;0.11303654;0.080879435;0.04409436;0.015162505;0.0012881923;-0.0010400965;0.0000667952;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0013448099;0.01245953;0.03588015;0.06169872;0.07539322;0.081490144;0.089791656;0.11283601;0.14013298;0.1748431;0.19438328;0.18279697;0.15555222;0.12358409;0.106588006;0.113962084;0.12027801;0.10318107;0.07397089;0.040446077;0.014036532;0.0013025064;-0.0008985543;0.000055662655;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.01718529;0.02725578;0.032883827;0.031068228;0.022226548;0.024511054;0.037897922;0.05960914;0.071999654;0.07680056;0.06447962;0.049642745;0.031903055;0.011293954;-0.0012106628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0.024194332;0.03401323;0.03716262;0.031951036;0.021695748;0.024190992;0.037725367;0.05965367;0.0726843;0.07847043;0.066733964;0.051771834;0.033222258;0.011728123;-0.0012579762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.024796603;0.051042665;0.09911071;0.15598635;0.19539864;0.20584054;0.17228928;0.14612226;0.12985486;0.13453405;0.16421783;0.19502379;0.22961909;0.26705247;0.3028071;0.33189976;0.34343275;0.29476714;0.21078652;0.11480342;0.039487083;0.003389059;-0.0026288675;0.00016698797;0;0;0;0;0;0;0;0;0;0
corner_left_out;0.014242961;0.04064933;0.09277629;0.15560697;0.19825125;0.20935467;0.17554983;0.14853211;0.13140044;0.13848592;0.16906235;0.19859786;0.22676373;0.25589955;0.28372407;0.30992556;0.32071605;0.27529;0.19681838;0.10721264;0.03687094;0.0031839032;-0.0024555183;0.00015585546;0;0;0;0;0;0;0;0;0;0
corner_right_in;-0.0008460725;0.0062008207;0.03590687;0.09830917;0.18401332;0.25929523;0.29179293;0.2833638;0.25127774;0.21147877;0.16162951;0.112315185;0.06367622;0.031829763;0.014629073;0.0073103616;-0.00074216875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;-0.00092845305;0.0069956826;0.03796639;0.099941194;0.1818091;0.2526899;0.2832313;0.2769744;0.24907723;0.2122573;0.162817;0.11319836;0.06437015;0.032226823;0.014766375;0.0072955186;-0.00074216875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;-0.0013203183;0.01226805;0.034965053;0.058933396;0.072673164;0.06579326;0.040696643;0.027758967;0.030932296;0.054060504;0.08444397;0.10354832;0.13380761;0.18092777;0.23774569;0.28542948;0.29765794;0.2555409;0.18289793;0.0996934;0.034340672;0.0029898789;-0.0022837592;0.00014472292;0;0;0;0;0;0;0;0;0;0
corner_left_up;-0.001402699;0.01287366;0.03859426;0.0672494;0.08489668;0.07821716;0.049461838;0.032990143;0.034909394;0.05535095;0.08468518;0.102866195;0.13354586;0.18215206;0.24000944;0.285663;0.29773483;0.25553134;0.18289793;0.0996934;0.034340672;0.0029898789;-0.0022837592;0.00014472292;0;0;0;0;0;0;0;0;0;0
lips_out;-0.0018740823;0.016985064;0.053565927;0.09501521;0.1259153;0.14006633;0.14197968;0.15047206;0.15959214;0.15998545;0.14018083;0.11468257;0.08218273;0.0509043;0.025652535;0.0111707;-0.0011577833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;-0.000034351815;0.00041413022;0.00012404833;-0.0027729548;0.003940914;0.0107731065;0.019536635;0.02127331;0.016612917;0.006082179;0.0034351812;-0.0003435181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;-0.00018257355;0.0011666896;0.008932744;0.029191729;0.061477557;0.09237033;0.10961666;0.113052346;0.10752987;0.1012424;0.085945;0.060050733;0.029748907;0.008644411;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;-0.00050764345;0.004252627;0.016551847;0.04510679;0.090310805;0.13245857;0.15339868;0.15057121;0.13234039;0.11666206;0.098190784;0.07011176;0.036951654;0.010965545;-0.0012329279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;-0.0012000869;0.010823048;0.03486041;0.062210817;0.07585708;0.081864916;0.08599639;0.10303566;0.12381862;0.13557886;0.12239848;0.105478086;0.09740025;0.10292449;0.1181509;0.13287577;0.13079028;0.11296816;0.08088738;0.04409436;0.015162505;0.0012881923;-0.0010400965;0.0000667952;0;0;0;0;0;0;0;0;0;0
lip_lower_back;-0.0010486846;0.009039616;0.03402547;0.06848734;0.09317929;0.10387023;0.09111384;0.07833963;0.06403877;0.048270654;0.027486218;0.01257976;0.00042674682;-0.00080525305;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;-0.0015919522;0.014795137;0.042406045;0.068511836;0.07765312;0.07759375;0.07335782;0.08478536;0.09671053;0.09817445;0.07913004;0.052460205;0.02512056;0.0067129172;-0.0007792773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;-0.0009507182;0.00795308;0.03301018;0.06901947;0.099409804;0.12385312;0.14744778;0.17458297;0.20079878;0.20822439;0.18135452;0.13556549;0.08544033;0.04203273;0.015536375;0.004371374;-0.0005083856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;-0.000047710855;0.000492376;0.0007795953;0.00066127215;0.0054676645;0.009632822;0.01137904;0.009147125;0.0040931148;0.0029847906;0.006479134;0.009673374;0.009399038;0.0068465075;0.0025215186;0.0015458317;-0.00015267474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0.0000066795183;0.00004675664;-0.001420511;-0.0020995964;0.011811614;0.024959134;0.03128909;0.025139483;0.011604551;-0.0011755953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;-0.0008794699;0.008455156;0.021012653;0.028499277;0.023183499;0.035952512;0.0713818;0.1083251;0.1204373;0.1073807;0.07416122;0.06585264;0.06420873;0.049588002;0.02752704;0.01204911;-0.0012431327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;-0.0008794699;0.008455156;0.021004302;0.028582772;0.023350483;0.036161248;0.07152652;0.10859785;0.12115813;0.10910624;0.07644339;0.06799565;0.06552237;0.05005558;0.027476942;0.01204911;-0.0012431327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;-0.0022487715;0.020577371;0.062480215;0.108969666;0.13775024;0.14203253;0.12439677;0.116565764;0.11764099;0.13040166;0.15542127;0.17483468;0.21843512;0.27977505;0.3526835;0.41206616;0.42955935;0.36862993;0.26375827;0.1437655;0.049590647;0.0044053;-0.0032029883;0.00020038556;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0.046469413;0.061843436;0.0648136;0.05593385;0.049949452;0.040489018;0.029152764;0.031826794;0.040167287;0.057485797;0.08423802;0.10132857;0.13910548;0.18869986;0.2468668;0.2958182;0.30943507;0.26554427;0.18997823;0.10355799;0.03574496;0.003198216;-0.0023139762;0.00014472292;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0.038311496;0.05270141;0.05686942;0.050211728;0.045174923;0.036915477;0.019710705;0.015921747;0.019745402;0.04073486;0.08128418;0.11253161;0.14895765;0.18833938;0.2312596;0.26839894;0.2807248;0.24099706;0.17251767;0.094112836;0.03248473;0.0028928672;-0.0021263135;0.0001335904;0;0;0;0;0;0;0;0;0;0
lip_lower_in;-0.0016225666;0.013314507;0.06052201;0.10919623;0.12590337;0.10198512;0.050533347;0.009586965;0.0005993012;0.01911085;0.03402473;0.04444849;0.037553746;0.0216268;0.0038295907;0.0026718075;-0.0002671808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;-0.0018390942;0.01649396;0.054317847;0.097187005;0.12206079;0.12720773;0.11565179;0.1147404;0.11815624;0.12257846;0.12427431;0.12507346;0.120421916;0.112034895;0.10135556;0.095271155;0.090955965;0.07870064;0.05620974;0.030550841;0.010474121;0.0008937832;-0.00069975917;0.00004453013;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0.031585224;0.030389585;0.020167693;0.013171566;0.023749104;0.0458215;0.06763847;0.08161259;0.08811362;0.09426936;0.097893916;0.09241698;0.08510542;0.071132906;0.052356463;0.033280965;0.016006459;0.0024284825;-0.0004484817;0.000044530218;0.00023537359;0.000036578353;-0.0000047710882;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_down;-0.000013359039;0.00017812052;-0.00038073244;0.0003718258;0.014182843;0.02626164;0.031035269;0.024024;0.010774064;-0.0010976675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;-0.0014472291;0.013316735;0.039718643;0.066661604;0.0759387;0.08364242;0.09589748;0.12790203;0.15935627;0.17259322;0.14974184;0.12464302;0.10422781;0.09644563;0.09821544;0.10313549;0.09627308;0.08348444;0.059737165;0.032567423;0.011234314;0.0010019275;-0.0007156627;0.00004453013;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;-0.0016609738;0.01541633;0.04435201;0.072960384;0.081594035;0.08707496;0.09535441;0.12494561;0.15308994;0.16305135;0.1381677;0.112972006;0.081463225;0.05289808;0.02834992;0.012119616;-0.0012579762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;-0.00014917593;0.0013114123;0.0043928972;0.010130604;0.02656222;0.039861884;0.051821195;0.049756482;0.03616997;0.024035877;0.016836097;0.008317855;0.0046533975;0.00012245718;-0.003539032;0.00029389886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;-0.00048528748;0.004371677;0.014020175;0.02625869;0.03609122;0.03952503;0.033728845;0.024089888;0.013093219;0.0044889087;0.0003830499;-0.00029989678;0.000019084342;0;0;0;0;0;0;0;0;0;0
nostrils_out;0.00002226506;-0.00007951805;-0.0021406265;-0.002261496;0.016078554;0.033159036;0.040926363;0.03242747;0.01455817;-0.0014822171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0.00007951808;-0.0007434941;-0.0027036148;0.0011967472;0.026499402;0.047989164;0.05512592;0.040923987;0.016857835;-0.001745422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0.00012722892;-0.0013836147;-0.0022265064;0.005327712;0.032125305;0.05949013;0.09087061;0.108266525;0.12097351;0.1365617;0.15694219;0.15159026;0.1413184;0.114989966;0.083880216;0.05388675;0.027957797;0.0051982105;-0.0009792083;-0.00068839913;0.00014767656;0.00015449229;-0.000013631674;0;0;0;0;0;0;0;0;0;0;0
tongue_down;-0.0010082892;0.009532627;0.024421593;0.04626998;0.08217399;0.10684049;0.12033631;0.12222566;0.11287698;0.11977015;0.15845835;0.1799763;0.20912272;0.23554696;0.26465383;0.29710954;0.31071046;0.26666504;0.19101152;0.104305;0.036101203;0.0032920472;-0.0023060245;0.00014313255;0;0;0;0;0;0;0;0;0;0
tongue_roll;-0.0018829884;0.016946895;0.054988347;0.09843067;0.12580822;0.13866892;0.14874679;0.17284739;0.2000797;0.20683898;0.1779244;0.14377324;0.13355231;0.13218632;0.121159434;0.087663;0.03789377;0.0042167297;-0.0021946984;0.000022719789;0.0005111878;0.000038623115;-0.0000068158406;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0.19914666;0.21184096;0.15880714;0.0712657;0.02239388;0.010766748;-0.0047456394;-0.001625349;-0.0028377352;0.027882222;0.0857205;0.12327916;0.14842166;0.1386023;0.09800286;0.06190702;0.03451539;0.0005452664;-0.0020106707;0.00049528445;0.00047256474;0.000038623115;-0.0000068158406;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;-0.0008301689;0.0059066047;0.03711586;0.09937536;0.17856583;0.24608727;0.27321833;0.2655358;0.23764826;0.21081996;0.18212028;0.15796266;0.1197887;0.07951544;0.038702514;0.012903134;-0.001415422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;-0.002334651;0.022602221;0.054053213;0.07319798;0.07448194;0.06731472;0.0864844;0.1382639;0.19645101;0.23971678;0.25957352;0.23074426;0.19649051;0.17975527;0.21749997;0.29831737;0.37820458;0.41317597;0.39636984;0.31890926;0.20639314;0.09529049;0.022543376;-0.0027155427;0;0;0;0;0;0;0;0;0;0
tongue_back;-0.0027226992;0.026056485;0.065332055;0.09846565;0.11209929;0.10380821;0.10414032;0.12981698;0.176664;0.23729493;0.2953593;0.3628514;0.52222;0.73304397;0.96215725;1.131484;1.151122;0.9901182;0.70847654;0.38612843;0.1331337;0.011845918;-0.008633393;0.0005407231;0;0;0;0;0;0;0;0;0;0
normal0;0.07697033;0.113249026;0.15657684;0.20259516;0.23244846;0.2379282;0.19765493;0.17781696;0.17639016;0.21571118;0.28084964;0.3399197;0.444867;0.5860527;0.7450894;0.87724733;0.91690284;0.7867757;0.5628385;0.30680934;0.1058306;0.009386309;-0.006911712;0.00043416876;0;0;0;0;0;0;0;0;0;0
normal1;0.0986153;0.13449657;0.17047691;0.20644724;0.23201162;0.2379282;0.19765493;0.17781696;0.17639016;0.21577239;0.28023738;0.3386951;0.44333625;0.5848282;0.7444772;0.8773086;0.91690284;0.7867757;0.5628385;0.30680934;0.1058306;0.009386309;-0.006911712;0.00043416876;0;0;0;0;0;0;0;0;0;0
normal2;-0.0023311523;0.020089766;0.075725704;0.15083912;0.21580413;0.2611692;0.28455418;0.2635137;0.20218013;0.113645345;0.034956153;-0.0038852538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal3;-0.0021663907;0.018488908;0.07199185;0.14663549;0.1997807;0.2300686;0.2501849;0.28697032;0.33907798;0.41699588;0.5087864;0.5606041;0.6304508;0.7038161;0.7928757;0.8818377;0.9158039;0.78643227;0.56279397;0.30681568;0.1058306;0.009386309;-0.006911712;0.00043416876;0;0;0;0;0;0;0;0;0;0
normal4;-0.0021663907;0.018488908;0.07199185;0.14663549;0.1997807;0.2300686;0.2501849;0.28697032;0.33907798;0.41699588;0.5087864;0.5606041;0.6304508;0.7038161;0.7928757;0.8818377;0.9158039;0.78643227;0.56279397;0.30681568;0.1058306;0.009386309;-0.006911712;0.00043416876;0;0;0;0;0;0;0;0;0;0
normal5;-0.0034844822;0.03398094;0.07856004;0.10208531;0.08654429;0.04573244;0.003654253;0.0062665027;0.030960131;0.07490617;0.12827274;0.18220523;0.3112355;0.49474427;0.70316744;0.8656206;0.9049152;0.7765004;0.5555674;0.30263466;0.10414959;0.009071417;-0.0068703624;0.00043416876;0;0;0;0;0;0;0;0;0;0
normal6;-0.0035267859;0.03439507;0.07950409;0.10323195;0.0874349;0.046110947;0.0035201053;0.006179669;0.03116107;0.075586185;0.12960678;0.18426381;0.31502149;0.50103045;0.7122262;0.8767017;0.9164114;0.786383;0.5628019;0.30681568;0.1058306;0.009386309;-0.006911712;0.00043416876;0;0;0;0;0;0;0;0;0;0
normal13;-0.0028254366;0.024467079;0.089872934;0.1865701;0.28611347;0.3538809;0.36047354;0.3386828;0.2973722;0.24612911;0.18918626;0.15638609;0.12064324;0.09132016;0.057466127;0.024703087;-0.0025493498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
