;meta[fps=30]
;meta[frames=104]
jaw_open_a;0;0;-0.0124160005;0.011236574;0.04657372;0.06758095;0.058130287;0.065810286;0.04001523;0.036617137;0.03128076;0.019245714;-0.0068571405;0.004510477;-0.006643809;0.012129526;0.024899049;0.056921907;0.064623244;0.079257146;0.08748801;0.111265525;0.09528687;0.07148343;0.023131432;-0.0020365722;-0.006285715;0;0;0;0;0;0;-0.012525715;0.010285714;0.050331432;0.06934857;0.06733715;0.044297144;0.00022857246;-0.008502858;0;0;0;0;-0.007634286;0.00144;0.024022857;0.06420388;0.10397896;0.14003932;0.15375908;0.15611337;0.13576838;0.11861365;0.07757167;0.07307643;0.07164434;0.06617905;0.06457905;0.07492572;0.047139052;0.07390095;0.1071162;0.15082477;0.17158858;0.1477543;0.064889595;0.01579223;0.01797623;0.08528276;0.16795065;0.2329134;0.25421444;0.23688094;0.19156665;0.14320292;0.09861852;0.060279317;0.031896383;0.01083977;-0.0029257138;-0.002864762;0;0;-0.009539048;0.01232762;0.032228578;0.03836953;0.033630483;0.01801143;-0.008487619;-0.0029409528;0.00064000004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0.0010971429;-0.0072228573;0.005074286;0.012891429;0.016228572;0.015085716;0.009462858;-0.011457143;-0.0013560007;0.018935999;0.06209429;0.101788566;0.13061315;0.11112801;0.06979314;0.025940571;0.0025142864;-0.00832;0;-0.0036048982;-0.00007836734;0.011559185;0.031510208;0.05624817;0.07847837;0.09196018;0.10082873;0.09995233;0.09148735;0.10002679;0.114834286;0.10325029;0.07706515;0.04746058;0.030884579;0.05312915;0.1255223;0.14877257;0.13563429;0.10625829;0.09017144;0.08010286;0.1114743;0.1084608;0.10040595;0.08399635;0.07011749;0.051098064;0.02369372;0.016875885;0.035668112;0.052246865;0.07081936;0.08784001;0.08265143;0.09338667;0.104320005;0.09179428;0.098346666;0.104457155;0.08713144;0.0542781;0.026499053;0.014959544;0.039423697;0.08111163;0.11361831;0.12802257;0.1302833;0.13477075;0.12505053;0.11563703;0.0889152;0.05571154;0.024348339;0.0015387386;-0.007060113;0;0;0;-0.0011885716;-0.0035199998;0.0022857133;0.03392;0.049828574;0.05001143;0.034468573;0.008548573;-0.009234287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0009790265;0.00950591;0.022460358;0.029788746;0.026078751;0.014799904;0.0014256;-0.000417947;0.00020801944;-0.0011660532;0.004675664;0.010210122;0.012304628;0.022090124;0.027920391;0.026970947;0.022042414;0.011021207;-0.0011021207;-0.0011832291;0.011245449;0.02947815;0.041942604;0.03866965;0.023414101;0.003874121;-0.001564916;-0.00081824115;0.00007633737;0;0;-0.0012786508;0.011927713;0.034160968;0.04914218;0.0470429;0.029962413;0.007309302;-0.0022328675;0.013508531;0.028985932;0.04717013;0.049635187;0.038820732;0.017296776;0.007942267;-0.0008174459;0;0;0;0;-0.00056298805;0.0056298804;0.0095851105;0.02884598;0.0627684;0.10345144;0.125303;0.12580398;0.10577019;0.080302134;0.054514416;0.041613407;0.036532197;0.03619663;0.039514128;0.04203326;0.03645109;0.033082705;0.023406943;0.009742557;-0.0010082894;0;0;0;0;0;0;0;0;0;0;0;-0.0008874219;0.00892193;0.017280871;0.02113591;0.01636482;0.007681448;-0.0015553738;-0.000047710855;0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0.00014313255;-0.0025191326;0.0069705546;0.028135087;0.048803426;0.0696817;0.07101761;0.052706186;0.03068285;0.012915329;-0.0013406752;0;-0.0011593738;0.00901735;0.047138315;0.097396925;0.13569587;0.13834286;0.114109315;0.09442264;0.09306813;0.10424988;0.11521455;0.11047257;0.08818325;0.058443885;0.024252381;0.004525852;-0.0005381785;0.0019895425;0.012509785;0.03824502;0.06251553;0.08532609;0.08388522;0.06286859;0.033216298;0.013244532;-0.0031107476;0.015730267;0.04766314;0.08330315;0.093394;0.073995955;0.041873425;0.03253403;0.04914642;0.07896737;0.10311841;0.11576776;0.12449528;0.13052401;0.13958402;0.14116277;0.13553174;0.12489985;0.10797204;0.09685064;0.09893323;0.108804;0.1196624;0.12761042;0.12482052;0.10616381;0.09473526;0.08490325;0.072848506;0.054133326;0.03378405;0.008129929;0.00022901209;-0.0001001928;0;0;0;0;0;0;0;0;0;0;0;-0.0011832291;0.011789352;0.024093982;0.029962417;0.028201886;0.03530603;0.037319425;0.04218116;0.030916631;0.012595665;-0.0013072774;-0.0011629522;0.010090846;0.037754793;0.06880024;0.07911652;0.06381922;0.030970303;0.0065125306;-0.0013203977;0.000042939766;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0013518074;0.01363576;0.025926074;0.030732147;0.021406269;0.027974462;0.03247519;0.04440926;0.035993066;0.013142749;0.015116784;0.06895211;0.15221153;0.21992251;0.26086903;0.25315577;0.21151054;0.17831175;0.18062495;0.19312955;0.21912533;0.21997091;0.168964;0.10534398;0.049581114;0.006989639;-0.004103133;-0.0018169885;0.0001749398;0;0;0;0;0;0;0;0;0;0.000047710855;-0.00047710852;-0.0020197593;0.009462652;0.020356629;0.026161449;0.021358559;0.010655424;-0.0010655425;0;0;0.00027036155;-0.00298988;-0.0045007244;0.018527715;0.040872294;0.050438322;0.057162903;0.048007723;0.040837843;0.03953904;0.04999037;0.050782897;0.056534704;0.036790363;0.014127713;0.014220486;0.049386032;0.09918556;0.11940967;0.10284339;0.05640483;0.022392293;-0.0023537353;0;0;0;0;0;0;0;0;0;0;0;0.00007951808;-0.00084819284;-0.002608193;0.01372482;0.03615422;0.080551684;0.13485645;0.19915888;0.2620684;0.32591784;0.36092517;0.3674294;0.33574563;0.2567293;0.15907852;0.07084107;0.017250653;-0.0035226513;0.00045325304;-0.000027831327;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.013914354;0.023839625;0.03616151;0.05019332;0.058318306;0.058358967;0.04634654;0.035583246;0.024194261;0.019215813;0.015960848;0.01868951;0.019922825;0.024903532;0.019922825;0.016602354;0.009961412;0.006640942;0.003320471;0.0016602355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00033882356;0.00005421176;0.00010842352;0.00089449424;0.0010029175;0.003252706;0.0036999527;0.006369883;0.004309836;0.0031171767;0.00076574105;0.0025344;0.011940141;0.030406024;0.065000504;0.113806464;0.17547971;0.23573941;0.2817679;0.29469967;0.27790502;0.23043318;0.17129488;0.11245281;0.0655464;0.033291448;0.0147409355;0.004840208;0.0008547392;0.000041412048;0.00011760954;0.00022362362;0.000059181188;0.0009475012;0.0029816474;0.0076303063;0.013281884;0.022768943;0.032377977;0.0442097;0.04767925;0.046744093;0.035779767;0.02607586;0.01570786;0.009378636;0.0041472;0.0014772706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0014694942;0.014125593;0.035162896;0.047325984;0.041015428;0.034653977;0.02370593;0.024940051;0.0211041;0.010493207;-0.0010496387;0;-0.0011927712;0.011927713;0.023855425;0.029819282;0.023855425;0.011927713;-0.0011927712;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016539762;0.01521976;0.046279524;0.06774941;0.06607953;0.042939764;0.011546026;-0.0032125309;0.018925304;0.037850607;0.047313254;0.037850607;0.018925304;-0.0018925305;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008985543;0.007538314;0.032443378;0.05140844;0.052275185;0.05604964;0.057669163;0.057449162;0.05065916;0.038510498;0.043915715;0.09495531;0.16165231;0.21481906;0.23556691;0.22367099;0.18778211;0.14333515;0.0964268;0.055982474;0.02546073;0.0069276122;-0.0008029733;0;0;0;-0.0013836147;0.01345446;0.031501085;0.042104825;0.03697591;0.021171689;0.0021946994;-0.0005009639;0.000011927707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0036013739;0.031076461;0.11933238;0.20971832;0.23293522;0.19410034;0.10631382;0.04264502;0.020353058;0.019396584;0.014354982;0.027933376;0.045262046;0.065108374;0.08531091;0.114123985;0.12218969;0.11860878;0.101299495;0.07555928;0.050386395;0.042251296;0.045338906;0.07522053;0.115635194;0.15151057;0.17126699;0.1706175;0.15695564;0.14043626;0.12939183;0.13048758;0.1339519;0.15604246;0.1820191;0.21546347;0.23712294;0.24252218;0.21916617;0.22217566;0.25136515;0.2833259;0.26585972;0.19266702;0.09139067;0.021994172;-0.000060858267;-0.0006134026;-0.0018513399;-0.0015184772;0.017257283;0.036086105;0.06881241;0.08489558;0.07782419;0.05290847;0.040388823;0.034941304;0.065776564;0.1050911;0.11730348;0.0966545;0.0757272;0.053713538;0.044194303;0.0428955;0.044267662;0.03878582;0.04167664;0.026474275;0.008052606;0.004821389;0.03550176;0.08314889;0.13525838;0.14903732;0.12056464;0.06697096;0.020367183;-0.0022703677;0;0;0;-0.00090730144;0.009195472;0.01628133;0.026100222;0.031367768;0.05156904;0.06454841;0.07522261;0.066973925;0.06412139;0.07746229;0.11988778;0.17007601;0.2258852;0.25988212;0.23721671;0.16837703;0.081042044;0.017288823;-0.0033341933;0.00010019278;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0036069404;0.031688754;0.11429771;0.19448534;0.21128248;0.17140388;0.089553796;0.035102732;0.017444683;0.017426126;0.01393422;0.027238429;0.047290396;0.07397056;0.10083522;0.12999202;0.13225865;0.11986119;0.0967733;0.07037847;0.04676721;0.039052643;0.04235233;0.071308;0.11031437;0.14482152;0.16380471;0.16336481;0.15064827;0.13419534;0.12029972;0.11552547;0.11272907;0.13409282;0.16704662;0.2112012;0.23986007;0.2436258;0.2114977;0.20041896;0.21362437;0.23914346;0.22738975;0.16866678;0.08318785;0.022114778;-0.00012023189;-0.00069355674;-0.0015396293;-0.0013654055;0.014019569;0.029085599;0.04960415;0.0609547;0.056119464;0.04173234;0.037319962;0.042654295;0.07721525;0.12652123;0.14225705;0.118479826;0.0841842;0.051531564;0.036139917;0.036051784;0.03931614;0.036517672;0.039612107;0.025673846;0.008168828;0.0036283154;0.028920872;0.06861192;0.11326494;0.12603973;0.10294174;0.057735194;0.017751481;-0.0019727955;0;0;0;-0.00074309664;0.007525592;0.01329781;0.022366185;0.028070679;0.048133172;0.061245207;0.0708722;0.06288086;0.059145335;0.06840547;0.10316197;0.14348818;0.18779649;0.21422763;0.19464563;0.13781866;0.06627196;0.014249639;-0.0026885066;0.00007792773;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0014338702;0.013782077;0.034283746;0.046600778;0.040967718;0.03003557;0.014797361;0.013626218;0.010671645;0.017377883;0.026228247;0.036125068;0.030625599;0.03177967;0.034967285;0.0573214;0.06325542;0.066610396;0.0634699;0.062447935;0.047899574;0.030308321;0.0063310717;-0.0012164149;0.000036737358;0;0;0;0;0;0;-0.0014360966;0.01328111;0.039520487;0.057499524;0.055718318;0.035958078;0.00936246;-0.0010798556;0;0;0;0;-0.00057889166;0.005026338;0.01813211;0.039398026;0.061242063;0.07998557;0.088471904;0.09527778;0.0964762;0.09218238;0.07294792;0.055850804;0.04897479;0.058379;0.07477165;0.09065221;0.1021883;0.10281227;0.09130531;0.07528281;0.056924343;0.03908818;0.025667204;0.020276424;0.040131032;0.09504102;0.16091408;0.21433187;0.23583178;0.2247273;0.18846877;0.14067958;0.09076575;0.049277034;0.020511687;0.0049277013;-0.000595145;0;0;0;-0.001042747;0.010319857;0.021997882;0.027553016;0.022209402;0.010909881;-0.0013025061;-0.0007755664;0.0000667952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
