;meta[fps=30]
;meta[frames=93]
jaw_open_a;0;-0.010240001;0.0024685718;0.03433143;0.08043429;0.13608001;0.17410286;0.16149715;0.13885716;0.11434287;0.09748571;0.08345906;0.07855238;0.056274287;0.02421333;0.00792381;0.036994286;0.083299056;0.15172382;0.18114285;0.1633886;0.111620575;0.09175201;0.08364572;0.08192915;0.06452114;0.039277714;-0.00015542762;0.003643429;0.025938287;0.06593372;0.082011424;0.071017146;0.034102857;0.006034285;-0.009691428;-0.00018285715;-0.0065828576;-0.004830477;0.0248381;0.10134858;0.13528383;0.12664382;0.07625144;0.0034742865;-0.01216;0.041904766;0.057188574;0.06814476;0.09493334;0.07758857;0.07532191;0.08947049;0.06497524;0.038377143;0.03408;0.0070971427;-0.021040002;0.008033144;0.045005716;0.07247315;0.09927772;0.11741944;0.108589716;0.09536572;0.069035426;0.026971431;-0.00047999906;-0.0071771434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0096;0.012297142;0.030674284;0.03222857;0.042788573;0.057302862;0.07787048;0.11833145;0.1310743;0.107329525;0.07477714;0.03206857;0.026346672;0.012205717;0.014788574;0.052761912;0.097234294;0.1220343;0.11908572;0.07408;0.04461715;0.053851433;0.067017145;0.060754288;0.03971657;0.02539886;0.05790782;0.11848231;0.18207087;0.17100497;0.12487316;0.054208007;0.0025295254;-0.017737145;0.0010971429;0;0;-0.013196192;0.0077257156;0.049920008;0.08545524;0.1088;0.11323428;0.091931425;0.08512;0.106011435;0.11637332;0.100708574;0.05440001;0.04213334;0.052959997;0.0934057;0.14317715;0.14113143;0.08434285;0.04275429;0.011840001;-0.009691429;-0.0023314287;0.00027428576;0;0;0;0;-0.011382858;0.010217143;0.041828576;0.064320005;0.06596572;0.04676572;0.006720001;-0.0025462857;-0.0062514287;-0.004286858;0.008749714;0.04802286;0.0665783;0.053261723;0.041950483;0.047139436;0.081024766;0.14576761;0.17668572;0.14101335;0.08894477;0.03556572;-0.0008380938;-0.009600002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0010400965;0.009885687;0.02598333;0.03602169;0.033111326;0.019990845;0.003540145;-0.00080154237;0.000028626511;0;0;0;0;0;0;0;0;0;-0.0009860243;0.008689736;0.031425547;0.04806073;0.048983138;0.032678753;0.015537834;0.02048068;0.047058802;0.07348426;0.09247317;0.08590815;0.061785556;0.032052148;0.008826508;-0.0016921449;0.000057253023;0;0;0;-0.0025573017;0.022529062;0.07970575;0.14199704;0.18043624;0.17101;0.11641447;0.0612822;0.024866894;0.0036975902;-0.00053102174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00020754221;0.0013025063;0.010498773;0.033724412;0.057711042;0.07319084;0.076167986;0.074901275;0.08276258;0.08815439;0.08375543;0.07986319;0.06883722;0.053140353;0.036223035;0.013477363;-0.0014275088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0017891569;0.01600222;0.05205015;0.10731005;0.14761977;0.1756487;0.17327982;0.1501675;0.108576775;0.07612863;0.07065022;0.07931332;0.09707965;0.08510661;0.0690042;0.06471739;0.08785296;0.101231694;0.12520997;0.13276678;0.14433247;0.16519667;0.1689352;0.13912009;0.102758676;0.07837509;0.083732545;0.09403236;0.08166428;0.044557165;0.011899326;-0.0062949695;-0.003939723;0.013686573;0.046561975;0.07351407;0.07427744;0.06451699;0.09190661;0.1650242;0.21554902;0.20096287;0.12265409;0.046207957;0.010653832;0.0350961;0.06754902;0.09451997;0.13585329;0.17758694;0.19888388;0.20657845;0.17460503;0.10866981;0.056158055;0.016861014;-0.0018929279;0;0;-0.0014241689;0.012853304;0.04147982;0.07224616;0.08094145;0.062337805;0.04684728;0.062319916;0.09925884;0.12902172;0.13664967;0.1247436;0.11395122;0.10687622;0.094861425;0.0763698;0.07295078;0.06814194;0.053186346;0.059885807;0.1104322;0.20410271;0.31644222;0.3713976;0.3492625;0.28538927;0.21695693;0.16556688;0.13766761;0.116229765;0.09020622;0.05956563;0.028955715;0.007543084;-0.0008812875;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;-0.0012563859;0.012897834;0.021787958;0.024730125;0.014504102;0.028626513;0.0408882;0.057189405;0.044683866;0.02762193;0.04498603;0.082513265;0.094136156;0.07050603;0.030450124;-0.0031250608;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017971088;0.018130125;0.034323987;0.04202531;0.032522902;0.015486148;-0.0028308441;0.00043734946;-0.000027831327;0;0.00009542171;-0.0013200002;0.00035518088;0.018872295;0.035401452;0.036901698;0.04107374;0.036663137;0.03062506;0.027301207;0.015336386;-0.0015055423;0;0;0;0;-0.0038804826;0.036292054;0.1028964;0.14578846;0.13562606;0.086133994;0.040633738;0.068420544;0.14745325;0.23199241;0.29418382;0.30790675;0.26797596;0.1871283;0.09957699;0.036832772;0.006687789;-0.0012722893;0.00003180723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.00035237643;-0.0003885177;-0.0014637177;-0.0017618826;-0.0034017889;-0.0028687064;-0.0027919062;-0.0017167062;-0.0013327061;-0.0008493178;-0.00079962367;-0.00017618822;-0.00025750592;0.00024395305;0.00047435306;0.0021413649;0.0024937417;0.0038219301;0.002182024;0.0020329412;0.00074541185;0.0006776472;0.00016263533;0.008172424;0.024042917;0.05353412;0.096799634;0.16258109;0.23416772;0.30920133;0.34536058;0.33713397;0.2936245;0.2210756;0.15289526;0.0917681;0.04872667;0.020707542;0.0073362086;-0.0009821362;-0.0007115297;-0.0012380606;0.0027749653;0.0019638217;0.0031307298;0.001473205;0.001526513;0.0021095152;0.005603464;0.010745225;0.019412331;0.031203391;0.045361694;0.057532236;0.061765272;0.056269556;0.043062218;0.029816471;0.01949365;0.012703625;0.009392189;0.008495435;0.012107295;0.013950494;0.017320659;0.012604235;0.0101827765;0.005385035;0.0035418356;0.0015179294;0.00067764707;-0.00033430595;-0.00008131765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0024332535;0.022010606;0.07077109;0.1159652;0.1522294;0.15568049;0.1523288;0.16928606;0.19818293;0.2038963;0.18916558;0.13416292;0.07498555;0.02835615;0.003641928;-0.0030375908;-0.0011132532;0.00011132532;-0.00062554225;0.004680964;0.028255425;0.047127716;0.0518723;0.03774459;0.015119039;-0.0015744582;-0.0014472291;0.012934941;0.044477113;0.06533735;0.06419761;0.04124338;0.010745544;-0.0031277114;0.00015903616;0;0;-0.0021787954;0.019015424;0.07130121;0.109920494;0.11288917;0.07723857;0.02554651;-0.004378796;0.015553738;0.037214465;0.05033495;0.043249886;0.040546276;0.05070868;0.08819351;0.104287975;0.087509654;0.045555905;0.013510123;-0.0015187954;0;0;-0.0015055424;0.014663136;0.03412916;0.044530123;0.038009644;0.018961087;0.015005063;0.03991145;0.06325266;0.063932545;0.04478856;0.015541811;0.0022503622;-0.00033000007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.000022265065;-0.0002708916;-0.0011132532;0.011911808;0.023450676;0.030586625;0.050612938;0.060907193;0.07103186;0.10102327;0.13849054;0.1790037;0.22434352;0.20695302;0.16647105;0.11225971;0.06424213;0.028182006;0.03132324;0.046879098;0.084985755;0.10923018;0.10617096;0.074179776;0.05231177;0.046508007;0.04457466;0.03819349;0.022031281;0.054564252;0.12457303;0.17774571;0.19247776;0.19103128;0.20179015;0.2324621;0.22253932;0.15366048;0.096285276;0.084689625;0.09623517;0.08810286;0.0538052;0.017787931;0.027360052;0.075915515;0.115240246;0.12074158;0.10317426;0.06651688;0.043346364;0.040054854;0.036789313;0.026398946;0.036143623;0.038177166;0.032686323;0.048632473;0.08348675;0.12185068;0.19592422;0.27339828;0.32398197;0.30973765;0.23024969;0.11062396;0.042239606;0.05556525;0.12458975;0.19719332;0.24809127;0.25530925;0.2451396;0.22546762;0.19082029;0.14270237;0.08721225;0.032297924;0.019961298;0.04551246;0.09489237;0.14626291;0.17214657;0.15649372;0.13101667;0.12934464;0.16637835;0.22452463;0.2644088;0.2376541;0.16406648;0.079724826;0.020953013;-0.0024412049;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.000022265065;-0.00026718076;-0.001072434;0.011058314;0.022098072;0.02604641;0.038370866;0.04328625;0.0510909;0.07915156;0.113440506;0.154039;0.20276499;0.19685952;0.15379965;0.104593106;0.060030326;0.033909693;0.041168097;0.058553405;0.08881125;0.11568111;0.11089486;0.07483659;0.049246613;0.04394381;0.045700528;0.041059747;0.024602896;0.040500153;0.09729461;0.1446376;0.16303223;0.16713937;0.18013366;0.203139;0.19749853;0.13796362;0.08578729;0.072190024;0.08003364;0.0730925;0.044901486;0.014914808;0.022478439;0.06233893;0.095537536;0.10116224;0.08890097;0.059930127;0.039052926;0.024053691;0.009436676;-0.004812965;0.010130606;0.023879284;0.029708557;0.042667657;0.06982186;0.099500254;0.16742493;0.24485867;0.30129227;0.29376748;0.22044502;0.10578689;0.038426716;0.04515912;0.102051914;0.16125749;0.20287925;0.20927759;0.20205489;0.18739346;0.16015929;0.12108856;0.07500655;0.028792882;0.01750034;0.037925866;0.0786981;0.121392824;0.14299527;0.1300301;0.10849926;0.10627486;0.13599767;0.1833279;0.21587093;0.19395573;0.13373034;0.06485812;0.016991423;-0.0019815904;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0012913736;0.012494411;0.030087525;0.0400029;0.034974705;0.019123835;0.0055180253;0.018890053;0.04688466;0.072979316;0.082686886;0.06823686;0.040717233;0.016080944;0.001742241;0.010484619;0.026499324;0.039832205;0.051782977;0.05974737;0.069765724;0.08893186;0.093086705;0.07494048;0.048776444;0.03235411;0.041296132;0.06544259;0.08550619;0.09381385;0.08089009;0.058021083;0.031922534;0.009702003;-0.0010826389;0.00014472292;-0.0020261207;0.000757012;0.026617885;0.07974233;0.13429174;0.16141057;0.14858536;0.116340525;0.09364686;0.091412;0.08766127;0.08288726;0.068996094;0.05301312;0.04316639;0.050243903;0.051705044;0.04928743;0.03232609;0.011104701;-0.0024580634;0.011437564;0.03612201;0.0627012;0.08111349;0.07834195;0.05399129;0.029061291;0.008929867;0.00967788;0.03056344;0.049937747;0.051961094;0.037669703;0.014447244;0.002348964;-0.00032562655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
