;meta[fps=30]
;meta[frames=57]
jaw_open_a;0;0;0;0;-0.0052297153;-0.002916571;0.019963432;0.06074515;0.10042059;0.1045943;0.0732663;0.029970288;-0.00040228665;-0.007643429;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0035657145;-0.0009599995;0.011154285;0.044914287;0.04827429;0.07307428;0.057325713;0.0552;0.06091429;0.08502858;0.064525716;0.06025143;0.020365715;0.0020571437;-0.0064000003;-0.009161143;0.0117668575;0.031030856;0.036799997;0.028565336;0.017347049;0.017788952;0.035878096;0.043550476;0.044268195;0.051123813;0.08613334;0.10764191;0.088579066;0.04882287;0.0071923872;-0.012800003;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019200003;-0.004769524;0.017234288;0.029668575;0.032533336;0.025828574;0.0095542865;-0.0076495246;0;0;0;0;0;0;0;-0.0032228571;-0.00074285694;0.008182856;0.03209143;0.06198857;0.10733715;0.11053714;0.08609144;0.04505143;0.007817144;-0.01417143;-0.01601524;0.009222097;0.059104007;0.08399849;0.07118782;0.062180575;0.03988876;0.055878095;0.08344381;0.090514295;0.07815315;0.08093867;0.08800914;0.09429637;0.09740192;0.10763429;0.0939581;0.061752386;0.028251432;0.0020495248;-0.00784762;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0010734942;0.009656677;0.031498704;0.055540197;0.06740589;0.060249265;0.036522653;0.016336197;0.004398941;-0.00011450586;-0.0004866507;0.000038168684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009351327;0.008918748;0.023037978;0.031934462;0.029326268;0.01776434;0.0031998074;-0.00052800006;-0.0011546026;0.00927499;0.044937894;0.09466214;0.13988438;0.15944013;0.14935404;0.12361881;0.10547979;0.095681556;0.09251071;0.08557417;0.07000613;0.045086756;0.02193745;0.0073681464;0.0010814463;-0.00015903621;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0005916146;0.005415182;0.016590018;0.026573036;0.035802703;0.04721991;0.06637193;0.088696174;0.10737254;0.113578536;0.1087151;0.101998106;0.10446018;0.09407693;0.07271952;0.043027688;0.01398405;-0.0015315183;0;0;0;0;0;0;0;-0.0017927352;0.016939737;0.0451941;0.06930836;0.07614651;0.0764471;0.07683355;0.101910375;0.12740585;0.1400874;0.12148374;0.08494559;0.041407056;0.015062316;0.02065999;0.047347292;0.079763;0.10192946;0.10409554;0.09085101;0.07690989;0.07015308;0.073073946;0.08021385;0.08894734;0.1108824;0.14371224;0.1544639;0.12639798;0.07255629;0.022777162;-0.0025167477;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007951809;0.006827953;0.027142173;0.042356633;0.044000007;0.03042892;0.010443375;-0.0011238556;0;0;-0.0025684342;0.024197355;0.06610736;0.09526267;0.0912046;0.057696998;0.020544821;0.01162024;0.015030241;0.012351807;0.0063985544;-0.00063614454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0009216001;0.0026880002;0.0051456005;0.008109177;0.012405462;0.016155109;0.022990307;0.024869647;0.027083296;0.029793883;0.043477833;0.051410828;0.06512188;0.05193939;0.043590777;0.026450822;0.017989269;0.009134682;0.004594447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010655425;0.00914458;0.03641928;0.055424105;0.07180482;0.08435278;0.09212965;0.08786749;0.072361454;0.035465065;0.0089060245;-0.0010496387;0;0;0;0;0;0;-0.00003975904;0.000031807227;0.003554458;0.015773738;0.04144217;0.07743736;0.093287975;0.081127;0.04797857;0.015309885;-0.0016831332;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.001781205;0.01473205;0.06419537;0.12486619;0.18870717;0.24143603;0.2873667;0.30988333;0.3140012;0.29295263;0.2886015;0.31349316;0.31305796;0.24951184;0.1444462;0.048749357;-0.001727133;-0.0003005784;0;0;0;0;0;0;0;-0.0019203618;0.016286893;0.064518586;0.13532148;0.18633631;0.20338577;0.17820401;0.14453366;0.10600953;0.07311846;0.036381118;0.011563362;0.017429834;0.066643044;0.13847385;0.19171259;0.19548354;0.14565505;0.08639141;0.05879461;0.058158204;0.06893004;0.071411476;0.07087563;0.07888995;0.11412329;0.15961823;0.17519823;0.14376923;0.082002245;0.025448974;-0.002820242;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0018517113;0.015451955;0.06540807;0.12688303;0.19033402;0.24025232;0.27631024;0.2894159;0.28508556;0.2555051;0.2332038;0.2277075;0.21076429;0.15930338;0.08941332;0.02992107;-0.00061706104;-0.00022265062;0;0;0;0;0;0;0;-0.0016364823;0.01398246;0.054003913;0.1127503;0.15463085;0.1692479;0.15143026;0.11666894;0.08566483;0.08116172;0.07375303;0.06319085;0.057939265;0.07561958;0.12971997;0.18860808;0.19887973;0.15409502;0.09221373;0.05705794;0.053463988;0.06864208;0.08161333;0.09222895;0.10718884;0.14262071;0.18598565;0.19670257;0.15708931;0.087789305;0.026725503;-0.0029779526;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0014472292;0.0051209647;0.010479423;0.024220679;0.033646222;0.033716727;0.021801205;0.011485061;-0.00059744634;-0.0012357109;-0.00096853037;0.008438459;0.04271998;0.08204677;0.11030113;0.11295067;0.09510523;0.07951225;0.07680407;0.07584408;0.079675525;0.09158547;0.11083734;0.113588944;0.089867376;0.050324615;0.015429692;-0.0017162657;0;0;0;0;0;0;0;0;0;0
