;meta[fps=30]
;meta[frames=38]
jaw_open_a;-0.00576;-0.00672;0.02249143;0.09298286;0.1245257;0.10733715;0.079862855;0.047451425;0.03570286;0.053668573;0.03670857;-0.007801906;-0.0011580955;0.03899429;0.09808763;0.14457905;0.17504002;0.13918477;0.08693334;0.036297146;0.0044495235;-0.011337143;0;0;0;0;0;0;0.00054857146;-0.0045714285;-0.006811429;0.016914288;0.052196577;0.07857372;0.08551315;0.060672004;0.023387428;0.0047908574;-0.0012434298;-0.0021942854;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;-0.006064762;0.0010209524;0.020891432;0.050773337;0.07936;0.10555428;0.09081905;0.06244572;0.029485717;0.0040380955;-0.008563809;0;0;0;0;0;-0.010788572;0.006217144;0.039177142;0.073261715;0.100772575;0.095926866;0.053421713;0.023698287;0.0028891435;-0.006445715;-0.0012525714;0.00043885715;-0.00003657144;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;-0.001521022;0.013219723;0.048369262;0.095856816;0.13430606;0.13872407;0.104120344;0.058583196;0.021698894;0.0026584486;-0.00030534944;-0.000009542171;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0006941929;-0.0015124339;0.0023426022;0.017116267;0.028865062;0.03165138;0.022397857;0.00857841;-0.00090173504;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0010162411;0.007442893;0.044385407;0.11114242;0.15100484;0.14117879;0.10570339;0.06910797;0.05048285;0.04480049;0.022453917;-0.0024594946;-0.004806868;-0.001694928;-0.0009017353;0.0028817363;0.024427958;0.042100057;0.04733871;0.034781214;0.014327567;-0.0014838075;0;0;0;0;0;-0.0011135712;0.009315066;0.037932992;0.086746916;0.14716317;0.17949393;0.17621908;0.14795326;0.104360804;0.0618991;0.03383081;0.008980137;-0.0010391425;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0.00019084342;-0.0028427716;0.0028546988;0.037250247;0.10000592;0.20809884;0.391392;0.5307024;0.5498172;0.42637998;0.22567232;0.057968684;0.0077450606;-0.0012404816;0.0012828916;0.001213976;-0.000111325295;0;0;0;0;0;-0.0032880728;0.031727716;0.077291586;0.10088857;0.13658822;0.16068219;0.15299676;0.12981327;0.07776869;0.011450604;-0.003323856;-0.0011768676;0.00011132532;0;0;0;0;0;0;0;0;0;0
jaw_up;0.006432227;0.0096415635;0.015900312;0.019098807;0.02340322;0.018464528;0.014482673;0.008383849;0.005188066;0.0024937415;0.001073393;-0.0002710588;-0.0001761882;-0.0000027105586;0;0;0;0;0;0;0.000948706;0.0018160943;0.0036321885;0.005366965;0.008999153;0.010571295;0.013254778;0.010164707;0.008511248;0.0048790597;0.0033069183;0.0015721414;0.0007860707;-0.00008131765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.000015903615;-0.0012722893;0.012691086;0.046327237;0.09430844;0.1337176;0.15202266;0.12897831;0.087438084;0.043066993;0.013040966;-0.0014631328;0;0;0;0;0;-0.0018130123;0.015976774;0.055576775;0.109009735;0.1490805;0.15631664;0.121392295;0.074040875;0.031594127;0.007115278;-0.0015108434;-0.0008906025;0.00007951808;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0016364823;0.013336773;0.05979283;0.13364606;0.1727769;0.1575476;0.09102793;0.025148394;0.0006790834;0.03345604;0.067379646;0.10124481;0.1110702;0.093292475;0.06109162;0.049736444;0.06866917;0.09258556;0.09377303;0.06317712;0.02233186;-0.0023897835;0;0;0;0;0;0.00028944583;-0.0033174944;-0.0038184584;0.02250998;0.06297674;0.08988962;0.084406845;0.049840342;0.010904314;-0.0022599043;-0.0014249639;-0.0000055662695;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0016030845;0.013180917;0.057577457;0.12691087;0.16298027;0.14777324;0.08494679;0.023712292;0.00049261533;0.028187571;0.057254616;0.08758797;0.09793845;0.08396712;0.05611445;0.04420357;0.057792686;0.07694435;0.07777559;0.05238599;0.01851711;-0.0019815906;0;0;0;0;0;0.00023378317;-0.0026940724;-0.002994651;0.019003233;0.052768204;0.07362778;0.06883801;0.040555812;0.009376375;-0.0008126748;0.00013915665;-0.000013915665;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;-0.0014138315;0.012866979;0.03990567;0.07074501;0.089828394;0.090318225;0.06578584;0.05496279;0.065940954;0.09910329;0.13258475;0.15166219;0.12868837;0.087297596;0.042993836;0.012991665;-0.0014583616;0;0;0;0;0;0.00002449157;-0.00026495426;-0.0009952484;0.0056018895;0.02583304;0.050007332;0.061253414;0.05121744;0.026769286;0.005434902;-0.0018535665;-0.0010909879;0.00010019278;0;0;0;0;0;0;0;0;0;0
