;meta[fps=30]
;meta[frames=78]
jaw_open_a;0;-0.008649143;0.0033919995;0.03574857;0.065691434;0.07347201;0.058084585;0.018432006;-0.007387427;0.0006811406;0.039526097;0.09157487;0.13754971;0.14142783;0.09075963;0.057857525;0.04199924;0.039573334;0.05830095;0.07693715;0.0860762;0.13777524;0.1864343;0.16989715;0.12060572;0.058468573;0.0028342875;-0.014902858;-0.0062171426;0.0004876185;0.03190857;0.048274286;0.049584765;0.03584;0.0070400005;-0.009386667;-0.0064;0.012479999;0.023588572;0.026925715;0.01846857;0.013394285;0.00036571565;0.030400004;0.056960005;0.06310858;0.041554287;0.04557715;0.030948574;0.023405716;0.032533336;0.028411431;0.0110019045;0.028099049;0.045561913;0.063619055;0.07154287;0.07320382;0.063100964;0.069820955;0.09357715;0.112121925;0.1089981;0.101409525;0.07651048;0.04969143;0.025447622;0.002102858;-0.004571429;-0.0021485717;0.0004571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.009965714;0.0065066656;0.037165713;0.06564571;0.07890287;0.06816;0.030262856;0.010057144;0.0006857147;-0.0015999994;-0.0007009527;-0.0009142858;-0.00256;-0.00086857163;0.020297144;0.055085715;0.06880001;0.07995429;0.07366857;0.08525714;0.12656;0.17051427;0.16996571;0.15578285;0.12262856;0.113359995;0.12573713;0.14883429;0.15972571;0.15744;0.14528762;0.12324573;0.094614856;0.059285335;0.031164953;0.039411813;0.08155733;0.12349866;0.149632;0.13117714;0.082609534;0.032708578;0.025885716;0.036685716;0.047584765;0.046605714;0.029920002;-0.0018285712;-0.011352382;0.0028419055;0.020708574;0.042544764;0.06592001;0.08573715;0.097721905;0.093394294;0.09001142;0.07980953;0.06840381;0.06762667;0.0825021;0.08203886;0.092522666;0.0986941;0.112448;0.10055009;0.059323438;0.046416003;0.058793146;0.09356801;0.15647314;0.18144687;0.1396526;0.09169372;0.039483435;-0.00074742537;-0.01082743;-0.002098286;0.0007680001;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0.000053436153;-0.0006545928;-0.0005515375;0.0066928775;0.027910845;0.043540917;0.045636382;0.031273503;0.011586103;-0.0016628823;0.003113928;0.02115181;0.03576723;0.039806753;0.028639235;0.01710116;0.017692775;0.040592395;0.06272545;0.080578856;0.08862131;0.08593837;0.06863523;0.043075584;0.021769188;0.021473065;0.028236873;0.038119387;0.047841262;0.047789417;0.039333146;0.028112825;0.00853388;-0.0013390844;0.015634846;0.039148342;0.054861117;0.052063674;0.032646947;0.010044725;0.0008524341;-0.00016539765;0;0;0;0;0;0;0;0;0;-0.00051845796;0.0038900247;0.022436824;0.04706835;0.06594912;0.06399616;0.04348685;0.018028341;0.0041794702;-0.00084925315;0.000028626511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.002485735;0.02128381;0.081571236;0.17025141;0.23702511;0.24714938;0.19104376;0.115472175;0.073386446;0.09183766;0.15325919;0.2165381;0.24117836;0.2180338;0.18243673;0.15400967;0.12619996;0.09088917;0.043998946;0.041365303;0.10309837;0.19666414;0.23187475;0.19344363;0.09880582;0.03732658;0.037839472;0.0735248;0.10523344;0.118532844;0.11467446;0.09369218;0.065540396;0.029929014;0.009232049;-0.0026145547;0.01093807;0.03825575;0.075461864;0.09776251;0.08974649;0.05663874;0.040886167;0.04199986;0.065292306;0.07576007;0.06300981;0.031223651;0.016133426;0.02198993;0.073809884;0.15475968;0.23850702;0.2888241;0.28671834;0.23251884;0.16760822;0.12253579;0.10719197;0.11068441;0.11631238;0.11574557;0.10994012;0.09435011;0.0701922;0.04282526;0.016335001;0.03390309;0.088357866;0.16215344;0.22522335;0.24856754;0.2083695;0.14277901;0.07023014;0.016744364;-0.0030551637;-0.0016961206;0.00015028917;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0.000015903615;0.000009542165;-0.0024173497;-0.0017907472;0.021899277;0.082688205;0.14143614;0.15799075;0.119966276;0.055282034;0.0070824116;-0.005317109;0.000026505983;0.004293976;0.0072361454;0.006838555;0.0044689164;-0.00042939768;0;0;0;0;0;0;0;0.00011132532;-0.0011980726;-0.0031913258;0.01557494;0.048299283;0.09749976;0.15393959;0.19868495;0.19657825;0.15508889;0.08452242;0.02345253;0.006619086;0.030509498;0.051362317;0.053003572;0.034479037;0.018670846;0.038640484;0.08382267;0.10468291;0.089770615;0.04685736;0.008678073;-0.0039228923;-0.0005195182;0.00006361446;0;0;0;0;-0.00096375926;0.008250797;0.032414753;0.05885293;0.070761554;0.062952876;0.052984495;0.071292736;0.13392754;0.17047511;0.15774374;0.124186836;0.1838988;0.3740724;0.6439904;0.8313411;0.8628853;0.7760432;0.5974996;0.39122775;0.1982982;0.061718747;-0.0068715545;0;0;0;0;0;0;0;0;0;0
jaw_up;0.010069835;0.0175104;0.03241864;0.04356458;0.0551171;0.046630252;0.041884016;0.038910497;0.04478976;0.06066297;0.0813285;0.112475865;0.12991036;0.14055213;0.111348264;0.08602595;0.05209751;0.03275746;0.0158976;0.0067087067;0;0;0;0;0;0;0;0;0;0;0.0010096942;0.0020193884;0.0040387767;0.006058165;0.010096942;0.01211633;0.015145413;0.012814308;0.011140518;0.008131765;0.0067900238;0.0068306816;0.00578033;0.0061055995;0.0029274353;0.0025479528;0.0005014586;0.00079284696;0.0003930352;0.000576;0.0011248941;0.0025208471;0.0037677183;0.004601224;0.006058165;0.0060446123;0.008280847;0.006315671;0.0057328944;0.0032594826;0.0022362357;0.0011248941;0.0007318589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0.00011132532;-0.0012669881;-0.0019932538;0.01131489;0.0459975;0.09295398;0.12321593;0.11401832;0.071362175;0.0447655;0.044330273;0.059487484;0.073935926;0.08436073;0.09268628;0.11406339;0.123420015;0.10435953;0.06966579;0.03398603;0.007522411;0.0026956631;0.019020727;0.0492535;0.08524338;0.09796628;0.08071086;0.045007236;0.013136388;-0.002608193;0.009796629;0.03714555;0.061997596;0.06769641;0.05093266;0.020868199;-0.0005513246;0.014892412;0.040554225;0.056656636;0.0519929;0.03099615;0.0051050615;-0.0006838556;0;0;0;0;-0.00069180736;0.007013495;0.012881929;0.01538675;0.011450604;0.005009639;-0.0016460244;0.00015903616;-0.0012166266;0.003148916;0.02211398;0.058326516;0.080392785;0.07707688;0.048084583;0.016030846;-0.001741446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0011763376;0.011113977;0.029720148;0.044600632;0.05194068;0.06664305;0.06955234;0.06719782;0.061985936;0.04577808;0.036498003;0.069533795;0.114125155;0.13544396;0.14350392;0.139373;0.14415517;0.14990509;0.12912624;0.071867935;0.019617379;-0.0018331561;0.0018480015;0.004690508;0.0025682764;0.012120729;0.040010322;0.061583318;0.07548785;0.076228164;0.07493715;0.10273285;0.17804927;0.27134657;0.35988137;0.39607695;0.36265704;0.29850847;0.21387744;0.14607683;0.14133118;0.20832492;0.31136858;0.3628927;0.30332068;0.17069975;0.064129315;0.027509226;0.06756705;0.12235284;0.15498528;0.14198433;0.095602855;0.050047047;0.041984484;0.066584416;0.0820616;0.083093956;0.068833925;0.050805166;0.03639447;0.02874197;0.017515926;0.025838604;0.053367123;0.06863205;0.06325838;0.04561833;0.036785223;0.05378961;0.09560562;0.124033645;0.12869178;0.115652524;0.088989556;0.058217853;0.029503439;0.009187679;-0.0010228014;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0009796628;0.009254846;0.024732774;0.037401598;0.044222124;0.057334393;0.06030863;0.05815264;0.052758925;0.038231157;0.02988528;0.05661449;0.09299839;0.11123997;0.11835179;0.12154702;0.13664812;0.14880113;0.13035825;0.07483288;0.0202575;-0.0022227946;0.0015103146;0.0044233277;0.0024231824;0.011278739;0.03801389;0.0588577;0.07243197;0.075593606;0.07758633;0.10152721;0.15578124;0.20712522;0.24665833;0.25446367;0.2298905;0.2010394;0.15966277;0.117600165;0.101903856;0.12755376;0.1861016;0.22834678;0.20163333;0.1232362;0.054595426;0.029838713;0.06411374;0.116572835;0.14777137;0.13553487;0.09146822;0.04808772;0.040423706;0.062118042;0.075152755;0.07649236;0.06554538;0.0512616;0.038968313;0.0312557;0.01957099;0.027203456;0.053039834;0.066683866;0.060512543;0.04370187;0.034373358;0.049036015;0.08724787;0.113186106;0.11753447;0.105786875;0.081485115;0.05337269;0.02704871;0.008392815;-0.00093513256;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.00015585546;0.0011243857;0.006813109;0.018179426;0.034265935;0.055440005;0.06219374;0.05346584;0.0437271;0.054486327;0.08605633;0.11663926;0.10961834;0.07043739;0.03990864;0.033338223;0.044316757;0.060006205;0.075248495;0.096276;0.13695242;0.16802701;0.16306004;0.12435409;0.06905138;0.022073954;0.0028183856;0.0076294946;0.02751962;0.055606995;0.06913302;0.060984008;0.035635233;0.010798556;-0.0011243859;-0.0013581689;0.004230362;0.009629639;0.0129137365;0.01042005;0.00945152;0.008032122;0.023100005;0.031197067;0.03834972;0.033115577;0.02399432;0.009854147;0.004601447;-0.0016513256;-0.0009744676;-0.00069466996;0.008509708;0.03111914;0.057584874;0.06722193;0.059107803;0.047015645;0.05205275;0.074450664;0.09582513;0.10081435;0.090754256;0.06938165;0.04384548;0.020656414;0.0037405307;-0.001630916;-0.00082937366;0.00007792773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
