;meta[fps=30]
;meta[frames=28]
jaw_open_a;0;-0.009636573;0.002550858;0.03255772;0.074642286;0.12195659;0.15222402;0.16866745;0.18045714;0.16835658;0.13842742;0.11505371;0.09739276;0.0830903;0.094665155;0.11889678;0.14264686;0.15024458;0.15459049;0.12935773;0.11233829;0.095378295;0.06973258;0.027931431;0.005348571;-0.0025828574;-0.00224;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.011318857;0.012754284;0.038701713;0.053686857;0.046034284;0.041411042;0.03382857;0.06709029;0.10312837;0.13687924;0.14176306;0.12794212;0.09010895;0.043532196;0.006649907;-0.0047436194;-0.0048426674;-0.0038857148;0.00857143;0.029577145;0.07723429;0.093942866;0.07970287;0.044388574;0.010422858;-0.012800001;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0011116628;0.010296001;0.030103162;0.047596347;0.049189888;0.035365667;0.01310617;0.001970458;-0.0006226266;-0.0010839906;0.010692319;0.026590848;0.036492437;0.03309861;0.019803185;0.0032258898;-0.0004338507;0.00002624097;-0.0002671808;-0.0010782653;0.0054509644;0.011617593;0.01486193;0.012097086;0.006006796;-0.0006011568;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0017805689;0.015967866;0.051808253;0.1003073;0.15199244;0.17207398;0.16765974;0.16664349;0.17153148;0.16462675;0.14910977;0.1271375;0.1110179;0.13709521;0.1896177;0.23757856;0.2502043;0.23356372;0.20572154;0.1970105;0.19910023;0.17433259;0.11861395;0.051255766;0.014442075;-0.0016603377;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;-0.0029040007;0.025768632;0.08635135;0.18053257;0.24790294;0.24390846;0.16663384;0.07953346;0.014747957;-0.0019190366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.004770635;0.0063563283;0.010557742;0.010544187;0.01211633;0.005958775;0.004856472;0.0060672;0.015545224;0.034148894;0.05600076;0.08490918;0.11139164;0.137341;0.14511137;0.13907577;0.10700499;0.07727436;0.046120662;0.02726852;0.012793977;0.0046486594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0022233257;0.01970776;0.06780666;0.124426715;0.15175231;0.1574458;0.1499027;0.14784318;0.13803706;0.1205351;0.100903675;0.10725399;0.10947255;0.11255466;0.11824657;0.13714007;0.15140827;0.15564871;0.12700628;0.09261949;0.058814757;0.029507574;0.006918074;-0.00083228934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.000022265065;-0.00016420484;-0.0015251568;0.0017116268;0.023169583;0.04140745;0.046169396;0.035593487;0.029952079;0.059070513;0.10804754;0.13148077;0.14553373;0.14377627;0.12541947;0.09687605;0.054893408;0.031063477;0.05039697;0.073153354;0.08424952;0.07138774;0.045895718;0.026009304;0.011184484;-0.0011577833;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.000022265065;-0.00016977111;-0.0014360966;0.0015947351;0.021583196;0.038550843;0.04324599;0.03215687;0.024400286;0.04902341;0.09853219;0.12795807;0.14793168;0.14707375;0.1254985;0.09271135;0.05120409;0.028922321;0.045981072;0.06667125;0.07697404;0.06575171;0.04254112;0.024877498;0.010646411;-0.0011021207;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0014305303;0.013425834;0.037185438;0.055618126;0.054326754;0.036055487;0.010091638;-0.000016698863;-0.0008878194;-0.0020109066;0.019413654;0.054708976;0.081859365;0.10422425;0.12447581;0.13972922;0.15364972;0.15197206;0.12634683;0.10112755;0.07693062;0.051677953;0.025191063;0.00842176;0.0012579762;-0.00018368677;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0014110486;0.01323658;0.036740143;0.055019755;0.053797964;0.035749342;0.010055459;-0.00001113274;-0.0008878194;-0.002035398;0.01966673;0.05512088;0.08230912;0.10410181;0.12329577;0.13739808;0.15082279;0.15002292;0.12634756;0.10302937;0.07960708;0.053933777;0.026244942;0.008769651;0.0012858073;-0.00018925304;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0017433546;0.015160283;0.0550192;0.1121803;0.16700467;0.20826742;0.22925669;0.2305358;0.21555588;0.22049871;0.23950863;0.26928294;0.27168387;0.2350033;0.16336435;0.10682221;0.06700448;0.07977572;0.11404536;0.15818326;0.18421;0.16725071;0.11639619;0.064290375;0.020550655;-0.00226547;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0017077303;0.014910913;0.053404983;0.10770724;0.15820442;0.19556516;0.21397951;0.21569724;0.20460704;0.21636371;0.24032092;0.27042404;0.26856488;0.22676152;0.15261513;0.0972512;0.059710447;0.07518169;0.108605266;0.15050739;0.1754331;0.16005242;0.112561025;0.06447962;0.021029351;-0.0023044338;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0026142895;0.023389447;0.076859;0.14686222;0.20932128;0.24629463;0.22129916;0.18607284;0.13820297;0.11722741;0.12477341;0.14928205;0.14445315;0.13502274;0.13404682;0.15085138;0.18024683;0.17461377;0.12968843;0.064887814;0.02212034;-0.0024101932;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;-0.0023471091;0.020988535;0.06910149;0.13213387;0.18839028;0.22158451;0.20040897;0.17226292;0.13263485;0.117251515;0.12641546;0.14952177;0.14592077;0.13614714;0.13059574;0.14289162;0.17037226;0.16684325;0.12676057;0.06519582;0.02212034;-0.0024101932;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0.00004230362;-0.0005388145;-0.0005343616;0.007826172;0.03654811;0.07290398;0.1053709;0.12455004;0.12118504;0.09579914;0.063807964;0.029264456;0.0056553264;-0.0007273254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;-0.00080154225;0.007966439;0.016560754;0.020599639;0.016632002;0.008391701;-0.0012023133;-0.0006234216;0.0075834817;0.03423068;0.0694466;0.10248387;0.12551373;0.12666483;0.10352809;0.06989115;0.03246061;0.006219376;-0.0008015425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;-0.00080599537;0.0069467;0.026370741;0.050864536;0.06419463;0.069351226;0.0681912;0.064855896;0.054881155;0.03701566;0.0137753915;0.0008972811;-0.0021686172;0.010785196;0.036793016;0.06769247;0.086510904;0.07964213;0.05060181;0.022788294;0.005521736;-0.0006612725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;-0.00080599537;0.0069467;0.026370741;0.050864536;0.06419463;0.069351226;0.0681912;0.064855896;0.054881155;0.03701566;0.0137753915;0.0008972811;-0.0022443184;0.011462054;0.039044015;0.07179148;0.0917432;0.084462516;0.053676613;0.0241999;0.0058802036;-0.00070357614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.00162694;0.0149525795;0.045144007;0.07263976;0.07602565;0.0635604;0.037252635;0.02185475;0.017039133;0.026238106;0.050505117;0.08371345;0.10378478;0.096978664;0.06941229;0.042469654;0.03952208;0.04867461;0.0653696;0.07633259;0.081648536;0.07286592;0.057582226;0.03196627;0.010391423;-0.0011402894;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002519133;0.022958461;0.07069317;0.12781736;0.14656773;0.1203029;0.060172923;0.017948821;-0.002018169;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;-0.0012561207;0.011240147;0.03691362;0.07049305;0.100454405;0.11766195;0.11164259;0.088327356;0.06962657;0.061570324;0.057998635;0.049874112;0.032135908;0.0062323627;0.012921157;0.045999616;0.09248351;0.1129952;0.098912545;0.055000275;0.01812376;-0.0019815906;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;-0.0021077592;0.018869638;0.06186347;0.11801595;0.16803257;0.19750744;0.17863445;0.14779364;0.106239244;0.07969744;0.0757194;0.08881311;0.08691354;0.09094351;0.10515196;0.13993184;0.19252566;0.2045083;0.16373913;0.09229426;0.030391812;-0.0033230612;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;-0.0012000869;0.011135501;0.03070723;0.06593056;0.09320898;0.09523139;0.06794036;0.035834882;0.0066609657;-0.0008609159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;-0.0009612942;0.00982112;0.017144103;0.01986879;0.014021425;0.0054493747;-0.003043078;0.00020817839;-0.0002449157;0.0015140245;0.012947134;0.037850607;0.054326758;0.05371447;0.035156537;0.01208993;-0.0013025062;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012357112;0.01182646;0.030020727;0.04150579;0.03798049;0.022970125;0.004070796;-0.0005306508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;-0.00064902665;0.0049350513;0.02787215;0.051820084;0.08465363;0.11102845;0.12249532;0.11509516;0.092201486;0.055985503;0.04406256;0.059453286;0.072673164;0.06991231;0.04382321;0.014405496;-0.001569687;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;-0.0006245351;0.0061211437;0.012808775;0.026718872;0.039947502;0.04669779;0.04652492;0.051164955;0.045363475;0.037430756;0.023683663;0.008077446;-0.00087310857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;-0.0011622363;0.010709496;0.031654242;0.0536833;0.0680977;0.06934454;0.059599124;0.05705423;0.061990388;0.07208982;0.08591124;0.08627342;0.06825727;0.050504588;0.045290854;0.056464948;0.079844;0.083132185;0.0696006;0.059865195;0.07066375;0.07786093;0.07522808;0.046840128;0.016687665;-0.0017867712;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;-0.0011911809;0.0109922625;0.03256711;0.052598983;0.056197025;0.04844878;0.03632545;0.040827446;0.057181135;0.07627119;0.089640625;0.08919013;0.06983808;0.05142859;0.046359573;0.057934437;0.08084593;0.08322681;0.06966738;0.061206665;0.07420946;0.08239187;0.0791523;0.048994273;0.017466942;-0.0018702653;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;-0.0018301883;0.016382633;0.054297812;0.09834255;0.12117762;0.1200421;0.10548742;0.1062667;0.122106045;0.14896142;0.16726924;0.1804806;0.19131926;0.19450092;0.18403411;0.16570106;0.13716316;0.13155499;0.14155681;0.15360557;0.15216725;0.12465985;0.078066885;0.040717233;0.012524098;-0.0013971328;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;-0.0014026989;0.013828829;0.030113496;0.03823579;0.031605255;0.01638931;-0.0010486846;-0.0010620435;0.0068865847;0.030225199;0.06610758;0.09761598;0.11842751;0.11716136;0.09385022;0.061400738;0.02841653;0.020888343;0.041038226;0.063830234;0.07674026;0.06814964;0.043286998;0.024016583;0.009919087;-0.0010353255;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;-0.0014605881;0.014409947;0.03125124;0.03961622;0.032662846;0.016863558;-0.0011132531;-0.0010798554;0.006154064;0.027059106;0.060369126;0.089525595;0.111860044;0.11440644;0.09502655;0.063882545;0.031029334;0.017581979;0.020858655;0.032137763;0.049224347;0.056423385;0.048929334;0.03669654;0.014680099;-0.0015288678;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;-0.0011939642;0.011939642;0.022662126;0.041211706;0.056312058;0.058547847;0.04337327;0.028350849;0.0068724845;-0.00080896413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0;-0.0012329279;0.011282822;0.03469732;0.056088477;0.058557115;0.04236986;0.015479229;0.0013904527;0.0038468477;0.022812417;0.044005048;0.064485565;0.078280635;0.083626464;0.07338343;0.054666296;0.026597474;0.022897761;0.03988044;0.06983437;0.09242784;0.090173505;0.06352223;0.036420077;0.011889544;-0.0013025062;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0;-0.00079040986;0.007020175;0.023576478;0.04689468;0.07078063;0.08696735;0.0940365;0.09551266;0.09188569;0.092892446;0.098092444;0.099732645;0.08620179;0.06543554;0.04717448;0.045705356;0.05544743;0.057505097;0.051191837;0.048951972;0.058932282;0.06263607;0.05672025;0.03246803;0.011099134;-0.0012023135;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0;-0.0011772652;0.010959977;0.03136591;0.0487911;0.049539767;0.03478916;0.011959122;0.0013581685;-0.00075144594;-0.0010575907;0.010547704;0.026777454;0.037023094;0.03388001;0.020491283;0.0036329161;-0.00047350375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0;-0.0014500122;0.013537157;0.03832096;0.058665656;0.05858495;0.040146694;0.012688304;0.00079041;-0.0009768797;-0.0012516677;0.01236416;0.03457393;0.048150796;0.057735164;0.06637587;0.07458536;0.08562363;0.07955307;0.04958875;0.024569497;0.024380246;0.03252035;0.03762796;0.028098512;0.011622364;-0.0012023136;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0.00002449157;-0.00032952297;-0.00024491563;0.0057488396;0.025951788;0.054459237;0.06806653;0.079344146;0.08512119;0.08003993;0.065127164;0.041467566;0.010093496;-0.00118747;0;-0.0021875426;0.019938366;0.061368085;0.110963516;0.12724485;0.10445098;0.052250538;0.015596677;-0.0017533738;0;0;0;0;0;0;0;0;0;0
cheek_right_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004325784;0.0041349404;0.010560002;0.014631328;0.013422654;0.008142652;0.0014758557;-0.00019084342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008683375;0.008303279;0.021167714;0.029310366;0.026869163;0.016285304;0.0029326275;-0.0003800965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016857835;0.015362894;0.04730531;0.08564098;0.09828436;0.080750614;0.040458802;0.012102653;-0.0013597592;0;0;0;0;0;0;0;0;0;0
tongue_front;0;-0.0023887237;0.02338786;0.052930422;0.068073854;0.056725547;0.033137836;0.013464532;0.030499427;0.05644777;0.08372034;0.10217544;0.09644218;0.069687;0.03425904;0.0070744585;-0.0019243375;0.000087469896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;0;0;-0.00010602411;0.0006255423;0.005576868;0.018893495;0.04296627;0.070608884;0.108580366;0.13651137;0.14742653;0.14075655;0.11286903;0.07755557;0.068148054;0.065893985;0.08969639;0.10287414;0.08881215;0.053623814;0.023680484;-0.0024332535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_down;0;-0.00023855426;0.0016889641;0.010038364;0.03408145;0.08252387;0.12942365;0.15739015;0.15447502;0.14488514;0.18194534;0.2420398;0.26925355;0.2292374;0.13923353;0.047610134;0.009738316;-0.00329735;0.02057928;0.038799524;0.05272844;0.069260255;0.07188434;0.057197362;0.044832297;0.018495908;-0.0019137354;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;-0.0021469884;0.019469209;0.061632875;0.1063952;0.12148508;0.12216628;0.1060347;0.10121115;0.09848951;0.08807316;0.115166575;0.16901568;0.19325443;0.15872288;0.115383394;0.111256406;0.21098323;0.27426586;0.2898291;0.24389866;0.18613592;0.12767264;0.09071025;0.028554944;0.004182651;-0.0006162651;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0.00019084342;-0.001785181;-0.006472772;0.0027155427;0.06438977;0.11702677;0.1320199;0.100538686;0.07530362;0.13316496;0.21290968;0.2286304;0.16341761;0.070397355;0.0024968681;0.004373495;-0.0027354225;0.023139764;0.04363953;0.059434477;0.07813978;0.081134945;0.06455013;0.05052049;0.02079133;-0.0021522897;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;-0.0019116147;0.018712196;0.042402223;0.054552585;0.045850128;0.024214847;-0.00049619353;-0.0017557594;0.005766652;0.026337981;0.042544294;0.06896232;0.084159285;0.10564243;0.12975337;0.15702543;0.15831466;0.15183185;0.12901014;0.12635425;0.149001;0.15445593;0.12864438;0.07614652;0.024205307;-0.0026638561;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0;-0.0038049405;0.035822902;0.09782314;0.14506085;0.14222604;0.09826051;0.047054827;0.06073591;0.122998565;0.21364866;0.31213287;0.37047476;0.35497668;0.3182123;0.29158965;0.3073581;0.35937193;0.36780825;0.35154945;0.29903254;0.2166359;0.1191181;0.049507968;-0.005041447;-0.00095421704;0.00007951808;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_back;0;-0.00430988;0.039851286;0.116875686;0.1902009;0.20523883;0.18863812;0.14356461;0.12778503;0.11779014;0.10059304;0.10380821;0.14048989;0.15310039;0.15411931;0.15844297;0.17076138;0.19482726;0.17893161;0.13461778;0.09836388;0.074686565;0.052994035;0.030693982;0.0025604828;-0.0012245787;0.00006361446;0;0;0;0;0;0;0;0;0;0;0;0;0
normal0;0;-0.004176926;0.037979744;0.11718326;0.21761206;0.30878863;0.37577862;0.41072696;0.42014286;0.3837072;0.36027622;0.3257056;0.30146894;0.2581389;0.24570611;0.2853936;0.39330462;0.4407566;0.42133847;0.33522058;0.2720123;0.25091058;0.22291112;0.16368163;0.0871399;0.026317306;-0.0029445547;0;0;0;0;0;0;0;0;0;0;0;0;0
normal1;0;-0.004176926;0.037979744;0.11718326;0.21761206;0.30878863;0.37577862;0.41072696;0.42014286;0.3837072;0.36027622;0.3257056;0.30146894;0.2581389;0.24570611;0.2853936;0.39330462;0.4408067;0.42083752;0.33421865;0.27075988;0.24990866;0.22241019;0.16373172;0.0871399;0.026317306;-0.0029445547;0;0;0;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0.000047313264;-0.0005900242;-0.0012607594;0.015989099;0.031822342;0.036433987;0.031541243;0.049812514;0.14017804;0.21880656;0.23619704;0.20898731;0.19074851;0.17261176;0.17022012;0.10473338;0.07240969;0.118906565;0.20051917;0.24942438;0.22558963;0.14596419;0.07229466;0.026105786;-0.0028109641;0;0;0;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0.000047313264;-0.0005900242;-0.0012607594;0.015989099;0.031822342;0.036433987;0.031541243;0.049812514;0.14017804;0.21880656;0.23619704;0.20898731;0.19074851;0.17261176;0.17022012;0.10473338;0.07240969;0.118906565;0.20051917;0.24942438;0.22558963;0.14596419;0.07229466;0.026105786;-0.0028109641;0;0;0;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0;0;0;0;-0.0029716438;0.026361095;0.09298633;0.141398;0.14331649;0.096823335;0.030581806;-0.003355345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0;0;0;0;-0.003012463;0.026724385;0.09425174;0.1433165;0.14525543;0.09812957;0.030990005;-0.0034002468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
