;meta[fps=30]
;meta[frames=37]
jaw_open_a;0;-0.008365715;0.010811429;0.022003809;0.03377524;0.053302865;0.070392385;0.07905524;0.08621714;0.0805501;0.09170438;0.083561145;0.061103236;0.06547353;0.052557718;0.07659581;0.1042438;0.08438858;0.041523807;0.016929526;-0.007862858;-0.0021942859;-0.00009142865;-0.003748572;-0.004553142;0.008429716;0.035785146;0.07815315;0.10963658;0.12410972;0.11620115;0.0924343;0.06411429;0.04434286;0.022308573;0.011085714;0.00448;-0.0004114287;-0.0013714286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0064000003;0.0011885719;0.020754287;0.05505523;0.087359995;0.11341715;0.096198104;0.058710866;0.02506896;0.025802668;0.05442057;0.094282664;0.10290515;0.106208004;0.08294095;0.05764572;0.032274283;0.005897143;-0.014354286;-0.0032914288;-0.011520001;0.007314286;0.03529143;0.06459428;0.08512;0.09481144;0.066102855;0.043428574;0.021028573;0.0026057158;-0.0061257146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0008206267;0.0078054955;0.020114897;0.031584583;0.032538805;0.023855425;0.009294074;0.0026527233;-0.001564916;0.012023133;0.030916631;0.042939764;0.039504584;0.024046266;0.004465735;-0.0012023135;0.0062978324;0.012595665;0.01574458;0.012595665;0.0062978324;-0.00062978326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0015315183;0.014298941;0.040005546;0.06538296;0.081742994;0.08795495;0.073112115;0.05488203;0.034859218;0.03392957;0.047652397;0.06569187;0.07980355;0.08400234;0.10082185;0.10671963;0.10421481;0.07832213;0.052387707;0.026896037;0.04103825;0.07805615;0.14844038;0.21902741;0.26967007;0.2989505;0.30809975;0.29559255;0.26782247;0.23453699;0.19942659;0.16866025;0.1349597;0.09239923;0.05236505;0.021999475;0.0047663143;-0.00059400016;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0029262656;0.029342175;0.05777784;0.07108916;0.05558314;0.026479524;-0.0046756635;-0.00039759043;0.00019084342;-0.002282169;0.000731566;0.061679523;0.12573133;0.15620004;0.12893592;0.06601857;-0.000090119946;-0.008481929;-0.009118074;-0.0073156636;-0.0036578318;0.0003657832;0;0;0;0;0;-0.0010591808;0.01073494;0.019780917;0.023305155;0.01728723;0.0075224102;-0.0024268914;0.00036578346;0.00028308437;-0.000025445786;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.042468145;0.051514737;0.067015916;0.053737417;0.045598876;0.027288849;0.018432003;0.009087248;0.004408095;0.008904283;0.018188048;0.036755577;0.055702597;0.09378636;0.113682084;0.14305131;0.114820525;0.095873505;0.05760001;0.03846325;0.019326495;0.0096632475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0016921448;0.01504005;0.052656874;0.07954989;0.083549656;0.07110506;0.07485196;0.08495234;0.09012579;0.059733983;0.02032482;-0.0072997604;-0.0038168682;-0.0018607232;-0.00025127718;-0.0016762412;0.0007506518;0.014796726;0.044005312;0.08192748;0.10769452;0.120209076;0.11458078;0.093607105;0.06287495;0.033007957;0.0073077115;-0.00096216885;-0.0005725302;0.00014313255;-0.000007951808;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0011911809;0.011043471;0.03178338;0.053625405;0.06500285;0.0855396;0.11591749;0.16924788;0.21723579;0.23943292;0.21357206;0.19675264;0.16322145;0.14718135;0.13688579;0.11558166;0.072213024;0.043253597;0.0056248982;0.020302769;0.060711265;0.102107584;0.11840005;0.10755325;0.08652129;0.110793546;0.13102435;0.15971658;0.17142056;0.19402146;0.23935871;0.2940287;0.29349437;0.23732889;0.14131637;0.057210084;0.01186728;-0.001502892;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0012245786;0.011310652;0.033069186;0.056430805;0.06742974;0.08201893;0.101717934;0.14180452;0.18366173;0.20887412;0.19368099;0.18527037;0.15704848;0.13779496;0.12252928;0.09903871;0.05887625;0.03519364;0.0037453545;0.021890642;0.06347213;0.10262896;0.114371926;0.09929291;0.07565408;0.09714841;0.11606963;0.13885607;0.14536674;0.1604105;0.1955392;0.24019735;0.23965186;0.19377284;0.11550558;0.04678446;0.0097187;-0.0012301448;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0006605303;0.0065941704;0.012613161;0.02265099;0.038355283;0.057284296;0.073834665;0.08108584;0.08378195;0.09476011;0.1014721;0.093136616;0.08011526;0.06390463;0.06811662;0.07236146;0.056133933;0.027070606;0.0056293495;-0.0054438086;-0.0017923377;-0.00035401448;-0.0016787858;0.0015941797;0.016392654;0.044296347;0.07996498;0.104275085;0.11129416;0.096844114;0.06858197;0.037410878;0.015129111;0.0011577834;-0.00094069896;0.00016698797;0.00018925304;-0.0000166988;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0006531085;0.006527375;0.01235711;0.02259904;0.039164245;0.05933639;0.07704825;0.08472784;0.08640162;0.09554495;0.10078838;0.091655046;0.079322994;0.06463177;0.069524705;0.073526666;0.056701694;0.026914751;0.005373302;-0.0054215435;-0.0017923377;-0.00035401448;-0.0016743327;0.0015674612;0.01614774;0.043639526;0.07867361;0.10244935;0.109172285;0.0949694;0.067268334;0.03677632;0.014928726;0.0011800484;-0.00094069896;0.00016698797;0.00018925304;-0.0000166988;0;0;0;0;0;0;0;0;0;0
