;meta[fps=30]
;meta[frames=68]
jaw_open_a;0;0;0;0;0;0;-0.010294857;0.010907428;0.037193146;0.050084572;0.04867657;0.031652577;-0.0009874279;-0.0029165717;-0.000054857384;-0.00029257138;0;0;0;-0.009691428;0.0030171424;0.033554286;0.087680005;0.09983999;0.09257144;0.07364572;0.086537145;0.1250743;0.14678857;0.10518857;0.049280006;0.0029257142;-0.013165715;0.00013714285;0.00048457138;-0.0038765718;-0.00969143;0.0045805736;0.047332577;0.05499429;0.07239315;0.102724575;0.12147506;0.14194134;0.14803201;0.0873402;0.03508419;0.0009462862;-0.0029112378;0.02376076;0.0755101;0.09631544;0.107888006;0.07606096;0.03900648;0.023140574;0.058858674;0.09970895;0.14974478;0.14187887;0.13480382;0.10717563;0.07408458;0.04771962;0.022064762;-0.012251429;-0.0029485715;0.0012342858;0.00027428573;-0.00018285715;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;-0.0069485717;0.00054857205;0.02432;0.055732574;0.09716914;0.1330537;0.14911543;0.15877259;0.15845944;0.14401601;0.12133144;0.09944914;0.06381714;0.03565715;0.04172191;0.04822857;0.06032;0.056533337;0.039158862;0.015360002;0.020076193;0.034107428;0.07200457;0.09268572;0.11263087;0.10689372;0.094761156;0.08121143;0.06381715;0.064795434;0.07681371;0.099734865;0.09951544;0.08884115;0.051369146;0.024973713;0.0072411397;0.005942856;-0.010331428;0.006445715;0.013805715;0.01650286;0.014537144;0.007908572;-0.005028572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;-0.00069466996;0.0057507474;0.025127714;0.04853784;0.0582963;0.048995864;0.025768947;0.006056097;-0.0007252049;0;0;0;0;-0.0009860243;0.008689736;0.031425547;0.047373697;0.054985162;0.054520775;0.056998562;0.057752393;0.05357929;0.03147008;0.010868532;-0.001173687;0;0;-0.0012333257;0.010935328;0.03723355;0.0729141;0.087859534;0.07491081;0.047918398;0.02589268;0.014618605;0.012309398;0.004903721;0.0054166126;0.031885162;0.0513321;0.054922346;0.03900839;0.014574709;-0.0014661544;-0.00073054864;-0.0019859166;0.001650033;0.018001307;0.050991453;0.07181629;0.069416806;0.044219185;0.015305833;-0.0016479329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0003363615;0.0023760002;0.014920136;0.042946916;0.083572224;0.124622636;0.14602026;0.14039513;0.10640331;0.0627171;0.025585659;0.0054719565;-0.0015780362;0.000075144584;0;-0.0005796869;0.004365543;0.023645496;0.06573363;0.09094165;0.105584115;0.11169826;0.11027171;0.11374505;0.11056155;0.090611964;0.070221305;0.06989519;0.079178065;0.0988545;0.11208353;0.13162182;0.16132043;0.21844892;0.2754915;0.27949134;0.2387952;0.15910614;0.09227397;0.081614174;0.10229206;0.12636577;0.12841375;0.09334867;0.042977933;0.028516775;0.049705166;0.07905784;0.09256954;0.07539078;0.041222174;0.018583853;0.020164276;0.024570612;0.048569884;0.08361017;0.098775774;0.08934263;0.055937875;0.0196125;-0.0021071502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000800482;0.0050785546;0.043878075;0.09041205;0.13774122;0.14263955;0.10707905;0.05069543;0.017372051;-0.003498796;-0.0006202411;0.00006361446;0;0;-0.0025604824;0.021986749;0.084706634;0.16321085;0.1952837;0.16523461;0.09190171;0.030945791;0.006185182;0.0007686747;0.021424823;0.10018218;0.2018593;0.24563137;0.20728774;0.11883183;0.04185514;0.017032772;0.014551809;0.006202411;-0.0023855423;0.0005248194;-0.00003180723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;-0.0005407624;0.0027749648;0.0055499296;0.0121813845;0.017731315;0.032075744;0.038166437;0.05135819;0.040870253;0.03532032;0.020975888;0.014344432;0.007172216;0.0038564897;-0.000013552943;0.00082672946;0.003781271;0.009907202;0.020187108;0.03633815;0.058105536;0.083215065;0.10568179;0.118319914;0.117784545;0.1048781;0.08306192;0.058670685;0.036681045;0.02196119;0.013104339;0.010492689;0.011209639;0.016691804;0.02056117;0.025086498;0.020302309;0.0165888;0.010218919;0.009053365;0.008226636;0.011018542;0.014311908;0.023094214;0.027810639;0.03366551;0.026997462;0.022118403;0.013336095;0.008782307;0.0043911533;0.002114259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0015506025;0.014917592;0.036864582;0.05088362;0.046040967;0.027433736;0.0041746995;-0.0009065061;-0.00034987958;0.00003180723;0;0;0;0;0;0;0;-0.00062554225;0.0046014464;0.026903618;0.06839085;0.114771105;0.12761593;0.11714073;0.082476154;0.04922169;0.024920966;0.013390845;-0.0015458316;-0.0019784102;-0.0016158074;0.013025063;0.044466518;0.06421245;0.08169051;0.10055538;0.12090566;0.12339616;0.1028646;0.05206208;0.013085497;-0.0015394702;0;-0.0013200002;0.013200002;0.025550751;0.041673835;0.04132078;0.031868994;0.028205594;0.062079236;0.11056644;0.15887447;0.1664292;0.1561001;0.12907693;0.0968525;0.061021116;0.027859425;0.00026240954;-0.0008508435;0.000580482;0.00023855426;-0.000023855428;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00035624104;0.003684868;0.005900242;0.0064568687;0.0040856395;0.0008126748;-0.0031059766;0.017967906;0.054493744;0.09842272;0.12391251;0.13125256;0.11923313;0.1040298;0.07652503;0.049224347;0.052883234;0.06752251;0.07583851;0.058334466;0.025515761;-0.0029894558;-0.00018925304;-0.000011132646;-0.0005499474;0.0066739544;0.033005178;0.09040507;0.12856627;0.1525296;0.16973883;0.20563273;0.21885538;0.20002006;0.13062894;0.071225576;0.05197779;0.078244075;0.1375788;0.20170256;0.28924823;0.37207794;0.41581053;0.38859937;0.305897;0.17561457;0.06908293;0.0125494795;-0.0048566787;-0.0032353369;-0.00028655137;0.000048983144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000333976;-0.0004119037;-0.0016698795;0.016865784;0.051988926;0.0939029;0.12258033;0.13591339;0.13200215;0.11979346;0.10312436;0.07545259;0.044433642;0.020658268;0.0077259773;-0.0017366749;-0.000022265067;-0.00036960008;-0.00018925304;-0.000011132646;-0.000583345;0.0073196413;0.031107077;0.07954418;0.11034678;0.12836646;0.14014114;0.16906235;0.17937385;0.16347271;0.107949;0.06175642;0.04928928;0.06825447;0.10015474;0.12913996;0.17336784;0.21759866;0.24269313;0.22623777;0.17759238;0.10155987;0.03934126;0.0065000625;-0.0037080238;-0.002667132;-0.00048248388;0.00006122892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.0071693505;0.031738847;0.07377529;0.1178935;0.12909284;0.10131717;0.054371286;0.015207038;-0.0019815906;-0.00008906026;-0.00012245783;-0.0017533738;0.00046756666;0.017928947;0.04909447;0.08014532;0.10633461;0.12837479;0.1421513;0.1381937;0.108642384;0.06084152;0.020018522;0.0013414704;0.0031705443;0.01706617;0.04323875;0.058058374;0.064835854;0.05143007;0.031384837;0.012691087;0.006050087;-0.0023801348;0.0045763617;0.023083309;0.037111413;0.040092707;0.02868698;0.011119174;-0.001165799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
