;meta[fps=30]
;meta[frames=77]
jaw_open_a;0;0;-0.011291429;0.005325714;0.04123429;0.07728001;0.1113143;0.12998858;0.118747436;0.117418066;0.123819895;0.12501214;0.111796744;0.0974897;0.099965274;0.0982909;0.110425904;0.14137647;0.1573181;0.13742249;0.10114743;0.03772723;0.010326856;0.011154286;0.027489522;0.02486857;0.010697143;-0.0076190475;0;-0.0007619047;0.000655238;0.0010057142;-0.000472381;0.007725713;0.039268572;0.078711614;0.13081601;0.15201144;0.14150095;0.09643505;0.06168229;0.06528458;0.09834058;0.11547429;0.116160005;0.07419429;0.027428573;0.008182857;-0.015878096;0.008716191;0.061988574;0.085973345;0.08355048;0.055131435;0.0007161898;-0.01112381;-0.00013714287;-0.007954286;0.0031085724;0.037577145;0.055040002;0.055497147;0.038948573;0.007405714;-0.012556191;-0.01970286;0.0057447646;0.042940956;0.0964419;0.1287162;0.11369906;0.058179043;0.024304762;-0.0057904767;-0.0063238093;-0.0032914288;-0.0012419048;-0.00054857146;0.0004571429;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.004937143;0.002194285;0.013074286;0.035634287;0.06633143;0.09753143;0.11539384;0.13813213;0.14354745;0.14046082;0.12913007;0.08572893;0.059114523;0.0583232;0.0687872;0.084943995;0.11278859;0.078114286;0.06928;0.06970286;0.0752;0.066628575;0.057853717;0.021682287;0.010260574;0.015981713;0.05737601;0.069042295;0.057174865;0.035803434;0.009001144;-0.0101577155;0;0;0;-0.0064000012;-0.0010361891;0.03515429;0.05430858;0.04639239;0.04970286;0.04498286;0.05249524;0.06898286;0.052982863;0.015131428;-0.008742858;-0.005142858;0.037641145;0.07570285;0.12207543;0.15499276;0.16054706;0.16992915;0.1671482;0.1409219;0.124512;0.11832076;0.096469335;0.07314286;0.03634286;0.0037485715;-0.009874286;0;-0.0032304768;-0.005420408;0.016992655;0.048596468;0.07420735;0.084055506;0.071786664;0.045825306;0.029603263;0.016594287;0.0060734707;-0.00044408176;-0.0018285715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0013168196;0.012271231;0.034919575;0.054724347;0.05648965;0.040768925;0.015381976;0.002967615;-0.0003864579;0;0;-0.0008206267;0.008253978;0.015944967;0.019466028;0.015028917;0.0070134955;-0.0015673016;0.0003721446;0.0043870127;0.018022776;0.02817326;0.029902777;0.021009473;0.008339857;-0.000870723;0;0;0;0;0;0;0.000073474715;-0.0009656677;-0.0005563088;0.015708003;0.042227283;0.06279862;0.06282597;0.041450873;0.026575262;0.04714182;0.09177946;0.12573956;0.13523641;0.11474698;0.083076514;0.05232163;0.028211905;0.008819351;0.0012023135;-0.00018368677;-0.00027990364;0.0028022171;0.0055662654;0.0069339764;0.0055185542;0.002735422;-0.00031171084;0.0000031807203;0;0;0;0;-0.00054072303;0.00439576;0.020929158;0.033836085;0.035151083;0.02378954;0.014176033;0.029339451;0.050703004;0.055562697;0.039508674;0.015492394;-0.0016208057;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0020396388;0.019008001;0.054025378;0.08527121;0.088527486;0.06444543;0.024869282;0.0051241457;-0.00065125315;0;-0.0011068917;0.009637592;0.035730653;0.06151359;0.09012102;0.11596766;0.14364544;0.16175887;0.1802814;0.17903735;0.17185926;0.15891577;0.14500758;0.109918654;0.07408183;0.037450634;0.009461061;-0.0011128556;0;0;0;0;-0.00031489163;0.002353815;0.01242641;0.041316405;0.06825872;0.08980315;0.08487044;0.09987837;0.116605446;0.13548213;0.114756286;0.08216047;0.03501738;0.02080074;0.007977255;0.041071884;0.09925025;0.15083309;0.15483221;0.11858722;0.065833814;0.06377986;0.074271485;0.06633479;0.049601153;0.045670733;0.04416832;0.047520008;0.032777354;0.01116434;-0.0014981207;-0.0007395183;0.021384;0.05183545;0.09773567;0.12731165;0.123917006;0.08450783;0.044728924;0.00701111;-0.0035186755;-0.003311133;-0.0017557594;-0.0008468677;0.00008587953;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0012457834;0.012362411;0.025933499;0.032416873;0.026028922;0.012775905;-0.0015638554;-0.0007315664;0.00006361446;0;0;-0.0031542175;0.030444827;0.07156973;0.12575042;0.13956244;0.11485724;0.0545547;0.0467341;0.05073598;0.06703426;0.07375329;0.1354968;0.23194069;0.3710988;0.46560127;0.48012486;0.40725237;0.2963497;0.16069035;0.060689893;0.008035673;-0.0017865063;0.000047710855;0;-0.0006891567;0.00400241;0.0426747;0.07501206;0.08286313;0.09581399;0.094695434;0.082672305;0.07140724;0.038089164;0.000031805932;-0.0009860242;0.0007124815;0.048159335;0.11456331;0.15496166;0.14550221;0.092908934;0.028305257;0.005951133;0.0032379758;-0.00008269874;-0.0033397595;-0.0007951812;0.044394415;0.105207734;0.13735953;0.14439423;0.10756677;0.058053505;0.029922128;0.02765639;0.032308202;0.05528098;0.05349977;0.033055667;0.005486748;-0.0048665074;-0.0042383145;-0.0014154221;-0.000037108417;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;-0.00028461177;0.00088771776;0.0017754355;0.008204273;0.014846571;0.02870039;0.04013839;0.06255361;0.06933956;0.079958975;0.0640844;0.05015605;0.03069199;0.018932106;0.009164499;0.0042264853;0.00007115312;-0.00035576473;0;0;0;0;0;0;0;-0.00005421177;-0.00020329416;-0.0004065883;0.0018838588;0.0040658824;0.0087552;0.0135800475;0.023812518;0.029382778;0.0375552;0.030277273;0.025398212;0.015287719;0.010259576;0.0051772236;0.0025886118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0014392773;0.012738797;0.043400973;0.086316876;0.12654509;0.15310413;0.15852915;0.1589185;0.15558635;0.14761929;0.12986577;0.097638674;0.05813599;0.02250998;0.020494675;0.054645143;0.10219664;0.11772651;0.11243857;0.08679081;0.07320275;0.06317871;0.049500003;0.021398315;0.00677494;-0.00075542176;0;0;0.0001335904;-0.0013677112;-0.0033111328;0.0047869883;0.0360539;0.082930215;0.13625425;0.16448118;0.15525588;0.11319796;0.06235848;0.04544935;0.04959701;0.055026505;0.04453012;0.02226506;-0.0022265061;0;-0.0019826512;0.017960487;0.057549886;0.09405293;0.10606863;0.08736386;0.04719663;0.019572053;0.007474701;-0.00011768642;0.011972243;0.050255436;0.07904099;0.082698815;0.0575711;0.020197595;-0.0021628924;0;-0.0014949399;0.012793323;0.050166823;0.0930089;0.113828994;0.09832524;0.054956086;0.017098658;0.00089968956;-0.0016744238;-0.00034760768;0.00012041318;-0.0000068158406;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.00091286766;0.009206604;0.017478077;0.02126314;0.016309159;0.007570122;-0.0022652475;0.00472153;0.020301064;0.053212833;0.110296674;0.15209654;0.18023814;0.18959865;0.20943667;0.27018836;0.39291853;0.4783677;0.48563582;0.3911062;0.24432288;0.11722584;0.06464662;0.04319144;0.033147115;0.022432052;0.011193761;0.016478932;0.07143932;0.16496001;0.27916032;0.36091483;0.35715798;0.29781395;0.20330414;0.115164176;0.05982066;0.045567308;0.035726517;0.04123323;0.042715523;0.04340797;0.06275501;0.09248629;0.11226603;0.111355945;0.09658863;0.07934378;0.07712507;0.07670147;0.06663823;0.048109237;0.021307664;0.008583181;0.005570718;0.0003629202;0.02448489;0.095800996;0.15706334;0.18587211;0.15807638;0.091848955;0.04195295;0.025103858;0.020808557;0.03565978;0.0610463;0.08471751;0.09714672;0.08182862;0.0533895;0.02085759;0.0026018305;-0.0017859765;-0.00075224094;0.00007315669;-0.000000000005183989;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.00074587966;0.0075144586;0.014360967;0.01753374;0.013526027;0.006345543;-0.0018437702;0.0045890533;0.017986614;0.044491388;0.09379269;0.13001852;0.15718669;0.16778809;0.18647137;0.23628458;0.33756062;0.40422776;0.40681192;0.32648152;0.20575255;0.09916832;0.04337513;0.014514039;0.0017366753;-0.0006289881;0.0025493498;0.01398246;0.04711566;0.101272635;0.1660844;0.21143553;0.20872572;0.17355432;0.11817368;0.066038184;0.038672555;0.044257384;0.04908519;0.05276913;0.05243608;0.04929077;0.065660596;0.09343812;0.11008404;0.10651885;0.092675544;0.07417272;0.06935679;0.06697832;0.05745722;0.04156887;0.018736048;0.0074966457;0.00502745;0.00051432254;0.021810858;0.082703575;0.13551669;0.161218;0.13864456;0.08221932;0.0389249;0.022320729;0.024814786;0.045010254;0.07240174;0.09264441;0.09847891;0.077978075;0.051167227;0.020008339;0.0025477582;-0.0016110366;-0.0006361444;0.00008110853;-0.0000015903701;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0016476148;0.015630076;0.041067913;0.060817022;0.067485414;0.065526076;0.06266458;0.07892809;0.100349076;0.11334588;0.11196174;0.101030886;0.08908505;0.08447359;0.09431878;0.11794008;0.13667038;0.12882657;0.10627392;0.077444576;0.05232402;0.036445126;0.023767957;0.0053770137;-0.0010427472;0.0000333976;0;0;0;0;0;0;0.000024491572;-0.0001591952;-0.0021307669;0.0049947966;0.016956702;0.040381406;0.050417755;0.070371896;0.07933895;0.092643075;0.09518741;0.09347987;0.06682859;0.04635308;0.0188548;0.021973765;0.051630083;0.07732137;0.07549934;0.049398758;0.012898895;0.0045717596;0.011467991;0.013847385;0.020545457;0.0378135;0.048263233;0.04976984;0.033731572;0.010876483;-0.002501109;0.0013804337;0.017066171;0.03809394;0.062610954;0.07628329;0.06949562;0.047267664;0.028634459;0.022882124;0.02712203;0.029517114;0.021433307;0.008373255;-0.0008762893;0;0;0;0;0;0;0;0;0;0
