;meta[fps=30]
;meta[frames=142]
jaw_open_a;0;0;-0.00439162;-0.002229333;0.014130289;0.049632005;0.08504317;0.11742108;0.12503186;0.10955451;0.08203364;0.0585526;0.036035914;0.023634285;0.014778776;-0.009665306;0.007493878;0.05823347;0.1168;0.1500343;0.14008;0.07634286;0.030617144;0.004754286;-0.0031885714;-0.0023542857;0;0;-0.004937143;-0.0017066669;0.015954288;0.049356192;0.09094095;0.12873144;0.14816001;0.15318859;0.14217144;0.10633144;0.0616381;0.022262856;-0.0013104791;-0.006460951;0;0;0;0;0;-0.010057144;0.014445715;0.020007621;0.048411425;0.07387429;0.0721219;0.043154284;0.031094858;-0.0022095244;-0.0055588568;0.0040685707;0.035904;0.050989717;0.042765714;0.035229716;0.03564343;0.05146743;0.09896686;0.10123201;0.068118855;0.018816;0.008502859;0.03369143;0.066102855;0.073122285;0.069150865;0.060587436;0.06937487;0.07823316;0.04394035;0.030158177;0.07259978;0.149056;0.19949168;0.19517533;0.12243841;0.06341395;0.055809833;0.0770362;0.09229715;0.080411434;0.048419055;0.015497143;-0.0021942868;-0.0042666667;0;-0.003017143;-0.0037333334;0.0119192405;0.037214477;0.082200386;0.10422553;0.0901242;0.053473525;0.017862096;-0.008015239;-0.0029257142;0;0;0;0;-0.009752382;0.008807619;0.037988573;0.03731505;0.05284877;0.09017144;0.11872002;0.13491355;0.1264701;0.08718783;0.072387055;0.06042668;0.06321524;0.09077333;0.09897524;0.1327543;0.15842286;0.118559994;0.054857146;0.045554284;0.044331435;0.06425144;0.09337906;0.08952381;0.08397715;0.07454477;0.06575238;0.035977144;0.010681906;-0.01136762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007131429;0.0051200003;0.021348575;0.044525713;0.06987428;0.10264;0.093554296;0.07470857;0.03910857;0.00664;-0.010948572;0;0;-0.0026819047;-0.0013409524;0.0090209525;0.027631748;0.051464126;0.07463619;0.0895289;0.099829845;0.09840762;0.07642413;0.045460317;0.016152378;-0.0021333334;-0.0042666667;0;0;0;0;0;-0.011032381;0.007710476;0.038674287;0.07737905;0.08597333;0.06774858;0.022704763;0.0004876194;-0.008777143;0.0007314286;0;0;-0.0061257146;0.009188573;0.018377146;0.008000002;0.028480003;0.06459428;0.071085714;0.07149714;0.048228577;0.015314288;0.029348569;0.08461715;0.11553829;0.13491659;0.13455544;0.108530305;0.06563658;0.024628118;0.0027355452;0.030513378;0.077232465;0.11629625;0.12436756;0.11374582;0.10000457;0.090366475;0.07997715;0.082880005;0.10521906;0.110690296;0.099034294;0.09548361;0.07833486;0.074308;0.09495354;0.09576097;0.09264649;0.09373409;0.08204801;0.07610363;0.0760381;0.09190857;0.11248457;0.12402286;0.12510933;0.12320153;0.11393829;0.11029488;0.118435055;0.12265602;0.11535241;0.09286096;0.04985143;0.02725638;0.03573181;0.068214856;0.08142783;0.07148496;0.050546296;0.057659432;0.061884947;0.066240005;0.03778286;0.0050780945;-0.008777143;0.020320002;0.030080004;0.023977144;0.021302858;0.027782861;0.05792;0.08155429;0.060777143;0.04885029;0.05198172;0.066496;0.0983223;0.08566858;0.03936915;0.015789717;0.00020114298;-0.004827429;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011132532;0.009726652;0.036323864;0.055948924;0.057412058;0.039250128;0.012945545;-0.00140588;0;0;0;0;0;0;0;-0.0009351327;0.008607037;0.026145546;0.038264103;0.037309885;0.024237113;0.00650776;-0.0007442893;0;0;0;0;0;-0.00031171093;0.0021819763;0.0155855445;0.026495429;0.029612536;0.021819765;0.008648388;0.0020181688;0.01598075;0.04229567;0.069567196;0.08822929;0.08143288;0.05655644;0.02709738;0.0073856404;0.006460049;0.028845979;0.06073591;0.09701525;0.1265909;0.14632027;0.15033054;0.13558152;0.11373631;0.10315722;0.10791367;0.121360496;0.13289094;0.13006616;0.12200937;0.10425617;0.084715396;0.06986396;0.059215844;0.04471461;0.02783133;0.009612147;-0.0010369159;0;-0.00053754234;0.0040236153;0.023266993;0.05049398;0.064012066;0.061717957;0.05914078;0.052322898;0.047126386;0.035067476;0.014098557;-0.0014671087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0005916146;0.005415182;0.016212147;0.0301628;0.045092;0.061941087;0.08237211;0.10384369;0.11909447;0.1249036;0.11911471;0.10436081;0.07988024;0.04893293;0.02019907;0.019590758;0.041153677;0.07797146;0.10803644;0.12885508;0.11706812;0.0942671;0.058181953;0.030271105;0.01220348;0.010743528;0.021205084;0.053335957;0.086386226;0.11983631;0.14682442;0.1737095;0.20874931;0.24268124;0.25576356;0.24450383;0.19645897;0.1268393;0.058689114;0.014308481;-0.0017080483;0;0;0;0;0;-0.0010687232;0.008988724;0.036684874;0.07584307;0.11291441;0.12175715;0.09470795;0.05685416;0.025841152;0.009584157;0.018320967;0.05213746;0.10226535;0.1508159;0.15563375;0.115633935;0.05698393;0.015014605;-0.0017462171;-0.001016241;0.0085259285;0.034556966;0.079104595;0.10745438;0.10350868;0.067234136;0.026393645;0.009795039;0.015844774;0.025806801;0.04823567;0.061117604;0.057274498;0.044569094;0.026369786;0.025670823;0.057685994;0.08791916;0.11236143;0.11844338;0.09859925;0.0646649;0.031266112;0.0064171087;-0.00080631336;0;0;0;-0.0006980098;0.005358406;0.030177116;0.049884085;0.05450249;0.039614316;0.01231274;0.006393731;0.01903663;0.024385016;0.038144827;0.05106969;0.05082637;0.043688826;0.046537165;0.061456352;0.083676726;0.08129453;0.049829215;0.03027015;0.042591475;0.07315982;0.093662605;0.10607459;0.09330334;0.08049679;0.06405659;0.047424592;0.034351815;0.024484254;0.009117544;-0.0027968101;0.016818076;0.05106969;0.08187182;0.08481081;0.07501577;0.07889323;0.10577639;0.13974318;0.15942821;0.1540178;0.14064683;0.11786822;0.07717851;0.03612952;0.01016241;-0.001674651;0.000042939766;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00001987952;0.00019879521;-0.0009979521;0.011216026;0.056346517;0.1430729;0.19536401;0.18635064;0.116529785;0.038828686;-0.005280001;-0.00047710852;0.000047710855;0.00019084342;-0.0020038558;-0.0032443379;0.00018686682;0.012524098;0.03647097;0.072763026;0.10677291;0.122692436;0.10741701;0.06995604;0.030030005;0.006393254;-0.0007991567;0;0;0;0;0;-0.0014578316;0.01279181;0.043793265;0.10296002;0.15339038;0.16102412;0.11848193;0.060502656;0.011773975;-0.001500241;0;0.00019084342;-0.0019084341;-0.0073347483;0.027067954;0.09893639;0.16294844;0.17312676;0.12511376;0.047532726;0.004771085;-0.0026240968;0.006965784;0.011402894;0.013359037;0.009542169;0.0040554223;-0.0016221688;0.0010337351;-0.0059559043;0.015187953;0.035862654;0.048943374;0.041349404;0.021573253;0.010933739;0.02376796;0.027234947;0.019163862;0.0026400017;0.0035385538;0.059746705;0.15259002;0.23461412;0.2811839;0.26987836;0.21890531;0.14974926;0.086924;0.030455427;0.002926265;-0.0018448196;0.00011132532;0;0;0;0;0.00007951808;-0.00086409645;-0.0023431329;0.01166265;0.04681495;0.1095335;0.21334171;0.32568118;0.38484102;0.3481254;0.23340943;0.105409175;0.029859042;0.012279182;0.015792292;0.012829448;0.0065840976;0.003498796;-0.0003498796;0;0;0;-0.0015903618;0.015903618;0.031759523;0.040236153;0.03276145;0.013555608;0.0291631;0.12241365;0.24663842;0.34597844;0.35353267;0.2603352;0.13832551;0.048261434;0.004458101;-0.0011927711;0.00003180723;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.00028461177;0.0004201412;0.00005421181;-0.00043369422;0.00081317633;0.0014637179;0.0030765175;0.0048655067;0.016819201;0.027146544;0.045592103;0.050823536;0.067696944;0.06856433;0.07948802;0.058307473;0.046573326;0.024473906;0.018787088;0.015355484;0.024220007;0.040712472;0.077659264;0.12225602;0.17001985;0.20830433;0.23510495;0.24676792;0.24368757;0.21881056;0.17841995;0.12895228;0.08283445;0.04645949;0.02150513;0.0070661656;0.00012875319;-0.001766965;-0.001768659;-0.00096395303;-0.00089449424;0.0024801886;0.0049603772;0.01100499;0.015965367;0.02913883;0.03392573;0.046886407;0.037202828;0.033524558;0.020202018;0.018152812;0.012132597;0.015327024;0.009123843;0.009272924;0.005277517;0.003995408;0.001997704;0.0013566497;0;0;0;0;0;0;-0.00033882356;0.0014772707;0.011072753;0.03039925;0.057166312;0.09654167;0.14750479;0.20161626;0.23488332;0.23158814;0.1908155;0.14738598;0.108829215;0.09200641;0.089993335;0.09174258;0.09665416;0.08000257;0.063879535;0.041088004;0.028237108;0.018946111;0.0116221;0.008020631;0.0037677183;0.0036945315;0.0013010823;0.0014040846;0.00048790578;0.00032255994;-0.0002276895;0.00017076706;0.000092160015;0;0;0;0;0;0;0;0;0;-0.00063698826;0.002561506;0.005123012;0.01152;0.016643012;0.030710967;0.036470965;0.04988838;0.039655905;0.034532893;0.020464942;0.0140679525;0.0070339763;0.0038354825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002500844;0.022432052;0.073812656;0.1326481;0.16427642;0.15062715;0.0961811;0.04688387;0.015366871;0.002178795;-0.0003260241;0;0;-0.0006785544;0.0055397605;0.024327233;0.057003874;0.095776886;0.12935472;0.14696532;0.14763328;0.13119952;0.098194234;0.059172057;0.025636628;0.005916144;-0.0007209639;0;0;0;0;0;-0.0010761447;0.00918699;0.037267476;0.05839278;0.06088435;0.04225061;0.014668436;-0.0015744582;0;0;0;0;0;0;0;-0.0017971088;0.01630121;0.05264098;0.078325324;0.07780049;0.049651094;0.017000966;0.02352145;0.05885929;0.0904041;0.11488984;0.1237137;0.10804652;0.07991037;0.04001658;0.028580496;0.0698931;0.1383074;0.17863102;0.16428594;0.103329934;0.04225496;0.0071395584;0.013688243;0.037850607;0.052481934;0.048187956;0.029262653;0.0053436146;-0.0006891567;0;0;0;-0.0015044821;0.013242941;0.04810844;0.07364965;0.07513664;0.051082417;0.016514316;-0.0018018798;0;0;0;0;0;0;0;0;-0.0018193737;0.015884532;0.057940062;0.107063144;0.124907;0.1028646;0.050853405;0.024997305;0.022641977;0.047989164;0.0936405;0.13118099;0.1574299;0.16760823;0.13725616;0.088360496;0.057841457;0.04796531;0.08591929;0.11732099;0.11402892;0.097187;0.07282266;0.054072298;0.042621695;0.01863904;-0.0019084341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.001781205;0.01473205;0.063068755;0.13593638;0.21294567;0.27592018;0.3201186;0.34364668;0.3521056;0.34447047;0.32381085;0.28651568;0.22459723;0.1403192;0.061008647;0.024334121;0.01705822;0.03142157;0.055395477;0.10691684;0.13585584;0.15240993;0.14062615;0.12766787;0.11718659;0.11047924;0.07678107;0.04319608;0.0203948;0.010898749;0.0075775427;0.008898605;0.022239089;0.046188872;0.0828149;0.1182015;0.122617394;0.09539837;0.051128004;0.013796914;-0.0015882408;0;0;0;0;0;-0.0029983618;0.029033644;0.06802719;0.107893534;0.11714392;0.09410033;0.046547342;0.04157407;0.053625405;0.07204827;0.072614536;0.06638404;0.060377665;0.08830714;0.12472388;0.13364938;0.10665689;0.09945897;0.1230757;0.17714882;0.22870357;0.24500847;0.2007381;0.14252241;0.10174355;0.104488835;0.15123172;0.18309863;0.15618758;0.08870032;0.041375536;0.023882695;0.03901641;0.06746315;0.087616935;0.09030376;0.08188478;0.0647222;0.056665927;0.059472766;0.0535614;0.037577864;0.019373389;0.0073808683;0.020127619;0.03375384;0.050374705;0.0593364;0.05311999;0.03321502;0.021931086;0.010063809;0.0019259284;0.002738603;0.0011755954;0.0006078362;0.0022265061;0.0032840967;0.0028944581;0.0013804338;0.002215374;0.015674604;0.032495864;0.048994273;0.06352;0.065008424;0.05255668;0.08008744;0.13214129;0.19687884;0.22258161;0.18941447;0.10681666;0.04699042;0.009418121;0.0009499758;-0.0010241929;0.00046756637;-0.0000333976;-0.00008906026;-0.00056775904;0.0129137365;0.06590459;0.10726195;0.115177184;0.0940777;0.06396463;0.06666873;0.12512186;0.19214417;0.24794598;0.24848369;0.18661842;0.09802239;0.026629016;-0.0042526275;0.00010019278;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0018517113;0.015451955;0.064359024;0.13722664;0.212654;0.27066264;0.3035441;0.31324533;0.30756453;0.28999203;0.26753947;0.2388822;0.19143182;0.123537704;0.056154076;0.02247181;0.013970532;0.026784873;0.049500808;0.10097763;0.13157539;0.1487323;0.13757583;0.12406093;0.112330034;0.10573679;0.07254514;0.0395871;0.017596822;0.00932164;0.007102555;0.008241785;0.018509692;0.03735335;0.06701042;0.09612569;0.099984966;0.077916585;0.041795228;0.011284674;-0.0012987951;0;0;0;0;0;-0.003280386;0.031594127;0.07597582;0.12306644;0.13474074;0.108701006;0.053874403;0.04296415;0.05107606;0.06925957;0.06941208;0.06068269;0.05111354;0.072438456;0.10313122;0.1119454;0.091589004;0.076151155;0.09289913;0.1446125;0.20573051;0.23713778;0.2069612;0.14493816;0.10079802;0.10070785;0.14470623;0.17524277;0.14943199;0.08485773;0.03968414;0.02323931;0.036505356;0.059471473;0.07583444;0.07215255;0.06004146;0.04366899;0.038137756;0.04497172;0.045929115;0.033078462;0.017385302;0.007748242;0.017288823;0.028877787;0.04439654;0.054326754;0.050207723;0.03375384;0.021129545;0.008126749;-0.00085720496;-0.00017069886;0.0008089642;0.012394221;0.022227958;0.025864586;0.019667475;0.008423617;0.0018405785;0.018463304;0.035846755;0.05263461;0.06116659;0.05705312;0.042585645;0.05737707;0.08477979;0.121530145;0.13910913;0.12307088;0.07556576;0.038576078;0.010985953;0.00031356627;-0.0007848434;0.00051766273;-0.000038963866;-0.00010019278;-0.00020038574;0.011800484;0.048816152;0.07659182;0.0797646;0.06501443;0.046963252;0.05714863;0.10588152;0.16118349;0.20606762;0.20491473;0.15321882;0.08030874;0.021875426;-0.0034399524;0.00007792773;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0013184099;0.01253364;0.032751907;0.04723533;0.044501495;0.027791567;0.005710988;-0.001103711;-0.0010353253;-0.000054072214;0.000106554246;-0.00000795181;0;0;0;0;0;0;0;0;0;0;-0.00068279536;0.00558111;0.024432197;0.057065364;0.095439196;0.12823564;0.14492701;0.14497896;0.12850282;0.09608487;0.05788545;0.025074169;0.0057852035;-0.0007050602;0;0;0;0;0;-0.0013210605;0.011310652;0.0441442;0.0828201;0.109078035;0.10348208;0.06761158;0.029879715;0.007353965;-0.002401288;0.0041752555;0.024035692;0.0379174;0.03998471;0.036054373;0.039904557;0.05815634;0.085147165;0.08608231;0.06202434;0.03060222;0.0072398563;0.010846796;0.024387669;0.03042892;0.024343137;0.011948918;-0.0014843371;-0.00050467486;-0.0020862364;0.018184992;0.07147866;0.13833329;0.17818841;0.16317452;0.10269873;0.05006244;0.0373502;0.05543674;0.07458332;0.07050696;0.047422726;0.020783508;0.004024781;0.0010382939;0.010952184;0.03006674;0.05562184;0.07763271;0.091655985;0.091564335;0.075634055;0.049947593;0.022970123;0.015045617;0.039505273;0.07500506;0.10359193;0.10136913;0.07139665;0.034993265;0.010553641;0.010543991;0.030837113;0.041214857;0.055620354;0.08211912;0.111392125;0.12333732;0.106109746;0.07202972;0.057535153;0.05580182;0.051487964;0.029946512;0.008312291;-0.00094626524;0;0;-0.0009907953;0.008683375;0.031460535;0.054432515;0.06994199;0.074005365;0.07661222;0.07249133;0.061110176;0.03630504;0.013073304;-0.0013989882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
