;meta[fps=30]
;meta[frames=99]
jaw_open_a;0;-0.008030476;0.002079999;0.031634286;0.06646095;0.08540953;0.07590858;0.0369981;0.006872382;-0.00576;-0.0043885726;-0.0004419046;0.0004571429;0;0;0;0;0;0;0;0.00064000004;-0.006537143;0.0064457143;0.014491429;0.0176;0.01577143;0.009005715;-0.0055771433;0;0;-0.011154287;0.008259048;0.04416;0.059885718;0.08053334;0.07195429;0.034148574;0.017310478;0.00937143;-0.007588572;0;0;-0.007634286;0.0035885714;0.025280003;0.06443428;0.078674294;0.056736;0.041161146;0.051771432;0.05520001;0.063812576;0.037639625;-0.002335999;0.028417522;0.056076188;0.05769905;0.047420945;0.04475276;0.06739277;0.12152839;0.14787428;0.14205563;0.10771886;0.0766903;0.052710857;0.046848007;0.06887848;0.08590629;0.06957487;0.05727163;0.06438286;0.09694229;0.11189677;0.08021771;0.065448;0.046572004;0.043512;0.04608;0.02304;-0.015360001;0;0;0;0;0;0;-0.008746667;0.004739047;0.03275102;0.054606806;0.08033742;0.09677714;0.090394564;0.08571211;0.0721502;0.0404898;0.017920002;0.0039183684;-0.0011493878;-0.0016718368;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.010070205;0.0060016336;0.037061226;0.06862368;0.08667428;0.08123429;0.045250613;0.02198204;0.0070791827;0.00026775533;-0.00580049;-0.0009325714;0.015396573;0.042276576;0.06914743;0.086006865;0.084745154;0.083968006;0.08824228;0.09970745;0.09387428;0.10522972;0.12672459;0.14752457;0.15635201;0.14450286;0.10257143;0.08768801;0.08682059;0.08933144;0.07492572;0.042750098;0.0150674265;0.017033907;0.041671623;0.07396572;0.075276196;0.050681908;0.020068571;-0.006628573;-0.005638094;0.022765717;0.05473524;0.08412953;0.1068343;0.08870095;0.048312385;0.02989029;0.030016001;0.05039772;0.09734401;0.12259581;0.12984078;0.13392459;0.10575238;0.06320761;0.02738286;-0.0015390472;-0.0069180955;0;0;0;0;-0.002057143;-0.0036800003;0.005805716;0.03150476;0.079040006;0.093050286;0.07517963;0.052385144;0.049861714;0.07128648;0.13142514;0.156792;0.13076743;0.084131435;0.032859437;-0.0061577153;0.005376002;0.048649147;0.083547436;0.088768005;0.064310856;0.02646857;-0.00031999958;-0.006674286;0;-0.0035004087;-0.0015020405;0.011369797;0.034866944;0.06564572;0.10482939;0.12755592;0.11337143;0.07691102;0.03296;-0.0015020414;-0.008045713;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0.00005566266;-0.00057889166;-0.0012722897;0.0019895423;0.014580436;0.040124822;0.056084108;0.05409775;0.034574464;0.011298566;0.006759673;0.025964241;0.043464582;0.064361945;0.08886623;0.11577896;0.14894754;0.15108117;0.11548889;0.06273022;0.029094078;0.026317304;0.06322642;0.099295825;0.12449669;0.12846027;0.1261117;0.119515926;0.11884177;0.10842768;0.08116689;0.0630153;0.06809054;0.09131403;0.11620455;0.11045062;0.074104495;0.037147667;0.011116629;-0.0012500243;0;0;0;0;0;0;0;0;0;0;0.000038168684;-0.0010544099;0.005963857;0.012500243;0.016054703;0.013072774;0.006765399;-0.00067272305;0;0;0;0;-0.000729976;0.0061022174;0.024981402;0.057210084;0.08566483;0.089701176;0.06492683;0.033343203;0.023287667;0.030482464;0.038369063;0.031179043;0.014863838;0.00054199516;-0.00017175905;0;0;0;0;0;0;0;0;0;0;-0.0005847988;0.00467839;0.021959262;0.05080388;0.08356487;0.10880938;0.11248992;0.091948345;0.05857393;0.025946526;0.00549629;-0.00068703626;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0023494188;0.020269616;0.0753552;0.15886486;0.23505639;0.2625055;0.23544936;0.19051148;0.14426167;0.105550036;0.06943155;0.031741075;0.007422853;-0.0025477596;0.015910612;0.05094088;0.088026516;0.10906701;0.09854675;0.060530756;0.037376683;0.04317832;0.074333504;0.0954217;0.08514001;0.04894656;0.014418219;-0.0016173979;0;-0.002304434;0.02155099;0.059676733;0.10034546;0.11619978;0.09658108;0.07018265;0.06835534;0.06828854;0.059958223;0.03684232;0.020806704;0.04334531;0.083327;0.10328636;0.099804424;0.08178785;0.07944524;0.09201992;0.09267832;0.07567134;0.052890345;0.048089676;0.068242736;0.105961025;0.120567694;0.10714425;0.071289554;0.043475557;0.03754176;0.060423885;0.08539812;0.10395049;0.114419214;0.11855096;0.11920366;0.12707596;0.1353681;0.1405304;0.12518017;0.088521056;0.043745603;0.02357751;0.018431893;0.020394001;0.0450388;0.0768543;0.093436934;0.08629462;0.051756732;0.008187181;-0.0030487238;-0.0010820826;0.0002748145;-0.000014313247;0;-0.0004251037;0.0018130128;0.030759187;0.07980151;0.11867324;0.13527867;0.12780735;0.10997691;0.105269216;0.10179791;0.078620665;0.049513638;0.022416601;0.005089384;-0.00062160415;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0.000015903615;0.000013253007;-0.002120482;-0.0042886753;0.0066715656;0.046666514;0.11629785;0.19616051;0.26234606;0.29467282;0.28369242;0.25170654;0.2179771;0.1857442;0.1591687;0.123037785;0.0739391;0.032109402;0.009030075;-0.0010941685;0.00030216895;-0.0007983616;0.0058970614;0.014694942;0.031584583;0.061276633;0.10604531;0.12420723;0.11248627;0.06468797;0.05272049;0.05725302;0.06889447;0.07824579;0.07228194;0.053531572;0.047694944;0.024920966;-0.0024730123;0;0;0;0;0;0;0;0;0;0.0001749398;-0.0025286751;0.0016910846;0.0360482;0.07672966;0.1329818;0.17599049;0.17737515;0.13313977;0.07812917;0.01843759;-0.0066095428;0.012538411;0.052924052;0.088455915;0.09422892;0.06965784;0.027529161;0.0015214458;0.012765303;0.028727233;0.034139764;0.0254988;0.010920483;-0.0039228923;-0.0005195182;0.00025445787;-0.0018925305;-0.005240242;0.0040029413;0.052561454;0.14064364;0.19458872;0.18411618;0.11440267;0.03628728;-0.0043416875;-0.00015903616;0.000015903615;0;-0.0006929434;0.0063818945;0.019257007;0.028503828;0.03264104;0.04747229;0.07763237;0.09832753;0.09324291;0.058482148;0.01822555;-0.002010672;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0058161477;0.013134737;0.02430236;0.04120288;0.05372967;0.06111602;0.050188478;0.039080877;0.024010487;0.015819188;0.011916909;0.011809452;0.016500706;0.026292708;0.04157026;0.051582493;0.059775244;0.048499204;0.03861233;0.023588896;0.015243672;0.0076845177;0.0034017887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00029816473;0.0012062119;0.0024124237;0.0054211766;0.007833601;0.014447437;0.017158024;0.02346014;0.018648848;0.016236423;0.00962259;0.0066138357;0.0026699295;0.0021323296;0.007106261;0.016184475;0.030083017;0.049147494;0.076908424;0.098584116;0.11434618;0.095681526;0.0744689;0.04636914;0.028858734;0.015039249;0.0063518123;-0.0000609883;-0.0003794824;-0.000013552944;0.0074405656;0.023541462;0.053913604;0.096618935;0.16625394;0.24149448;0.32573414;0.36882362;0.38101232;0.3457336;0.31017733;0.26654956;0.2613615;0.27445096;0.3150831;0.35195792;0.36886927;0.34354037;0.28800005;0.20830292;0.13759528;0.07908723;0.041512664;0.017037984;0.004898421;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013836147;0.012373013;0.04230362;0.06385302;0.06425062;0.0430988;0.013247713;-0.0014631328;0;-0.0010019279;0.010082894;0.019497834;0.021859523;0.02616145;0.025604824;0.020507714;0.018352773;0.00971711;-0.00096216873;0;0;0;0;0;0;0;-0.0019505785;0.01784386;0.05427507;0.095560856;0.10767544;0.086130016;0.045648947;0.034320004;0.035826873;0.040289164;0.036350362;0.047595285;0.082194135;0.12605737;0.1492406;0.13881843;0.103103146;0.06627673;0.036730997;0.01340145;0.021030942;0.04059239;0.051882565;0.050241914;0.044604678;0.05162016;0.06631477;0.066941306;0.044272687;0.01583046;-0.0016907532;0;0;0;0;0;0;0;0;0;0;0;-0.0010541826;0.00873563;0.037493914;0.07760738;0.11213868;0.12535004;0.110327944;0.07840484;0.04571835;0.01930926;0.0042553535;-0.00052709127;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0012420723;0.011601687;0.032616727;0.051130127;0.05708285;0.056917455;0.06808975;0.07938291;0.07582686;0.050501943;0.019065259;-0.002013398;0;-0.0014472291;0.013203182;0.04050015;0.07196068;0.09229128;0.09308466;0.079631;0.07476052;0.0848466;0.11698064;0.14827308;0.16498229;0.15938446;0.131171;0.10082288;0.08742906;0.07752;0.062311564;0.07644014;0.10270513;0.12723668;0.13112797;0.14192495;0.16366306;0.185275;0.16700283;0.10280522;0.030091234;-0.003373157;0;-0.0021374463;0.01833083;0.06905064;0.15262702;0.22815122;0.27903524;0.2955186;0.28180444;0.2604569;0.23353454;0.20701054;0.19905357;0.23408744;0.27997363;0.32535028;0.31545958;0.27042282;0.21586609;0.19667268;0.20442641;0.21668471;0.19458443;0.15065211;0.10373739;0.06574205;0.03919765;0.029283013;0.035743356;0.054436684;0.072759435;0.064593025;0.070468366;0.09842578;0.16769059;0.24692886;0.29823202;0.2715633;0.20156603;0.10362346;0.030422246;0.00032469866;0.014133492;0.04983923;0.08960798;0.12953073;0.15338586;0.14549953;0.117788024;0.089546315;0.07233134;0.08586894;0.110364735;0.10719356;0.07945129;0.040535137;0.009624869;-0.0011514218;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0010369159;0.009691665;0.027152244;0.042670995;0.04808141;0.048814565;0.05895948;0.06857481;0.06501081;0.042989064;0.016099231;-0.0017032772;0;-0.0015251568;0.013882266;0.042982705;0.07662522;0.09851177;0.09981317;0.08542363;0.080050334;0.08811214;0.113080546;0.13593192;0.14590925;0.13780218;0.113551825;0.07862907;0.04754704;0.019448532;0.0014917587;0.023556435;0.06592685;0.10119471;0.099513695;0.09984767;0.11399712;0.13622878;0.12954926;0.08605447;0.024925739;-0.0027942655;0;-0.001727769;0.014792908;0.056027804;0.124172255;0.18585986;0.22803935;0.24269256;0.23262873;0.21675654;0.19541676;0.17470504;0.16172841;0.17203473;0.18357646;0.19910014;0.18763651;0.16885409;0.14902917;0.15175375;0.16662198;0.17825632;0.16052136;0.12555824;0.09117433;0.062961146;0.041639753;0.032439735;0.036409408;0.052101176;0.069979556;0.06224986;0.068214774;0.0854586;0.1258992;0.16623059;0.18799542;0.16492473;0.12771724;0.06996538;0.023003524;0.001947822;0.013478156;0.04794002;0.08640737;0.123715825;0.14687547;0.14098954;0.11858691;0.09698519;0.08579031;0.10044407;0.122993805;0.11550798;0.08347968;0.04179948;0.0098618325;-0.001183229;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0001335904;0.0009812531;0.005663278;0.0152467955;0.029049546;0.045536824;0.062184736;0.06415837;0.051386178;0.029210174;0.009257496;-0.0010210123;0;-0.0009240001;0.008126748;0.028399087;0.056219283;0.08338266;0.08744604;0.06655028;0.035201065;0.017823184;0.010644929;0.031738847;0.057419375;0.081167296;0.09203264;0.08541992;0.05533091;0.026758896;0.019401778;0.02616145;0.05126902;0.07393856;0.07768652;0.058987577;0.03530126;0.010394073;-0.001165205;-0.0008794701;0.007633207;0.02920434;0.045216635;0.04662675;0.03202458;0.010735472;-0.002643234;0.014217357;0.035684217;0.04855454;0.043656223;0.024851521;0.009194357;0.031417117;0.05393043;0.059002414;0.042748917;0.016921446;-0.0017663616;-0.00006011568;0.00023823616;0.003960956;0.0163292;0.03874121;0.054577243;0.06505407;0.07036576;0.071615204;0.0636573;0.048289213;0.022608317;0.004738748;-0.0010872773;-0.00022265063;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006488676;0.005378604;0.023069788;0.04771403;0.06835374;0.07413313;0.061804637;0.040668726;0.021543037;0.008145832;0.0017016871;-0.0002162892;0;0;0;0;0;0;0;0;0;0
