;meta[fps=30]
;meta[frames=95]
jaw_open_a;-0.012388571;0.014651429;0.042605717;0.046453338;0.056045715;0.064571425;0.06750477;0.10214858;0.11104;0.08003048;0.04822857;0.018800002;0.0013184003;-0.0045179436;0.009673144;0.04009097;0.08039589;0.11567634;0.108595215;0.060346518;0.03500892;0.055669945;0.072671995;0.08208;0.058080003;0.008992001;-0.013632001;0;0;0;0;-0.007497143;0.0024685718;0.02539886;0.06795887;0.08398629;0.062765725;0.045184;0.045494862;0.052233145;0.07569372;0.063186295;0.024969144;0.009261714;-0.008606477;0.001490285;0.037234288;0.063512385;0.06890743;0.080344;0.09024152;0.12053485;0.14842515;0.14946286;0.109065145;0.06582286;0.03044343;0.0068114293;-0.0042057144;-0.0020114286;0;0;0;0;0;0;0;0;0;0;-0.0055771433;0.008457144;0.016594287;0.019245714;0.01641143;0.008091429;-0.005714286;0.00009142858;-0.0011428572;-0.00047999993;-0.0054857135;0.010148572;0.065371424;0.12294858;0.13118744;0.10817887;0.06106629;0.04326686;0.07075772;0.10569505;0.109122686;0.10706286;0.08121905;0.05345524;0.024868574;0.0024533328;-0.0071619046;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.011428572;0.006902857;0.041508574;0.07125334;0.10357334;0.119611435;0.09509333;0.08067619;0.07126857;0.06652762;0.08651048;0.11790858;0.10932573;0.07710286;0.03665143;-0.010005716;0.00010285562;0.055405714;0.07721143;0.07552;0.050331432;0.0016457154;-0.010057144;-0.004228572;-0.00028571486;0.014308572;0.047165718;0.060845714;0.050594285;0.029394286;0.022765713;0.03936;0.07935999;0.097453706;0.10735086;0.08926171;0.048617147;0.03899429;0.044429712;0.057490285;0.085385144;0.07472457;0.03466057;0.014811431;-0.004324571;-0.007497143;0.022217145;0.054262865;0.07981029;0.08968572;0.076137915;0.07106629;0.082082294;0.09176877;0.11167999;0.09988115;0.06628191;0.035862856;0.007165714;-0.010628572;0;0;0;0;0;0;0;0;-0.01008762;0.0066895224;0.03860114;0.06711925;0.07278325;0.05559315;0.015548956;-0.001955048;-0.004324572;0;0;0;0;0;-0.010697144;0.008457144;0.03617829;0.06615772;0.079890296;0.09152915;0.06445714;0.04681143;0.02460343;0.0072137145;-0.008137143;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;-0.0010687232;0.009484918;0.03188993;0.06584097;0.081585556;0.07242508;0.04110767;0.013874317;-0.0015076629;0;0;0;0;0;0;-0.0009351327;0.008607037;0.026145546;0.038264103;0.037309885;0.024237113;0.0053126034;0.009532629;0.038602848;0.08180742;0.12541275;0.1534381;0.13964729;0.0998779;0.050625984;0.014141496;-0.0016173979;0;-0.0009026894;0.009026893;0.018053787;0.021408817;0.027782986;0.048695605;0.08399209;0.12501769;0.15310317;0.15656094;0.14475408;0.117648914;0.08077574;0.04063311;0.014868928;0.002143808;-0.00031489166;-0.0011132532;0.009726652;0.034587193;0.07100647;0.115237616;0.1288511;0.105409175;0.062144972;0.021355378;-0.002309205;0;0;0;0;0;0;0;0;0;0;-0.0019179762;0.017319039;0.055578373;0.09818894;0.12125235;0.108108014;0.065354325;0.028340245;0.00580641;0.003969543;0.009952485;0.012137641;0.009065063;0.0039600004;-0.0015331882;0.0014797519;0.011714565;0.035623305;0.058885917;0.076823406;0.09025771;0.084812716;0.06566361;0.04071644;0.014065159;-0.001517205;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0008158555;0.0065840976;0.030301163;0.06777327;0.1062473;0.13619062;0.12959936;0.09420269;0.047938675;0.014245268;0.008731087;0.038627904;0.057685997;0.056880884;0.036996186;0.013100207;-0.0014026992;0;0;-0.0024447038;0.021120638;0.080129184;0.14680389;0.18318103;0.1718986;0.11483811;0.056925245;0.040624596;0.037686795;0.048951335;0.07178097;0.09874715;0.11357567;0.11542997;0.10250438;0.07867996;0.056870144;0.04414924;0.04943798;0.053940218;0.060682483;0.042536616;0.014826624;0.011455373;0.022903591;0.04981489;0.079077385;0.097520985;0.09406314;0.080211475;0.05393879;0.060431756;0.090304725;0.12169964;0.13311638;0.112764604;0.07110992;0.033798367;0.008301687;-0.0009876146;0;0;0;0;0;0;0;0;0;0;-0.0005582169;0.0057396144;0.00958988;0.009725856;0.016503183;0.03818418;0.06579088;0.097962774;0.10667311;0.087597124;0.05912806;0.059203207;0.107385196;0.17571954;0.20796302;0.18274091;0.11519307;0.06395879;0.06401961;0.09193403;0.11470499;0.12644687;0.10610417;0.07133011;0.036684874;0.0123952795;-0.0013526027;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.00095421704;0.0075462665;0.037687596;0.07417182;0.12470291;0.17531087;0.19605249;0.17418568;0.120436765;0.049248863;0.004418556;0.003322529;0.05679497;0.13492991;0.21866141;0.28020862;0.29675883;0.2483302;0.17251512;0.08272203;0.020394484;-0.002421167;0;0;0;0;0;0;0;0;0;0;0;0.00011132532;-0.0011132532;-0.0022265064;-0.0061547;0.02954892;0.08584772;0.12194893;0.113233745;0.0690217;0.013088677;-0.0035306031;-0.0015479521;0.013523375;0.046862654;0.071014956;0.071354225;0.04760483;0.012770604;0.010501688;0.044826996;0.09005159;0.12057593;0.11567232;0.077000014;0.035427954;0.007347471;-0.0009224098;0;0;0;0;0;0;0;0;0;0;0.00019084342;-0.0045802416;0.020102173;0.07514459;0.13419472;0.15044822;0.11811615;0.052354712;0.009764819;-0.002783133;0.00012722892;0;-0.0013306027;0.013327232;0.026400005;0.03284097;0.026352296;0.010178316;-0.006949881;-0.0067378324;-0.00540723;-0.002703615;0.00027036155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.08905639;0.10393752;0.084832385;0.06774665;0.04146297;0.02682579;0.013683954;0.0060943062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003564424;0.013742683;0.036687814;0.06624678;0.11213706;0.16412614;0.22485685;0.25241002;0.253047;0.1979543;0.14596519;0.08879887;0.053601887;0.025018731;0.009202448;0;0;0;0;0.00029816473;0.000474353;0.000948706;0.0013010827;0.0022497883;0.0023582121;0.0028894872;0.002026617;0.0035702968;0.0068099024;0.013238062;0.022591852;0.0351735;0.049668822;0.06251024;0.06653591;0.06187686;0.05042147;0.041904796;0.03236804;0.028154433;0.017854646;0.012665224;0.006413252;0.0044019953;0.0020112565;0.0010056283;-0.0001897412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;-0.00089060253;0.0074587967;0.03064627;0.06759036;0.08675423;0.07880242;0.04634314;0.014933497;-0.0016380725;0;0;0;0;0;0;-0.0017971088;0.01630121;0.05264098;0.078325324;0.07610278;0.065579355;0.06316121;0.071053386;0.073057234;0.04892748;0.014945424;-0.0016531809;0;0;0;0;0;0;0.00007951808;-0.00079518085;-0.0015903617;-0.0019879523;-0.0015903617;-0.00079518085;0.00007951808;0;0;0;0;0;-0.0005566266;0.0047551817;0.017700726;0.043980658;0.076100394;0.11010711;0.13484278;0.14709255;0.14824557;0.15778694;0.1458457;0.11503722;0.06808338;0.023569157;-0.0025445786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00030216877;0.0019720488;0.014838074;0.04295567;0.09093689;0.13335182;0.13869545;0.104709424;0.05213205;0.025620727;0.042240005;0.08269881;0.11467037;0.12479036;0.10120002;0.06666266;0.03087422;0.0071831336;-0.0008693977;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.003448302;0.03249586;0.08837004;0.12897503;0.14306602;0.13193814;0.10902552;0.11224746;0.117714465;0.111507155;0.11542766;0.14601894;0.18579343;0.22188611;0.22245665;0.18309146;0.11618392;0.094664745;0.118349954;0.18333957;0.22992007;0.2354387;0.19974822;0.16902243;0.14704125;0.13743387;0.13040926;0.11052099;0.07886286;0.042225692;0.013392435;-0.0014806268;0;0.000011132533;-0.00011132532;-0.00022265063;-0.0018346413;0.0146437315;0.036933288;0.06161189;0.08555685;0.10466473;0.11769907;0.13045731;0.11900417;0.09789653;0.07361164;0.05678742;0.06723483;0.10358616;0.14971587;0.2004714;0.21009502;0.19351032;0.18688728;0.16637272;0.13070334;0.084417984;0.029924244;-0.003206169;0;0;0;0;0;0;0;0;-0.0015808195;0.0128038945;0.059218388;0.123109095;0.1628411;0.16975442;0.16187258;0.18436365;0.23661973;0.3002158;0.31313217;0.2692403;0.18240653;0.09473228;0.022319613;0.03823208;0.11536472;0.22130072;0.29258424;0.29487082;0.22693665;0.1545091;0.10465708;0.07548497;0.05492137;0.031457752;0.011550003;-0.0012329279;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0035262299;0.032879937;0.09372758;0.13981625;0.16241993;0.16033444;0.14606765;0.15577845;0.16639423;0.15790613;0.154796;0.17180093;0.19341874;0.2110674;0.2002652;0.1596499;0.10091827;0.07319027;0.088533685;0.14912337;0.20552067;0.22285448;0.19539264;0.15347588;0.123000555;0.11215469;0.11118949;0.097763106;0.07233919;0.039937954;0.012846941;-0.0014138316;0;0;0;0;-0.0017411282;0.016658721;0.041350678;0.0668709;0.08893056;0.10426508;0.11319484;0.12474726;0.113966316;0.09349062;0.06996443;0.053227972;0.064330995;0.10131531;0.15038195;0.20624962;0.22298463;0.21225843;0.208668;0.18499671;0.1430011;0.09024031;0.031449404;-0.0033842896;0;0;0;0;0;0;0;0;-0.0019407711;0.016276874;0.06781753;0.13343082;0.16941302;0.16734052;0.1458232;0.15512832;0.19863962;0.25639224;0.27296248;0.22978105;0.14787345;0.06675346;0.007161932;0.026318045;0.099810004;0.19007194;0.25410983;0.2598662;0.20464143;0.14359967;0.1026681;0.07758372;0.057983372;0.0337594;0.012423906;-0.0013247712;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.0011355182;0.009663038;0.03762796;0.08116358;0.114954524;0.12803207;0.11975424;0.10579881;0.08884555;0.07002999;0.04236671;0.016325066;0.0011669759;-0.00074053614;0.013935862;0.042153016;0.07580363;0.09901831;0.094356455;0.06479;0.046654213;0.05393155;0.08486328;0.11462612;0.12326496;0.11244415;0.102253415;0.08324351;0.05711545;0.035345793;0.033341937;0.052506585;0.067296155;0.05988189;0.03313041;0.008137881;-0.004326102;0.0037895145;0.022171551;0.04941731;0.072410434;0.087826766;0.088986225;0.08032011;0.060059275;0.050859906;0.052832033;0.059084427;0.05338866;0.051649574;0.06193566;0.095156245;0.13216078;0.15401396;0.15926887;0.14226468;0.106363736;0.057325117;0.0175894;-0.0019593255;0;0;0;0;0;0;0;0;0;0;-0.0013247713;0.012234653;0.03662603;0.05338049;0.051821936;0.033508923;0.008805831;-0.0010130603;-0.00028944583;0.0026050124;0.0070190616;0.027107714;0.07048562;0.115806155;0.12851395;0.1033266;0.051538054;0.020572918;0.030263787;0.06578213;0.09980315;0.10626002;0.08170165;0.044897504;0.013548293;-0.0015140245;0;0;0;0;0;0;0;0;0;0;0
