;meta[fps=30]
;meta[frames=33]
jaw_open_a;-0.004553143;-0.0041417144;0.013220571;0.056548573;0.12921602;0.15181716;0.124352;0.06537143;0.0071039996;-0.011209142;0.024932573;0.060672;0.07251199;0.060452573;0.033216;0.0062719993;-0.009142857;0;0;0;-0.0062628575;-0.0017599995;0.020297144;0.066208914;0.104673825;0.14114286;0.16115382;0.16986425;0.14859338;0.118209824;0.06347063;0.021322057;0.0012379417;0.00050285674;-0.0026514286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.011117715;0.0063268584;0.03964343;0.07552915;0.10970514;0.10489601;0.045723427;0.041161142;0.059117716;0.081563435;0.103542864;0.082861714;0.02780343;0.007570287;-0.0008777153;-0.0031451427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0011584195;0.009729197;0.039668713;0.084894784;0.12715897;0.13317052;0.0991775;0.059367567;0.03140042;0.020141615;0.018416388;0.008774024;0.0104773035;0.025124533;0.03462377;0.030821213;0.01784386;0.0021660726;-0.00078245805;0.000038168684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0007986797;0.0060459194;0.032399483;0.085501656;0.1552702;0.18361044;0.1560603;0.089220256;0.035670064;0.029400859;0.055664252;0.06050929;0.044478443;0.016680669;0.0054175667;0.024431294;0.05706981;0.089773215;0.11259046;0.11614825;0.11254035;0.117407806;0.14140947;0.18514873;0.22868058;0.26331136;0.28507882;0.29367796;0.27396142;0.226213;0.15049732;0.078548715;0.028343396;0.0065984107;-0.00081227726;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.003371567;0.031775426;0.08696097;0.12183761;0.113233745;0.0690217;0.010315086;0.02307297;0.06669977;0.09264493;0.08498894;0.051845793;0.009663039;-0.00092559046;0.0012245784;0.019949498;0.06894218;0.10377109;0.1063952;0.07237737;0.026320485;-0.0024491574;-0.003498796;-0.006997592;-0.00874699;-0.006997592;-0.003498796;0.0003498796;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0016100896;0.0033014966;0.006432227;0.0096415635;0.015900312;0.019098807;0.028255174;0.030553753;0.039054155;0.048210524;0.07036688;0.08932383;0.110083334;0.10497206;0.09111914;0.06969104;0.048725538;0.03354353;0.01792512;0.008402597;0.0020356514;0.001334061;0.00007002333;0.0006211765;-0.00016263528;0.0016636238;0.0011587766;0.0034966592;0.0024192003;0.0028054593;0.0014840472;0.0012096001;0.0005488942;0.00046757652;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0007029399;0.0066031814;0.017449448;0.033298988;0.05728483;0.067622185;0.058840204;0.038569454;0.014268725;-0.0015140243;0;0;0;-0.00031807233;0.0020118076;0.01610241;0.049538493;0.085111074;0.12033186;0.14562815;0.15380388;0.13368262;0.095783025;0.045305908;0.010954729;-0.0013085497;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0013826606;0.011377448;0.049018767;0.11160142;0.18348639;0.20512804;0.1658391;0.09142257;0.043824323;0.033836216;0.061600752;0.08711207;0.09086373;0.06762567;0.067489855;0.106097475;0.1882355;0.28767207;0.34764484;0.34113494;0.30705568;0.2953383;0.27090126;0.22013892;0.14700626;0.06445194;0.017910207;0.06256632;0.14361131;0.22261868;0.24121901;0.18413687;0.09043234;0.02353974;-0.0027469522;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.001362622;0.01129284;0.047673956;0.10687677;0.173623;0.19268186;0.1546932;0.08462951;0.0435371;0.038371615;0.0668709;0.09041843;0.09106411;0.065583974;0.06178332;0.090658896;0.1577925;0.24340428;0.29793623;0.29760525;0.27097213;0.2468216;0.21080786;0.15907188;0.101453364;0.043470383;0.015334321;0.051938463;0.1186483;0.18528117;0.20160124;0.15503208;0.07690353;0.020912461;-0.0024101932;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;-0.000685764;0.00579337;0.023173478;0.049317118;0.07358603;0.07690353;0.05758191;0.029928697;0.008389477;-0.0009573978;0;0;0;-0.00031171093;0.001970458;0.015794279;0.04854118;0.08339914;0.11782059;0.14246437;0.15039273;0.13072653;0.09356893;0.04414138;0.010473486;-0.0015060089;-0.00011132532;0.000011132533;0;0;0;0;0;0;0;0;0;0
