;meta[fps=30]
;meta[frames=67]
jaw_open_a;0;0;-0.014811429;0.009965713;0.046445716;0.099885724;0.15629715;0.15602288;0.09906286;0.052068572;-0.0070491442;-0.013513143;0.04510171;0.09864228;0.12465371;0.110381715;0.055826284;0.008548569;-0.018998858;-0.0009371425;0.04946285;0.10985143;0.14148572;0.12202667;0.069312;0.051872008;0.028851822;0.059094865;0.10020572;0.13477182;0.173408;0.19411428;0.14321372;0.10280535;0.06936382;0.07268724;0.091550484;0.08734096;0.06326095;0.028190477;-0.017478094;-0.001859049;0.059139047;0.11321906;0.1452343;0.13656381;0.08527238;0.057737146;0.04490667;0.031588573;0.018422859;0.0014659052;-0.0052266666;0.0013257148;0.009270857;0.03185371;0.06365562;0.080173716;0.096640006;0.10183619;0.094098285;0.08082286;0.063847624;0.038125716;0.022217145;0.013394286;0.006811429;0.0008685711;-0.0021028572;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0033828574;0.005074286;0.010148572;0.011840001;0.010148572;0.0036114287;-0.006308572;0.0008228577;0.019794285;0.08237714;0.10957714;0.10139429;0.06441143;0.015085716;-0.017554287;-0.004937143;0.00009142785;0.015908573;0.04488229;0.07353753;0.1017341;0.101883434;0.0809341;0.06681752;0.082208;0.08595809;0.087855235;0.07644953;0.058034293;0.06063238;0.089683816;0.10916571;0.09058438;0.068449534;0.044918865;0.026428953;0.037107814;0.08541257;0.089179434;0.078881525;0.047195427;0.006902857;-0.01191619;0;0;0;0;0;0;0;-0.0077714287;0.003306667;0.0272;0.06128;0.08394667;0.07963428;0.045211427;0.017089525;-0.002331429;-0.0039771427;-0.0006857143;0.00034285715;-0.00004571429;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.00067431334;0.00576347;0.023282897;0.03645109;0.037977837;0.02633639;0.009122315;-0.0009796628;-0.0008206267;0.006820744;0.028160855;0.06650129;0.12112831;0.14446847;0.1250215;0.07556253;0.025832564;-0.0027939475;0;0;0;-0.00030789408;0.0018683573;0.018263716;0.031909022;0.036422465;0.02729061;0.011797939;-0.0026800777;0.012528868;0.04919466;0.09738421;0.13126527;0.14437462;0.14165637;0.1461851;0.15421578;0.14886738;0.116215676;0.070548445;0.030148169;0.00701254;-0.0011355184;-0.0008826508;0.00007633737;0;0;0.000057253023;-0.0011068917;0.0041985554;0.009255905;0.012213979;0.0101147;0.0048537836;0.003689639;0.023410123;0.038613982;0.04211278;0.030407717;0.011921352;-0.0012468437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0023760002;0.02185634;0.06426651;0.118742764;0.1572311;0.15172051;0.10280853;0.057389;0.027965236;0.041574992;0.105128;0.19087441;0.27011618;0.27880788;0.2128925;0.11089051;0.029539691;0.016546123;0.048908394;0.07150187;0.07528414;0.072038606;0.07003762;0.09512948;0.1001155;0.09574852;0.087861195;0.09259245;0.10219235;0.120038114;0.11153033;0.09894278;0.08754034;0.09884257;0.10811374;0.116075255;0.11221687;0.111839965;0.13283034;0.18521829;0.23743878;0.26175082;0.2576634;0.22451872;0.18381178;0.1456425;0.12761746;0.111712925;0.1016593;0.094557896;0.088524036;0.086947665;0.097609244;0.09812965;0.10816528;0.122549675;0.14422977;0.16253765;0.17100781;0.15881783;0.1492675;0.12803209;0.09696004;0.059667874;0.026001057;0.0058684363;-0.0007197524;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0.00014313255;-0.0026400003;0.009224098;0.020595184;0.02735422;0.02274217;0.011835471;0.0016698797;0.016924629;0.045859672;0.081919536;0.095755674;0.08017331;0.04515037;0.013394025;-0.0015013013;0.00009542171;-0.0010231327;-0.002889157;0.013405685;0.051808678;0.12735085;0.20829496;0.23081978;0.1828757;0.10034546;0.024788434;-0.004431808;0.00016433735;-0.0010072287;0.005619277;0.011795181;0.015161444;0.012351807;0.0063985544;-0.00063614454;0;0;-0.003069398;0.029172536;0.076681934;0.10655424;0.09596243;0.055583138;0.0062342174;-0.00562988;-0.0014578315;0.0003286746;0.00021946995;-0.0005089158;-0.0018320966;0.013072775;0.027004344;0.033970132;0.027494175;0.013327232;-0.0013390847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.010733929;0.01584339;0.027607342;0.0324864;0.042142875;0.034397367;0.03275746;0.025249131;0.02753958;0.03228311;0.044379108;0.055991724;0.063933745;0.062108617;0.059777506;0.063879535;0.064861216;0.07091102;0.054920584;0.04342001;0.02728704;0.020790664;0.013596765;0.012565161;0.0067096115;0.006154392;0.0037419677;0.002683483;0.0013417415;0.00081249897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021684708;0.00009487058;0.00018974116;0.0008131765;0.0010029178;0.0026834824;0.0030900706;0.005326306;0.004174306;0.003984565;0.002304;0.0016805648;0.0008402824;0.00052856473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.0015943376;0.0141462665;0.049217716;0.082265444;0.088980734;0.066616274;0.027588801;0.0033318077;-0.0032483137;0.01716;0.06388483;0.119558096;0.14301063;0.12041689;0.06290013;0.027173983;0.017002294;0.021492412;0.017517833;0.008488555;-0.0012603618;0.0002703615;-0.000019879519;-0.00036578317;0.0021363858;0.022530124;0.039573498;0.045351814;0.03408675;0.0148486765;-0.0034934946;0.017255424;0.06409157;0.09860242;0.10106748;0.069021694;0.022678558;-0.0024650604;0;0;0;0;0;0;0;-0.0009224098;0.0074906033;0.034204137;0.07279085;0.10067218;0.09791629;0.06497082;0.026372738;0.0032943198;-0.0022969376;-0.0003612396;0.00055208255;0.0001999312;-0.000020447507;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0.00012245784;-0.0020316872;0.0034421796;0.031082034;0.09496273;0.1851006;0.26558602;0.29580584;0.25464553;0.1726817;0.10513229;0.064529724;0.04541795;0.032437973;0.011926281;0.010633795;0.024218824;0.037800517;0.049962804;0.071216665;0.09339638;0.13608037;0.16767634;0.16325489;0.12263967;0.066680156;0.01544082;0.0069652535;0.021534028;0.032351136;0.043168243;0.07662892;0.09541321;0.09691463;0.07776147;0.074891515;0.10767014;0.17432433;0.18781696;0.16188781;0.14612265;0.18494773;0.2623715;0.32575712;0.34603527;0.33196598;0.29475653;0.2628762;0.23775154;0.21931227;0.22574994;0.24242885;0.24226245;0.23567943;0.2046275;0.17657807;0.18343624;0.2374304;0.29576328;0.314195;0.25601485;0.1578943;0.067522;0.0151179815;-0.0018607235;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0.00010019278;-0.0016587472;0.0024886774;0.027628718;0.08917104;0.17921987;0.26239103;0.29578304;0.25575823;0.17210172;0.10016996;0.05660336;0.037630744;0.026896197;0.010096095;0.008447365;0.019854872;0.036420077;0.058217578;0.08961465;0.11905686;0.15680358;0.1773672;0.16314356;0.11844828;0.06227501;0.014448168;0.006497688;0.019834463;0.03253483;0.04976984;0.092114285;0.11584699;0.11507624;0.088813856;0.08050378;0.11084291;0.17512585;0.18602832;0.15498264;0.12950698;0.15322147;0.21595627;0.27296004;0.29436773;0.28721002;0.25922844;0.2312058;0.2070035;0.18718795;0.18950517;0.20959589;0.21643125;0.21224245;0.1817814;0.15028134;0.14924864;0.19383116;0.24139889;0.25648874;0.20903714;0.12892744;0.05515057;0.0123364385;-0.0015187957;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0007681447;0.0066127237;0.024970267;0.050408103;0.073363386;0.075422905;0.055729456;0.029100437;0.0070468923;0.012858076;0.04812316;0.08058283;0.08722339;0.06536188;0.027107712;0.0032785311;-0.0013052895;0.0000667952;0;0;0;0;-0.0008683375;0.008683375;0.016931245;0.025631541;0.029963877;0.03216678;0.030111272;0.03835603;0.050014906;0.06697109;0.08266009;0.09907628;0.107434504;0.11168676;0.10869062;0.088394165;0.054393552;0.04493832;0.06837415;0.11006512;0.13505617;0.11672088;0.0655335;0.022098072;0.0020409639;-0.002107759;-0.0002783132;0.00025604814;0.000064939784;-0.0010687232;-0.00032284358;0.011123255;0.03632545;0.06878791;0.09596799;0.10501318;0.09160961;0.06425698;0.033905987;0.010620435;-0.0008015424;-0.00246029;-0.00096853037;-0.000033397595;0.000011132533;0;0;0;0;0;0;0;0;0;0
