;meta[fps=30]
;meta[frames=128]
jaw_open_a;0;0;-0.011085714;0.0073028575;0.03895619;0.076681904;0.08724572;0.08271619;0.07276191;0.06468572;0.05056762;0.02619429;0.018354287;0.026422858;0.05206858;0.058270484;0.049554292;0.018651431;0.013424764;0.0061714295;-0.0002895237;-0.0016152384;0;0;0;-0.017856;0.009046855;0.062427435;0.12729602;0.19143316;0.1872;0.11459658;0.051552005;0.0023085745;-0.010048;0.044068575;0.06313144;0.060562287;0.03868343;0.014861714;0.012928001;0.06027886;0.07256685;0.053984914;0.032954514;0.03362195;0.057644803;0.10284983;0.11393647;0.083284125;0.043658976;0.0144310845;-0.0037257154;-0.0036114284;0;0;0;0;0;0;-0.017760001;0.0089257145;0.06310858;0.14041714;0.16550858;0.13838287;0.059680004;0.00040571392;-0.017352382;0.0137600005;0.05760001;0.093470484;0.096822865;0.06601144;0.030384762;-0.0072228583;-0.00992;0.0024076183;0.026422855;0.07574857;0.092761904;0.10017143;0.086468585;0.060567625;0.028566858;0.041264;0.020813717;0.03147886;0.033133715;0.04920686;0.04709791;0.064862475;0.06443429;0.082358874;0.09740039;0.11850288;0.10092345;0.06407239;0.02202515;-0.0032099031;-0.00561524;0;0;0;0;0;-0.009081906;0.008624762;0.028960004;0.047272384;0.0621562;0.072971426;0.09866667;0.1428762;0.14011428;0.10299429;0.04731429;-0.00304;-0.010468571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.014080001;0.014171429;0.05266286;0.05408;0.08167771;0.096992;0.08423315;0.09366859;0.09708801;0.05229715;0.036713146;0.019232001;0.0046262867;-0.0053942865;-0.00013714287;0.00022857144;-0.00009142858;0;0;0;0;-0.003931429;-0.004708571;0.014902855;0.06112;0.092800006;0.09348571;0.063177146;0.011154287;-0.0064000017;0.027154287;0.07510857;0.104335226;0.121371426;0.10321372;0.0682301;0.03317029;0.045695998;0.04419352;0.043759536;0.03978514;0.025079772;0.019285034;0.069887094;0.081251666;0.065099895;0.037633833;0.0071808;-0.010258286;0;0;0;0;0;0;0;-0.005851429;-0.0034742858;0.02907429;0.06752001;0.08100572;0.059291437;0.039161906;0.034590475;0.05945905;0.093881905;0.108967625;0.08942477;0.06393906;0.044926483;0.06266362;0.07102629;0.071264;0.048938673;0.009269335;0.0041417154;0.03363048;0.058834285;0.07117714;0.05653333;0.023131428;0.026857147;0.018209528;0.023123814;0.022902861;0.011314288;-0.013275431;0.0006201906;0.018253718;0.049975626;0.0884023;0.10947202;0.090480775;0.057225153;0.019812575;-0.0028243796;-0.005045335;0;0;0;0;0;-0.010270477;0.011382858;0.036845718;0.048015244;0.044891436;0.02747429;-0.0042361906;-0.013196192;0.004190476;0.033417143;0.06743619;0.08602819;0.09277715;0.08474134;0.096109346;0.115760006;0.13465866;0.134512;0.121747434;0.088770285;0.05057829;0.017654857;-0.0012160008;-0.005248;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.00010496388;0.0008187182;0.0036947287;0.013078499;0.035162903;0.049542952;0.04901813;0.03293766;0.012301765;-0.001301552;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012977351;0.011765497;0.037109498;0.065506995;0.08346537;0.07913321;0.05495336;0.031231523;0.012500243;0.0123666525;0.022513798;0.029609352;0.03451403;0.030582653;0.01997176;0.013521254;0.0061776005;-0.00062978326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00081108446;0.007656001;0.019796822;0.038493115;0.05208116;0.06498218;0.060879048;0.049466614;0.027494173;0.01034244;0.0008855133;0.0045668823;0.009614689;0.021444438;0.043318268;0.064930014;0.0777636;0.068015955;0.043619804;0.018362317;0.004274892;-0.0009733013;0.000038168684;0;-0.0004914218;0.0049142176;0.009828435;0.012285545;0.009828435;0.0049142176;-0.0004914218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0019466028;0.017905883;0.054533504;0.07805734;0.09404238;0.10498773;0.11626228;0.13591151;0.15362895;0.1518374;0.15477352;0.15470243;0.14011055;0.10337509;0.059996385;0.024084434;0.004728144;-0.0006106988;0;0;0;-0.0014442074;0.01301075;0.041761782;0.07787126;0.1036566;0.12066789;0.124083035;0.12154101;0.12204483;0.12950632;0.14230955;0.15727407;0.16276748;0.15257215;0.13202833;0.10028153;0.06963399;0.041751765;0.020392379;0.036720946;0.084575884;0.14000656;0.18345585;0.17324385;0.12396692;0.08703681;0.08274474;0.09610397;0.112168215;0.096118286;0.062148154;0.027824972;0.0066699786;-0.0008015425;0;-0.001436693;0.012935605;0.041692723;0.0765777;0.10518095;0.12057664;0.124135874;0.12727945;0.11498255;0.098425105;0.103026815;0.11168275;0.106633745;0.079419486;0.034919567;0.0008218196;-0.0042939764;0.004555193;0.026905341;0.06569069;0.09657034;0.11566661;0.114143446;0.093001574;0.06691113;0.055583134;0.056203377;0.08088659;0.104276836;0.13046055;0.14322464;0.13326594;0.095245175;0.04973379;0.008645206;-0.0011450604;0;0;0;0;0;0;0;0;0;0;0;0;0.00015744581;-0.0024523376;0.0030606517;0.035306033;0.10802691;0.18185708;0.21305756;0.18167336;0.12238071;0.07841755;0.0761155;0.09229282;0.11002122;0.11938924;0.11671505;0.09358484;0.05806172;0.0241665;0.0044800485;-0.0014170123;-0.000100192796;0.000014313256;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.0022742175;0.022444775;0.048668254;0.060826566;0.047496155;0.020992776;-0.0065602423;-0.004845832;-0.0010146508;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0.000022265072;-0.00002226514;-0.002601832;-0.0047997124;0.01216627;0.060473505;0.15330663;0.22553875;0.27156857;0.24038634;0.17533736;0.12023929;0.12586123;0.12206557;0.11848195;0.0734111;0.023489643;-0.0045643384;0.01987952;0.03975904;0.049698804;0.03975904;0.01987952;-0.0019879523;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036896393;0.036896393;0.07279085;0.102260254;0.090602905;0.091875196;0.10445495;0.13788436;0.121614955;0.077768676;0.018320967;-0.003944097;-0.00079518085;0.00007951808;0;0;0;0;0;0;0;0;0;-0.00077927724;0.00782458;0.015267471;0.018845784;0.014790364;0.0071566277;-0.0010973494;0.00003180723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027932052;0.0270282;0.0650776;0.08615784;0.0749617;0.041635666;0.0027465534;-0.0026532533;0.00017493979;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.00010842354;-0.00021684708;-0.00032527064;-0.0005421177;-0.0006505413;-0.0008131766;-0.0006505413;-0.0005421177;-0.00032527064;-0.00021684708;-0.00010842354;-0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0021223905;0.010530636;0.027580235;0.052956767;0.089097045;0.13560534;0.18470222;0.21839483;0.21893154;0.18443659;0.13588724;0.088912725;0.053016406;0.02748808;0.010601114;0.0020410735;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00008131765;-0.00012197648;0.00093063543;0.0071378835;0.014357083;0.026934214;0.041697882;0.0648689;0.07866128;0.090723395;0.07303228;0.0581873;0.035632942;0.023333648;0.012378355;0.0065641417;0.0024259768;0.0028732237;0.003598306;0.002805459;0.002344659;0.0013688472;0.0009216001;0.00044724712;0.00022362356;-0.000013552943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0009893648;0.0034119533;0.008091106;0.014857413;0.024869649;0.036423534;0.0486641;0.05518419;0.05394749;0.045170825;0.03394109;0.023602452;0.016387766;0.011909651;0.011971768;0.012494686;0.015683016;0.012753321;0.010858168;0.0065280017;0.004427295;0.0022814125;0.001167812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0016062654;0.015553738;0.037214465;0.05033495;0.044848196;0.02624097;0.003482892;-0.0005089157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00015903616;0.00077927724;0.009748917;0.0356241;0.05431085;0.056378324;0.038908195;0.013311328;-0.0023378313;0.01713615;0.03331808;0.040156636;0.0314335;0.014042895;-0.0014313257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00081638567;0.0064356634;0.033609647;0.054973505;0.05953254;0.04272772;0.016576871;-0.0030800006;-0.0008906025;0.010591809;0.04198555;0.084448196;0.10420049;0.089855425;0.05127326;0.014806267;-0.0016698797;0;0;0;-0.0008746989;0.008301687;0.020524146;0.04303094;0.07410794;0.11693135;0.15944093;0.18398498;0.16080466;0.10703108;0.04763902;0.009767475;-0.0012333258;0;0;0;0;0;0;0;0;0;-0.0017016872;0.014408678;0.058652543;0.109337375;0.12850124;0.105759054;0.0536429;0.012023135;-0.0014631328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.002056735;0.018201688;0.06285798;0.11718937;0.14770086;0.13295805;0.08863889;0.06034612;0.06767356;0.1070894;0.14972144;0.20069395;0.26713514;0.32322228;0.3305256;0.26934415;0.15889274;0.06265759;0.012342264;-0.0015938071;0;0;0;0;0;0;0;-0.0013247713;0.011544436;0.041769262;0.08306724;0.12066182;0.13206893;0.10444913;0.08656657;0.116913855;0.14578608;0.14582133;0.10592791;0.067227505;0.049621403;0.061537515;0.05228638;0.040808517;0.050403655;0.08358415;0.090472974;0.087257005;0.103398055;0.14645179;0.19249819;0.20062493;0.15056749;0.081384376;0.029028079;0.004742459;-0.00066238566;0;0;0;0;-0.004057808;0.036954436;0.115221694;0.1952813;0.21731257;0.18613964;0.11828502;0.109675854;0.12576051;0.13002056;0.09378787;0.047316976;0.0053770132;-0.0013470365;-0.0010724339;0.007247279;0.028465884;0.055911284;0.10515418;0.15795209;0.17055224;0.15025951;0.11919973;0.09655803;0.13783188;0.20459366;0.25497395;0.29401538;0.30960387;0.30602464;0.32819635;0.36212826;0.37354007;0.32726458;0.21835054;0.09695193;0.019878998;-0.0025103865;0;0;0;0;0;0;0;0.00014472292;-0.0017181208;-0.0018442891;0.018387234;0.037052777;0.044207282;0.046667576;0.056453064;0.074740104;0.10337399;0.112700924;0.100035354;0.07776213;0.05248154;0.027114673;0.008409793;0.0008449591;-0.00015001086;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0016837955;0.014884196;0.05148425;0.097668484;0.12504616;0.113997124;0.08145061;0.06163749;0.0683749;0.09794031;0.12925985;0.16599718;0.21988459;0.26551497;0.27066785;0.21954651;0.12973666;0.051055633;0.010034119;-0.0012969397;0;0;0;0;0;0;0;-0.0010909882;0.009507183;0.034410655;0.06828695;0.09909809;0.108300984;0.08535683;0.07231693;0.10042657;0.12631527;0.12629858;0.091372095;0.056584798;0.0408601;0.050705116;0.04290433;0.034774244;0.045935057;0.07723417;0.08450705;0.080152884;0.089084305;0.12078084;0.15694086;0.16373171;0.12289758;0.06643339;0.023684463;0.0038629887;-0.0005399278;0;0;0;0;-0.0035846753;0.032868803;0.099714085;0.16643876;0.18350309;0.15582205;0.09871957;0.08283531;0.09255216;0.09562103;0.07174174;0.039301544;0.009403278;-0.0016142172;-0.001042747;0.006998651;0.027601255;0.052708827;0.093387105;0.13440676;0.14121802;0.12401269;0.101795875;0.08590047;0.11991221;0.17236498;0.20996514;0.24123955;0.25915605;0.2665351;0.29938293;0.34187707;0.3576233;0.31320027;0.20879065;0.09270061;0.019005463;-0.0024001745;0;0;0;0;0;0;0;0.00011132531;-0.0013359037;-0.0013507472;0.015177355;0.03035471;0.035791095;0.040730227;0.05620073;0.080191344;0.11014091;0.11996658;0.106426835;0.0828367;0.056078278;0.02908003;0.0090649435;0.0009551715;-0.00016531814;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0011466509;0.010397784;0.032451328;0.06125119;0.0778164;0.07050789;0.05618589;0.04279345;0.03186687;0.020995956;0.022447638;0.022373049;0.029425507;0.023923812;0.012112196;-0.0008238067;-0.0002738602;0.00025827475;-0.00002003856;0;0;0;0;-0.00043550465;0.003923104;0.012597128;0.023483409;0.030144667;0.046672028;0.06743731;0.08438792;0.0954254;0.0963859;0.08234177;0.06434604;0.039648514;0.027658777;0.031254582;0.037399746;0.031894702;0.016949281;-0.000016698863;-0.0012468436;-0.000038963866;-0.0012245787;0.01235711;0.02471422;0.030892778;0.02471422;0.01235711;-0.0012357112;0;0;0;0;0;0;0;-0.00043138562;0.0038830275;0.012527997;0.023481295;0.027558586;0.022395872;0.01938452;0.017765293;0.0229332;0.032737065;0.05447519;0.071923584;0.077931434;0.058609065;0.030317593;0.004673808;-0.0026495424;0.0037878428;0.024662267;0.0549576;0.06960152;0.069613576;0.052109532;0.031582065;0.01684723;0.00940699;-0.00022265066;-0.0004564338;-0.0008683375;0.0090952795;0.017255425;0.020984825;0.01608651;0.0074587967;-0.0016810123;0.00007792773;0;0;0;0;0;0;0;0;0;0;-0.0011540726;0.010906171;0.028686682;0.04792184;0.06232919;0.07730615;0.10306313;0.13437523;0.13541055;0.10259185;0.052551117;0.0117448205;-0.0014305303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
