;meta[fps=30]
;meta[frames=102]
jaw_open_a;0;-0.0014171429;-0.0029028575;0.0025371427;0.03393143;0.04962286;0.04961143;0.033897143;0.008857144;-0.009257143;0;0;0;0;0;0.00054857146;-0.0071314285;0.00010666606;0.018971426;0.048251424;0.08164953;0.09824001;0.096080005;0.08632381;0.066662855;0.045760002;0.04139428;0.05423238;0.082430474;0.096941724;0.10667582;0.098590486;0.07294171;0.07774781;0.09966324;0.11643429;0.118025154;0.116382495;0.08010971;0.051273152;0.018956192;0.01883429;0.047314283;0.096128;0.14290287;0.15828115;0.11358629;0.088518865;0.06807314;0.053140566;0.06581942;0.10033601;0.09403429;0.07094096;0.051390484;0.046171434;0.02017524;0.061150484;0.11186286;0.11228952;0.10427429;0.071771435;0.020342859;0.035169523;0.066468574;0.06116572;0.035260953;0.00288;-0.008137143;0;0;-0.00018285715;-0.01496381;0.010849524;0.055017147;0.095561914;0.1213181;0.15368;0.12147047;0.092438094;0.054697145;0.012754287;-0.024868574;0.009828572;0.022148576;0.05221715;0.07097144;0.060917728;0.047968574;0.069512;0.09882858;0.15553258;0.18761945;0.17397602;0.14244689;0.11151659;0.086194865;0.06714286;0.04879143;0.027100572;0.0068662856;0.001709714;-0.00053028576;-0.0009508571;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.004937143;-0.003931429;0.023497144;0.06102857;0.074468575;0.08500572;0.08013714;0.07076572;0.06368;0.05024;0.017417142;-0.0023238095;-0.017266288;0.005012569;0.05335162;0.092816;0.10122971;0.075301334;0.023533717;-0.0063862856;-0.0049280007;0;0;-0.0016457144;-0.0018834285;0.002779429;0.02100114;0.052068572;0.08408686;0.10600229;0.114139445;0.10568229;0.088411435;0.08770438;0.076312385;0.08869487;0.083215244;0.061482668;0.029531429;0.004175238;-0.009859047;0.02619429;0.053942863;0.089782864;0.110262856;0.086308576;0.05362287;0.03538286;0.034080002;0.05814857;0.10174857;0.12060001;0.13798857;0.16482858;0.17729527;0.15909146;0.13673143;0.102392375;0.06688;0.044022854;0.022460956;-0.011748571;0.005851427;0.043588575;0.078232385;0.09753143;0.08365714;0.036609523;0.016045714;-0.002102858;-0.0039619044;-0.008076191;0.003306667;0.037440002;0.054689527;0.040371817;0.044169147;0.0587901;0.101807244;0.15534174;0.16600534;0.13649069;0.11356343;0.07211734;0.061825532;0.04995658;0.017500188;0.037860956;0.077962294;0.10119202;0.13976115;0.14469716;0.109069735;0.10068458;0.07971544;0.050524574;0.021484574;0.0010057149;-0.0061851433;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0013382894;0.012357109;0.036439158;0.059817474;0.06409953;0.048510008;0.020608703;0.0048187957;-0.00058445794;0;0;0;0;0;-0.000047710855;-0.00006679523;0.006393254;0.012070846;0.01455181;0.011355183;0.0053913263;-0.0005439038;0;-0.00062978326;0.005267278;0.021536678;0.04833109;0.08234892;0.09441977;0.07871336;0.046012342;0.015334267;-0.0028721932;0.010785833;0.034494944;0.07271135;0.10497023;0.12973852;0.12414044;0.09919403;0.058732048;0.02546169;0.001194362;0.010458218;0.030186657;0.044986557;0.04365543;0.028554944;0.0074858326;-0.0005916146;-0.0017579063;0.008201496;0.03046314;0.061626907;0.075705186;0.06603539;0.036635015;0.011073689;-0.0012359496;-0.0004103133;0.003250699;0.015776386;0.036848683;0.048601452;0.04510266;0.02606603;0.0074206274;0.010715857;0.03257697;0.06834579;0.10838952;0.12002142;0.097834274;0.05856984;0.017452627;-0.0018368675;-0.000009542171;0;0;0;0.00005248194;-0.0009726652;0.0034288191;0.0076448675;0.010146506;0.008432097;0.0045309393;-0.0004478458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0005653736;0.004565928;0.020228207;0.05546386;0.07669042;0.08443031;0.081868246;0.08874219;0.107281424;0.1322831;0.12424621;0.09185531;0.05106969;0.018120578;0.0019680725;-0.0030952413;0.0033683856;0.03184222;0.08945188;0.15215944;0.19506939;0.20077083;0.17942141;0.15486154;0.13902965;0.13338092;0.13706733;0.14595704;0.1437361;0.13999699;0.12777823;0.11046804;0.0868266;0.07574097;0.081202686;0.10042753;0.1069558;0.085598275;0.046875913;0.015744582;0.0027529162;-0.0017748438;0.0056308345;0.04918893;0.11261097;0.16236958;0.17548051;0.1515058;0.12277051;0.11774942;0.11510148;0.0929789;0.058627095;0.02489075;0.032138027;0.060755;0.124315396;0.19404003;0.21590592;0.17622004;0.10452016;0.03904656;0.028447593;0.06928092;0.10293616;0.12508593;0.113437325;0.08242526;0.040704507;0.011073686;-0.0036260255;-0.0018082412;-0.00067272317;0.0033922424;0.018621547;0.043426417;0.075931825;0.08786908;0.07370372;0.042753693;0.014228808;0.0016030847;0.021348221;0.051749576;0.096292436;0.13268746;0.14607535;0.1230439;0.081295714;0.03525355;0.009332243;-0.0010913858;0;-0.0022128294;0.021601565;0.049672715;0.06436671;0.05444762;0.0289414;0.00007729064;-0.0020153064;0.0001488579;-0.0000000000033325645;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.004600121;0.04256603;0.12536821;0.19045775;0.22484533;0.23482485;0.2527761;0.29834783;0.34799498;0.33806318;0.2819751;0.18707424;0.09861832;0.025139641;-0.000699759;-0.0022662655;0.0001749398;0;0;0;0;0;0;0;0;0;-0.0015161448;0.014769159;0.03189603;0.06873807;0.092437126;0.089703016;0.055675905;0.04440555;0.06842663;0.13519399;0.1909335;0.21748728;0.25710052;0.3898984;0.52222705;0.53437215;0.39705762;0.22319135;0.11814797;0.122434;0.1235552;0.084994234;0.058496155;0.061075192;0.06995988;0.056867894;0.04678156;0.07535465;0.1530988;0.19396184;0.17486012;0.105041794;0.06523557;0.07440772;0.113906994;0.115370125;0.081278086;0.02550198;0.00039016886;-0.00839711;-0.0052004824;0.010893977;0.025217833;0.04008241;0.11079521;0.29050076;0.4641259;0.51827234;0.40149742;0.19373786;0.033000007;-0.0044212053;0;0;0;0;0;-0.00095421716;0.009568677;0.018819282;0.023325307;0.018421693;0.009012051;-0.0012192775;0.000026506043;0;0;-0.004981013;0.045761067;0.13759808;0.22979772;0.2594675;0.21034123;0.106678285;0.03780926;0.005852531;-0.00083653035;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00063698826;-0.0008131765;0.0022633413;0.013525836;0.027404048;0.051203016;0.08122278;0.123196244;0.15020727;0.16279796;0.13073169;0.098990686;0.058941744;0.03371972;0.012834636;-0.0004065884;-0.006505412;-0.0054211766;-0.003252706;-0.0021684708;-0.0010842354;-0.0005421177;0;0;0;0;0;0;0;0;0.0007860707;0.005132048;0.010264096;0.01895605;0.029220147;0.045031916;0.054509938;0.06283145;0.05057959;0.04031549;0.024503723;0.015811767;0.007905884;0.0035599067;0;0;0;0;0;0;-0.00028461177;-0.00009487058;0.0022497887;0.005068801;0.0097581195;0.015965367;0.025818357;0.032974314;0.039550878;0.032533843;0.028061368;0.019658545;0.01759172;0.015775627;0.019255342;0.019516237;0.023853179;0.018886026;0.015660424;0.00937186;0.0072379485;0.006483727;0.009488415;0.014295644;0.023756953;0.034386527;0.045467414;0.050460316;0.048397552;0.039458036;0.02841239;0.018345263;0.010690562;0.0052476996;0.0019272285;0.00040929893;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0016221688;0.015527231;0.03945157;0.053807236;0.048532538;0.028520485;0.0040501216;-0.0013306026;0.00006361446;0;0;0;0;0;0.00011132532;-0.0021628921;0.007474699;0.02458169;0.055715673;0.07135423;0.06600531;0.038497355;0.015002414;-0.0015797594;0;0;0;0;-0.00057571096;0.0051177843;0.016781498;0.0367469;0.06505692;0.099349886;0.10826863;0.09149828;0.05342343;0.017121833;-0.0018973015;-0.00149494;0.014758557;0.05307037;0.09599423;0.129694;0.13219485;0.09929423;0.057857357;0.024980607;0.0028785546;-0.0010734941;-0.0012734822;0.011476049;0.042558473;0.08565489;0.10492014;0.0886726;0.07447147;0.08998425;0.10843126;0.1077523;0.07344291;0.03855037;0.047074705;0.068067476;0.06512531;0.04106314;0.013221206;-0.0014472291;0;0;-0.000015903615;-0.0017812051;0.018130124;0.055106033;0.08063133;0.0787229;0.05119374;0.013963374;-0.0015903617;0;0;0;0;-0.0007912049;0.007975663;0.015180003;0.016536184;0.032643367;0.06805436;0.11722277;0.16636436;0.18551569;0.16753982;0.13752672;0.09620376;0.056015715;0.02484801;0.0064290375;-0.0007566146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0023378318;0.021129545;0.06783608;0.11750387;0.13047327;0.108737;0.07378642;0.08553402;0.12793505;0.17493382;0.17801474;0.15592223;0.11101919;0.072155505;0.03652584;0.015836028;0.00026996408;0.00040077127;-0.0005454941;0.0031839039;0.02483668;0.07628846;0.14625363;0.20756048;0.21956746;0.1814814;0.12043395;0.07825057;0.05716555;0.04831519;0.036501344;0.038632665;0.06964401;0.12358223;0.16299231;0.15921746;0.13535859;0.100521386;0.08199703;0.08451447;0.08985438;0.07845095;0.085570574;0.09509632;0.13420713;0.1875943;0.22579;0.22312935;0.21600674;0.20464042;0.20995927;0.22280149;0.2332836;0.23357585;0.2393513;0.22473195;0.17711571;0.109868154;0.05377171;0.053757146;0.12814891;0.19896433;0.24627851;0.22012793;0.16799474;0.14733534;0.19123834;0.22641715;0.27115136;0.24823694;0.19606616;0.14926499;0.11764117;0.09514604;0.106742434;0.105933465;0.08559061;0.057156276;0.019880846;0.0018201692;0.016649075;0.05177091;0.11423463;0.19214657;0.24876846;0.28327748;0.29007795;0.24531099;0.17164686;0.089801446;0.027350403;0.027719771;0.080900915;0.13763517;0.19065322;0.2228019;0.22573197;0.19493318;0.13759016;0.071315005;0.025266398;0.0038563095;-0.00055440015;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0020762172;0.01879728;0.059979297;0.1031429;0.11390249;0.094851956;0.06440726;0.07380313;0.10885111;0.14697725;0.1480432;0.12881452;0.091295116;0.05913879;0.029974343;0.013122473;0.00029779517;0.00035624104;-0.00045086755;0.0026217112;0.020347483;0.062333826;0.11914035;0.16973938;0.17985997;0.14895439;0.10090471;0.072728835;0.060382858;0.05459839;0.04108461;0.03886979;0.06740692;0.12458786;0.16912447;0.17037319;0.14229229;0.099288635;0.07266112;0.07212026;0.07890738;0.07190502;0.076093085;0.08123408;0.11097353;0.15375696;0.18457739;0.18220615;0.17668107;0.16796765;0.17375432;0.18561436;0.19621421;0.20020749;0.20986402;0.2001221;0.15950209;0.09874648;0.04819013;0.053218886;0.1314381;0.20527834;0.2524775;0.22467418;0.16107811;0.11545345;0.12307385;0.13291872;0.16103579;0.14847088;0.12094382;0.10229683;0.0917135;0.08469258;0.09450777;0.09152797;0.07276594;0.04825025;0.016602315;0.0013247713;0.016548507;0.050831143;0.1065773;0.1704502;0.2143736;0.23843656;0.24115846;0.2031749;0.14161406;0.072955936;0.022301326;0.02301365;0.06705618;0.11369544;0.16141568;0.19488467;0.20419113;0.18092941;0.12981582;0.06717593;0.023845887;0.0036670566;-0.00052545563;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0.0000667952;-0.0010909882;0.0016364822;0.019370604;0.03439952;0.039242174;0.029456679;0.012156725;-0.0012579762;0;0;0;0;0;0.00011132531;-0.0018146025;0.003811036;0.019908676;0.044700827;0.06951894;0.07962357;0.0650214;0.045101598;0.03796193;0.037768967;0.046522856;0.058082134;0.071270466;0.08314053;0.09636876;0.090916604;0.06978539;0.061297946;0.074169554;0.08966327;0.10302787;0.102930464;0.09375466;0.089131124;0.077664256;0.06738522;0.07749355;0.10021599;0.12811317;0.130913;0.097846605;0.056547694;0.023127833;0.011068519;0.028538244;0.06203046;0.077354394;0.06757446;0.051397044;0.04543372;0.041516922;0.06602334;0.09956195;0.11340339;0.10491298;0.072053455;0.038414657;0.042346295;0.06586748;0.06699929;0.048005335;0.021252003;0.0043639517;0.003556844;0.021485787;0.04831519;0.060802173;0.07470299;0.08704434;0.1001631;0.107881665;0.11051356;0.0849876;0.05966481;0.033233397;0.011394147;-0.002048386;0.008126749;0.015288677;0.029965065;0.035549887;0.030779274;0.031240761;0.055892874;0.09535594;0.14490438;0.17199053;0.16450989;0.13716559;0.106191136;0.07767377;0.052937977;0.030360362;0.011987094;-0.0000044534436;-0.00094849174;0.000044530156;0.0000022265046;0;0;0;0;0;0;0;0;0;0
