;meta[fps=30]
;meta[frames=55]
jaw_open_a;0;0;-0.009526857;0.008841143;0.03604114;0.051163428;0.049280006;0.031789713;-0.0008959994;-0.005906285;-0.0015908574;0.00026514282;0.00009142858;0;0;0;0;0;0;0;0;0;0;-0.00018285726;-0.008624762;0.004114286;0.030217145;0.0681981;0.10234287;0.12626287;0.114552386;0.08740572;0.049074285;0.017691428;-0.0068914294;-0.013828571;0.004768;0.041892573;0.09508571;0.14553143;0.17412116;0.17383316;0.16637716;0.15378287;0.14436571;0.12112;0.1093943;0.07936001;0.07332572;0.065280005;0.05124571;0.027062856;0.015753143;-0.008091427;-0.0026605704;0.0009051434;-0.0001280003;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.011428572;0.0072685713;0.038080003;0.07362285;0.09986743;0.12597029;0.156608;0.21635658;0.26789945;0.29922062;0.30018058;0.29238632;0.29542857;0.2973269;0.2877349;0.2579029;0.18738973;0.104933724;0.03708572;-0.002589714;-0.02159543;0.006822858;0.03609143;0.07219429;0.09405715;0.10168;0.06873144;0.04283429;0.014285715;0.008331428;-0.0032685723;0.0101828575;0.01072;0.019508574;0.048662856;0.096809134;0.14328231;0.19529144;0.21475203;0.20672004;0.16005945;0.090816006;0.032182857;-0.0019108582;-0.009453716;-0.0026148572;0.005074286;0.001782859;-0.003675431;0.04062171;0.06325028;0.06421028;0.05526857;0.019474287;-0.015872;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0005725302;0.005114603;0.01670834;0.033798367;0.054237697;0.07867138;0.102476716;0.121501096;0.1252243;0.111011244;0.08328884;0.05236473;0.026017047;0.007900282;-0.0006997601;-0.0022304826;-0.0012070846;-0.00016269422;0.00017668908;0.000090968664;0.00005804821;-0.00080154237;-0.00076655444;0.00866747;0.01733494;0.021167714;0.016733786;0.0075319526;-0.0007665543;0;0.000057253023;-0.00072520494;-0.0002480964;0.006832194;0.024948958;0.050478082;0.078584544;0.100252904;0.10980652;0.10497819;0.08356174;0.052219525;0.023459427;0.005699538;-0.0006822652;-0.000032443382;0.00038741215;-0.00030725775;0.0018435465;0.01531518;0.026651276;0.030149436;0.022754256;0.009387586;-0.0009713928;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0016946895;0.015987907;0.043363437;0.06281801;0.05961471;0.037472103;0.008009699;-0.0018464094;-0.0013797978;-0.0002175615;0.000028626511;0;0;0;0;0;0;0;0;0;-0.0013203978;0.011049833;0.044979405;0.10275844;0.16681384;0.22033826;0.24491054;0.2477875;0.21960111;0.17293277;0.10896322;0.063930154;0.035289336;0.026106663;0.017317606;0.010295524;-0.0018707424;0.000787229;0.01426459;0.045735147;0.07228482;0.08853894;0.09799141;0.10388084;0.11847225;0.124553956;0.120468944;0.10755266;0.090485536;0.062463038;0.0376534;0.010568908;0.0014427769;0.00038932075;-0.000051527742;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025392775;0.025217835;0.05243953;0.06699664;0.064255916;0.07199038;0.06847037;0.074413024;0.052089646;0.03215181;0.017419763;0.022848198;0.016274704;0.006467472;-0.003318555;0.00022265063;0;0;0;0;0;0;0;0;0;0.00044530127;-0.00448482;-0.010830363;0.007415061;0.081863865;0.14249639;0.15842785;0.11264531;0.042884104;-0.004512651;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00046983533;0.00089449406;0.0017889881;0.0026383062;0.0044272947;0.005186259;0.006505412;0.0049603772;0.0041155764;0.0022859296;0.0023582117;0.0036547766;0.007811012;0.015032474;0.027214756;0.042442396;0.060088325;0.07419017;0.08157155;0.07900689;0.06682323;0.04968328;0.0371057;0.030568661;0.04058564;0.061219994;0.10740977;0.16175437;0.23774977;0.28395447;0.3352754;0.3376526;0.33427387;0.28829548;0.2281543;0.15586697;0.09862747;0.05411961;0.028065432;0.010934513;0.0024015808;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0017600001;0.016910845;0.042043857;0.05829205;0.053054463;0.032045785;0.005502651;-0.0005831325;-0.0001537349;0.0001378313;-0.00001060241;0;0;0;0;0;0;0;0;0;-0.0018448196;0.01614217;0.05814362;0.1103711;0.13080725;0.10989399;0.057475667;0.0158241;-0.0018130123;0;0.000015903615;-0.000087469896;-0.0012881929;-0.00059638557;0.014440484;0.04560203;0.08876285;0.12902762;0.1506486;0.1438975;0.13001208;0.115135826;0.10834499;0.1029298;0.08593679;0.054940637;0.024781814;0.008034508;0.021725135;0.07269942;0.10675304;0.10748063;0.070711456;0.02527085;-0.0026996392;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0012824676;0.010938825;0.043263245;0.082046755;0.0982368;0.09595129;0.08584184;0.09156285;0.11292173;0.13415147;0.1395129;0.13784303;0.12609485;0.10096205;0.0659725;0.031298004;0.007850661;-0.0021875426;-0.0030603327;-0.001042005;0.0003996579;-0.0040745065;0.004156146;0.034139764;0.06713288;0.09748387;0.09829283;0.06997538;0.0348708;0.020940293;0.010876484;0.014527954;0.010520243;0.0044029164;-0.0024057403;-0.0023144532;-0.0034410658;0.0044819573;0.031581882;0.08396267;0.13170896;0.16687332;0.17904899;0.16368273;0.14147668;0.11152794;0.07036873;0.034386158;0.01544082;0.01718863;0.032963425;0.03767917;0.028548267;0.011980832;-0.0012357113;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0012579762;0.010892069;0.040981077;0.07561884;0.088667266;0.08568263;0.07723417;0.08543329;0.107540265;0.12815326;0.13339224;0.1318014;0.12043954;0.096237406;0.06267838;0.029512346;0.0071916166;-0.002302208;-0.003044747;-0.001042005;0.00034399523;-0.0033174944;0.0035846755;0.028477017;0.05568492;0.08037688;0.08066632;0.057132155;0.028239524;0.017659906;0.010004437;0.013173497;0.009536871;0.0039824783;-0.0021333643;-0.0018235088;-0.002620598;0.0039553884;0.026157;0.06881018;0.107619315;0.13609743;0.14593637;0.13334325;0.115284055;0.090881534;0.05737262;0.028000545;0.012831356;0.016119907;0.030525405;0.034867093;0.026375197;0.011101362;-0.0011444244;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000041746996;-0.00070691574;0.00083772297;0.015916737;0.03998805;0.06894655;0.0890018;0.09745418;0.08984231;0.07231693;0.04543743;0.020968122;0.0027052052;-0.0013025064;0.014296398;0.047980096;0.09414337;0.13563097;0.15814762;0.15905717;0.15067661;0.13781741;0.12507734;0.10845647;0.09456417;0.07620663;0.06807543;0.05873524;0.047048304;0.031204484;0.018702656;0.0055640396;0.0036447921;0.002284396;-0.0002226507;0;0;0;0;0;0;0;0;0;0
