;meta[fps=30]
;meta[frames=36]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;-0.0052114287;0.0003200003;0.017234288;0.044352002;0.07642743;0.10376458;0.11513829;0.09830934;0.082451046;0.078032;0.082538664;0.09077944;0.09579429;0.06424381;0.03424;0.012708573;-0.00015237962;-0.003961906;0;0;0;-0.0037485715;0.0056228573;0.0112457145;0.013120001;0.0112457145;0.0056228573;-0.0037485715;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;-0.009028572;0.0042171436;0.03097143;0.065227434;0.09651429;0.111936;0.09954058;0.06777372;0.048784006;0.04846857;0.06724114;0.10048;0.1377463;0.13636573;0.14276573;0.14156802;0.12817372;0.095552005;0.058971427;0.01823086;-0.008652191;-0.005382096;0.035017144;0.053272385;0.054887623;0.03986286;0.008198096;-0.009935238;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004158;0.0031059757;0.017403485;0.045763053;0.063216075;0.06130367;0.041999143;0.024912221;0.026303152;0.049436394;0.058247;0.05004869;0.029448729;0.009402221;-0.0010337352;0;0;-0.0012595665;0.012023133;0.030916631;0.042939764;0.039504584;0.024046266;0.004465735;-0.0005725302;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0012547954;0.012414364;0.026431812;0.033861343;0.029412547;0.025561087;0.035205834;0.06549149;0.09525949;0.1180209;0.13097702;0.13428935;0.12604158;0.11263912;0.09969612;0.08611713;0.0718096;0.051716175;0.027747676;0.012615702;0.0035826073;0.012589939;0.026050122;0.032455307;0.025835427;0.012810363;-0.0014527953;0.000014313256;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047710855;-0.0005947953;-0.0003371567;0.0055121942;0.024151238;0.05400073;0.091541216;0.1073351;0.09215033;0.05527461;0.019849304;-0.0010257832;-0.0013200002;-0.00045855428;0.0040607234;0.0268241;0.04521928;0.050202414;0.036790363;0.015023617;-0.0015585545;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;-0.00021684708;-0.000856546;-0.0016914072;-0.0015450349;0.0005746453;0.0036864004;0.009855701;0.019668031;0.033784777;0.044415705;0.04944113;0.04066967;0.031301875;0.019467447;0.01220849;0.0058494494;0.0018974115;-0.0008131765;-0.00097581185;-0.0012197648;-0.00097581185;-0.0008131765;-0.00048790593;-0.0003252706;-0.0001626353;-0.00008131765;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.0008031326;0.00677494;0.026900968;0.060866725;0.09610198;0.12521674;0.13531792;0.11882188;0.08216803;0.042700816;0.018730883;0.025886714;0.06297833;0.08349399;0.078579776;0.049619284;0.01749398;-0.001876627;0;0;-0.0012166267;0.012229882;0.023696389;0.029143378;0.022742173;0.010893978;-0.0018527715;0.00006361446;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0012357112;0.0124239065;0.024057401;0.029492307;0.022268403;0.009862311;0.0064457348;0.017095858;0.02193294;0.024169095;0.033061393;0.054488916;0.08856857;0.097623035;0.078629084;0.043281436;0.012698512;-0.0014286753;0;0;-0.0015028917;0.013351615;0.046830848;0.071118325;0.07199038;0.048574943;0.015270122;-0.0016773015;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.001046458;0.010531375;0.020261208;0.02485769;0.018949516;0.007489272;0.0060442677;0.016621796;0.021961931;0.023509724;0.029653443;0.044977143;0.07337266;0.08081291;0.065049246;0.035763264;0.010464583;-0.0011781931;0;0;-0.0017663618;0.015856437;0.053399045;0.08030266;0.08050676;0.053807236;0.016305448;-0.001807181;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;-0.0006373375;0.005393712;0.021104496;0.048319917;0.08011304;0.110676564;0.13258985;0.12598592;0.104493186;0.081256434;0.06698779;0.0597573;0.052497312;0.042090252;0.040370274;0.040411092;0.033358626;0.019185062;0.0023266985;-0.0011967472;0.000005566273;-0.0016698797;0.0087947;0.018591326;0.023990607;0.019593256;0.010197399;-0.0010130603;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;-0.0006846507;0.005761085;0.023414496;0.04850388;0.07805965;0.10708994;0.13013652;0.12587646;0.10711259;0.08198127;0.066485524;0.058677357;0.051610425;0.04133509;0.039624397;0.03968006;0.032781597;0.018851088;0.0022933017;-0.0011911809;0.000005566273;-0.0016476148;0.00857205;0.018146027;0.023433981;0.019147955;0.00997475;-0.0009907953;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;0;0;0;-0.0010631569;0.009445954;0.031530112;0.06494386;0.09389679;0.10902367;0.11130306;0.12213223;0.13677706;0.15220621;0.15277302;0.13721402;0.1128772;0.09413113;0.0826468;0.086602196;0.10388879;0.10660698;0.08684933;0.050697546;0.013471104;0.02231553;0.08278893;0.1251111;0.12603882;0.084644355;0.026135474;-0.0028833258;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;0;0;0;-0.0010575905;0.009351327;0.031660922;0.067088254;0.097464204;0.112427436;0.11259303;0.12042338;0.13265617;0.14798465;0.14921285;0.1357;0.11463503;0.09975974;0.09304014;0.10219925;0.12332248;0.1253653;0.10056907;0.057428278;0.015047474;0.02307477;0.085238084;0.12850653;0.12915592;0.08653688;0.026480582;-0.0029278556;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;-0.0012134459;0.011911808;0.026495425;0.034403417;0.03237173;0.035202455;0.060160197;0.084951416;0.10281124;0.11630175;0.13979048;0.17176709;0.20079006;0.20502968;0.2092248;0.19445193;0.15152487;0.089783855;0.029033642;-0.0014138313;-0.0015028919;-0.0020038558;0.009240001;0.019982897;0.026105788;0.021485787;0.01134405;-0.0011243859;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;-0.0012579762;0.012345978;0.027497353;0.03573932;0.033540647;0.035870407;0.06022699;0.084940284;0.102803834;0.11636483;0.14003909;0.17227732;0.20181052;0.20327444;0.2015786;0.18209109;0.13880414;0.08103556;0.026250511;-0.0012579762;-0.0013581688;-0.0020149883;0.009240001;0.019982897;0.026105788;0.021485787;0.01134405;-0.0011243859;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000058445785;-0.00077148434;-0.00021040483;0.011396927;0.020795567;0.034366116;0.048551746;0.062492833;0.07370404;0.08566484;0.074365325;0.053252473;0.02816531;0.008327136;-0.00093698833;0;0;-0.0009091568;0.007915231;0.029946512;0.046255667;0.04759158;0.032618318;0.010854218;-0.0011763376;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006679518;0.005788916;0.021240868;0.043569013;0.06684157;0.08481134;0.080395445;0.060625922;0.032892924;0.009856004;-0.0011039763;0;0;-0.00079040974;0.006616434;0.028684823;0.045513492;0.047999766;0.033657353;0.012086218;-0.0012876628;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00015771088;0.0011948918;0.006325134;0.01717193;0.034065545;0.053519648;0.058807604;0.048341166;0.027551165;0.008534944;-0.00094626547;0;0;-0.00071248197;0.0060189883;0.025307953;0.03992868;0.041895427;0.029241448;0.0103458315;-0.0011058315;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00015771088;0.0011948918;0.006325134;0.01717193;0.034065545;0.053519648;0.058807604;0.048341166;0.027551165;0.008534944;-0.00094626547;0;0;-0.000760723;0.0064271814;0.027014947;0.042619042;0.04471567;0.031208199;0.011039761;-0.0011800484;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00019402413;0.0016953256;0.006033832;0.012109014;0.020970508;0.035480972;0.0416961;0.03789196;0.024259377;0.008689737;-0.0009287713;0;0;-0.00047710852;0.003874121;0.018511811;0.029866995;0.031966273;0.022710366;0.008492532;-0.00089696405;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;-0.0017247472;0.016169207;0.04474801;0.06871246;0.08313472;0.09122291;0.101835236;0.12009458;0.13414262;0.13972765;0.1491395;0.1616791;0.17129946;0.15947989;0.13355225;0.10001309;0.064260155;0.034383625;0.013664388;0.0019466031;-0.0012961449;0.005877977;0.022042412;0.034017835;0.034972057;0.023950847;0.007948628;-0.00086197606;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00008015423;-0.0008616579;-0.002331152;0.012490698;0.026570171;0.032965336;0.023656944;0.006327412;-0.0041670646;0.014952583;0.030477693;0.03505984;0.024979495;0.009231095;-0.0009771183;0;0;-0.0015076629;0.012245785;0.0584617;0.09430845;0.10092435;0.07169352;0.026800776;-0.0028308441;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018702653;0.016743328;0.05500584;0.10392219;0.14392138;0.16328084;0.15527654;0.1435874;0.117515005;0.080710866;0.042281356;0.013993594;-0.00065681926;-0.001068723;0.0028944581;0.011689159;0.018368678;0.019203618;0.013359038;0.004675664;-0.00050096394;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;-0.0011577833;0.011410845;0.024825547;0.032325253;0.027026447;0.012264154;0.0052169827;0.011398785;0.022498848;0.03699535;0.05667517;0.07585503;0.09351699;0.11052007;0.13351804;0.13979864;0.11718474;0.0724635;0.023289256;-0.0012134459;-0.0021708438;0.008828097;0.016921446;0.020817831;0.016253496;0.0077927713;-0.0013136386;0.00004453013;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001020482;0.00073474704;0.0043082894;0.013205038;0.029547593;0.051191095;0.05954977;0.051044513;0.029987331;0.009522027;-0.0010483135;0;0;-0.0012023136;0.010386651;0.040411092;0.06278748;0.06495833;0.044752777;0.015162509;-0.0016364823;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000011689138;-0.0007636918;0.009039614;0.017900182;0.02233371;0.01732593;0.0075027687;0.0004812959;0.01652253;0.029126413;0.033056196;0.024274487;0.009952485;-0.0010316147;0;0;-0.00040077112;0.0041635665;0.0064568683;0.006902169;0.004119036;0.0008906021;-0.0019593255;0.00015585546;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007885543;0.006827953;0.025306098;0.050417382;0.07107194;0.0774917;0.062611215;0.039715312;0.018107066;0.0044307485;-0.00052879535;0;0;-0.0002300723;0.001369301;0.013915664;0.024380242;0.027886992;0.020929158;0.009084146;-0.0009314218;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000023378316;-0.00022209398;-0.0012974964;0.0063121454;0.012573266;0.025255077;0.04506746;0.071239494;0.09351457;0.105952024;0.10988552;0.11525511;0.11565588;0.09775477;0.06443881;0.02470309;0.003495615;-0.0032302898;0.018624727;0.06100627;0.09117544;0.090841465;0.06033832;0.017834317;-0.0019890126;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00010019278;-0.0010470146;-0.0021357762;0.004224795;0.010675699;0.015436446;0.014858748;0.010261252;0.0071145627;0.014762532;0.018694703;0.018230317;0.012225905;0.004494363;-0.00047710858;0;0;-0.00015267474;0.0014981208;0.0033397595;0.0043893987;0.0037691575;0.0020992777;0.00013359038;-0.000028626511;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00012245784;-0.001253523;-0.0025872001;0.00087056437;0.0149999745;0.038897064;0.05284613;0.04873154;0.029630346;0.009498276;-0.0010420049;0;0;-0.0008534941;0.006746314;0.034956153;0.05710989;0.061785556;0.044307474;0.017032774;-0.0017886268;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00042665424;0.003132694;0.018340288;0.048656117;0.06743994;0.06558917;0.045075707;0.026690058;0.02822041;0.052963022;0.062370013;0.053605005;0.03151806;0.010034125;-0.0011039763;0;0;-0.0013581689;0.012980531;0.033174947;0.045977358;0.042192295;0.025604824;0.0046533984;-0.0006011568;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00042080964;0.003074248;0.018223397;0.048510004;0.06732305;0.06553072;0.045081552;0.026690058;0.02822041;0.052963022;0.062370013;0.053605005;0.03151806;0.010034125;-0.0011039763;0;0;-0.0013581689;0.012980531;0.033174947;0.045977358;0.042192295;0.025604824;0.0046533984;-0.0006011568;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;0;0;0;0;0;0;-0.001149434;0.010954412;0.02811521;0.041776776;0.045951195;0.045014393;0.058090944;0.10214654;0.15274854;0.18855456;0.19582382;0.17517224;0.14253463;0.11527255;0.091716856;0.073593095;0.05617105;0.037711453;0.01900991;0.008097802;-0.00025827522;0.022177486;0.07354893;0.10985953;0.10939568;0.07262122;0.021415282;-0.0023897835;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004824097;0.0042229407;0.014830389;0.031167375;0.05208169;0.073349655;0.08931333;0.09722412;0.092620075;0.07802049;0.056430805;0.03390524;0.015623395;0.0030057833;0.010630826;0.041041933;0.06304724;0.06453157;0.04401061;0.014390652;-0.0015659762;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000058445785;-0.00063121447;-0.0016131038;0.00859153;0.017789783;0.026892481;0.033571072;0.044038065;0.06405584;0.09898677;0.12017717;0.12308313;0.106667474;0.08137882;0.054970585;0.033809498;0.015638981;0.0030911327;0.009892369;0.038184587;0.058612783;0.059948687;0.04085639;0.013325641;-0.0014509402;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003272964;-0.0032963424;-0.008120068;0.010364384;0.030375108;0.040932085;0.02989307;0.0065893424;-0.0023868133;0.03644791;0.06681746;0.073483616;0.050929107;0.018413207;-0.0019593255;0;0;0.00007792773;-0.0007792773;-0.0015585546;-0.0019481931;-0.0015585546;-0.0007792773;0.00007792773;0;0;0;0;0;0;0;0;0;0;0
