;meta[fps=30]
;meta[frames=47]
jaw_open_a;0;-0.014811429;0.012891429;0.05202286;0.08978287;0.09581715;0.07136001;0.016822858;-0.0011428567;-0.0072228573;0.00022857144;0.00009142858;-0.004324572;0.00065371464;0.010660572;0.049229722;0.06657829;0.06270629;0.03761372;0.010761145;-0.011062859;0;0;0;0;0;0;0;0;0;0;-0.0055771433;0.008457144;0.016594287;0.019245714;0.008754286;0.01610286;0.012777144;0.04033143;0.06868571;0.10958858;0.09739429;0.09924572;0.07451429;0.04484572;0.021942858;0.021257145;-0.0032914286;-0.0031085717;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.008502858;0.0024228585;0.03488;0.0651581;0.08469334;0.08342857;0.04956953;0.021790477;0.008319999;-0.001264762;-0.010072382;0.0026057144;0.0256;0.056213338;0.086674295;0.111131445;0.097859055;0.06733714;0.02633143;0.0017219058;0.02245303;0.088652804;0.15885532;0.19724801;0.19508757;0.16062538;0.12995292;0.09071726;0.048170056;0.027382856;0.027634285;0.047222864;0.08064;0.10038857;0.092662856;0.08955429;0.06276572;0.039222863;0.044708576;0.04864;0.043382857;0.03661714;0.009828572;-0.009782857;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0010973497;0.008931471;0.03996738;0.08972503;0.14478575;0.17874391;0.1736198;0.13282463;0.07899486;0.032066464;0.00718764;-0.00254935;0.016171433;0.037790496;0.04977037;0.042965215;0.02373933;0.00079359155;0.0032449737;0.022192225;0.036241155;0.038283188;0.026813498;0.015048002;0.021217013;0.05285847;0.09591408;0.13455701;0.15823781;0.16159475;0.1492386;0.13680571;0.13626888;0.13938725;0.13848075;0.13057506;0.11349934;0.092654474;0.06650892;0.038163908;0.013603955;0.011337689;0.031072486;0.04806073;0.048983138;0.033270366;0.010719038;-0.0011705062;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0015840003;0.014084243;0.04850762;0.08201494;0.090173505;0.06920459;0.030573113;0.002820188;0.02479199;0.07107104;0.10808654;0.10871633;0.07573143;0.024962792;0.010264035;0.03234891;0.069180734;0.08704845;0.07640892;0.04303519;0.011130941;-0.0012929641;0;0;0;-0.0007872291;0.0073140734;0.021484196;0.029270608;0.026551085;0.013486665;0.01729757;0.034323186;0.055674993;0.07023515;0.094288565;0.09634133;0.106705315;0.10709177;0.09267833;0.06837442;0.04651808;0.013268388;-0.0014933497;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004850604;0.003260242;0.023278918;0.06719278;0.09330651;0.11893123;0.13814677;0.16920121;0.20388569;0.21924195;0.16945833;0.102636635;0.03896916;0.0035995184;0.0026612047;0.045415424;0.07853736;0.089166276;0.06653012;0.02846217;-0.0029262654;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;-0.000076799995;0.0005421176;0.0010842351;0.0023220703;0.0034063056;0.0060355756;0.007196611;0.009514164;0.0075806105;0.0064963754;0.0038671056;0.0026292703;0.0013146352;0.0009938823;0.000474353;0.000948706;0.0013010827;0.0022497883;0.0023582121;0.003008753;0.00174833;0.0015179294;0.0005692238;0.00046080005;0.00010842356;0.00005421178;-0.00012197647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0023272291;0.021809159;0.06117591;0.08744338;0.0831229;0.05253494;0.012304098;-0.0014631327;0;0;0;0;0;0;0;0;0;0;0;0.00006361446;-0.0005248194;-0.0025127716;-0.0033397595;0.004771085;0.03101714;0.07222405;0.11204447;0.12914692;0.110930905;0.07077268;0.031335212;0.0071305446;-0.00087120006;0;0;0;0;0;0;0;-0.00062554225;0.004680964;0.028255425;0.047127716;0.0518723;0.03774459;0.015119039;-0.0015744582;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.00040077112;0.0041301693;0.006790844;0.007570121;0.004953976;0.0015585542;-0.0035724293;0.016972657;0.06017579;0.14933735;0.21739608;0.23663312;0.19171818;0.13267677;0.079598345;0.062190033;0.039572444;0.019006945;0.0039396547;-0.00039802515;-0.0015992997;-0.0005486104;0.018197238;0.05316675;0.090904035;0.13212623;0.13617693;0.11496254;0.111074835;0.11357129;0.11143107;0.11358522;0.10489907;0.10430626;0.12874217;0.13555436;0.13002242;0.119596794;0.10028184;0.070969895;0.03891933;0.010208532;-0.0011837593;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0002449157;0.0025048198;0.0043416875;0.0050096395;0.0035067478;0.0013359039;-0.0026629015;0.016158871;0.057579678;0.14284152;0.2079724;0.2268031;0.18498334;0.13011518;0.08087636;0.06436089;0.041531768;0.020086797;0.004318161;-0.00046088683;-0.001322545;-0.000401661;0.015133567;0.04496319;0.07729006;0.11415743;0.119039044;0.102134526;0.09015125;0.082806565;0.07540621;0.081935436;0.08557856;0.098055355;0.122797385;0.1336544;0.13474445;0.13245858;0.11618653;0.084366046;0.045439288;0.012594605;-0.0014398077;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.00063455437;0.005161784;0.023145463;0.05189059;0.08378993;0.10335906;0.10031895;0.076646544;0.045540404;0.018418774;0.0041552177;-0.0017979041;0.012547849;0.028891893;0.037614975;0.032002322;0.01722574;-0.0005807469;0.007898161;0.021967454;0.029872295;0.02690362;0.015956629;0.0024120484;-0.00033397597;0;0;-0.0016030845;0.014950989;0.041891713;0.07003475;0.09066334;0.0972204;0.09325722;0.09570638;0.099224254;0.08740151;0.06550382;0.03504521;0.011199328;-0.0021151812;0.007366026;0.031876147;0.050560247;0.053306274;0.037368197;0.013407279;-0.0014286749;0;0;0;0;0;0;0;0;0;0
