;meta[fps=30]
;meta[frames=40]
jaw_open_a;0;-0.009216;-0.0019200018;0.036544;0.09326629;0.13680457;0.1326964;0.095798865;0.07832686;0.069950774;0.08938241;0.11806263;0.12347217;0.120657384;0.095649846;0.06516572;0.051628806;0.041461024;0.05679177;0.054080002;0.01731048;0.04205714;0.089005716;0.12349333;0.13691428;0.098000005;0.010880302;0.008477257;0.059870176;0.14002562;0.21057649;0.20592004;0.12605624;0.05937235;0.005280004;-0.016533947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0061257146;-0.0009599995;0.02482286;0.060205717;0.08749715;0.07539749;0.05500344;0.051688235;0.07446309;0.10496428;0.12439225;0.11272413;0.10312839;0.086868115;0.0918528;0.077226676;0.05190857;0.029565718;0.009691429;0.010628573;0.030080004;0.030194288;0.016338285;0.0017577155;0.010244571;0.067232005;0.10208;0.10283429;0.069494866;0.02152229;-0.008045716;-0.0040228576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.00045802418;0.0036260246;0.018702656;0.02967844;0.040434755;0.05098458;0.06503409;0.08121215;0.0860691;0.07494586;0.057471976;0.039042868;0.034881465;0.034240488;0.027230171;0.033833355;0.036339764;0.030503131;0.024459759;0.011485591;-0.0011609639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0013883858;0.012595666;0.039137214;0.07459114;0.098992854;0.10926128;0.10420002;0.10549174;0.10710705;0.10339561;0.10842673;0.11858494;0.12986514;0.1324479;0.12761508;0.106917635;0.087034136;0.06937634;0.049946103;0.032433838;0.019780919;0.009117544;-0.00251899;0.014311824;0.045937963;0.0856584;0.11610054;0.113620766;0.07919682;0.040983148;0.011803714;-0.0013382896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0.00011132532;-0.0037293981;0.022726268;0.058000494;0.1232928;0.15723906;0.14634508;0.0877164;0.03862989;-0.0039600004;0.011593737;0.024443857;0.029342175;0.022185547;0.010019279;-0.0027195185;0.00014313255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;-0.00033882356;-0.0007860706;0.0011474828;0.0029726126;0.006839719;0.011167627;0.020812804;0.026943255;0.03610504;0.029518312;0.026779486;0.020302309;0.021995297;0.025497602;0.036039535;0.047130354;0.06165572;0.06560302;0.061113603;0.046479814;0.032669365;0.019733083;0.011347201;0.0048790593;0.0014806588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0014472292;0.012007231;0.051289167;0.10723173;0.149494;0.1494622;0.11849785;0.09354507;0.07887939;0.08294308;0.09436253;0.101829596;0.10327809;0.105600014;0.089859255;0.06974944;0.04601871;0.03681878;0.028679522;0.03260771;0.061668925;0.10338677;0.13948534;0.14660485;0.10844942;0.04872338;0.012500243;-0.0014710847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.00007792773;-0.00076257845;-0.002760868;0.004786989;0.04704051;0.13407278;0.2093955;0.23136927;0.1801815;0.10526217;0.05994683;0.07150166;0.101660445;0.13161434;0.13203888;0.106379144;0.07481618;0.04494315;0.027096588;0.0174855;0.008371666;-0.0013433258;-0.00022265088;0.00002226484;0.000000000020735956;0;0;0;-0.0028276632;0.025782945;0.07939722;0.13984688;0.17600532;0.17494774;0.13666296;0.09870102;0.061418176;0.030636726;0.010464579;0.0015028917;-0.00022265062;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.0000667952;-0.0006512531;-0.002360097;0.003785061;0.039381333;0.11308426;0.17685883;0.19568579;0.1528482;0.08952486;0.050992195;0.060172822;0.084529325;0.1110062;0.1136691;0.095848136;0.07309027;0.049032867;0.030937308;0.019140534;0.0075738337;-0.0019667472;-0.00040819286;0.00021893965;-0.000014843364;0;0;0;-0.0028944581;0.026194844;0.082859434;0.1504005;0.19764696;0.20849007;0.17712972;0.13668522;0.089037985;0.04536507;0.015463087;0.0021485786;-0.0003228434;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.001165205;0.010130604;0.038243957;0.06085517;0.079680584;0.09307005;0.10170562;0.10722077;0.10915226;0.09462459;0.075424604;0.052890506;0.04076169;0.030126484;0.024261497;0.018773159;0.009462652;-0.00094626524;0;0;-0.00047905516;0.004315415;0.01385684;0.025831752;0.03500825;0.034256365;0.023875363;0.012353551;0.0035605852;-0.00040362115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.0011466509;0.009967326;0.037650216;0.059926417;0.078939006;0.09292904;0.1021873;0.10787425;0.1096072;0.09474749;0.075331315;0.052690126;0.040260725;0.029452967;0.023638075;0.01833528;0.0092400005;-0.0009240001;0;0;-0.00066323177;0.005973494;0.019193554;0.035791487;0.04851045;0.047469564;0.033083703;0.017112263;0.004929664;-0.0005588977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0019370605;0.016059792;0.06872112;0.14423086;0.19967309;0.20994471;0.17241322;0.14379632;0.14937724;0.17521387;0.1933985;0.1973615;0.18151557;0.17822331;0.18621628;0.19026692;0.19096977;0.17252055;0.12579761;0.079419486;0.08267574;0.13026454;0.20795012;0.22995356;0.18764716;0.10138487;0.0460702;0.02711179;0.041347787;0.07404269;0.12624536;0.1762617;0.20713812;0.20569885;0.16943714;0.1272003;0.08144561;0.041268297;0.014182846;0.0020261207;-0.0003005784;0;0;0;0;0;0;0;0;0;0
