;meta[fps=30]
;meta[frames=52]
jaw_open_a;0;0;0;-0.016883811;0.015542856;0.06532572;0.08496763;0.08013715;0.06848001;0.046424992;0.076178744;0.11499658;0.11687953;0.105917715;0.09984823;0.10070537;0.0808986;0.05392732;0.04390857;0.030510476;0.024571428;0.040400766;0.054430477;0.077810295;0.11046705;0.10117258;0.067913145;0.032003053;0.0065645734;-0.0012982857;-0.000978286;-0.0048;0.0062400005;0.006262858;0.01504762;0.03625143;0.058034282;0.07070476;0.10861715;0.09833143;0.061424766;0.044539433;0.04968229;0.073627435;0.10227201;0.114496015;0.11007086;0.10145374;0.08169144;0.055131435;0.0095542865;-0.008685715;-0.0040228576;0.0007314286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.0027428572;-0.0034742858;0.009992229;0.038096916;0.07018377;0.0928128;0.081239775;0.072747886;0.07278171;0.09193966;0.1259252;0.15237685;0.15698515;0.13407923;0.08519238;0.025281522;0.013816384;0.025139814;0.054776385;0.06766629;0.076576;0.079315804;0.10335542;0.11250056;0.099449135;0.08455543;0.09564954;0.118742116;0.14079086;0.15216154;0.14109638;0.10270628;0.0654781;0.02552381;-0.000091428556;-0.007314286;0;0;-0.009691428;0.009234286;0.036205716;0.051702857;0.049142856;0.031405713;-0.0015085721;-0.005988571;-0.0017828572;0.00064000004;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.00027452823;0.0019337208;0.0124219;0.033408277;0.06475459;0.07916231;0.06975021;0.041610062;0.0136025855;0.0023897092;0.021120004;0.034701694;0.03772338;0.02724735;0.009138854;0.0030916634;0.009656677;0.01155239;0.02365822;0.052414823;0.08930978;0.12338377;0.14547834;0.145301;0.13686971;0.11408936;0.085555896;0.06453242;0.053916443;0.042621695;0.027783621;0.0099365795;-0.0010623616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.00014427761;0.00096786214;0.0064834757;0.023033319;0.053623173;0.071402386;0.06723036;0.042718194;0.013630084;0.0072186035;0.037377633;0.077102646;0.11862541;0.15530838;0.1755683;0.18413812;0.17988233;0.15612423;0.11777137;0.07612743;0.037898637;0.012727347;0.0019723657;-0.0015429688;0.011922942;0.030721016;0.055645168;0.0773393;0.093250856;0.10494956;0.123447046;0.11688681;0.08748977;0.068000846;0.083182916;0.13149491;0.17179485;0.18997985;0.18989395;0.17884271;0.14620417;0.09422559;0.032748725;0.00047233718;-0.0023760002;0.00017175906;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006891567;0.0042727715;0.03997109;0.06960483;0.079253025;0.056573406;0.05093504;0.06630747;0.09707567;0.093354225;0.082317114;0.0574375;0.050738897;0.039600004;0.017605303;-0.0016698797;-0.0020038558;0.00430988;0.013533979;0.046215918;0.11385399;0.17717692;0.23087811;0.22643042;0.16634123;0.08671713;0.033355188;-0.0035359042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0.0013417412;0.002859671;0.0055634826;0.008429931;0.013824;0.016873414;0.020600474;0.016737884;0.013031153;0.0077387304;0.004702871;0.0023175532;0.0009893648;-0.00018974117;-0.00018296471;-0.000013552943;0;0;0;0;0;0;0;0;0;0;0;0.00036592942;0.0015125081;0.0044236802;0.00953314;0.016773121;0.02626018;0.037349198;0.047061235;0.051018696;0.0480506;0.03714591;0.026422817;0.01602771;0.009248528;0.004233939;0.0014176378;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.002650603;0.024963379;0.06843857;0.09679207;0.093614005;0.07427254;0.062078867;0.08964042;0.1270664;0.1402675;0.11873163;0.078067675;0.03707467;0.007715057;0.014190479;0.050573505;0.075701214;0.07554219;0.050255436;0.015028919;-0.0025432536;-0.0014790364;0.0053992784;0.030157235;0.049340975;0.053356636;0.03752856;0.014464339;-0.0015187954;0;-0.0014790363;0.0133113265;0.04437109;0.06655663;0.06655663;0.04437109;0.013311327;-0.0014790363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0.000046756635;-0.00047048862;-0.0012799627;0.0015692691;0.017226895;0.030158024;0.034076817;0.024953429;0.009773713;0.0017965579;0.025875714;0.051896155;0.08750541;0.12213425;0.16688259;0.21917658;0.26615214;0.27347735;0.24521999;0.18129067;0.122000866;0.093487285;0.09018502;0.105248995;0.11923869;0.11866536;0.1052516;0.098447576;0.11184409;0.13304119;0.13962421;0.116242185;0.06734811;0.022725208;0.004449302;-0.0005826025;-0.0018279618;0.018125989;0.038184587;0.047852073;0.0389082;0.019704584;-0.001349262;-0.00046533972;0.00037850614;-0.000028944589;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0.000011689159;-0.000032729655;-0.0012624289;-0.0012998353;0.013349016;0.026768168;0.032776397;0.025847064;0.011321413;0.0015365492;0.024590835;0.048530422;0.0788174;0.105977066;0.1405382;0.18155956;0.22012784;0.22595552;0.20381346;0.15246372;0.10570357;0.08505273;0.08523882;0.10049095;0.11422813;0.113744795;0.10035885;0.0931034;0.10488812;0.12489217;0.13131936;0.109625764;0.06344059;0.021333642;0.0039817356;-0.0005306507;-0.0016988247;0.016847976;0.03545712;0.044467796;0.036214136;0.018424345;-0.0011310646;-0.00034065533;0.0003673736;-0.000028944589;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.00044530124;0.0031839039;0.019904966;0.051654723;0.09046741;0.12426778;0.14444128;0.13156202;0.09595908;0.05114708;0.01517438;0.00078128115;0.016698796;0.027664341;0.03508139;0.043756783;0.058013473;0.0761994;0.08760375;0.07167866;0.050147418;0.044545338;0.045211066;0.042527754;0.042023823;0.041790225;0.047953382;0.04911673;0.04298549;0.04202308;0.04810033;0.046618037;0.032506995;0.011177062;-0.0023901549;0.010408918;0.037178207;0.071258225;0.09159847;0.08332329;0.06296523;0.049610276;0.041560706;0.033372365;0.01994579;0.002920435;-0.0015993739;0.00010019278;0;0;0;0;0;0;0;0;0;0
