;meta[fps=30]
;meta[frames=40]
jaw_open_a;0.054925714;0.051737145;0.028274287;0.03185143;0.041897144;0.055222858;0.028937144;0.029257141;0.03945143;0.10016001;0.113497145;0.084251426;0.057782866;0.049417146;0.03940572;0.03755429;0.016057145;-0.011954286;0;0;-0.0061257146;0.009188573;0.018377146;0.021440003;0.018377146;0.009188573;-0.0061257146;0;0.0003657143;-0.0006857143;-0.0053714286;-0.003062857;0.01718857;0.051161904;0.07951239;0.078697145;0.050430484;0.015946668;-0.0046628574;-0.0065066675;-0.0003504762;0.0004571429;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.04185143;0.040457144;0.020365711;-0.002733716;0.01838629;0.056841154;0.107053734;0.15338972;0.14154057;0.09930056;0.0437181;-0.0034742865;0.012422092;0.034578282;0.06330515;0.08113982;0.06463085;0.038601145;0.026136382;-0.0109104775;-0.0063542863;0.020693334;0.052769523;0.08268191;0.105020955;0.10415238;0.070403054;0.046771817;0.0568442;0.08716191;0.12915505;0.15632458;0.13097143;0.10400001;0.096256;0.08873144;0.08036572;0.059702862;0.027245715;0.0069942866;-0.00027428532;-0.0029257145;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.0285788;0.03245292;0.023149304;0.013349497;0.005906604;0.009351328;0.00782458;0.004255808;-0.00041985553;0;0;0;0;-0.0010019278;0.00940858;0.025954701;0.038617164;0.043928456;0.04374918;0.051272467;0.08321428;0.1187205;0.13764143;0.12929112;0.09509679;0.06388483;0.042500827;0.028158944;0.017726172;0.008098122;-0.0008269881;0;-0.0007729158;0.0077196155;0.0156587;0.017538508;0.022853497;0.023807716;0.020362994;0.017452631;0.009360869;-0.0009255905;0;0;0;0;0;0;0;0;0;0
jaw_front;0.084664345;0.1042005;0.09625663;0.079903744;0.06408331;0.051155575;0.03136893;0.04159432;0.050561577;0.09139014;0.10020233;0.09407387;0.07943857;0.07922387;0.056272563;0.04093591;0.014513642;-0.0015506026;0;0;-0.0010305543;0.009675759;0.025725689;0.04843128;0.07601293;0.10381881;0.10519767;0.085996665;0.05455879;0.041034196;0.06573338;0.12575914;0.18667348;0.22254513;0.21715976;0.16608196;0.094993256;0.035466343;0.004305905;-0.0035544587;-0.0007776869;0.00008587953;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;-0.0012802412;0.013200003;0.02075422;0.03280121;0.033159044;0.026718078;0.012476388;0.005264098;0.004941054;0.062818095;0.16421399;0.26206872;0.2822852;0.21358556;0.10385359;0.028778387;0.02731168;0.05335664;0.061149407;0.045961455;0.020022655;-0.0020515667;0;0;-0.0008906027;0.009027954;0.01660868;0.019667475;0.014445787;0.0060698823;-0.0024279524;-0.000037108442;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0.312759;0.28028163;0.21481416;0.14678966;0.08889714;0.04960377;0.022131955;0.005922636;0;0;0;0;0.00010842354;0.00010842354;0.00021684708;0.00021684708;0.00043369413;0.00021684713;0.00032527067;-0.00032527067;-0.00021684713;-0.00043369413;-0.00021684708;-0.00021684708;-0.00010842354;-0.00010842354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0.00011132532;-0.0025604824;0.0122457845;0.026161449;0.03395422;0.02783133;0.0145836165;-0.0026240968;0.011768677;0.02348169;0.028205065;0.042383138;0.048625305;0.044267718;0.036021695;0.01767687;-0.0017732533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015227714;0.015084581;0.03191856;0.040613864;0.0333976;0.017295184;-0.00072759064;-0.0004612049;0.00003180723;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.11814065;0.15536782;0.15041162;0.12872545;0.100373134;0.07432746;0.043897796;0.049731247;0.07429852;0.11158137;0.13788755;0.17253754;0.20032065;0.28224716;0.334887;0.30612424;0.21599154;0.1115053;0.01887892;-0.0027716295;0.0016810123;0.0125797605;0.021485785;0.023118556;0.025708726;0.046474606;0.06255741;0.06809399;0.048574947;0.018387232;-0.0019370605;0;-0.0013971328;0.012501833;0.042470608;0.06605488;0.06735182;0.046200007;0.014967689;-0.0011355183;-0.0008349399;0.0000667952;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.1053349;0.13422494;0.12648782;0.1050744;0.081915386;0.06136919;0.03610725;0.044641457;0.06847621;0.10111679;0.114375636;0.12664926;0.14228971;0.19742246;0.22965485;0.2027661;0.13560724;0.064110406;0.011196732;-0.0017014222;0.00096853025;0.014594749;0.03856309;0.060739093;0.07452488;0.08575018;0.079545654;0.06465403;0.04054839;0.014668966;-0.0015659762;0;-0.0013359038;0.011945206;0.040700532;0.06328844;0.06462435;0.044418804;0.014527954;-0.00096853025;-0.00071248197;0.000055662655;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0.00015585546;-0.0022821692;0.0041190363;0.0105759045;0.014973255;0.0129137365;0.00624535;0.0107428925;0.022105496;0.036915477;0.039776538;0.03234001;0.014071522;0.02030574;0.032718513;0.05051572;0.050098617;0.03778966;0.027483435;0.04222012;0.06693851;0.074782774;0.05958075;0.03202301;0.008861495;-0.0010130603;0;0.000055662655;-0.0005733254;-0.0015585545;0.0038518559;0.022548942;0.049896006;0.07374189;0.07349142;0.057777837;0.034354992;0.0180681;0.008649978;0.0053324825;-0.000523229;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0.00015585546;-0.0022710364;0.0040077106;0.010353253;0.01469494;0.012691085;0.006089494;0.011199328;0.023010943;0.03788029;0.040370278;0.032414224;0.013741256;0.020057112;0.03239938;0.050014753;0.04959766;0.03745568;0.027383244;0.042242385;0.0668272;0.074560136;0.05930244;0.031800356;0.0087501705;-0.0010019279;0;0.00004453013;-0.00046200008;-0.0013247713;0.0040411092;0.022348557;0.0490722;0.072394855;0.0721555;0.056842703;0.033931956;0.017979037;0.00866111;0.0053324825;-0.000523229;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.1341214;0.17382778;0.16867156;0.116678216;0.0694054;0.045396607;0.06053722;0.11798518;0.15874508;0.17617418;0.17618904;0.1641492;0.15507431;0.16433436;0.15688707;0.13852024;0.10537685;0.06679445;0.053070914;0.074183054;0.1069544;0.123678245;0.10333424;0.06514498;0.03971419;0.053303435;0.06988261;0.07627639;0.054419525;0.020602606;-0.0021263135;-0.0000037108514;-0.0016364823;0.015258989;0.04300126;0.070951335;0.075552784;0.057035673;0.023764245;0.0056479047;-0.0013433256;0.000055662655;0;0;0;0;0;0;0;0;0;0
corner_left_out;0.15869646;0.20770188;0.20318654;0.14187114;0.083093956;0.050719067;0.063437246;0.11744858;0.15492329;0.16865599;0.16663732;0.15539344;0.14998303;0.16101871;0.15835468;0.14509584;0.11419195;0.074271806;0.055585288;0.07015582;0.099154666;0.11556402;0.09714386;0.061653074;0.039937586;0.06134479;0.08334555;0.091101214;0.065199524;0.024918314;-0.0026198558;-0.000000000005183989;-0.0016810121;0.015726555;0.043669205;0.07160815;0.07599808;0.057258315;0.023775376;0.005892821;-0.0012320003;0.00004453013;0;0;0;0;0;0;0;0;0;0
corner_right_in;0.0692629;0.07551567;0.06511493;0.06973455;0.1064567;0.164498;0.1771427;0.13643289;0.07232881;0.022067832;0.0074328217;0.010137099;0.013384088;0.009768797;0.004132953;-0.0014667113;-0.0018480002;0.0017839881;0.005733254;0.0084161945;0.01077629;0.021519186;0.027252441;0.029063333;0.035067476;0.03791741;0.03384513;0.062551476;0.15505837;0.29153433;0.42925113;0.48296702;0.41385964;0.29172856;0.1816206;0.100118764;0.0523435;0.02579296;0.0046394826;-0.0008544218;-0.00014472292;0.000013915665;0;0;0;0;0;0;0;0;0;0
corner_left_in;0.062286522;0.06785279;0.058868825;0.06671504;0.107313894;0.16750751;0.18185364;0.14105661;0.07484773;0.022590324;0.007417977;0.010337482;0.013924014;0.010325422;0.004578253;-0.0012607593;-0.0017366749;0.0017728556;0.005733254;0.008238073;0.012468436;0.025972199;0.033486657;0.034855954;0.03852227;0.039260734;0.035453033;0.060921304;0.14443274;0.26966295;0.40066692;0.45721087;0.39908233;0.28940907;0.18448389;0.10235028;0.05138554;0.023053246;0.0022821692;-0.0006568194;0.000022265065;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0.061440445;0.077257544;0.071315005;0.045609985;0.021238646;0.006283201;0.00090173475;-0.00013581687;-0.001508458;0.0138321705;0.04195851;0.0693835;0.08213694;0.08485215;0.07784423;0.069606155;0.052345164;0.03156797;0.029170016;0.05525298;0.08789969;0.10246659;0.086644486;0.052729048;0.03077199;0.03450751;0.04265986;0.044919763;0.030948436;0.010486844;-0.0011318073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0.029512342;0.047346655;0.05204458;0.041134708;0.019982895;0.007358604;0.0014583617;-0.00018925306;-0.0006122893;0.004736892;0.025315376;0.050257813;0.06794927;0.0810337;0.08508038;0.0760352;0.058495898;0.036026545;0.030493675;0.055682607;0.088798635;0.09771858;0.07706912;0.040722612;0.018976144;0.028960818;0.044626612;0.048630614;0.03491904;0.013474074;-0.0014138316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
