;meta[fps=30]
;meta[frames=84]
jaw_open_a;0;0;0;0;0;0;-0.0068266676;0.010636192;0.019885717;0.022704765;0.019093337;0.00905143;-0.0074209534;0.00039619047;0;0;0;0;-0.008502858;0.009828572;0.030354287;0.03803429;0.033965718;0.019588575;-0.005714286;-0.00368;0.0005942857;0.00038857147;-0.00013714287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000054857155;0.00006400003;-0.004397713;-0.006162287;0.027083877;0.05142628;0.088455305;0.12791544;0.14726445;0.1229783;0.08464321;0.05107201;0.028732799;0.018303087;0.025234286;0.030881524;0.059414856;0.12884116;0.14165182;0.10744687;0.05091201;0.00043581214;-0.020571431;-0.00089904666;0.039131433;0.071200006;0.09898895;0.114393145;0.10214857;0.07873981;0.082582854;0.06997486;0.057341717;0.046027433;0.030450288;0.0068662856;0.001709714;-0.00053028576;-0.0009508571;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.0063771433;-0.005657142;0.02601143;0.07857143;0.12923428;0.16030857;0.14851049;0.1094781;0.0906819;0.08412952;0.09743239;0.09319619;0.06299398;0.031823695;0.023334248;0.034964874;0.077100344;0.09712655;0.09957532;0.10519773;0.10503925;0.101549715;0.08992001;0.059562672;0.027565712;0.007478856;-0.0030628578;-0.002669714;0.00018285715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.012251429;0.008137144;0.02314972;0.100988954;0.18357487;0.19864689;0.14620496;0.08138058;-0.007546512;-0.020291507;0.008438398;0.038553596;0.091421254;0.11165485;0.07663725;0.087658055;0.0767904;0.05881189;0.05945142;0.04680229;0.032240767;0.08744687;0.09114515;0.06399848;0.016932575;0.0041188584;0.024219427;0.06739809;0.094052576;0.09522438;0.073231235;0.06816;0.07134324;0.087379806;0.09809829;0.079515435;0.04938515;0.020173717;0.00054857205;-0.0057600006;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.0006870362;0.0065713744;0.016730605;0.023155665;0.020953013;0.014567714;0.015003472;0.040517647;0.06016338;0.06106989;0.041055184;0.015219762;-0.0016126267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00028865066;0.0025000488;0.008538971;0.02532635;0.043459814;0.05018704;0.040680654;0.022705594;0.004954295;-0.0006052917;0;0;0;0;-0.0014504099;0.014504099;0.029008199;0.03626025;0.029008199;0.014504099;-0.0014504099;0;0;0;0;0;-0.00037214463;0.0025318556;0.019338798;0.033095423;0.03718265;0.027513254;0.01152376;-0.0011895905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0005868435;0.00488082;0.020317664;0.04580241;0.07643993;0.10501875;0.114582375;0.114809;0.10324986;0.09179329;0.08466668;0.090543166;0.101957895;0.123993576;0.13896976;0.14818512;0.14584392;0.14370523;0.13151047;0.10379257;0.06304272;0.026403183;0.002189928;-0.0016674945;0.00024332532;0.00024332535;-0.000021469883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015386749;0.014241689;0.0414655;0.06895411;0.07457206;0.057253025;0.025083981;0.006440965;-0.0007586026;0.000052601205;-0.00061618554;-0.0012924869;0.011910417;0.02404627;0.0298324;0.022603134;0.023354938;0.022123998;0.027660364;0.02053952;0.00855217;-0.0034852778;-0.0007156627;-0.0010520244;0.009608966;0.03858377;0.0708697;0.09914792;0.11527181;0.12091981;0.13437282;0.15501732;0.16165914;0.14723663;0.13440432;0.114756525;0.09137581;0.06060948;0.02818566;0.00007729064;-0.0020153064;0.0001488579;-0.0000000000033325645;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.0016963858;0.017160002;0.031966273;0.038486756;0.029024102;0.013040967;-0.003557639;-0.0007473374;-0.0033063616;0.0014235721;0.031118076;0.061515186;0.09575309;0.12632124;0.17975739;0.2447346;0.28588343;0.2463417;0.1572804;0.059877116;0.0075414944;-0.0026781692;0.00012722892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022000005;0.018283857;0.08116146;0.12932292;0.13690363;0.0963229;0.034961447;-0.008697159;0.045761067;0.13759808;0.22979772;0.2594675;0.21034123;0.106678285;0.03780926;0.005852531;-0.00083653035;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0017302587;0.0034605174;0.0108649405;0.017537506;0.033078212;0.043328755;0.064661086;0.064430684;0.070606306;0.05185356;0.041237082;0.02383059;0.015310307;0.0064240946;0.0032120473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0010137601;0.0034207625;0.007950155;0.014282091;0.023750177;0.034386527;0.045467414;0.050460316;0.048397552;0.039458036;0.02841239;0.018345263;0.010690562;0.0052476996;0.0019272285;0.00040929893;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013915666;0.013533979;0.031719767;0.04172314;0.035759285;0.019680727;0.0010734941;-0.00081903633;0.00038963862;0.00025445785;-0.000023855428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00002226506;-0.000104963845;-0.0020388435;-0.00036896562;0.020474792;0.04577458;0.07876218;0.10774128;0.12115613;0.106465966;0.07642133;0.055981528;0.047762852;0.047228806;0.04379856;0.046897113;0.06858593;0.11504677;0.12675978;0.09931809;0.05132097;0.013033015;-0.0014641931;-0.0021787954;0.01415422;0.029262656;0.03729398;0.030216873;0.015490125;-0.001542651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.00006679519;-0.00072918076;-0.0025493498;0.014750605;0.06332742;0.14254095;0.23713407;0.3262444;0.33918598;0.28035423;0.1845514;0.09214767;0.035686187;0.02342066;0.009655319;0.003736559;0.025343023;0.045444477;0.06728699;0.087070905;0.12134912;0.16362365;0.190986;0.16435699;0.10493079;0.03988786;0.004962881;-0.0018301882;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024157595;0.021975618;0.06909962;0.11438677;0.121093;0.113707684;0.13239476;0.2115092;0.2775554;0.31862277;0.2853377;0.2158874;0.15173137;0.120977215;0.13976471;0.1992909;0.22635645;0.18408957;0.10683891;0.029677108;0.0019159087;0.0010446032;0.046645306;0.11068148;0.18283883;0.21251407;0.1978355;0.18081644;0.17862056;0.1899746;0.21979403;0.23816825;0.23417671;0.20959772;0.17916252;0.17013347;0.18279728;0.17885692;0.13928023;0.071315005;0.025266398;0.0038563095;-0.00055440015;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.000058445792;-0.0006401206;-0.0021263137;0.012254136;0.052573383;0.1182442;0.19658104;0.27011424;0.2822765;0.24385811;0.16317509;0.0807554;0.024392158;0.009626412;-0.00080822187;0.004482291;0.023822317;0.042774897;0.06344804;0.08221535;0.11436859;0.15397975;0.17973101;0.15462716;0.09868099;0.03742757;0.0045598843;-0.0017745256;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020038558;0.018268486;0.05693177;0.09395857;0.09926656;0.093384124;0.099965684;0.14408168;0.17822982;0.19430122;0.16608024;0.12971994;0.10991927;0.10466138;0.11696417;0.14021936;0.1432964;0.11105236;0.06747984;0.020982595;0.0017149659;0.0017663622;0.04737264;0.113570385;0.18862593;0.21831043;0.19854279;0.17046133;0.15706518;0.1611716;0.1882808;0.2064435;0.20545681;0.1861901;0.16232902;0.15778247;0.17151667;0.16830719;0.13113232;0.06717593;0.023845887;0.0036670566;-0.00052545563;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.00019481932;0.0020149883;0.0032284344;0.0035345792;0.0022265064;0.00061228935;-0.0008627712;0.0000667952;0;0;0;0;-0.0011577833;0.011177062;0.027224606;0.036369983;0.031711016;0.017784217;0.0014026987;-0.0010408917;0.00017255424;0.00018925304;-0.0000166988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000028944582;-0.00016476146;-0.002239865;-0.00070580386;0.020166911;0.04552448;0.07858731;0.1077895;0.121436976;0.10690403;0.07763637;0.04870839;0.032707933;0.028280415;0.029790653;0.040507942;0.07010711;0.11489887;0.12604809;0.09772322;0.05689838;0.037557825;0.036883935;0.046983;0.051879454;0.05607271;0.056982234;0.0615243;0.06302868;0.06919536;0.080263324;0.080065176;0.059619166;0.032214206;0.011783784;-0.0000044534436;-0.00094849174;0.000044530156;0.0000022265046;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.00019481932;0.0020149883;0.0032284344;0.0035345792;0.0022265064;0.00061228935;-0.0008627712;0.0000667952;0;0;0;0;-0.0011355182;0.010965544;0.026667979;0.035590705;0.030987402;0.017338919;0.0013136388;-0.0010297593;0.00017255424;0.00018925304;-0.0000166988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000028944582;-0.0001558554;-0.0023467373;-0.0007703722;0.020913457;0.047335513;0.08180361;0.112215914;0.12638986;0.11124628;0.080773644;0.050645225;0.03397493;0.029315853;0.03095957;0.04208802;0.072847575;0.11936673;0.13096498;0.10158065;0.05890965;0.037746336;0.036180727;0.047187094;0.054363865;0.049281403;0.05164567;0.068103164;0.08446761;0.09785401;0.105335176;0.08659579;0.059199467;0.032104272;0.011605664;0.000011132095;-0.00094849174;0.000044530156;0.0000022265046;0;0;0;0;0;0;0;0;0;0
