;meta[fps=30]
;meta[frames=117]
jaw_open_a;0;-0.010331429;0.0032457127;0.03776;0.08009144;0.114194304;0.13842285;0.10834286;0.07044572;0.030491428;0.001691428;0.0001577146;0.036100574;0.07477257;0.09066515;0.075549714;0.042386286;0.010614858;-0.006948571;-0.0018285715;0;0;0;0;0;0;-0.009996192;0.005241905;0.034864765;0.0709181;0.103847615;0.10508191;0.06534095;0.031664763;0.0037790488;-0.00832;-0.011443811;0.012251429;0.026834289;0.0312381;0.01868191;0.022445716;0.030049523;0.08716191;0.13800915;0.15047619;0.11945218;0.091099426;0.049241144;0.025184002;0.014985144;0.0008472385;-0.008591239;0.008259047;0.023146667;0.06389333;0.08094476;0.07059809;0.039710477;0.01511619;0.0048914296;0.03726934;0.07968458;0.09651201;0.07177448;0.07991772;0.064896;0.055966478;0.052;0.025904;-0.00092800177;0.06147886;0.1100663;0.14661714;0.12854859;0.071536765;0.0035413348;0.012251426;0.028146587;0.0487363;0.06691657;0.07634957;0.070390254;0.08332435;0.07594424;0.079548344;0.09627063;0.106079996;0.12356572;0.10269715;0.06660572;0.034537144;0.008822857;-0.011154287;0;-0.00012190466;-0.007862858;0.012434287;0.024563812;0.028525716;0.02432;0.011946668;-0.008045714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.005302857;0.0033828563;0.017554285;0.032045715;0.04854857;0.06913829;0.08516572;0.10818742;0.10937257;0.11631142;0.12337371;0.12332457;0.12069943;0.10882857;0.06782172;0.039710287;0.017838858;-0.0007085715;-0.0047085714;0;-0.0010514286;0.000022856962;-0.0023314294;0.020068573;0.032045715;0.024640001;0.033356197;0.044274285;0.037988573;0.043733336;0.027885715;-0.0017371419;-0.005820953;-0.0034285716;0.002011429;0.020288;0.06152229;0.07774172;0.06894629;0.039661717;0.00757943;-0.010660572;0;0;0;0;-0.008749715;0.0045485715;0.029769149;0.06354743;0.09227886;0.095392;0.059199996;0.030131811;0.031817146;0.036004573;0.039914668;0.032320004;0.009920001;-0.018243048;0.0043245726;0.04208915;0.06104686;0.061197724;0.04254172;0.0036160005;-0.009645715;-0.005325713;0.025958857;0.05035886;0.081501715;0.10037943;0.08732572;0.04732344;0.023652574;-0.01627124;0.0077823983;0.03904732;0.06627961;0.09392458;0.09884162;0.08708327;0.0987639;0.09755063;0.09962515;0.10117487;0.09730287;0.10345143;0.08589715;0.06066286;0.032640003;0.0008228574;-0.0132632395;0.015175621;0.051382866;0.093706675;0.13707279;0.12895544;0.08786896;0.04161219;0.004708571;-0.011672381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0014981208;0.013845689;0.040420637;0.06855095;0.081919536;0.07366555;0.046165023;0.024246654;0.008134461;0.0063961167;0.020534035;0.047372498;0.07122355;0.07474183;0.055543143;0.028087059;0.0066342736;-0.0007951809;0;0;0.000057253023;-0.0006679519;-0.0011546029;0.010114699;0.020515664;0.02431663;0.029879712;0.04720193;0.057656966;0.060751818;0.041921932;0.014281448;-0.0015394702;0;0;-0.00097616407;0.00976164;0.01952328;0.024404103;0.01952328;0.00976164;-0.00097616407;0;0;0;0;0;-0.00083016884;0.008091761;0.018750366;0.02448521;0.020801932;0.010579086;0.003777109;0.025331285;0.058095917;0.09292324;0.12374603;0.14874019;0.16627708;0.1782086;0.16523223;0.1257181;0.07555013;0.03240521;0.006813109;-0.001451364;-0.0027958557;0.004914217;0.012834218;0.017796146;0.015238845;0.007986796;-0.00079200015;0;0;0;0;0;-0.0012738798;0.012089929;0.03196627;0.044493545;0.0440562;0.041842416;0.03121721;0.041718367;0.057157595;0.059514515;0.04747548;0.031012053;0.0077864104;-0.001903663;0.007662363;0.029437596;0.045635432;0.0470429;0.03230979;0.010739712;-0.0011641448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.002018169;0.01812058;0.059586078;0.10490184;0.1255988;0.115722656;0.07570281;0.041093357;0.016890358;0.015942104;0.03855132;0.07921551;0.1156988;0.121450335;0.09259793;0.051248133;0.017830502;0.0003673735;-0.00019322895;0;0.00017175906;-0.0018702655;-0.0031107476;0.010782653;0.024427958;0.03052063;0.03129832;0.05994391;0.09447512;0.13339478;0.13040139;0.091133446;0.047424585;0.032844152;0.03406841;0.05582456;0.087671556;0.097106844;0.085936785;0.05069755;0.016610537;0.002328766;0.017570952;0.04411202;0.08025299;0.113255054;0.126293;0.10951787;0.07178955;0.032554064;0.007229147;0.0030716246;0.026331622;0.05661847;0.0887899;0.09487781;0.07247278;0.03636044;0.018969838;0.028201884;0.06908293;0.105603196;0.13507418;0.1501389;0.16838112;0.15952481;0.136756;0.08781539;0.044403296;0.012058919;0.006959821;-0.0013991208;0.00018607233;-0.0011844219;0.011178653;0.027982414;0.050687246;0.063172124;0.07164557;0.082036145;0.10686707;0.12128051;0.11271803;0.07663327;0.035326164;0.019771568;0.022602538;0.05336363;0.08757326;0.106128015;0.090975046;0.058054555;0.020665474;0.022809602;0.058813173;0.112201616;0.149001;0.14440644;0.10328445;0.05101244;0.011192966;-0.0013740725;0;0;0;0;0;0;-0.0022328675;0.020717006;0.05941718;0.10052199;0.123108305;0.110526964;0.06857481;0.033999708;0.009664309;-0.0011021207;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0018607232;0.01766892;0.046406753;0.067288205;0.063598566;0.039600007;0.007681448;-0.0025286751;-0.0026010366;0.00007713244;0.013405953;0.054187592;0.0845794;0.089255065;0.0593515;0.049680512;0.10500284;0.23410124;0.35550946;0.4170962;0.3904656;0.29221836;0.17548317;0.109072305;0.07944917;0.06742868;0.08329784;0.0778058;0.067778036;0.083932936;0.08580955;0.067078285;0.055090126;0.025334459;0.0026368198;0.014287812;0.055767626;0.082404055;0.09844869;0.08229592;0.050276633;0.018869111;0.009038555;-0.0033132536;-0.00036578317;0.000047710855;0;0;0;0;0;0;0.00014313255;-0.0017812051;-0.0018289158;0.025302656;0.080933504;0.1411605;0.16692436;0.13922028;0.07522411;0.02259904;-0.0023219283;-0.0052322894;-0.0016380725;0.0001749398;0;0;0.0002449157;-0.0024491572;-0.006780242;0.009330124;0.064430855;0.13023472;0.17521122;0.16743858;0.11310122;0.052243385;0.017562896;-0.0015479511;0.020335425;0.053491812;0.10152869;0.14411859;0.1720374;0.15362895;0.115253516;0.055161696;0.013740727;-0.0041031335;-0.0011132532;0.00011132532;-0.0018368679;0.01854362;0.035083376;0.0395841;0.04930121;0.05017591;0.041619763;0.036912292;0.018941205;-0.0018845785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;-0.000554993;0.0006024283;0.0067690164;0.014648019;0.026981197;0.0488954;0.08438219;0.12204131;0.1614013;0.1831373;0.20898366;0.22538273;0.22895324;0.20966923;0.1828868;0.16262358;0.17247023;0.19731641;0.23162659;0.24155772;0.23273788;0.21317424;0.21615136;0.24045178;0.302222;0.36731997;0.4441258;0.48878103;0.50676984;0.468293;0.40480468;0.30800688;0.21490449;0.13032101;0.072104365;0.033920303;0.014143852;0.0030954923;-0.0002683483;-0.0004323389;0;0;0;0;-0.00063698826;0.002561506;0.005123012;0.01152;0.016643012;0.030710967;0.036470965;0.04988838;0.039655905;0.034532893;0.020464942;0.0140679525;0.0070339763;0.009510777;0.019143531;0.04249525;0.07835092;0.12924357;0.18911234;0.24696511;0.28432447;0.28194728;0.26861256;0.23756409;0.24485748;0.271912;0.33169904;0.37959218;0.4161957;0.41537005;0.4006071;0.35141858;0.28364846;0.20247392;0.13344987;0.08212243;0.052867316;0.035876267;0.034996413;0.035669174;0.04483991;0.037473887;0.034654874;0.025831906;0.026767064;0.024097132;0.027261745;0.021755863;0.022633413;0.023788802;0.02862381;0.038510684;0.049956143;0.062441792;0.06599604;0.061398216;0.046479814;0.032669365;0.019733083;0.011347201;0.0048790593;0.0014806588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0013200002;0.011641448;0.040331572;0.078881934;0.11471278;0.1424964;0.13346316;0.10205351;0.057030372;0.01836868;-0.0020197595;-0.0016698797;0.016698798;0.033397596;0.041746993;0.033397596;0.016698798;-0.0016698797;0;0;0;0;0;0;0;-0.0012881929;0.0119118085;0.03393832;0.06620675;0.08723134;0.08381205;0.055646755;0.02765639;0.005152771;-0.0006679518;-0.0013146991;0.01300916;0.027672296;0.035459768;0.02968675;0.034297474;0.054170366;0.105944596;0.14883904;0.15317303;0.11631639;0.072174594;0.033556636;0.01595133;0.010709497;0.0044371095;-0.0004612049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011132532;-0.0022106029;0.0074174465;0.030097596;0.07405042;0.11437881;0.12973376;0.1051229;0.062465172;0.019860968;0.022914989;0.03804675;0.048453014;0.038985062;0.018506508;-0.0026453016;0.0065204836;0.02620916;0.06428242;0.105759054;0.11717785;0.10792194;0.07856387;0.046883862;0.024443857;0.013040966;-0.0013040965;0;0.000047710855;-0.0013040965;0.0073156636;0.015346989;0.019720484;0.016062653;0.008317592;-0.0008269881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0015095713;0.014458933;0.036516927;0.05096696;0.0462668;0.027508486;0.003978766;-0.0015941783;-0.00068576395;-0.00039464826;-0.0021118412;0.008783565;0.03519271;0.054838847;0.05587083;0.043320574;0.029398788;0.03557957;0.06423471;0.09861419;0.13371284;0.16026393;0.15568292;0.12249126;0.074176066;0.02963146;0.04006599;0.07585708;0.10557092;0.10886503;0.08131424;0.037578978;0.04402917;0.05714329;0.08147456;0.116112314;0.15702659;0.16215941;0.14986986;0.096704595;0.043687772;0.009759521;0.0026732925;0.023234338;0.10216548;0.2091803;0.29075387;0.31734616;0.2690132;0.19593367;0.15193234;0.17926343;0.21768735;0.25685942;0.23735817;0.16942452;0.088322535;0.041598562;0.0049651093;-0.0007755664;-0.0018257353;0.014316438;0.07280676;0.15260474;0.22766025;0.23442885;0.18636602;0.11668378;0.06764868;0.034637015;0.022903327;0.0057146996;0.013633642;0.02558256;0.03139374;0.023628801;0.020250076;0.01657263;0.02090133;0.0148174;0.019526463;0.030375116;0.057221215;0.08398382;0.10312064;0.09743192;0.078517735;0.09488258;0.16092075;0.26584488;0.36010396;0.39444786;0.365245;0.30171385;0.21915503;0.17588286;0.17431317;0.17146327;0.14572263;0.08491895;0.019726846;-0.002360097;0;0;0;0;0;0;-0.0011421976;0.008589859;0.047424585;0.11968807;0.19760245;0.2198675;0.174852;0.09286313;0.025404437;-0.002914497;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0012357112;0.011833881;0.029904207;0.04183606;0.038084395;0.022766028;0.0034510856;-0.0012134457;-0.0005521736;-0.0004080073;-0.0019053327;0.0067630117;0.03038346;0.051123366;0.05533647;0.045931157;0.03268901;0.035334658;0.059492256;0.092220046;0.12578833;0.1516956;0.1478252;0.1162997;0.0701535;0.028614316;0.028504848;0.051064927;0.07146307;0.07969557;0.06622966;0.038618755;0.042871386;0.050196588;0.06671503;0.09630532;0.13351469;0.14008808;0.13120803;0.08590976;0.039453693;0.008950555;0.0026228253;0.018595781;0.08306947;0.17164806;0.2415264;0.27072868;0.23866813;0.18267427;0.13777846;0.13366199;0.13799013;0.15208372;0.14120726;0.11955671;0.09737626;0.08743492;0.06406031;0.0405855;0.014945425;0.015062314;0.06466331;0.1434037;0.21892123;0.22815567;0.18274237;0.11371139;0.06415864;0.033367906;0.021990461;0.0060152775;0.011540724;0.021034919;0.025270846;0.018418774;0.017027205;0.016049398;0.020177713;0.014438893;0.018836243;0.029133836;0.054677427;0.07979799;0.09717031;0.09139253;0.06836487;0.07157662;0.109699965;0.17478076;0.22986451;0.2462516;0.22251222;0.1923683;0.15290716;0.13947764;0.14848757;0.14802742;0.12260889;0.07100885;0.016715497;-0.0019927232;0;0;0;0;0;0;-0.0009284532;0.006973418;0.03862098;0.09765234;0.16126585;0.1794564;0.14270347;0.0757502;0.020675339;-0.0023734558;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0018480002;0.017032772;0.050586224;0.083249085;0.09329061;0.079040974;0.04513128;0.022487713;0.009395856;0.0029835184;-0.0014323856;0.009611086;0.035698317;0.054920495;0.056293502;0.038444344;0.012631712;-0.0013730123;0;0;0;0;0;0;0;-0.0010761447;0.009640773;0.031653497;0.05910725;0.08059212;0.08142798;0.058769565;0.03171102;0.009708495;-0.0014166149;-0.0014917593;-0.00013637354;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00048240976;0.003673736;0.020494992;0.040756207;0.059002426;0.073329985;0.089349695;0.113692835;0.14714868;0.16550735;0.14808492;0.1027477;0.050129794;0.012176207;0.002286622;0.0063371933;0.010575347;0.02456727;0.060906645;0.100078695;0.12316478;0.107117236;0.065044045;0.022524452;0.01733257;0.026642818;0.043465413;0.058700394;0.073552646;0.07100885;0.06831234;0.060283102;0.0668749;0.086817265;0.10574792;0.108931825;0.09209944;0.064112246;0.034510847;0.011629785;0.00058631296;0.015066025;0.025356196;0.03473721;0.03180193;0.021222318;0.008019134;0.0038963861;-0.0013247713;0.00007792773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0018257353;0.016821256;0.050040733;0.08235847;0.09235549;0.07820604;0.04459692;0.022109209;0.009184339;0.0028721932;-0.0014175425;0.009592532;0.035438564;0.054456636;0.05575543;0.038036156;0.012449882;-0.0013544583;0;0;0;0;0;0;0;-0.0010613014;0.009514603;0.031156246;0.058068212;0.07929332;0.080277614;0.05811646;0.03151063;0.00973076;-0.0014166149;-0.0014917593;-0.00013637354;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0004786989;0.0036551817;0.020235231;0.04029235;0.058475483;0.0728216;0.08885616;0.11301004;0.14593081;0.16466127;0.14796248;0.103315465;0.050909072;0.012691086;0.0022098075;0.006264832;0.010611529;0.025359908;0.063451536;0.10436934;0.12824492;0.11141624;0.06759154;0.023382956;0.01808194;0.027596062;0.04442493;0.058856696;0.072513975;0.06911577;0.06703743;0.060356136;0.06880907;0.09040908;0.10996716;0.10940495;0.0884925;0.057922564;0.029111572;0.0092734;-0.0018201688;0.003952049;0.0073363385;0.019977327;0.04620001;0.06321052;0.060711265;0.042526275;0.014850798;-0.0015919522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0010909882;0.008906025;0.03908632;0.091899045;0.15602244;0.21230629;0.23363177;0.22347888;0.18979298;0.15218422;0.124342866;0.10776345;0.096538804;0.092843734;0.09010764;0.09127165;0.10107124;0.12366758;0.16457039;0.22072694;0.27614063;0.30597022;0.28272364;0.219643;0.13596904;0.0640347;0.039826635;0.050307907;0.07002362;0.09343535;0.09359397;0.06759673;0.040021457;0.010584255;-0.008533086;-0.0020094225;0.035704814;0.06483586;0.08641071;0.076753244;0.07703711;0.09584553;0.15925643;0.23358725;0.32138392;0.38119456;0.405768;0.3739863;0.30893;0.24674536;0.20345892;0.17939518;0.16254814;0.15355845;0.15293352;0.15861483;0.1593659;0.14641877;0.11439048;0.073975675;0.03511201;0.045977358;0.074799486;0.09117544;0.117247835;0.116279304;0.10083848;0.08919107;0.058529288;0.01448862;0.016842594;0.03623639;0.08384837;0.12451087;0.13331579;0.10609266;0.07317502;0.051995527;0.048150577;0.0505083;0.071307205;0.10135614;0.13848737;0.16729143;0.18576947;0.18387602;0.16584133;0.14420526;0.12575309;0.120654374;0.12605366;0.13980234;0.15607587;0.19003788;0.20864594;0.19004348;0.14544097;0.09064108;0.04300274;0.01768959;0.011950773;0.00740035;0.009573977;0.006874338;0.002852711;-0.0012412774;0.00024491572;-0.000013915665;-0.0024625158;0.021140678;0.080815494;0.16168;0.22564527;0.22368595;0.15720026;0.076692015;0.020410383;-0.0023690027;0;0;0;0;0;0;0;0;0;0
