;meta[fps=30]
;meta[frames=141]
jaw_open_a;0;-0.009417143;0.0079085715;0.035017144;0.054902855;0.05851429;0.04338286;0.010057144;-0.001554286;-0.0033828574;-0.008899047;-0.0012647609;0.032365713;0.050849523;0.051718093;0.03744;0.007466666;-0.009264762;-0.010209524;0.012937144;0.034194287;0.04185905;0.039817147;0.019108575;0.00976762;0.02482286;0.029028574;0.021897145;0.01033143;-0.007314286;0;0;-0.0013714286;-0.001417143;0.0010742857;0.027600002;0.041028574;0.041360002;0.028594287;0.008902857;-0.008251429;0.0007314286;-0.003017143;-0.0112914285;0.013874285;0.036582857;0.080205716;0.122548565;0.12368001;0.08890286;0.050034285;0.022102859;0.049600005;0.08834287;0.11215238;0.13220114;0.110802285;0.095919244;0.096667424;0.088691816;0.09213868;0.11637943;0.11664154;0.102180585;0.08938058;0.05969067;0.02784457;0.017744;0.022441143;0.04803886;0.08089143;0.10128381;0.091680005;0.0648;0.03247238;0.010742857;-0.0052114287;-0.0033676191;0.0004571429;0;0;0;0;0;0;0;0;-0.012251429;0.008137144;0.052114293;0.07360001;0.06829715;0.04722286;0.023977144;0.032674287;0.05174857;0.07298286;0.063725725;0.04331429;0.029851431;0.010457142;-0.009531429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.013416229;0.002423772;0.051472466;0.11773898;0.15614721;0.14280137;0.06956436;0.021632005;0.028688459;0.065126404;0.077458285;0.082459435;0.07492572;0.06640001;0.081510864;0.095014855;0.08653714;0.08283428;0.073011436;0.047737144;0.031645715;0.021005716;0.013120001;0.0061942856;0.00051999977;-0.00184;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0057051433;0.0009325721;0.019940574;0.04808229;0.07195886;0.087357715;0.08678857;0.11551315;0.11590858;0.09740725;0.08275963;0.06822857;0.046963815;0.03382705;0.030676575;0.054774098;0.13537106;0.16272077;0.15954325;0.08716419;0.02914095;0.024163809;0.09040762;0.11359695;0.1515124;0.1349882;0.08350476;0.048612572;0.05318401;0.06077258;0.091940574;0.102203436;0.077778295;0.04186057;0.014765715;-0.0038171425;-0.0034285716;0;0;0;0;0;0;0;0;0;0;0;0;-0.003977143;-0.0020799998;0.012434287;0.043062862;0.08022858;0.12722287;0.12521145;0.09209144;0.046171434;0.0072685736;-0.013074287;0;0;0;0;0;0;0;0;-0.01152;0.008365716;0.038057145;0.07113143;0.11149715;0.11081143;0.06907429;0.038125716;0.0062399996;-0.010742857;0;0;0;0;0;0;0;-0.0067047616;0.00012190427;0.026971431;0.055009525;0.082910486;0.10262858;0.11529144;0.12556192;0.12096001;0.08734477;0.036288;0.009688381;0.028140193;0.06426515;0.097796574;0.11524877;0.104114294;0.08173258;0.076464765;0.04885486;0.04166705;0.048693333;0.055529147;0.06918629;0.12415544;0.15334325;0.16618516;0.14182325;0.08681905;0.035291426;0.014049524;-0.010300954;0.014605715;0.063955806;0.11228953;0.1444206;0.12641829;0.059136003;0.021773718;0.0007542861;-0.0071405726;-0.0061257146;-0.00059428526;0.026102861;0.051964086;0.081991844;0.09711021;0.080313474;0.05133062;0.027082449;0.0019395916;-0.004264491;-0.002155102;0.00023510201;0.00025469396;-0.00006530614;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.001015287;0.008923838;0.03144336;0.060627136;0.08142309;0.09265353;0.09121932;0.08826341;0.07473857;0.05226104;0.02469967;0.006790685;-0.000782458;0;0;0;0;-0.0007347471;0.007395182;0.013836146;0.020162605;0.0307735;0.047398344;0.058212012;0.059638564;0.04149651;0.01758622;0.0030296391;-0.0010567954;0.006526844;0.012605208;0.015362894;0.01183229;0.005486748;-0.0012213978;-0.000057253023;0.000009542171;0;0;0;0;0;0;-0.00015267474;0.00087787973;0.008296917;0.029246755;0.044180248;0.045635432;0.031241067;0.011803665;-0.0012452533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012595665;0.011460146;0.035964437;0.060020253;0.065220736;0.049145356;0.027697738;0.029873354;0.047542274;0.057412054;0.047981214;0.02470786;0.008667471;0.0048633255;0.0069339764;0.0055185542;0.0022735808;0.004369678;0.008610218;0.00996966;0.010101341;0.015952602;0.030613193;0.055102214;0.07897577;0.09041015;0.08095196;0.055900898;0.027219996;0.0059256875;-0.000729976;0;0;0;0;0;0;0;0;0;0;-0.00038168684;0.0029389884;0.0149812065;0.04141302;0.05820724;0.057157602;0.037023623;0.013435377;-0.0014313257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0009160483;0.009160482;0.018320965;0.022028098;0.02563504;0.03946522;0.06102456;0.09339757;0.1110172;0.098818704;0.06866426;0.032318138;0.035415765;0.06936084;0.112091884;0.12773387;0.11265009;0.08068764;0.06955241;0.07620377;0.10280925;0.1292487;0.12579921;0.09416118;0.045957;0.009375183;0.0008845591;0.014985978;0.047061987;0.079295434;0.10886662;0.13179645;0.15237463;0.15909898;0.15011741;0.11163623;0.07422855;0.0772558;0.104876086;0.15325202;0.19863221;0.22045991;0.21655239;0.19878964;0.18214333;0.19143979;0.21718934;0.21507576;0.18818016;0.14227566;0.12554252;0.14243884;0.18448356;0.2202352;0.2433101;0.24130525;0.21415685;0.17272724;0.13403697;0.10853884;0.10332202;0.11604686;0.14316334;0.17664382;0.19170387;0.17237884;0.12345183;0.068052374;0.027166557;0.00923205;0.0015315182;-0.00021469884;0;0;0;0;0;0;0;-0.0013096628;0.011035519;0.046145935;0.08054783;0.09088916;0.06948131;0.04383434;0.045644972;0.07195273;0.10036455;0.11969077;0.124162234;0.13015044;0.11826804;0.08400688;0.044089597;0.015041322;-0.0029704773;0.0077148443;0.014266022;0.03838386;0.06393445;0.082749225;0.09002321;0.10189606;0.10531979;0.1173143;0.13078211;0.14367646;0.1470687;0.12781736;0.08313167;0.06169986;0.085065395;0.14566761;0.18285756;0.16478278;0.09782853;0.05665301;0.070989735;0.11287261;0.14507915;0.1602655;0.16382952;0.16499247;0.17712939;0.17326981;0.1640621;0.16029772;0.15591069;0.14036293;0.120671466;0.089847885;0.053807102;0.02302645;0.0052243383;-0.00064051815;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.001692145;0.015197498;0.05002006;0.087037325;0.10090475;0.09518792;0.06440487;0.038233887;0.018984152;0.006716099;-0.0024316628;-0.00006414461;0.00001749398;0;0;0;0;-0.0022742175;0.022948919;0.04341688;0.05280001;0.039433017;0.015625305;0.018082414;0.04612844;0.057610855;0.046279524;0.022575185;-0.0022662655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015850605;0.010793254;0.08227471;0.1408053;0.15739542;0.1190929;0.0714523;0.034502894;0.045186147;0.033906512;0.014408676;-0.0014830122;0;0;0;0;0;-0.00061228924;0.004071325;0.029350122;0.090451814;0.13176146;0.13243738;0.0881299;0.032061696;-0.003411326;0;0;0;0;0;0;0;-0.0005619278;0.0040607234;0.0268241;0.04521928;0.050202414;0.036286753;0.01807181;0.02839326;0.052349404;0.05977109;0.044795185;0.019375905;-0.0019879523;0;-0.0008375904;0.005539759;0.040669788;0.11770637;0.21962364;0.27211618;0.24238968;0.14969544;0.055735815;0.0031367242;-0.0024968677;0.018845784;0.037532534;0.04643856;0.0369441;0.017812049;-0.0017918074;0.00012245784;-0.0016925425;0.0009971565;0.016833978;0.05182922;0.07568399;0.073654145;0.041798543;0.047532465;0.08876869;0.13334918;0.12773785;0.07975664;0.016786266;-0.003689639;-0.0019402413;0.0001749398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.001152904;0.002305808;0.0045917383;0.0068975464;0.011449529;0.013745397;0.01711466;0.013695704;0.011389895;0.006837913;0.004551983;0.0022759915;0.0011330263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000013552943;-0.00052404706;-0.00029816464;-0.00056922337;-0.00011745846;-0.00063246995;0.0013327067;0.0013824009;0.005150119;0.003948425;0.0044634365;0.0024847065;0.0019922827;0.0010029179;0.0007499295;0;0;0;0;0;-0.00008131765;-0.0001626353;-0.0003252706;-0.00048790593;-0.0008131765;-0.0015043768;0.001314635;0.0040929876;0.010381552;0.015775621;0.029247245;0.035007242;0.047448847;0.037812702;0.0327439;0.019434916;0.013308988;0.006654494;0.0035915293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021684708;-0.00051049417;0.0011881414;0.002809977;0.006207248;0.009884614;0.017916992;0.022755394;0.030046875;0.024440473;0.02076311;0.012513884;0.008466072;0.0043414594;0.0022091297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005566266;0.005566266;0.010613014;0.017631812;0.034858074;0.062122177;0.08155904;0.08244701;0.05748892;0.024364341;0.0041906023;-0.00056457834;0;0;0;0;0;0;0;0;0;0;0;0.00011132532;-0.0013093979;-0.0015479523;0.012950845;0.03647759;0.07424338;0.10736001;0.11140616;0.08423881;0.045818318;0.025513377;0.045452535;0.082134224;0.09215748;0.0857205;0.05812772;0.036355667;0.02159711;0.011291567;-0.0011291567;0;0;0;0;0;0;0;0;0;0.00006361446;-0.0015267472;0.006011568;0.032443378;0.053436153;0.057730123;0.041413017;0.015331087;-0.0016221688;0;0;0;0;0;0;0;-0.0012166267;0.010607713;0.038089164;0.07987591;0.099874705;0.089060254;0.05094724;0.016730607;-0.001828916;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00094228936;0.007530363;0.03676121;0.071506634;0.08635664;0.072520494;0.03818061;0.008206267;-0.0010098798;0;0;0;0;0;0;0;0;0;0;-0.00056457834;0.004055422;0.025732052;0.058887113;0.095982306;0.11704068;0.10823207;0.07438122;0.037769105;0.009170425;-0.0015267471;-0.0013418677;0.00042343378;0.0006083133;0.0001590362;-0.00001789157;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.00018980968;0.0015735835;0.0060034967;0.019687885;0.049208578;0.09792593;0.14541072;0.17256278;0.1913555;0.21809651;0.2478751;0.24521646;0.18856372;0.09483247;0.054323044;0.080728486;0.12421865;0.12921456;0.105301686;0.09139846;0.12347277;0.18692802;0.22695595;0.23612139;0.23989958;0.224705;0.19425341;0.19672558;0.2305332;0.27132612;0.32098985;0.3227878;0.27692172;0.207477;0.12543024;0.046211142;0.007653617;-0.0033341933;-0.0040355427;0.014299737;0.029762823;0.03806769;0.04630576;0.07664192;0.13247156;0.19727404;0.22346334;0.19725733;0.15313354;0.102299064;0.09356447;0.13627443;0.21604457;0.27740484;0.29308245;0.24966039;0.2093851;0.21232632;0.25106975;0.29337758;0.32151362;0.33366328;0.34211302;0.34344697;0.3241147;0.25773787;0.1688087;0.087974824;0.0573548;0.051813584;0.053828575;0.036381114;0.014795134;-0.0015390725;0;0;0;0;0;0;0;-0.0015028917;0.013351615;0.046830848;0.071118325;0.07199038;0.048574943;0.014754316;0.0007755667;0.033065476;0.10729905;0.19023457;0.23183756;0.20110549;0.11991407;0.04256523;0.006701784;-0.00226547;0.0064780205;0.0229961;0.044400256;0.06603558;0.079999864;0.0823325;0.08626413;0.10485361;0.13682254;0.18304406;0.22621082;0.24029574;0.20961444;0.14667112;0.07421168;0.022543745;0.0006197088;-0.004467485;0.026200414;0.09138139;0.17075856;0.22541484;0.24537103;0.23097222;0.2145239;0.20504454;0.19750227;0.18708889;0.16878477;0.15492645;0.1630081;0.21408695;0.2837209;0.33105093;0.3158661;0.23985876;0.14146388;0.05964533;0.01347593;-0.0016559643;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0.000073474715;-0.0008286315;-0.0017593113;0.010471073;0.04141487;0.09297705;0.14254855;0.16625397;0.17427756;0.18813518;0.20545681;0.20034847;0.15391096;0.077102065;0.043843623;0.06531086;0.100958526;0.105451055;0.08610922;0.07568433;0.10255252;0.15444218;0.18633056;0.19486089;0.20695005;0.20554812;0.18415676;0.16806656;0.1635766;0.16637364;0.1898069;0.18812867;0.16063966;0.11934074;0.072528444;0.027085451;0.0048760497;-0.0019092292;-0.002955687;0.011767087;0.024474869;0.03127685;0.041268297;0.07619661;0.137715;0.20468828;0.2320799;0.20713744;0.16625881;0.117155425;0.106270045;0.13662845;0.19711818;0.24224502;0.25619665;0.21786773;0.1833654;0.18233159;0.21153295;0.24784987;0.2781166;0.29410312;0.30393928;0.3044408;0.28493437;0.22372828;0.14485373;0.07529321;0.052022323;0.049893223;0.052267235;0.034766898;0.01424964;-0.0014806268;0;0;0;0;0;0;0;-0.0017663618;0.015856437;0.053399045;0.08030266;0.08050676;0.053807236;0.015882412;0.00021337348;0.02704092;0.08772435;0.15548362;0.18938996;0.16422711;0.09788835;0.034727935;0.0054883384;-0.0019225884;0.006331071;0.02136704;0.04200156;0.06302053;0.07792402;0.082425624;0.087925486;0.10284046;0.1268333;0.16001086;0.19037928;0.19824256;0.17125174;0.11922385;0.060017705;0.017890349;0.0000096462845;-0.00478736;0.027280271;0.09556722;0.17816171;0.23490866;0.24906258;0.22225988;0.19312719;0.17405158;0.16220099;0.15323818;0.13804118;0.12676169;0.13328424;0.17480302;0.23159562;0.27026725;0.25785723;0.1958268;0.115502805;0.048693694;0.010976677;-0.0013498196;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0.0000667952;-0.0006679519;-0.0013359038;-0.0016698798;-0.0013359038;-0.0006679519;0.0000667952;0;0;0;0;-0.0005399278;0.0054104105;0.01068723;0.013308942;0.0100749405;0.0047424585;0.009535014;0.019715715;0.023879282;0.018736051;0.008683375;-0.0008794701;0;0;0;0;0;0;0;0;0;0;0;0.00010019278;-0.0012802412;-0.000734747;0.017199762;0.043255452;0.08110607;0.11143108;0.11197657;0.082620084;0.04513685;0.025142824;0.044513427;0.079610586;0.097648814;0.10197584;0.08103741;0.06077713;0.052156832;0.05504666;0.069919534;0.09405041;0.0944317;0.07218333;0.040987197;0.013086291;-0.0007959762;-0.00089616864;0.008711206;0.030653426;0.057148844;0.07890738;0.07992601;0.059252903;0.030803716;0.010164001;-0.00060115656;-0.00096853037;0.00007792773;0;0;0;0;0;0;0;0;-0.0014472291;0.01411605;0.03250699;0.043305546;0.037850607;0.021597112;0.002115181;-0.00035624104;0;0;-0.00059002417;0.0059076627;0.011726266;0.014602169;0.01161494;0.0057518077;-0.000664241;0.000007421682;-0.000053436164;0.00016921453;0.003914199;0.0155721875;0.037583426;0.050519433;0.047883246;0.030227048;0.010460126;-0.0011266123;0;0;-0.001028646;0.008731246;0.03483926;0.06970301;0.08492453;0.0730461;0.038514107;0.020620791;0.033703744;0.05713438;0.05962584;0.05636401;0.057532925;0.07649004;0.09974431;0.106896155;0.09149668;0.06964193;0.044488773;0.021431712;0.0047520003;-0.001876627;-0.0022583138;-0.00086038583;-0.00004293975;0.000011132533;0;0;0;0;0;0;0;0;0;0
