;meta[fps=30]
;meta[frames=23]
jaw_open_a;0;0;-0.016365716;0.014034287;0.06486858;0.088822864;0.08589715;0.056091435;-0.0005942867;-0.010514286;0;0.0020114286;-0.0035961908;-0.01970286;0.0057447646;0.042940956;0.100297146;0.12400762;0.100643806;0.041142862;0.008361906;-0.014125715;-0.0025942859;-0.00038857147;0.0004571429;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.010971429;0.008045714;0.04553143;0.06363429;0.062354285;0.04169143;0.0016457133;-0.008411429;0;0;0;0;-0.0032304768;-0.0046262853;0.01784686;0.04479695;0.06459429;0.070080005;0.050392378;0.020068571;0.007195429;-0.00038399972;-0.0024137143;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054072303;0.00439576;0.020929158;0.03361579;0.036168005;0.040770516;0.037866518;0.03287278;0.02631731;0.012368562;-0.0012500245;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;0.000014313256;-0.00029580723;-0.0007395183;0.021384;0.052458078;0.092420675;0.1059145;0.088448755;0.045850128;0.01601057;-0.003864579;-0.0023688436;-0.0008051206;0.00008587953;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0.00025445785;-0.0033397595;-0.0007951812;0.043223485;0.11476177;0.18335631;0.20630491;0.16446142;0.11182628;0.07474128;0.05170711;0.030730879;0.028125547;0.025072051;0.03724362;0.02990675;0.014034941;-0.0026797594;-0.0018527712;-0.000023855435;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0022106026;0.020786028;0.057412054;0.08166507;0.07721206;0.04850603;0.010989399;-0.0013200002;0;0;0;0;-0.0014949399;0.013120484;0.04760271;0.07985523;0.08682739;0.065045804;0.02703615;0.00276723;-0.0012850126;-0.000044530185;0.000009542176;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0013025062;0.011126966;0.044201717;0.07737822;0.10339629;0.111096434;0.095957756;0.06959614;0.04348144;0.020046793;0.00940877;0.019294979;0.03597047;0.061090507;0.07812514;0.0780487;0.053623553;0.026168868;0.0035802212;-0.0017656198;-0.0003183903;0.000035624096;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0010798556;0.008986736;0.038924895;0.06981434;0.09490494;0.10309905;0.08998047;0.06483531;0.040645987;0.01823954;0.0077867606;0.0233159;0.04530525;0.072476484;0.08633575;0.08012008;0.050938755;0.025096439;0.003473349;-0.0016253497;-0.00024936858;0.000028944574;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0020817835;0.019493064;0.054883383;0.07854001;0.07475495;0.04731326;0.01116593;-0.0013247713;0;0.00008906026;-0.0013210605;0.0013804337;0.017066171;0.03816603;0.062387455;0.06991379;0.056574043;0.039828483;0.027749693;0.017960487;0.013864458;0.006855414;-0.00068799057;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;-0.0021597112;0.02021668;0.056998562;0.081601456;0.07770508;0.04920579;0.011644629;-0.0013804339;0;0.00008906026;-0.001306217;0.0012468438;0.016635716;0.037371907;0.061199978;0.06865211;0.055582505;0.039294124;0.027630946;0.018094076;0.013953517;0.0068999436;-0.0006924436;0;0;0;0;0;0;0;0;0;0
