;meta[fps=30]
;meta[frames=60]
jaw_open_a;0;-0.010331429;0.0032457127;0.03776;0.08009144;0.114194304;0.12722285;0.11549716;0.10928;0.10731428;0.108411424;0.095227435;0.06654628;0.044653714;0.03904457;0.05794743;0.09649372;0.110797726;0.092736006;0.05547429;0.01926857;-0.016306287;0.014450287;0.053046864;0.07493943;0.07221944;0.036521148;0.0051017147;0.03704229;0.057874292;0.05835429;0.036937147;-0.0022628563;-0.0069714296;0.03765715;0.085211426;0.123040006;0.13140571;0.09719771;0.066672005;0.063069716;0.056208003;0.044429712;0.026420573;0.0026377141;0.013397331;0.05520153;0.09328457;0.11976535;0.120266676;0.09381715;0.073182486;0.07209372;0.08374857;0.10125333;0.10176;0.07858285;0.051321905;0.023040002;0.0047542863;-0.0017066658;-0.0019504767;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.005302857;0.0033828563;0.017554285;0.032045715;0.04854857;0.070262864;0.081760004;0.10486856;0.12047999;0.12726858;0.11046858;0.079405725;0.039040003;0.009280001;-0.011596192;0.006262858;0.01641143;0.01639924;0.018349716;0.014016004;0.007082667;0.04162743;0.05234286;0.045156572;0.031826288;0.006384763;-0.013248001;0.018834284;0.031801905;0.03456;0.027108572;0.00944762;-0.014857143;0.00052571436;0.025737144;0.059337147;0.09197714;0.11069714;0.121565714;0.105142854;0.0748;0.035158858;0.012308572;-0.0038811427;0.006866289;0.02911086;0.03457829;0.03641143;0.03247543;0.021702858;0.016502861;0.05146286;0.068754286;0.090160005;0.10464762;0.12132572;0.10569143;0.079710476;0.03698286;0.0011885734;-0.009386668;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0014981208;0.013845689;0.040420637;0.06855095;0.081919536;0.07366555;0.046165023;0.023368774;0.017519426;0.018883955;0.021756148;0.017557595;0.008778797;-0.00087787973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047710855;-0.0005916146;-0.00045802418;0.0063264593;0.02748145;0.043226033;0.045659285;0.0315655;0.011233042;0.0058779772;0.014275088;0.017843861;0.013175353;0.017672101;0.025937526;0.036472555;0.03289663;0.019346748;0.0027171324;-0.0016698798;0.0060354224;0.024990944;0.056771144;0.088570416;0.11161477;0.122135;0.11920078;0.09783587;0.06557379;0.030577881;0.006412339;-0.00080154237;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.002018169;0.01812058;0.059586078;0.10490184;0.1255988;0.11496048;0.081907615;0.06859628;0.08279145;0.111443;0.12858742;0.13178715;0.121445104;0.12699436;0.14654626;0.17758456;0.17305872;0.1345174;0.07172086;0.02420371;-0.0022113977;-0.0007156627;0.000057253023;0;-0.0012452533;0.01094964;0.038216393;0.07640415;0.11565587;0.13249303;0.112807535;0.07445279;0.032059304;0.01873128;0.047124006;0.087847605;0.10205351;0.08172225;0.058984928;0.044414032;0.04191279;0.03361611;0.024837792;0.024480674;0.054833606;0.10533554;0.16356473;0.21272503;0.23495638;0.22037116;0.18707137;0.16200648;0.1448764;0.13471398;0.1239671;0.10673393;0.08365382;0.05388941;0.02492892;0.0060735918;-0.00072520494;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0018607232;0.01766892;0.046406753;0.067288205;0.063598566;0.039600007;0.007681448;-0.0037214465;0.0095103625;0.023298798;0.030118272;0.02334651;0.010095616;0.011880004;0.027004344;0.033970132;0.027494175;0.013355858;-0.0014790364;-0.0024777832;-0.0011832307;0.024237107;0.04713831;0.05547658;0.048032098;0.026594026;0.027339907;0.044355188;0.05030314;0.037651815;0.02170844;0.0017653016;0.001749398;-0.0001749398;0;0;0;-0.0014694942;0.014694942;0.029389884;0.036737356;0.027103739;0.036824826;0.051592924;0.07162591;0.06273977;0.033246513;0.023103978;0.039254103;0.05115398;0.040501215;0.027790247;0.016131569;0.027473498;0.041536268;0.07279881;0.0894976;0.08868122;0.06022965;0.022095427;-0.0023457839;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0.00071830594;0.0028271438;0.0070610833;0.013281884;0.023896549;0.038322303;0.056580823;0.07280642;0.08617231;0.0929244;0.09695233;0.09232263;0.08045568;0.06155204;0.041762035;0.025761431;0.014425752;0.0069933175;0.0024801886;0.000474353;-0.00008131765;0.0024395299;0.0048790597;0.0097581195;0.014637179;0.024395298;0.029274357;0.036592945;0.029274357;0.024395298;0.014637179;0.009121131;0.005208848;0.00954579;0.019954452;0.044623066;0.08569526;0.14817885;0.2195848;0.29725215;0.345198;0.37147033;0.34866303;0.296814;0.21537435;0.14384642;0.08186882;0.044415254;0.018883768;0.005714825;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0013200002;0.011641448;0.040331572;0.078881934;0.11471278;0.1403216;0.15330292;0.16308762;0.16400208;0.15092532;0.11644231;0.07209507;0.03224458;0.007200362;-0.0018289159;0.00007951808;0;0;0;0;-0.0019243375;0.018403664;0.046883862;0.06490266;0.059479527;0.035162903;0.013828195;0.030569933;0.049698804;0.05237856;0.03530603;0.013200003;0.011339279;0.050104342;0.09937374;0.13674724;0.13219881;0.09267833;0.041786756;0.009868193;-0.0018527715;-0.00079518085;-0.00063614466;-0.00031807233;0.00003180723;0;-0.00097012066;0.009764821;0.018766267;0.022980725;0.016582172;0.018973015;0.03896386;0.08050941;0.11073689;0.11569881;0.088599056;0.05215856;0.02212193;0.0050096395;-0.0006149399;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0015095713;0.014458933;0.036516927;0.05096696;0.0462668;0.027508486;0.003978766;-0.0028131902;0.011457602;0.02174406;0.054808795;0.10272433;0.16023497;0.21389489;0.22222205;0.17973475;0.11785788;0.05988078;0.019773046;0.010959977;0.00040077127;0.015031701;0.027352631;0.028076246;0.025301462;0.017132968;0.009740966;0.03701567;0.09166526;0.124305844;0.13970771;0.114428505;0.06509748;0.028749762;0.014853582;0.0043583857;0.009707566;0.022015136;0.03601374;0.042069837;0.035880152;0.023576478;0.018511176;0.047475796;0.10723783;0.16382745;0.20779985;0.23574586;0.25527787;0.25010127;0.20921925;0.1454198;0.09081178;0.06805316;0.08034162;0.100378335;0.0996844;0.078580834;0.04294931;0.011711425;-0.0013433257;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0012357112;0.011833881;0.029904207;0.04183606;0.038084395;0.022766028;0.0034510856;-0.0023600964;0.010867577;0.020699829;0.049337152;0.08826093;0.13588591;0.18661462;0.2000182;0.16679204;0.11137875;0.05568715;0.018337507;0.018569062;0.034711234;0.09590676;0.13600615;0.13153087;0.0917098;0.03966521;0.0059225066;0.0296014;0.07433191;0.10173185;0.116012104;0.09607375;0.054457568;0.023617668;0.012663255;-0.0018006869;-0.0020205546;-0.0010431183;0.008238074;0.016409352;0.02051169;0.015028919;0.019677864;0.04787545;0.101409204;0.14742737;0.17864005;0.19497888;0.20814236;0.20403183;0.17132707;0.12366128;0.086410716;0.07714288;0.095177576;0.11491;0.10973893;0.08395043;0.044608057;0.011967474;-0.0013804341;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0018480002;0.017032772;0.050586224;0.083249085;0.09329061;0.07883502;0.046366997;0.033620246;0.042392682;0.06092834;0.06637773;0.053302564;0.028135246;0.023083305;0.04439097;0.07700928;0.08491339;0.06569308;0.0311299;0.007614653;-0.0037371912;0.018337509;0.046589654;0.06674511;0.063054666;0.03970418;0.016240139;0.025718376;0.03845733;0.0402942;0.027775666;0.009445954;-0.0017645063;0.0063010133;0.02593323;0.04742459;0.055106033;0.04362227;0.032545958;0.025404438;0.025613176;0.02101822;0.009457086;-0.0011026774;0.009521655;0.035357296;0.06674324;0.09069488;0.08865021;0.06711618;0.048698887;0.050289728;0.065160565;0.08214881;0.08386508;0.069569044;0.04812408;0.02623567;0.00980405;0.0019519042;-0.00025233746;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0018257353;0.016821256;0.050040733;0.08235847;0.09235549;0.078008436;0.04576027;0.03298569;0.04153269;0.059870757;0.0654092;0.052681927;0.027836896;0.022743765;0.043539334;0.07555093;0.08341606;0.06473567;0.030216474;0.0060226987;-0.0010609302;0.026051795;0.058128517;0.0777496;0.06984829;0.041045647;0.0166064;0.02595995;0.03894716;0.041045643;0.02844362;0.009846725;-0.0017867713;0.006156291;0.02538774;0.04645049;0.05399278;0.04253573;0.03407668;0.029234033;0.030522622;0.024936875;0.011427545;-0.0013876706;0.009100844;0.034413256;0.065244064;0.08889512;0.08697662;0.06578955;0.047620337;0.049288172;0.063982375;0.080709934;0.08228797;0.06807357;0.046950527;0.02555287;0.009529447;0.0018925307;-0.00024491572;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0010909882;0.008906025;0.03908632;0.091899045;0.15602244;0.21111177;0.24517728;0.25013128;0.23971123;0.21104498;0.20377769;0.21795605;0.2392715;0.23850894;0.21731815;0.16939817;0.14923382;0.14582948;0.13550407;0.1103234;0.08489891;0.08786908;0.10176247;0.10004362;0.07871144;0.042277645;0.043812454;0.09315887;0.15119463;0.16644989;0.144465;0.082532875;0.048638027;0.06878235;0.14191474;0.20757166;0.23410605;0.20777592;0.16306935;0.14347051;0.1282217;0.10239703;0.07546967;0.07686568;0.12200624;0.18873242;0.23921768;0.25963104;0.2809391;0.29683602;0.28909814;0.25470936;0.20848265;0.15322447;0.11274287;0.08482063;0.057202667;0.03798606;0.021569284;0.0074587977;-0.0008071087;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0009907953;0.008015423;0.036091667;0.08604334;0.14786229;0.20211945;0.2368947;0.24307886;0.2329176;0.20503005;0.20400031;0.23113084;0.26951972;0.27891445;0.25354338;0.19039635;0.15318586;0.13839072;0.12520425;0.10122812;0.080056265;0.091598466;0.111392125;0.11127189;0.08685157;0.045624834;0.042699195;0.09049822;0.14708671;0.16225295;0.14175983;0.08165341;0.047507156;0.06521994;0.13691066;0.20433484;0.23747359;0.21950792;0.18131834;0.16066469;0.13990253;0.1070059;0.07752807;0.08420035;0.14274876;0.22279759;0.28468668;0.31046408;0.33460605;0.34866536;0.3319832;0.2813695;0.2196263;0.15369946;0.11064625;0.08266462;0.054705266;0.03543485;0.019873427;0.0068502193;-0.0007421689;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;-0.000005566267;0.00016698797;-0.0011466508;-0.0017088433;0.009223303;0.039687473;0.062225286;0.06509748;0.043979064;0.017852128;0.0131285945;0.025632657;0.027195107;0.03968191;0.04524818;0.04431138;0.03584453;0.016305821;0.0132928;0.04451454;0.073067255;0.080488205;0.06335524;0.03010459;0.009720925;0.0009900524;0.0007800186;0.005558843;0.013722699;0.018405788;0.017218316;0.010501689;0.0032952295;-0.0017923377;0.003569832;0.025530608;0.043546755;0.048370115;0.034696393;0.012405352;-0.0032878083;-0.0014694943;-0.00073474715;0.000073474715;0;0;0.00018925306;-0.0023934946;-0.0021430128;0.03593581;0.10400013;0.17419632;0.21714562;0.22300687;0.20760503;0.19365595;0.15971842;0.10475713;0.04829849;0.010152869;-0.0012691086;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;-0.000005566267;0.00016698797;-0.0011522169;-0.0016865783;0.009607375;0.041106876;0.06439613;0.06735182;0.04549866;0.018764997;0.013735317;0.026467597;0.027863057;0.04001589;0.045214783;0.04431138;0.03584453;0.01626797;0.013673533;0.045271557;0.073750794;0.08069972;0.06304352;0.02948785;0.009411441;0.0009863417;0.0005543995;0.0056330594;0.014149446;0.019147955;0.017923377;0.010965545;0.0032506997;-0.0018183135;0.0037813496;0.026532535;0.045160968;0.050083406;0.036043428;0.013106701;-0.0030299043;-0.0012245786;-0.0006122893;0.00006122892;0;0;0.00015585546;-0.0020595186;-0.0013414699;0.035468243;0.10164001;0.17064501;0.21494691;0.22450978;0.21352753;0.20134297;0.16670966;0.10933259;0.050419237;0.010598171;-0.0013247713;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.0010019279;0.009729832;0.022120342;0.03784615;0.053494044;0.06929333;0.08329361;0.08643298;0.06704011;0.036955554;0.011813843;-0.002127427;0.0016142168;0.01784823;0.056219287;0.08222488;0.082032844;0.05867401;0.026341423;0.022943221;0.04618145;0.06417534;0.061611142;0.045773257;0.018038414;0.0048908917;-0.0008349399;0.000022265065;0;0;-0.0008939423;0.008226941;0.025003668;0.036598198;0.035089742;0.028379051;0.025256373;0.041421182;0.070114166;0.09427214;0.10413743;0.10652293;0.102495365;0.09541396;0.0896026;0.08318784;0.07227425;0.06255092;0.057276882;0.047368925;0.035275288;0.020634152;0.007013497;-0.0007607232;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;-0.0010909882;0.010909881;0.021474656;0.030169163;0.03346439;0.037585657;0.049428437;0.0616297;0.054760925;0.034132347;0.0124350395;-0.0020405932;0.0018368675;0.018126544;0.056441937;0.08232507;0.08211078;0.05911931;0.027198633;0.02259069;0.04189172;0.058312204;0.056375142;0.04347254;0.018524533;0.006208242;-0.0010798556;0.0000333976;0;0;-0.0009490483;0.008967254;0.024213256;0.034190785;0.03064786;0.032980125;0.04284633;0.06473567;0.081156164;0.07268708;0.05760529;0.05104266;0.052175395;0.05943102;0.0775585;0.08509057;0.08703229;0.0747364;0.059872616;0.044917915;0.034596205;0.020530248;0.007028341;-0.0007607232;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0.00007792773;-0.0012668823;0.0021775234;0.01830411;0.0420075;0.0596481;0.058612783;0.03936686;0.01622678;0.0032863237;-0.00041858322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00012245784;-0.0011883979;-0.0032340004;-0.00063455384;0.01500387;0.03868555;0.058818735;0.059539564;0.042325884;0.019070027;0.0046645305;-0.00055662653;0;0;0;0;0;0;0;0;0;-0.00036180727;0.0028944581;0.013459231;0.03247545;0.056312054;0.07688869;0.07648977;0.057907727;0.03075177;0.008846655;-0.0010019281;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0.00007792773;-0.0012668823;0.0021775234;0.01830411;0.0420075;0.0596481;0.058612783;0.03936686;0.01622678;0.0032863237;-0.00041858322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00012245784;-0.0011883979;-0.0032340004;-0.00063455384;0.01500387;0.03868555;0.058818735;0.059539564;0.042325884;0.019070027;0.0046645305;-0.00055662653;0;0;0;0;0;0;0;0;0;-0.00038963865;0.0031245307;0.014431473;0.034726076;0.060124945;0.08200965;0.081527255;0.061709486;0.032763045;0.009418123;-0.001066868;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003206169;0.0024160773;0.013381938;0.032555975;0.049853068;0.059676733;0.06256229;0.06387243;0.06728566;0.06459858;0.04933779;0.028263908;0.020467956;0.029971957;0.052367434;0.06718642;0.0691044;0.053665165;0.034208678;0.0159068;0.0041851955;0.008253978;0.017633932;0.022042416;0.017633932;0.008816966;-0.0008816966;0;0;0;0;0.000028626511;-0.0002862651;-0.0012118557;0.005181398;0.016469782;0.031784967;0.04765041;0.05852531;0.054100927;0.04104406;0.021495333;0.005718942;-0.0006615906;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.0019370605;0.01759576;0.055067863;0.09739693;0.11888589;0.106347494;0.06495355;0.029137019;0.0153438095;0.024294363;0.054490563;0.08526693;0.1036356;0.10554118;0.087771274;0.069734186;0.051608827;0.035492584;0.020661661;0.016221689;0.020050483;0.050311092;0.06711486;0.06357948;0.041355766;0.013429014;0.005116193;0.032699425;0.066763386;0.082356885;0.07536565;0.047122415;0.024900295;0.032142803;0.044991337;0.043893985;0.03152733;0.01149593;0.0078866035;0.018368678;0.022960845;0.016933534;0.022302914;0.039284635;0.06801341;0.08315684;0.084260546;0.07928844;0.086033486;0.10382709;0.12564972;0.13874634;0.15507935;0.17548528;0.19802867;0.20416428;0.17534214;0.11205371;0.05107924;0.010763569;-0.0013454461;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0.00005248194;-0.0006011568;-0.001956145;0.01662723;0.03709996;0.04872805;0.041100986;0.020530934;0.012862848;0.024055816;0.030878466;0.02515889;0.012421999;-0.0012442991;0;0;0;0;0;0;0;0.000028626511;-0.0002862651;-0.002695663;0.017509881;0.068846755;0.14213538;0.1969981;0.1996222;0.14468315;0.07633735;0.024857352;0.0032834595;-0.0006106988;-0.00020992776;-0.0002624097;-0.0002118362;0.000036260244;-0.0013368578;-0.0022634035;0.01536289;0.031613205;0.042479828;0.03601978;0.019181037;0.004412936;0.031215623;0.05959722;0.09298209;0.12268208;0.15013333;0.14571531;0.12122215;0.06763173;0.020070368;-0.0022503624;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;-0.0020372532;0.018535666;0.057621986;0.1017068;0.12505174;0.11444243;0.073051676;0.03623639;0.017767522;0.011466509;0.025440063;0.040889792;0.05548009;0.066394426;0.066672735;0.048448782;0.029447775;0.008683375;0.010437862;0.04225241;0.08197774;0.10434188;0.112316124;0.11204894;0.120593145;0.12432144;0.10718179;0.07195735;0.0384295;0.018658124;0.010130604;0.0053324825;-0.0005343616;0;0;0;0;0;0;0;0;-0.0012023136;0.011054604;0.033041354;0.055851914;0.066850856;0.057532925;0.04001032;0.039370198;0.0573214;0.079827674;0.09291768;0.09032937;0.079315595;0.0647635;0.048938613;0.030859377;0.013700436;0.0045198086;0.0007347474;-0.00010390365;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;-0.000005566267;0.00014472293;-0.0008961688;-0.0013192049;0.007347471;0.03147723;0.04931155;0.05060849;0.04434644;0.035245594;0.036570366;0.048929706;0.059394285;0.074933074;0.09329061;0.089928605;0.06606045;0.031660363;0.01720199;0.027152246;0.0414826;0.040049285;0.026244946;0.0069105187;-0.000050096216;-0.0011800484;0.0038963866;0.015106846;0.0378469;0.058538564;0.06280603;0.047339235;0.024231812;0.003837013;0.0022005304;0.020316869;0.034677837;0.0384629;0.028220968;0.011032338;-0.0011540725;-0.0014806268;0.013425834;0.04208097;0.07633428;0.10570784;0.123392984;0.12816885;0.12725599;0.12843603;0.126106;0.12193536;0.11300634;0.101879366;0.08775405;0.08121552;0.0674984;0.0456137;0.02271779;0.0058260267;-0.0006827954;0;0;0;0;0;0;0;0;0;0
