;meta[fps=30]
;meta[frames=82]
jaw_open_a;0;-0.0046628574;0.00068571453;0.015131428;0.03495771;0.071952;0.10285257;0.09538514;0.08408686;0.082481526;0.06067201;0.061552458;0.06612268;0.05754834;0.06609966;0.10038324;0.08069166;0.076442055;0.06663086;0.046091888;0.029897148;0.024137145;-0.003419429;-0.0036205717;-0.014659049;0.0052266675;0.06912001;0.101592384;0.10264382;0.07227429;0.010483812;-0.016761906;0;0;-0.012586667;0.009645715;0.05161143;0.07175619;0.070080005;0.04658286;0.0012647609;-0.009234286;0;0.0007314286;-0.005211429;-0.010011428;0.020891428;0.06898286;0.08080762;0.08647619;0.07958857;0.07689143;0.068891436;0.092632376;0.112731434;0.111222856;0.094689526;0.06858667;0.0065066675;-0.01520762;0;0;0;0;-0.009691428;0.007405714;0.035931427;0.06016;0.053729527;0.06386286;0.06409143;0.076632395;0.07515429;0.054537147;0.008746667;-0.0031085713;-0.0032914288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0091200005;0.0049028583;0.03257143;0.07018286;0.07517715;0.07519619;0.05241143;0.028480003;0.021973334;0.041965716;0.060789943;0.096041456;0.121184915;0.112230405;0.106953144;0.08119162;0.051706214;0.036693033;0.039093334;0.052435808;0.08779124;0.11624534;0.117324956;0.12177524;0.13878858;0.11970286;0.08390095;0.051222857;0.008217143;-0.013737144;0;0;0;-0.0053638094;-0.00018285711;0.021613715;0.046485335;0.067730285;0.081024006;0.084153906;0.085298285;0.091637336;0.10192914;0.11138743;0.12711163;0.14769372;0.13708802;0.09282285;0.05345524;0.037531435;0.041980956;0.07137524;0.10073143;0.104769535;0.11171811;0.123344764;0.1115962;0.10761905;0.1130362;0.091001906;0.06275048;0.032350477;0.0007619035;-0.015603809;0.0030719999;0.028800005;0.057984002;0.06958934;0.07996952;0.08811886;0.08896305;0.076495245;0.051483434;0.012007619;-0.0077561913;-0.0021028572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0015076628;0.012805592;0.05071663;0.10458218;0.12986894;0.114172064;0.064142466;0.019198844;-0.0021469882;-0.0008175731;0.007273996;0.024639407;0.04442261;0.06606904;0.08003782;0.073363885;0.058137573;0.04900121;0.050653018;0.061944593;0.06275249;0.04372477;0.018595783;0.0034510856;-0.0006870363;-0.0020992777;0.0062564835;0.041047238;0.09354412;0.13836925;0.15066211;0.13234195;0.10087347;0.07338167;0.061953176;0.072665855;0.09530449;0.13198283;0.16368273;0.1732117;0.16251907;0.1391185;0.10224404;0.06659036;0.037709385;0.016338423;0.0031075669;-0.0004039519;0;0;0;0;-0.0012802412;0.011113446;0.040762562;0.081431285;0.11742276;0.13950492;0.14110166;0.14654452;0.15226044;0.14846823;0.1208659;0.07726534;0.042414945;0.03300064;0.03701169;0.03634613;0.03424685;0.040124822;0.0503922;0.05012502;0.034160968;0.011011665;-0.0012023136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0.000057253023;-0.0006202411;-0.0016507956;0.0066160634;0.045053348;0.09844418;0.14025438;0.14665839;0.13731897;0.11189531;0.11152458;0.11805858;0.124914154;0.12625244;0.13481416;0.112191826;0.09250276;0.068644464;0.04984353;0.04601473;0.06854618;0.074574925;0.080851294;0.061217796;0.07444801;0.11295066;0.162694;0.15898353;0.11421978;0.04219834;0.022292893;0.025095904;0.03316858;0.025302494;0.026379328;0.038046535;0.071973726;0.09080234;0.08570874;0.06559097;0.060083706;0.07322089;0.0841877;0.07375764;0.04872804;0.05811467;0.09791841;0.13299876;0.14404383;0.14592125;0.15466428;0.1604659;0.17302577;0.16005082;0.13621925;0.10155492;0.059504967;0.01117388;-0.0014313253;0;0;0;0;-0.0014742654;0.013354268;0.04195215;0.077635095;0.10274054;0.113217846;0.11427703;0.11623615;0.11767285;0.115155496;0.110496536;0.10879684;0.11350948;0.112035215;0.10337212;0.07994132;0.0496491;0.022380562;0.0054426156;-0.0006512531;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0018978316;0.018676147;0.041121453;0.052057844;0.0426482;0.02144338;-0.0017387947;-0.0017334943;0.00014313255;-0.0028888916;0.025114989;0.09244453;0.17722434;0.22472605;0.2139752;0.14269042;0.08484897;0.04632406;0.02815179;0.013682412;0.023110608;0.03014027;0.041407716;0.031653497;0.013576388;-0.0013942171;0;0;0;0;0;0;0;0;0;-0.0029421693;0.028594704;0.067272305;0.08853545;0.07601929;0.041349407;0.0013518076;-0.0030534945;-0.00015903616;0.00003180723;0;0;0;0;0;0;0;0.0001749398;-0.001956145;-0.0024777837;0.008149014;0.041066322;0.09311569;0.12115375;0.109369166;0.065780535;0.017176965;0.034413304;0.08594844;0.11318074;0.097701214;0.053939767;0.0030110837;-0.0027778316;0.0001749398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0054177884;0.0036592947;0.0033848472;0.0017280004;0.0013620707;0.00056922354;0.00033543532;-0.000060988234;0.00005082353;-0.000119265904;-0.000029816476;-0.000059632952;0.000119265904;0.000059632977;0.0006559625;0.00071559555;0.001699539;0.001311925;0.0013715579;0.0007752284;0.0005963295;0.00029816476;0.00020871533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00063698826;-0.00062343536;-0.0012468707;-0.0012197648;-0.0024666353;-0.0011384474;-0.001748329;0.002114259;0.0014366122;0.0026834824;0.0013552944;0.0013281882;0.0006640941;0.0006505412;0;0;0;0;0;-0.00033882356;-0.001206212;-0.0016805648;0.0010300238;0.003794824;0.009893648;0.018174494;0.033923015;0.045808945;0.057166312;0.04735398;0.03873431;0.023812518;0.015789177;0.008158871;0.003713506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0017533735;0.016571566;0.04476868;0.062262658;0.05629085;0.048863858;0.042295665;0.053149886;0.055384345;0.039222293;0.014146268;0.003498796;-0.00042144587;0;0;0;0;0;0;0;-0.0022265064;0.019943139;0.06774941;0.10210122;0.102578335;0.06870362;0.020992775;-0.002321928;0;0;0;0;0;0;0;0;0;0;0;-0.00044927714;0.0030693978;0.020913256;0.061407834;0.10420845;0.117647;0.09370013;0.04723374;0.024889158;0.03283037;0.06652218;0.09560724;0.10016627;0.07524265;0.044344585;0.011970122;-0.0013730123;0;0;0;0;0;0;0;0;-0.0015903618;0.014869882;0.042144585;0.060433745;0.057650607;0.03657832;0.008746989;-0.001033735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0014249642;0.014405496;0.026985258;0.032061692;0.023712292;0.010019279;-0.0064958325;0.025927665;0.052478753;0.063824475;0.06909127;0.06585505;0.050809428;0.046458833;0.026635509;0.007896489;0.029680258;0.098256275;0.15783298;0.17572147;0.15099055;0.09535386;0.053360082;0.040904637;0.048292927;0.049610276;0.05159929;0.03261053;0.031279076;0.045729104;0.08394766;0.11025105;0.11419752;0.091509975;0.066496834;0.04195072;0.03099798;0.031205598;0.04207318;0.061286807;0.086581595;0.10185264;0.098937035;0.069999695;0.032771952;0.008012083;-0.0037811645;-0.0050281934;-0.0023823618;0.026384104;0.051554758;0.06011011;0.055829655;0.039910126;0.022563783;0.01970458;0.009291953;0.0031189641;0.024833152;0.05573576;0.09347524;0.1217528;0.14437595;0.15430896;0.14780775;0.11330581;0.07049397;0.042061485;0.04485297;0.07079733;0.10240817;0.13308941;0.16553518;0.20889084;0.25240093;0.28620908;0.29570228;0.27256474;0.20941962;0.12990274;0.05878394;0.014411062;-0.0017199763;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0014806268;0.014973255;0.027976051;0.033341933;0.024769884;0.010631568;-0.0059893024;0.021541448;0.04345027;0.05271643;0.058460817;0.05781624;0.04689857;0.04345862;0.025661413;0.008531044;0.028382206;0.09626616;0.15571815;0.17483273;0.14494927;0.08471912;0.038310383;0.028209835;0.036897853;0.0413722;0.04272109;0.026802683;0.027673246;0.043996878;0.080360174;0.105569795;0.1093326;0.088003784;0.060208075;0.03307698;0.022390304;0.025713922;0.039778765;0.062238645;0.08568933;0.09952039;0.09668047;0.0681734;0.031195585;0.008167939;-0.00095517124;-0.00041190372;0.0024157602;0.02527085;0.04436314;0.05000177;0.046367;0.032985695;0.01875275;0.016364822;0.0076628933;0.0029445542;0.023410045;0.052852813;0.08897454;0.11619581;0.1380434;0.14760995;0.1413286;0.10891067;0.07155768;0.04718802;0.049254034;0.06863948;0.09014243;0.111599915;0.13767694;0.1732978;0.2080429;0.23459862;0.24127397;0.22243354;0.17096785;0.105976135;0.04787267;0.01169194;-0.0013971328;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.00081824115;0.0067908447;0.02833786;0.06527059;0.11342657;0.14354286;0.13221273;0.10102864;0.07594984;0.06032604;0.066787995;0.075343825;0.074155286;0.07273124;0.07830864;0.06629846;0.04991014;0.029262194;0.016253496;0.019537592;0.046700973;0.060505312;0.05571832;0.03132324;0.02911157;0.06155176;0.09423316;0.109781615;0.10522321;0.08857358;0.07779229;0.068401985;0.03859556;0.015114269;0.009099359;0.022021074;0.045125347;0.07053943;0.09098609;0.09951018;0.09619965;0.08166742;0.055674355;0.030151073;0.019869622;0.038892616;0.07384737;0.09324423;0.09530098;0.0875017;0.087653846;0.087635286;0.093795285;0.09231465;0.09247793;0.090696745;0.08798225;0.077181846;0.06607511;0.06460951;0.06414232;0.06640277;0.060659315;0.044897504;0.030009408;0.03178338;0.037268378;0.032777887;0.03509716;0.04631504;0.061848637;0.060264107;0.038815424;0.010011856;-0.0011577833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.00081824115;0.0067908447;0.028348992;0.06519433;0.11287274;0.14236838;0.1306848;0.100133404;0.07585151;0.06085287;0.067133844;0.07513969;0.07339679;0.07240487;0.07903058;0.06799884;0.051911216;0.030716434;0.016787859;0.01939287;0.046255667;0.059781697;0.054939043;0.030800004;0.02861061;0.060460787;0.09250763;0.10800041;0.103998624;0.08816168;0.07783681;0.068401985;0.03859556;0.015114269;0.009099359;0.022021074;0.045125347;0.07053943;0.09098609;0.09951018;0.09619965;0.08166742;0.055674355;0.03016777;0.019736031;0.03824693;0.07253931;0.09165228;0.09371645;0.0860118;0.0861658;0.08617322;0.092552155;0.09229982;0.09347245;0.09210315;0.08909552;0.07773847;0.06601944;0.06460951;0.06414232;0.06640277;0.060659315;0.044908635;0.029898083;0.03157186;0.036878735;0.03231774;0.034855954;0.046400394;0.062108397;0.060572106;0.038963865;0.009997013;-0.0011577833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
