;meta[fps=30]
;meta[frames=29]
jaw_open_a;0;-0.008982858;0.010640001;0.03163429;0.03938286;0.035428576;0.020182857;-0.0063542863;-0.00376;0.00029714286;0.00009142858;0;0;0;0;0;0;0;-0.0064609535;-0.00015237999;0.025280003;0.06544763;0.080441914;0.070262864;0.03491048;0.0034590485;-0.008868572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.010770286;0.005897143;0.035776;0.058194287;0.118464015;0.18686631;0.23622172;0.29566172;0.3235086;0.252032;0.16456;0.07120458;-0.0070811426;-0.0104342885;0.025622856;0.041211426;0.042994287;0.025942858;0.0023238105;0.020956194;0.050095245;0.09514668;0.11782096;0.10561524;0.06936382;0.0334781;0.0043580956;-0.0024228576;-0.0026666666;0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.00058016396;0.005095519;0.017591944;0.037630502;0.066896014;0.091207236;0.09362523;0.07371835;0.040738072;0.011259126;-0.00013295426;-0.00083971117;0.000020992706;0.0000034988027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0015995062;0.015501256;0.03700692;0.049105197;0.04247458;0.023330607;0.0010484456;-0.0018535665;-0.0002075422;0.000028626511;0;0;-0.00085879536;0.006977712;0.03140471;0.071206294;0.10622439;0.11759055;0.10972184;0.10011407;0.085630484;0.066797815;0.039639127;0.011937255;-0.0013311327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00009542171;-0.0031727718;0.020277113;0.041985553;0.053555433;0.04341688;0.022280969;-0.0022185547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;-0.000013552943;-0.0005150117;-0.0010300234;-0.0020329412;-0.0030629649;-0.005041694;-0.006058165;-0.007481224;-0.005990401;-0.004960377;-0.0029816474;-0.0019787294;-0.0009893647;-0.00048790587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0015267474;0.014901689;0.034221403;0.045191716;0.03917061;0.021994703;0.00171759;-0.00052481954;0.00009224102;-0.0000063614484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0015362893;0.013592821;0.04809254;0.075534455;0.096099794;0.106872305;0.11174591;0.109602004;0.092660524;0.05136128;0.017149001;-0.0003673725;-0.0027432784;0.010290912;0.05108691;0.12813766;0.21131106;0.25493082;0.2687477;0.2584779;0.218882;0.15956758;0.08864724;0.021396725;-0.0025382172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0014583616;0.013047327;0.044262946;0.068316124;0.086699486;0.09761182;0.104177564;0.10429401;0.0884168;0.048838645;0.016144847;-0.0004947287;-0.002782131;0.010808574;0.052926835;0.13097145;0.2135008;0.25506023;0.26136678;0.24142009;0.19690388;0.13979678;0.07648717;0.01821282;-0.0021708438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031542176;0.0019890126;0.016828679;0.042507716;0.05807471;0.0547535;0.033972777;0.010152869;-0.0011318073;0;0;0;0;0;0;0;0;0;0;0;0;0;0
