;meta[fps=30]
;meta[frames=39]
jaw_open_a;0;0;0;-0.009353144;0.0051794294;0.03432534;0.059713535;0.0850103;0.10101791;0.09839238;0.10446629;0.08939734;0.06492953;0.07083886;0.06540801;0.056256;0.041142862;0.009257143;-0.010925715;0;0;0;0;0;-0.010605714;0.007954285;0.03968;0.06708571;0.05526857;0.060068574;0.07878856;0.13189715;0.14420572;0.11939429;0.07248;0.09331429;0.11174857;0.117120005;0.07076571;0.0113828555;-0.01782857;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.008777143;0.0023771431;0.027702859;0.07168;0.12256;0.14377145;0.118834294;0.08601145;0.059771437;0.06362058;0.093522295;0.12304915;0.14414856;0.15512002;0.16147658;0.16245258;0.13182858;0.11616343;0.12536457;0.15285602;0.1860846;0.20333374;0.17799012;0.14295316;0.113782845;0.09409523;0.08349714;0.06386286;0.0430781;0.01673143;0.0003885712;-0.004891429;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022901209;0.001297735;0.014504098;0.025573015;0.029389884;0.022137836;0.009694845;-0.0009923858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0005916146;0.005415182;0.016841931;0.023702752;0.033178125;0.057567913;0.104014434;0.16333811;0.20380764;0.2059916;0.17803183;0.13477004;0.088706404;0.048969228;0.01797387;0.0031346024;-0.0004258193;0;0;0;0;0;-0.00025048197;0.0012881929;0.01464246;0.054602683;0.095718704;0.14910595;0.20566955;0.2485437;0.23654325;0.19022077;0.13499905;0.13435139;0.14828533;0.14291784;0.088871;0.02862651;-0.0031346027;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0010178314;0.007241447;0.049725313;0.08418314;0.09377832;0.06891568;0.028350847;-0.002936868;0;0;0;0;0;0;0;0;0.00012245784;-0.0016211087;-0.00024491522;0.019648924;0.067192785;0.14287809;0.2104107;0.22345749;0.17455703;0.09725591;0.030974943;0.0025021688;-0.00049831334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0.0013281885;0.0022497887;0.0044724713;0.0062885657;0.01073393;0.011709743;0.014772709;0.009514166;0.007996237;0.0035779774;0.0026021653;0.00086738844;0.0004065883;-0.00046080005;-0.000027105889;0;0.0007860707;0.005132048;0.010264096;0.01895605;0.029220147;0.045031916;0.054509938;0.06283145;0.05057959;0.04031549;0.024503723;0.015811767;0.007905884;0.0035599067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023020485;0.020396389;0.07050869;0.12776569;0.14710845;0.11983375;0.059403982;0.015108436;-0.0017732533;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.001781205;0.01473205;0.0642566;0.12706672;0.16119163;0.17004013;0.13413958;0.08637917;0.061348222;0.07802606;0.11399805;0.15734442;0.15025578;0.09993395;0.04217838;0.009223303;-0.0011438677;0;0;0.000073474715;-0.0010000726;0.000118375894;0.011590822;0.048780903;0.10922313;0.17477071;0.20229478;0.17417921;0.108050495;0.04448189;0.00528053;0.012364532;0.05979283;0.13364606;0.1727769;0.15735833;0.09299004;0.02914497;-0.0032173018;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0018517113;0.015451955;0.06557951;0.12768273;0.16335507;0.17392726;0.1391585;0.0913953;0.062013395;0.06771177;0.0928481;0.12866424;0.12281966;0.08165433;0.034460753;0.0075422907;-0.0009351328;0;0;0.000073474715;-0.0009633353;-0.00020409642;0.01063528;0.044916056;0.10075869;0.1603077;0.18423745;0.15721917;0.09670088;0.03909374;0.0042730365;0.012342266;0.057577457;0.12691087;0.16298027;0.14761738;0.08656657;0.026985256;-0.0029835186;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;-0.00044530124;0.0033026508;0.019229593;0.04484926;0.071463436;0.085906036;0.07612796;0.050011046;0.033367906;0.02397576;0.021088723;0.01710699;0.008219518;-0.0008275181;0;0;0;0;0;-0.0013498196;0.012474003;0.03674849;0.059127662;0.060135152;0.06628309;0.08791917;0.12926818;0.14384346;0.117545635;0.058242623;0.014822966;-0.0017394583;0;0;0;0;0;0;0;0;0;0;0;0;0;0
