;meta[fps=30]
;meta[frames=56]
jaw_open_a;0;-0.007893334;0.00087873;0.028480003;0.066524446;0.1044724;0.12752764;0.118201904;0.099281274;0.07593144;0.04726857;0.023385396;0.007923808;-0.0006044443;-0.002631111;0;0;-0.00204;-0.003228;0.006311998;0.039864;0.055848002;0.053002283;0.03497486;0.008897716;-0.0013405724;0.032362666;0.07682744;0.090304;0.078470096;0.04478172;0.0061348593;-0.011331049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.01152;0.0025701593;0.042849522;0.09344001;0.13597968;0.15204574;0.12476954;0.09358731;0.06448763;0.037104763;0.010377141;0.004815235;0.03168;0.04789333;0.05103238;0.036982857;0.00841143;-0.012373334;-0.008240001;0.013920001;0.027280001;0.031840004;0.027600005;0.010240002;-0.014403048;-0.0008883817;0.032388575;0.057729524;0.058512766;0.044786293;0.03433753;0.0543322;0.123552024;0.1838903;0.21747048;0.201536;0.14585145;0.075493336;0.022605713;-0.007908571;-0.0056380956;-0.007466667;0.0004419046;0.038537145;0.05840762;0.060053337;0.043474287;0.008670476;-0.010758095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0002862651;0.002080193;0.013549881;0.022805788;0.025286753;0.01851181;0.007538314;-0.000782458;0;0;0;0;0;0;0;0.000057253023;-0.0012452533;0.005582169;0.0117559545;0.01748603;0.025580171;0.041472178;0.06465727;0.09229903;0.09370889;0.07053811;0.035604227;0.018065238;0.015491236;0.021350605;0.01736675;0.008470267;0.0030073738;0.020929158;0.034367718;0.03734169;0.026877113;0.010442316;-0.0010941689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0014742652;0.014527953;0.031689543;0.03940439;0.044693135;0.047562946;0.052626256;0.0778641;0.08414762;0.06640277;0.041114826;0.014749809;-0.0015780363;-0.0010248291;0.00879979;0.033601798;0.06659911;0.100617416;0.12398619;0.12956883;0.12862656;0.125282;0.11332711;0.090478845;0.058741596;0.026319213;0.0057024006;-0.0007070748;0;0;0;0;0;-0.0013311327;0.012328482;0.036451086;0.05293519;0.05119374;0.030627979;0.030124629;0.06213145;0.10705599;0.1322831;0.13121676;0.09692221;0.063565165;0.03133887;0.00840188;-0.0009733013;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;-0.0021946994;0.021650126;0.04700579;0.059373505;0.048739288;0.021337355;-0.008980243;0.014122415;0.05310232;0.10067178;0.16929732;0.22108215;0.27428967;0.29777732;0.25692782;0.16469972;0.07995556;0.022430994;0.057730135;0.098931104;0.10869539;0.078288205;0.0311414;-0.0032480485;-0.00067325315;0.004744579;0.029692056;0.088392295;0.18018796;0.2626217;0.2971061;0.26503378;0.18706894;0.10052147;0.038698804;0.0028891559;-0.008338797;-0.0070240973;-0.00237494;0.00025445785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;-0.00021684708;0.0016466826;0.0060039535;0.01868951;0.04042843;0.07874937;0.13105221;0.20012003;0.26601988;0.3229137;0.3476587;0.33128676;0.28418827;0.20824774;0.1392226;0.08064136;0.04233397;0.017949516;0.0057064667;-0.00022768926;-0.00039845647;0;0;0;0;-0.00018974117;0.0009215999;0.0018431998;0.004065882;0.005909081;0.0107339285;0.012766869;0.017239338;0.0137155745;0.011872374;0.0070475284;0.0048248465;0.0024124233;0.0013010822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0014101207;0.012235182;0.04501784;0.089357115;0.1271017;0.1428993;0.12976822;0.104856074;0.07663069;0.048758723;0.026263937;0.010881606;0.0025357427;-0.00030923693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016356872;0.014310075;0.051554754;0.09809748;0.11642242;0.097966276;0.051371068;0.014222603;-0.00162694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.00012245784;-0.0012190123;-0.0029668193;0.00020038536;0.016804555;0.055122726;0.115177184;0.18306893;0.23088318;0.2383475;0.2228065;0.19857095;0.16807897;0.14222921;0.10838354;0.06951709;0.04092013;0.023402253;0.0141991265;0.03197541;0.05367271;0.076577194;0.108779036;0.14726028;0.188411;0.23039556;0.24268253;0.23625793;0.243513;0.26120034;0.26564786;0.24851264;0.18717198;0.13141918;0.09724303;0.07706013;0.066045545;0.07632299;0.10999472;0.17477493;0.23492186;0.26778188;0.27137244;0.24003543;0.17818995;0.10560056;0.043194227;0.016730074;0.03568348;0.09965843;0.17954548;0.24246652;0.23669986;0.17196792;0.08553496;0.022751186;-0.00263841;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.00010019278;-0.0009768796;-0.002599446;-0.0005733252;0.012454521;0.04459692;0.09835035;0.16350351;0.2139116;0.22762688;0.21980348;0.20158233;0.17415453;0.14858311;0.11347946;0.072442174;0.04243554;0.023843933;0.013455751;0.02991172;0.050582048;0.07100676;0.09621457;0.12432978;0.15668356;0.19845371;0.220626;0.22211479;0.22518256;0.2287186;0.22105458;0.20248365;0.15224257;0.111912;0.0970011;0.10157544;0.108856596;0.11803268;0.13036512;0.16534938;0.20308761;0.23020804;0.23723902;0.21354583;0.16104798;0.09694845;0.040449265;0.015133353;0.028892636;0.08132315;0.14664143;0.19801062;0.19324219;0.14031072;0.069667384;0.018480005;-0.002144868;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0009957431;0.008578235;0.03224105;0.06568565;0.096974246;0.11463662;0.11119791;0.09608737;0.0743715;0.049277533;0.027111424;0.011320547;0.0026248035;-0.0003203695;0;0;-0.00029807352;0.0021624945;0.01298081;0.03544737;0.049678918;0.048422333;0.031229258;0.009743747;-0.0016911246;0.013131935;0.04225909;0.06206943;0.061752155;0.040054854;0.012968286;-0.0014164292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
