;meta[fps=30]
;meta[frames=108]
jaw_open_a;0;-0.010148572;0.0004114296;0.035840005;0.09010286;0.14404571;0.17668572;0.14881524;0.108306296;0.08851201;0.06609067;0.048036583;0.023972576;0.0052129515;0.030466285;0.099268585;0.16382286;0.18352;0.16412002;0.11220572;0.061205722;0.021337146;0.0020114293;-0.0037942862;0.0103771435;0.012205714;0.01056;0.0054400004;-0.0035657145;0;-0.017554287;0.014140953;0.07094858;0.08564114;0.10071011;0.10338286;0.08983773;0.1322804;0.18336155;0.17994821;0.15341716;0.098474674;0.041973338;0.0056868573;-0.011474287;-0.0034895241;0.017188571;0.04821334;0.051904008;0.076886855;0.104880765;0.14050744;0.18155886;0.1843657;0.1402423;0.11856915;0.08365715;0.05340343;0.032320004;-0.002742856;0.002689523;0.02165562;0.037133723;0.06366934;0.09895773;0.12679316;0.14386134;0.14521374;0.1379886;0.11628953;0.100609526;0.09243429;0.08661486;0.09474743;0.09256686;0.068397716;0.03616914;0.011446857;0.0038765715;0.00000000017739478;-0.0017554286;0;0;0;-0.009417143;0.0023314278;0.030537145;0.08212572;0.12340572;0.13261336;0.11603049;0.09011429;0.05417905;0.033893336;0.01369143;-0.0044952384;-0.0025295238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004937143;0.00009142785;0.015908573;0.043809526;0.073165715;0.09958857;0.11393523;0.13309714;0.13826287;0.12026666;0.10994287;0.101805724;0.08016001;0.05620572;0.032537147;0.013417143;0.037238095;0.062285718;0.093634285;0.11174857;0.12124191;0.11991772;0.09882058;0.05747048;0.06559544;0.062480766;0.04643505;0.038075436;0.043318857;0.055826288;0.097019434;0.11455087;0.11098517;0.10582859;0.10504686;0.080054864;0.046363432;0.013289145;-0.003385143;0.0036617133;0.036879998;0.06996572;0.08222857;0.09195429;0.075268574;0.06596571;0.089417145;0.102628574;0.083702855;0.063177146;0.011885716;-0.0049371435;0.028251426;0.062400002;0.06834286;0.053440005;0.01769143;-0.0043428577;-0.00608;0.00082285714;0;0;0;-0.009828572;0.008205714;0.03536;0.059908573;0.064160004;0.04811429;0.011771428;-0.0006400013;-0.0039314283;0;0;0;0;0;0;0;0;0;0;0;0;-0.014080001;0.014171429;0.05266286;0.063748576;0.06821714;0.06564572;0.046045717;0.064708576;0.083977155;0.082367346;0.083874285;0.08818612;0.09135184;0.09227429;0.09328327;0.10447021;0.09088001;0.0632947;0.03143184;0.0041795927;-0.008907756;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.00030789408;0.0018683573;0.0179202;0.03421823;0.05455259;0.058398083;0.046817705;0.02474412;0.010916243;-0.0026559043;0.013285881;0.04902926;0.093950614;0.12909521;0.14677131;0.15106687;0.15181036;0.14613676;0.116451845;0.08434977;0.058316655;0.04498831;0.031851765;0.01926087;0.002387928;-0.0015114797;-0.000650776;0.000062978324;0;0;0;0;0;0;0;0;0;0;0;-0.0009860243;0.008689736;0.031425547;0.04806073;0.048983138;0.033270366;0.009423688;0.009936579;0.042474583;0.08658803;0.12638126;0.13512269;0.11666496;0.0920056;0.07000375;0.05007731;0.033130415;0.0127006285;0.0017207713;-0.0002576386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00018607233;0.0014408677;0.0072425078;0.018888727;0.036062248;0.055354126;0.072348736;0.081840806;0.077308625;0.062366262;0.04324887;0.02941783;0.034250256;0.04067554;0.038709857;0.026713984;0.010948957;-0.0011368813;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0025095907;0.023540534;0.06498695;0.10091321;0.10893818;0.09003753;0.056301188;0.055268727;0.076244324;0.091821924;0.08514241;0.056835547;0.027764732;0.027678736;0.056545112;0.0890708;0.11232566;0.13066153;0.12400706;0.0985408;0.05789772;0.018476026;0.0046661203;0.014241687;0.018256841;0.0151093565;0.008257889;0.005758795;0.02879684;0.042063322;0.08424572;0.13673863;0.16073033;0.1396946;0.09043591;0.022710364;-0.002476193;-0.000014313256;-0.0005796869;0.0041508437;0.026923234;0.057231553;0.0895151;0.10322243;0.096650265;0.092802376;0.10455832;0.11951711;0.13229741;0.13164902;0.12238071;0.117397316;0.11383571;0.11953142;0.13666296;0.13435423;0.115794234;0.07630397;0.036369983;0.01160805;0.006870363;-0.00068703626;0;-0.0005796869;0.0042080963;0.02476193;0.071840614;0.11969578;0.15763427;0.17874154;0.1916404;0.20291233;0.21164677;0.1947755;0.15954986;0.11148594;0.063702576;0.027512938;0.006707191;-0.0008044049;-0.0011021207;0.009289303;0.037758373;0.07698385;0.10847302;0.12211712;0.12020271;0.101359315;0.07197063;0.059321284;0.068002276;0.07686576;0.091547586;0.09636041;0.09476806;0.09878293;0.09764861;0.080905676;0.07306916;0.075412974;0.08283082;0.09446033;0.11063432;0.12880498;0.122650295;0.092019916;0.0490229;0.014513641;-0.001631711;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0.00009542171;-0.0010231327;-0.0035051575;0.019635666;0.06524989;0.12482617;0.16547447;0.15469714;0.13499548;0.110540755;0.085863635;0.057368323;0.029421693;-0.0063018086;0.029628437;0.10397786;0.19157897;0.2314533;0.19947113;0.11094495;0.04374841;0.05112143;0.13344352;0.2445708;0.32175028;0.32561114;0.24653754;0.14191304;0.055393886;0.010947731;-0.0027354222;0.00011132532;0;0;0;0;0;0;0;0.0001749398;-0.0021946994;0.00015373508;0.009611086;0.052906033;0.085693985;0.09379422;0.066084825;0.02846217;-0.0029262654;0;0;0;0.00023855426;-0.0029898798;0.0012722891;0.0061228923;0.010337349;0.009701206;0.0062819286;-0.0006043375;0;0;0;-0.0028732538;0.0276935;0.06744193;0.096788354;0.0914055;0.056879815;0.019435281;0.056755167;0.11399805;0.1827362;0.24652061;0.30179843;0.33654916;0.34395933;0.30223668;0.21938561;0.13289471;0.061710805;0.019221336;-0.0034351815;0.00058048195;-0.000039759037;0;0;0;0;0;0;0;0;-0.001876627;0.017621208;0.048601452;0.07368146;0.07341111;0.049317118;0.013947472;-0.0009860244;-0.0031648197;-0.0012245786;-0.00006361446;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0.13118029;0.123672634;0.1024643;0.071189985;0.04704723;0.032541066;0.024014456;0.023186153;0.02049747;0.021889357;0.014394578;0.008786824;0.0033746818;0.0009932045;-0.00048790584;-0.00087642355;-0.0011926588;-0.00067312934;-0.0001987763;-0.00022588219;-0.0002846116;-0.00020329408;-0.00017167056;-0.00009035299;-0.00006324707;-0.000027105914;0.0000013552807;-0.00027873888;-0.00093921897;-0.0010883014;0.0018486214;0.010540124;0.028736304;0.054984737;0.09374526;0.14002132;0.18586236;0.20614885;0.19854927;0.1551121;0.11008378;0.067084804;0.038734306;0.01807737;0.007056566;0.00085835316;0.0008402824;0.000704753;-0.00006776475;-0.00028461177;0.0018431998;0.011551623;0.030001694;0.06515676;0.11824209;0.19600527;0.28109807;0.36341864;0.41307634;0.42534408;0.39435074;0.3280841;0.24479444;0.16227038;0.09690951;0.051338006;0.023921756;0.008250218;0.0017740802;-0.00004472471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0015744582;0.013374942;0.05256145;0.11084821;0.16323471;0.1859557;0.15924822;0.1064058;0.049507957;0.01711229;0.02304434;0.040967718;0.047005787;0.034850128;0.0135127725;-0.001415422;0;0;0;0;0.00006361446;-0.0017016871;0.009383135;0.019720485;0.025366269;0.020674702;0.010719039;-0.0010655425;0;-0.0024120484;0.022397593;0.06505639;0.097319536;0.1136658;0.114942335;0.1141779;0.13839275;0.16562186;0.16523065;0.13706534;0.08836209;0.039658856;0.009236821;-0.0011196147;0;-0.00062554225;0.004680964;0.028255425;0.047127716;0.0518723;0.03774459;0.015119039;-0.0015744582;0;0;0;0;0;-0.0011927712;0.011504941;0.02686439;0.048555333;0.075628854;0.10951497;0.137174;0.15479654;0.15440877;0.13997465;0.13016103;0.12355653;0.11746147;0.09419977;0.065818444;0.031250607;0.009160482;-0.001037711;0;0;0;0;0;0;0;-0.00019879521;0.0010098796;0.011975423;0.042343378;0.064051814;0.06447326;0.060759768;0.054048445;0.04855374;0.044848196;0.02624097;0.003482892;-0.0005089157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.001736675;0.016687665;0.041446418;0.057466127;0.05555133;0.046344735;0.040600345;0.06666457;0.102100156;0.12965132;0.13763522;0.11600284;0.08719927;0.05771401;0.036108367;0.020645281;0.010854218;-0.0010854219;0;0;-0.0005306507;0.004137591;0.022302171;0.03664458;0.039208926;0.034239516;0.030024365;0.03520352;0.06551495;0.07838528;0.069693886;0.042490214;0.017318437;0.00008928162;0.0045643374;0.0047869883;0.0035290124;-0.00033397594;-0.0011967473;0.008560918;0.054855548;0.12582545;0.20584051;0.2594715;0.26212475;0.20638973;0.14981975;0.104942665;0.079690374;0.061247475;0.03989157;0.010208532;-0.0011837593;0;0.000055662655;-0.00096853025;0.003005784;0.0066294232;0.011477641;0.010798556;0.0071526505;0.0008683374;-0.0002783133;-0.0014416629;0.00012245784;0;0;-0.0012190123;0.011171496;0.03274077;0.06637401;0.10972038;0.16830905;0.23061298;0.27517164;0.27818787;0.25228298;0.22015965;0.20606239;0.21701887;0.23540361;0.2528982;0.2805554;0.30905452;0.32536283;0.28913265;0.22820204;0.16972472;0.14683531;0.15364935;0.15914698;0.1312122;0.103902705;0.08925369;0.08289423;0.08563793;0.083592795;0.076437354;0.0754897;0.08110467;0.088581555;0.08495513;0.06560401;0.03537362;0.011845014;0.00021151798;-0.0010353255;-0.000055662666;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0014138316;0.013603955;0.033475526;0.046934754;0.04876049;0.050029602;0.058584947;0.09262452;0.1273543;0.14650877;0.14347978;0.11390436;0.08685138;0.06193214;0.043633964;0.027166164;0.014082654;-0.0014082656;0;0;-0.0004972531;0.003844434;0.021226028;0.034993254;0.037584167;0.03245237;0.028427443;0.033757694;0.057016376;0.06406995;0.05321573;0.029872594;0.01095085;-0.00007035759;0.0033397598;0.0036737355;0.0028387955;-0.0002671808;-0.0012357112;0.008928291;0.055907574;0.12679954;0.20575148;0.25668278;0.25647128;0.19960628;0.14603284;0.10796701;0.08837747;0.071140595;0.04676406;0.012594605;-0.0014398077;0;0.00004453013;-0.00077371096;0.0023934941;0.005243422;0.009579544;0.008906025;0.0057221213;0.00028388016;-0.00077927695;-0.0016587472;0.00014472292;0;0;-0.0012190123;0.011327351;0.031501353;0.06057768;0.09504845;0.14041014;0.18855949;0.22527742;0.22841714;0.20825115;0.18295667;0.17230839;0.18188092;0.19688632;0.21063769;0.2321405;0.2541718;0.26637185;0.23587798;0.18565354;0.13830596;0.12015434;0.12778848;0.13454685;0.11528849;0.09577595;0.08596541;0.08181019;0.085782185;0.08512768;0.08043533;0.07802374;0.079219095;0.081337065;0.07773986;0.063864544;0.04005485;0.018624723;0.0049428437;-0.00024491575;-0.0005566266;0.00004453013;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0006245351;0.005466073;0.019178567;0.042247955;0.05281273;0.061601866;0.058308862;0.05424716;0.046652727;0.047845766;0.049800456;0.06547692;0.07717035;0.08346077;0.0862697;0.09126264;0.09839673;0.0896206;0.06522736;0.034013595;0.010097206;-0.0011355182;-0.0023675186;0.021990461;0.06419761;0.09131496;0.103465386;0.1034138;0.10571081;0.13454965;0.16626102;0.16558751;0.13743445;0.088843174;0.040043723;0.0094292555;-0.0010275327;-0.0017478074;0.003239567;0.01727398;0.04507799;0.06606119;0.07236027;0.06021705;0.044484302;0.03613138;0.04626881;0.06146698;0.07393589;0.083553806;0.074859776;0.054408394;0.029592123;0.010423761;-0.0011243857;0;0.00008906026;-0.0016142172;0.0035624097;0.030050414;0.06485999;0.08752767;0.090631805;0.080588765;0.07469558;0.075198404;0.06412227;0.03869668;0.013709713;-0.00002003864;-0.0011466509;0.000033397646;0.0000044530093;0;0;0;-0.000606723;0.005343615;0.018223954;0.04003815;0.063063;0.07723194;0.083132185;0.07983417;0.06397031;0.04206427;0.021505268;0.008702857;0.013770942;0.029356485;0.048877377;0.06617733;0.06684529;0.05122913;0.027302535;0.0077037117;-0.0008766869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
