;meta[fps=30]
;meta[frames=103]
jaw_open_a;0;0;-0.00018285726;-0.008624762;0.0027733338;0.044022862;0.065066665;0.058864765;0.05316572;0.031512383;0.023390478;0.045348577;0.068982854;0.061805714;0.055497147;0.018377144;0.016297141;0.07026286;0.11568;0.110528015;0.07980342;0.028415998;0.032630857;0.08286172;0.08554971;0.058614857;0.025755428;0.0010422844;-0.006802285;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007954286;0.009188572;0.027611429;0.036617145;0.034560002;0.02208;-0.0052571427;-0.0064640003;0.0015451433;0.021476576;0.04640229;0.06643772;0.081405714;0.09479429;0.0929623;0.09174057;0.071083434;0.038432002;0.013732572;0.0028114286;-0.012114286;-0.0008502872;0.023296002;0.07168001;0.12224915;0.16241372;0.14263771;0.08711707;0.04056947;0.026438534;0.038154453;0.07285551;0.08954776;0.09707102;0.08660899;0.06227592;0.031320818;0.0037877553;-0.008620409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.010582858;0.006822858;0.037219048;0.07050286;0.08633143;0.092453346;0.09049143;0.100091435;0.08190477;0.06587429;0.051291432;0.050697144;0.086674295;0.12361145;0.12467811;0.117325716;0.121371426;0.093775235;0.06564572;0.03721143;0.0077409525;-0.010971429;0;0;0.00027428573;-0.00013714284;-0.0064914282;-0.006811429;-0.0011108603;0.06778856;0.18516573;0.30705604;0.40144634;0.43083206;0.38582253;0.31243926;0.21752457;0.11607506;0.045144957;0.0032194278;-0.0050438093;-0.004259048;-0.002525714;-0.0004114296;0.023954283;0.04016;0.06061714;0.089165725;0.11676572;0.14445715;0.1724343;0.143376;0.1250823;0.11561372;0.10759202;0.091568016;0.06493601;0.01626743;-0.0019611432;-0.0053302865;0;0;-0.0063817147;0.0007405721;0.023341715;0.053869713;0.090020575;0.08739352;0.06342096;0.05320751;0.05810112;0.07508724;0.10065634;0.09689034;0.07467477;0.08083985;0.1075242;0.15050384;0.22757798;0.25618616;0.19356373;0.13105829;0.072789036;0.039882362;0.07918857;0.08617143;0.053299047;0.028556194;0.006182858;-0.008662857;0;0;-0.0020617147;-0.0037462865;0.006486858;0.032747436;0.06627659;0.096080005;0.10611202;0.08302172;0.04830629;0.018057143;-0.001051428;-0.005028572;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0.0000667952;-0.00080154237;-0.00076655444;0.00866747;0.01733494;0.021167714;0.016733786;0.0075319526;-0.0007665543;0;0;-0.0007137544;0.0059304596;0.025153162;0.05233881;0.0840522;0.09258769;0.07457397;0.04105519;0.024380244;0.03671827;0.0810989;0.12222566;0.15112889;0.15944012;0.13956377;0.09873284;0.05487941;0.028890591;0.047030017;0.10349247;0.16257067;0.20594078;0.21992879;0.20299108;0.16384168;0.11039683;0.056780208;0.019406866;0.0011458953;-0.00095421704;0.000057253023;0;0;0;0;0;0;0;0;0;0.000073474715;-0.0010321449;0.00037612062;0.013796387;0.0427696;0.08112355;0.11605251;0.13679402;0.1420042;0.1275645;0.095784314;0.055907574;0.021672178;0.0026851667;-0.00030534944;-0.000009542171;0;0;0;0;0;0;0;-0.00040306128;0.0035141902;0.01246341;0.02698831;0.044785857;0.06943105;0.107109204;0.14231588;0.1541023;0.14828202;0.14013314;0.13837099;0.15250298;0.16166346;0.14667271;0.112263635;0.069696;0.027987186;0.0045516146;-0.00062978326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0013203978;0.011049833;0.044979405;0.102653466;0.16872227;0.21427898;0.22655855;0.21490635;0.18202883;0.14907971;0.11644071;0.08477168;0.07117887;0.081731066;0.09675283;0.11524794;0.12295325;0.10557362;0.07417462;0.051484786;0.052028682;0.083443426;0.12764561;0.14472133;0.120672196;0.07614652;0.032963425;0.007311211;-0.0009017351;0;0;0;0;0;-0.0004007712;0.0025477598;0.022614943;0.039218318;0.044514224;0.033206753;0.014198748;-0.002676579;0.010742098;0.0370606;0.07403532;0.09020929;0.077860534;0.048564877;0.035038847;0.048811775;0.08629462;0.11269433;0.13012539;0.14703292;0.16313355;0.16888927;0.16180776;0.12500376;0.078751534;0.037686802;0.01156511;-0.0012953497;0.0000028626512;0.000005725299;-0.00064123387;0.00038359567;0.016517498;0.029170414;0.047947496;0.07221473;0.09426314;0.10217606;0.09798786;0.070025206;0.045574773;0.030513814;0.019643921;0.010415961;0.003332944;-0.00036805516;-0.00052959047;0.004212868;0.021422172;0.034900486;0.037667714;0.02695663;0.010300772;-0.0010830363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0025392775;0.025217835;0.052158564;0.06896869;0.080445796;0.07381929;0.051135436;0.039107;0.016762413;0.0021204825;0.031759523;0.09868194;0.14295761;0.1547899;0.140747;0.13573736;0.12813543;0.12126507;0.07258411;0.02334651;-0.0025604824;0;0;-0.0025048198;0.02220145;0.077999294;0.12549941;0.12962243;0.08965664;0.02884518;-0.0043575913;-0.0045007234;-0.00017891568;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00019084342;-0.002699639;0.0016221688;0.03223663;0.09408182;0.20352654;0.39006004;0.53074586;0.56461495;0.46121448;0.27449003;0.1028805;0.03466988;0.0032188913;-0.000496193;0.0010114701;-0.00008587953;0;0;0;0;0;0;0;0;-0.00038168684;0.0020144582;0.025657836;0.044970125;0.058896393;0.050939288;0.04257398;0.07364965;0.1380063;0.19766077;0.20973426;0.15879232;0.09616917;0.11581888;0.19400506;0.2941586;0.31467298;0.24090005;0.12427881;0.04126008;0.0021464583;-0.00072626537;-0.00017493978;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0.006505412;0.0049603772;0.0040816944;0.0016624941;0.001947106;0.0015856945;0.0032933652;0.003993601;0.009697131;0.011750402;0.018811485;0.014976002;0.013851108;0.008118214;0.005807436;0.0029409886;0.0017483296;0;0.0021630493;0.004315256;0.008383849;0.012465995;0.020627575;0.024465766;0.029995369;0.023077946;0.018093174;0.010275838;0.0064132516;0.003046701;0.0013010821;-0.00040658825;-0.00019787291;0.00002439533;0;0.004587671;0.014521978;0.0324864;0.061792385;0.10569939;0.1596401;0.21661444;0.25868276;0.26880005;0.26120585;0.21690129;0.1718287;0.11377467;0.070039354;0.035386734;0.017171578;0.0051546353;0.0013010824;-0.000704753;-0.00043369413;-0.00004065882;0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00013552942;-0.0003252706;-0.0006505412;-0.0010300237;-0.0016805648;-0.0021684708;-0.0026834826;-0.0024395296;-0.0020058355;-0.0013552941;-0.0008673883;-0.00048790593;-0.00024395296;-0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0018448196;0.01614217;0.05814362;0.1103711;0.13080725;0.10989399;0.057475667;0.0158241;-0.0020515665;0.0014154221;0.012961448;0.040474705;0.059240967;0.059559047;0.039679524;0.014138315;-0.0015108435;0;0;0;0;0;0;0;0;0;0;-0.0011720967;0.008379616;0.052989263;0.1310299;0.21820238;0.28468388;0.30395132;0.2810014;0.22095332;0.14278367;0.06687947;0.018316196;-0.0021145847;0;0;0;0;0;0;-0.0003657832;0.0027513257;0.014869882;0.040729165;0.075573996;0.102459446;0.119623035;0.12858632;0.12783924;0.109234;0.07642483;0.035473414;0.0081347;-0.0009884097;-0.000015903615;-0.00073156634;0.0077037127;0.031326942;0.07208793;0.113958955;0.14120822;0.12901013;0.09065697;0.044352002;0.0126083875;-0.0014376868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.00028944583;-0.0040745065;0.004156146;0.033672195;0.07328916;0.09186194;0.0798184;0.06614208;0.07477907;0.10676284;0.13358851;0.12918375;0.09183597;0.064431384;0.05241196;0.058896657;0.06338863;0.054187592;0.028671835;0.008065518;-0.00091843377;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020112775;0.019370604;0.047647238;0.06512531;0.058779776;0.034956153;0.0054104114;-0.0026291332;0.017645063;0.048162118;0.089895196;0.10481278;0.08893501;0.04681786;0.01700494;-0.0018229521;0;-0.00053269166;0.0037961933;0.023937449;0.062470205;0.10485065;0.134395;0.14018698;0.12504338;0.10042908;0.08171835;0.079891495;0.08408624;0.083574146;0.06602037;0.046300203;0.05982623;0.121021755;0.15967168;0.15103282;0.09401869;0.03016916;-0.0033063618;0;0;0;0;0;0;0;-0.001569687;0.014193978;0.046367;0.06978984;0.070691586;0.048715964;0.019292677;0.01775639;0.06626454;0.13562764;0.22177118;0.3010348;0.3503853;0.3704617;0.3386132;0.25586826;0.15246002;0.06694269;0.013470364;0.0040288633;-0.0004837085;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.00023378317;-0.0033174944;0.0035846755;0.028098512;0.060672298;0.07577914;0.0657209;0.054230276;0.06106936;0.08712134;0.10930661;0.10663556;0.07750098;0.05928444;0.05452714;0.063572325;0.066661604;0.05480991;0.027792366;0.007670314;-0.0008794701;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001666169;0.01604569;0.03948338;0.05397423;0.04872338;0.028981693;0.0044938326;-0.002235784;0.015190341;0.041374058;0.07161002;0.07951411;0.06376158;0.030386243;0.009958049;-0.0010965543;0;-0.00044084823;0.0031594122;0.019654484;0.05115398;0.085673735;0.10963428;0.11434891;0.10245047;0.08325464;0.069567196;0.070733875;0.07623112;0.07639143;0.06058769;0.041925117;0.0510204;0.1010166;0.13275544;0.12553935;0.078165956;0.025092727;-0.0027497353;0;0;0;0;0;0;0;-0.001502892;0.0135928225;0.044363137;0.06679519;0.06759673;0.04628907;0.017745255;0.017878845;0.053588297;0.098886564;0.1476656;0.18743102;0.20950189;0.22108631;0.20489499;0.16123663;0.1024731;0.050084334;0.01426328;0.004335008;-0.0005020772;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0.000041746996;-0.00070691574;0.00083772297;0.015738616;0.043082893;0.0604079;0.05746891;0.041596703;0.021182427;0.012707786;0.022532243;0.041227102;0.060476366;0.08583181;0.08645413;0.07049452;0.05011866;0.0334065;0.017354505;0.018713785;0.026054576;0.046464965;0.07075838;0.08681148;0.09089712;0.07899645;0.055907574;0.029311957;0.008583182;-0.00096853025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0010241929;0.000055662527;0.010130606;0.032017164;0.056730274;0.075674504;0.087023005;0.09720371;0.108425304;0.12105071;0.12557383;0.12209382;0.11277255;0.09906841;0.07196625;0.055419974;0.056515414;0.08377231;0.11906688;0.14457819;0.12750088;0.09810284;0.0734851;0.05776077;0.045195106;0.03202458;0.010735472;-0.0011614942;0;0;-0.00035995184;0.002608723;0.015559568;0.043331526;0.071934715;0.08574647;0.08497091;0.08014866;0.08587635;0.10209645;0.11170939;0.10045996;0.07347471;0.04078403;0.01578593;0.0026940724;-0.00036737355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
