;meta[fps=30]
;meta[frames=81]
jaw_open_a;-0.010392381;0.0039466657;0.03808;0.08034287;0.11006478;0.11346286;0.06614858;0.041371435;0.030529525;0.051649526;0.09820191;0.15341716;0.18287696;0.20042667;0.17050515;0.11185067;0.05280914;0.010828193;-0.022732193;0.008758857;0.052626286;0.07219809;0.0983619;0.11830859;0.0782781;0.07307276;0.07728915;0.082186684;0.09563049;0.11285487;0.1079703;0.085563436;0.059664;0.03796572;-0.0016000008;-0.009531428;0.029668573;0.067154296;0.11003429;0.13739431;0.12086858;0.087817155;0.048731428;0.013142857;-0.0015542855;-0.0015085716;-0.0010057143;-0.0045409524;-0.0012038095;0.013638098;0.055207618;0.07523048;0.0813562;0.07935999;0.072284184;0.074847616;0.103761524;0.08944;0.08424154;0.07637182;0.051225152;0.019221714;0.021812571;0.03088;0.057097144;0.08434286;0.09074286;0.070640005;0.05403429;0.035371434;0.009188572;-0.00076571497;-0.003177143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.014780953;0.00839619;0.054720003;0.10254477;0.12972191;0.12123428;0.065356195;0.028601905;0.006445714;-0.0020342867;-0.0026057141;0;0;0;0;0;0;0;-0.0071771434;0.0045485725;0.022720002;0.055977147;0.06770286;0.057897147;0.02656;0.005988571;-0.008137143;-0.009234287;0.006857144;0.03481143;0.0544;0.06198857;0.05822857;0.05089943;0.068475425;0.08824057;0.07930972;0.043488577;0.030034287;0.023432573;0.022216002;0.018258287;0.013051429;0.009626516;0.04164663;0.07278172;0.09168001;0.093294635;0.09496504;0.0911933;0.10182277;0.11304229;0.104134105;0.08297447;0.07085714;0.047329526;0.035596192;0.015103999;0.015725717;0.016691813;0.023552004;0.018788572;0.03132343;0.025773713;0.03456;0.028635431;0.008868572;-0.007862858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0000031807106;-0.0006902171;0.007283856;0.014520001;0.018114218;0.01447229;0.007217061;-0.0007220242;0;0;0;0;0;0;0;0;0;0;-0.00055344583;0.0049810125;0.015582365;0.033731572;0.058055133;0.07909238;0.09781431;0.11852044;0.13864392;0.158317;0.17067564;0.1640164;0.14606461;0.12602599;0.10797094;0.09161691;0.06971255;0.042293444;0.015478355;-0.00059256965;0.0061470657;0.01807812;0.024766704;0.030287804;0.047243763;0.085567504;0.12946817;0.14679913;0.12565129;0.082926236;0.04020116;0.015711183;0.0024141688;-0.0003435181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0002027711;0.0013311327;0.009511157;0.03176827;0.07250379;0.12534831;0.14524375;0.123048656;0.075938985;0.034938656;0.025813956;0.051584974;0.11055558;0.17745572;0.22280015;0.20459366;0.13838056;0.055576578;0.015985044;0.01048589;0.03735223;0.062130265;0.08819828;0.117252395;0.12533474;0.113924205;0.100911655;0.09080436;0.10171714;0.13558051;0.16149464;0.18067265;0.18608628;0.17177087;0.14428362;0.11529956;0.095718175;0.09134262;0.103401825;0.10268187;0.083306774;0.056244988;0.04332689;0.06644852;0.10447722;0.12925348;0.14336395;0.15216336;0.17092673;0.19631167;0.18777429;0.16606623;0.13154133;0.08480568;0.046802193;0.04205771;0.056812175;0.09351709;0.1275998;0.14006162;0.12879783;0.11631905;0.10494884;0.101772495;0.12026259;0.13372038;0.13259275;0.10610583;0.06675703;0.028457616;0.008006119;-0.0017462174;0.0002690891;0.000017175887;-0.0000028626487;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027672295;0.027767714;0.05443808;0.06679519;0.052004825;0.024571087;-0.0046756635;-0.0003816868;0.000047710855;-0.0005208435;0.0031171094;0.027348924;0.09166978;0.17029859;0.22480293;0.2212816;0.15931979;0.1071294;0.09007809;0.08761302;0.0753752;0.047869883;0.010671327;0.00022265072;-0.00012722892;0;0;0;0;0.000037108413;-0.0010072287;0.005619277;0.011795181;0.015161444;0.012351807;0.0063985544;-0.00063614454;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011291568;0.011482412;0.020674702;0.024412055;0.01781205;0.0074746995;-0.0030375908;0.00019084342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;-0.0000474353;-0.00023040002;0.0003456;0.0007860707;0.0019380706;0.002913883;0.005726118;0.0070746364;0.009995295;0.008036895;0.0070610824;0.004201412;0.0029071062;0.0014772707;0.0008064001;0;-0.00028461177;-0.00023040001;0.0016534592;0.003876142;0.0076438594;0.012658449;0.020939296;0.02703812;0.03293365;0.027051672;0.022037083;0.013471626;0.008850072;0.0045673414;0.002114259;0.0037383533;0.007838119;0.015235766;0.022918027;0.03773591;0.04572311;0.055959195;0.047925007;0.04138753;0.033173088;0.03186206;0.037594058;0.04030916;0.045757446;0.03622295;0.03212861;0.02151304;0.018819617;0.016619975;0.022112982;0.02435464;0.03218824;0.026238501;0.022281036;0.0134445205;0.009094024;0.004675765;0.002371765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;-0.001828916;0.016444342;0.053547483;0.09654025;0.12052821;0.11400242;0.07564821;0.05216387;0.049995672;0.07794097;0.12544772;0.17679521;0.20603879;0.21242833;0.18080555;0.12505543;0.06686145;0.023932291;0.0019821203;-0.0026097833;0.0023457836;0.029898798;0.053356636;0.061387956;0.04634314;0.019800004;-0.0020356628;0;0;0;0;0;0;0;0;0;0;-0.0015506025;0.014090604;0.044710368;0.07168025;0.07503857;0.054257844;0.02052892;0.0021893987;-0.0009330123;0.000047710855;0;-0.00036578317;0.0021363858;0.022530124;0.03918545;0.048119046;0.051294465;0.06178343;0.0844058;0.12780465;0.14590932;0.14451616;0.11961904;0.08217716;0.041222174;0.03250222;0.029914703;0.03594217;0.029652294;0.014790364;-0.0014790363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.00012245784;-0.0014294172;-0.0018613591;0.012630974;0.058548216;0.13021353;0.21056812;0.2572554;0.25985336;0.21843255;0.1541303;0.08499317;0.036803592;0.03143419;0.081041135;0.16521698;0.24686204;0.29402685;0.2863449;0.23257306;0.15310572;0.09394001;0.06596025;0.08075167;0.11431059;0.13499604;0.14043978;0.14674117;0.13156891;0.118099935;0.12002345;0.14141211;0.16740741;0.18020228;0.14359297;0.10214377;0.07350255;0.060889382;0.05731027;0.051988926;0.034293763;0.022676967;0.010965544;-0.001107687;0;0;0;-0.00048612058;0.003684868;0.01873234;0.060954314;0.113982275;0.16822368;0.20165281;0.19845405;0.18100253;0.16299121;0.13301893;0.10753116;0.07817468;0.04119036;0.030626148;0.0278497;0.022068396;0.021967461;0.04121746;0.075909026;0.122031085;0.14386386;0.1299018;0.08742007;0.048402395;0.018732341;0.0030428923;-0.00042303625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.00010019278;-0.0011399712;-0.001839094;0.009660814;0.049896013;0.11711795;0.19894205;0.25253704;0.2635753;0.22643533;0.16090962;0.088342205;0.04008167;0.034819596;0.08565927;0.16910826;0.25005245;0.29655674;0.28887892;0.2338071;0.15325044;0.092381455;0.062653884;0.07255813;0.101860814;0.121841855;0.12974834;0.13883567;0.12831542;0.11952073;0.12516306;0.14554673;0.17127733;0.1872258;0.1626463;0.12887296;0.097309455;0.07302385;0.05807842;0.04641041;0.029885283;0.019370604;0.009295664;-0.00094069896;0.00007792773;-0.000857205;-0.0013136388;0.003807326;0.021003377;0.04941731;0.099276215;0.14796065;0.18726401;0.20238571;0.18497738;0.15633896;0.13440846;0.1073024;0.0869447;0.06359404;0.033296287;0.025967743;0.024927411;0.020863853;0.02010313;0.03507527;0.062796384;0.10083106;0.11850766;0.106419586;0.07092537;0.03901767;0.014913881;0.0022524823;-0.00032284344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.001309928;0.011633497;0.039514925;0.074602805;0.097968146;0.098086886;0.07131128;0.041092027;0.01589911;0.0015132813;0.00049762474;0.016859105;0.047558177;0.0667618;0.06403433;0.040295314;0.013505988;-0.0014650413;-0.0012320002;0.012004579;0.02779422;0.035809644;0.04456724;0.054066993;0.05331741;0.049317118;0.031913254;0.00792729;0.0005566265;0.012162291;0.035137057;0.050235555;0.04953977;0.03232609;0.010155652;0.0070301937;0.030313883;0.060491394;0.09099176;0.10718217;0.09578338;0.067411855;0.039519675;0.02690147;0.039609183;0.069645494;0.09512525;0.10577754;0.1017342;0.09180747;0.09253249;0.09481242;0.092629336;0.08597654;0.07815844;0.07543292;0.08438134;0.08152492;0.074737705;0.06262466;0.05037053;0.046471637;0.06883663;0.10077169;0.13036418;0.12775694;0.09464211;0.048092544;0.016342558;0.0013915664;-0.0002671808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
