;meta[fps=30]
;meta[frames=139]
jaw_open_a;0;0;0;0;0;0;-0.0031390477;-0.0046171425;0.022628572;0.023824763;0.053638093;0.09838477;0.12761906;0.12273524;0.10334477;0.036175244;0.0004266678;-0.008060953;-0.002057143;0.0004571429;0;-0.002895238;-0.001569524;0.009234285;0.030567624;0.060403805;0.08290286;0.097740196;0.10228497;0.103830874;0.10115886;0.0887299;0.058475427;0.030189713;0.00592;-0.0037942855;-0.0026057144;0.00027428573;0;0;0;-0.019536003;0.0098182885;0.06941944;0.15445888;0.18205945;0.15222116;0.064944014;0.008140003;-0.018417146;0;0;0;0;-0.012617143;0.0041508563;0.046774857;0.098797716;0.12687452;0.14639132;0.14325531;0.153216;0.1661472;0.16396435;0.122127995;0.070092954;0.036846627;0.04266972;0.04959696;0.05135544;0.037942864;0.0074758106;-0.009453716;0;0;0;0;-0.012551316;0.0052498295;0.047982637;0.09029944;0.11511285;0.127088;0.121774636;0.14086127;0.16978014;0.19422023;0.19272995;0.17920688;0.13597563;0.08027581;0.028425142;0.00048761992;-0.0090209525;0;0;0;-0.009782858;0.006445714;0.036708575;0.06640001;0.06572191;0.057988577;0.044480007;0.062133335;0.08717714;0.10656001;0.08057905;0.039234288;0.021441145;0.036532573;0.054196578;0.058164578;0.048939433;0.036212575;0.052717336;0.08152;0.08004572;0.041447617;0.024135618;0.04133485;0.09822477;0.16783544;0.22555888;0.19956116;0.13818514;0.07148343;0.042425144;0.04777295;0.09272458;0.09842132;0.09859581;0.095008;0.09182172;0.07348419;0.05551544;0.028205715;0.013539048;0.00608;0.00070095237;-0.0021333334;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.013257143;0.012693334;0.04702476;0.07328;0.07555048;0.053836193;0.008137142;-0.001889524;-0.003535238;-0.005028572;-0.00031999958;0.014582859;0.048205715;0.08754286;0.11212191;0.11449144;0.11305145;0.107108556;0.11124572;0.113526866;0.1038263;0.097684585;0.096649155;0.100026675;0.09838858;0.076112;0.040528003;0.011135997;0.001697143;0.032436002;0.069283426;0.101782285;0.136904;0.123951435;0.079816;0.044909712;0.039113145;0.061106294;0.08910629;0.07648458;0.036406863;-0.0021622856;-0.0075428584;0;0;0;0;0;0;0;0;0;-0.000648;-0.00258;-0.0019199997;0.018410282;0.045609143;0.07226171;0.09300114;0.098338105;0.09757372;0.09989029;0.099622115;0.09858287;0.09615086;0.09674667;0.09929144;0.10061715;0.09833906;0.08548572;0.04822035;0.033548195;0.041471094;0.07396024;0.116728105;0.11982082;0.07766126;0.03550172;0.0029366855;-0.009815772;0;0;0;0;0;-0.0023954292;-0.0035200003;0.00821943;0.034944005;0.07025067;0.08468877;0.093446106;0.080833524;0.056012195;0.032732956;0.0058148573;0.0011733323;0.035329524;0.072990485;0.10149715;0.08694857;0.05086095;0.05097143;0.07714515;0.10740038;0.13933411;0.124279626;0.111585535;0.08602896;0.057689916;0.025356194;0.006232381;-0.008746668;0;0;0;0;-0.0023771431;0.0033828574;0.00041142886;0.014221714;0.027629713;0.04805943;0.06936685;0.093682274;0.08639086;0.069229715;0.03534629;0.008274288;-0.0052022855;-0.002587429;0.0003017143;-0.000018285698;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.0004103133;0.003148916;0.017748436;0.028906414;0.036419284;0.03098979;0.028839622;0.029205406;0.033095423;0.02493051;0.014281447;0.0026415903;0.009341785;0.031336486;0.045778558;0.04604097;0.030678075;0.01099735;-0.0011736869;0;-0.000031489162;-0.0005458122;0.009236821;0.018001307;0.022147378;0.017595762;0.0073159826;0.0037195378;0.010162411;0.01345446;0.011164338;0.00598294;-0.0005916145;0;0;0;0;-0.0006011568;0.0060497355;0.011641448;0.014265545;0.011068918;0.005248194;-0.0009828436;0.000038168684;0;0;0;-0.00047710852;0.0039981697;0.016326655;0.035783138;0.058254946;0.06483904;0.05238651;0.029666606;0.009551711;-0.0010496387;0;-0.00030789408;0.0018683573;0.016670175;0.04564975;0.08870402;0.12482113;0.14402379;0.13719858;0.10795057;0.06665206;0.031861305;0.007309303;-0.0017439271;0.007418847;0.027319998;0.05594995;0.081768766;0.09090062;0.07463733;0.047341373;0.020690095;0.004330619;-0.0005439038;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00066795194;0.0061133504;0.018085595;0.03624753;0.055581555;0.08284195;0.08972821;0.078657694;0.048207045;0.01781523;-0.001894121;-0.0004230362;0.0032729644;0.018034702;0.029723862;0.03239567;0.023378318;0.009150942;-0.0009573978;0;0;0;0;-0.0009287713;0.009220918;0.019243378;0.024249839;0.022619396;0.022425374;0.030808484;0.05646102;0.0670242;0.057100344;0.033214387;0.010351346;-0.0011450604;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0012166267;0.012051761;0.02233822;0.0626682;0.1041492;0.12252622;0.10522627;0.08661785;0.052344527;0.043304753;0.048360907;0.054390367;0.07316936;0.085335635;0.07140741;0.038674414;0.01398405;-0.0018177835;-0.00014313255;0.000014313256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015803624;0.014229166;0.045862;0.08487074;0.11102315;0.103475675;0.08261003;0.08965303;0.1356366;0.20697649;0.26826108;0.26849213;0.21149881;0.124262385;0.06829713;0.07054963;0.11612794;0.15439996;0.17534825;0.17618671;0.17773312;0.17382875;0.15531169;0.12354198;0.097863436;0.08766353;0.09456596;0.097692266;0.08434229;0.05965526;0.048128325;0.06544306;0.09089632;0.09436013;0.084398106;0.060845647;0.0397919;0.038048927;0.049901444;0.071228005;0.09511302;0.10821251;0.11219431;0.12491226;0.14737138;0.1790266;0.19820282;0.20931514;0.18815513;0.15071332;0.09918083;0.05692382;0.02083533;0.0063646287;-0.0025716147;-0.000014313271;-0.00006083133;0.0005868434;0.0017462171;0.017828353;0.0454756;0.08310037;0.122875705;0.15037745;0.14685877;0.116476506;0.06812633;0.022258306;0.025646012;0.068694554;0.1110315;0.114482194;0.09623278;0.075250745;0.08709043;0.10917721;0.1050593;0.07018386;0.0348189;0.018868925;0.033952713;0.079754174;0.13788319;0.15888071;0.14344339;0.1077781;0.08875077;0.10222599;0.14517078;0.1686197;0.18118197;0.17941187;0.17021896;0.15646297;0.13836719;0.10467762;0.06583144;0.029552106;0.0067749424;-0.00082539784;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0030089647;0.027465548;0.085335635;0.13855232;0.1464564;0.11986556;0.06509827;0.03551278;0.022770798;0.014798316;-0.0017122898;-0.005348916;0.018518506;0.07504148;0.18121806;0.29009953;0.35264218;0.34523073;0.29169756;0.19629754;0.13509227;0.10978266;0.11207915;0.11563837;0.114546865;0.08008956;0.04764194;0.022389647;0.0070463642;-0.0030768202;-0.004205447;0.00809494;0.059921645;0.15114796;0.247667;0.3122039;0.31145644;0.2551099;0.17116745;0.09036435;0.031552777;0.0048824097;-0.005566266;0.0020674702;0.041378934;0.12710625;0.20703784;0.22953236;0.17414913;0.086833745;0.018148297;-0.0015767287;-0.0009133219;0.00063160085;0.00022265069;-0.000022719458;0.00015028918;-0.0017533737;-0.0017700724;0.0118060475;0.050012898;0.077490374;0.084713794;0.07966149;0.08686873;0.11556921;0.16081738;0.18301086;0.17546064;0.1474997;0.1041793;0.05768242;0.022058317;0.005216386;-0.00063614466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007951808;-0.0005248193;-0.0055742185;0.00540723;0.017255425;0.02580362;0.021064343;0.029890848;0.058195308;0.11792532;0.14317232;0.12388202;0.06698337;0.020013642;0.021277713;0.045410123;0.05191205;0.05079827;0.05192;0.045925934;0.04711446;0.030057834;0.006170603;-0.0030296391;0.00019084342;0;0;-0.0016963858;0.016841931;0.035226513;0.04405302;0.03538555;0.01741446;-0.00206747;-0.00091710855;0.00007951808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.00031171768;-0.00062343536;-0.0012468707;-0.001870306;0.0022430117;0.016751438;0.0438641;0.08947788;0.15305609;0.23570013;0.3188795;0.38072473;0.38305622;0.35117254;0.27149522;0.20478496;0.12912022;0.07801164;0.036399134;0.016165495;0.004571859;0.0019742115;-0.00039303547;-0.00031171768;0;0;0;0;0;0;0;0;0;0;0;0;0.007427012;0.024024848;0.052068144;0.08890278;0.14460991;0.20342512;0.25936267;0.27111304;0.24004297;0.17879944;0.120363675;0.07185319;0.039565556;0.01568979;0.0032594826;-0.0006498636;-0.000039134113;0.0031449602;0.013778769;0.027095042;0.04890342;0.07588462;0.1121562;0.13528717;0.14678599;0.11908802;0.0923284;0.060040217;0.04024157;0.025907805;0.013865509;0.006425451;0.0037419677;0.002683483;0.0013417415;0.00081249897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00028461177;0.00026428237;0.0020690826;0.010801694;0.020505602;0.041987017;0.06547878;0.104066275;0.12760097;0.1562835;0.14257243;0.13522674;0.098688014;0.07333271;0.043220334;0.025167814;0.010417695;0.0052088476;0.0008809411;0;0;0;0;0;0;-0.00021684708;-0.0008131766;-0.0010977885;0.0012875294;0.0037677179;0.008972047;0.015775625;0.028542496;0.037799153;0.04698805;0.038734306;0.031713884;0.019434918;0.012875294;0.0066273888;0.0030494118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00039228922;0.0024756633;0.021332052;0.046852056;0.07997399;0.10493206;0.12020483;0.11064145;0.084257364;0.04359182;0.01296675;-0.0034775906;-0.0022848197;0.00020674702;0;-0.00046385548;0.0037214463;0.017167952;0.04120892;0.07145071;0.10060257;0.1230484;0.13275146;0.1349793;0.1297523;0.11409494;0.08496666;0.051532492;0.01977217;0.0027990364;-0.0009780725;0.000047710855;0;0;0;0;0;-0.0008269881;0.008476628;0.014472291;0.01653976;0.011371086;0.00413494;-0.0028944581;0.00020674702;0;0;0;0;0;0;0;0;0;0;-0.0016818075;0.015991086;0.041850366;0.059268802;0.054151807;0.032204825;0.0045206035;-0.0028149402;-0.0013279521;0.00012722892;0;0;0;0;0;0;-0.0014974847;0.013323415;0.045204442;0.08234767;0.10356436;0.093767725;0.05805202;0.025219318;0.0058779763;-0.00071375427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011132532;-0.002035663;0.0069975914;0.015665062;0.020833738;0.017334942;0.007621013;0.014384822;0.051773433;0.08843206;0.09736459;0.07955122;0.060193073;0.051059093;0.048164368;0.033670083;0.013792675;0.01945542;0.06778466;0.13340166;0.19690904;0.23489721;0.21441415;0.1542094;0.078323446;0.0215934;-0.0001982645;0.017217256;0.04783808;0.084511824;0.10237159;0.0883446;0.05228632;0.01812376;0.0005248194;-0.0010575905;0.00041349404;0.00025445785;-0.000023855428;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0005633062;0.0033920826;0.029573573;0.095578365;0.1901455;0.26349407;0.29589787;0.2646986;0.19079117;0.108295426;0.066034466;0.042286925;0.0472775;0.04802157;0.04448838;0.04458927;0.07000693;0.094833866;0.11850622;0.13139339;0.13230236;0.12561782;0.11285215;0.09244008;0.0658172;0.03495615;0.013507102;0.0049884883;0.0047246474;0.0047881026;0.002381249;0.0063856198;0.013359037;0.016698798;0.013359037;0.0066795186;-0.0006679519;0;0;0;0;-0.0011577833;0.0115667;0.02326699;0.029167233;0.02343398;0.011800484;-0.001046458;-0.000011132533;0;0;0;0;0;0;0;0.00012858074;-0.0013325639;-0.0029515126;0.003599147;0.03969527;0.08981086;0.12825847;0.13687134;0.12595876;0.1159431;0.1251653;0.13393328;0.12940456;0.1131288;0.08454898;0.07225013;0.054849982;0.04062817;0.023868145;0.010518014;0.0060583246;0.03302466;0.06475905;0.10415041;0.115538985;0.09334962;0.054212093;0.017817616;-0.0019470797;0.00035624104;-0.005833447;0.011911808;0.06828694;0.16881926;0.26790884;0.34403086;0.34993222;0.30218068;0.23148428;0.20220575;0.21180089;0.26582298;0.29985997;0.2638514;0.17531697;0.08906767;0.05729172;0.07726162;0.108950384;0.099680685;0.078032926;0.088851705;0.1330319;0.1577749;0.13414145;0.07753809;0.035215355;0.049904548;0.10011523;0.17430948;0.24379335;0.27979726;0.25928053;0.19023141;0.103778206;0.042026244;0.010898937;0.019500116;0.0649548;0.121780634;0.1663601;0.19087172;0.18776351;0.17118865;0.17482154;0.2096946;0.2626357;0.29699442;0.26697516;0.17615747;0.07740079;0.017392728;-0.0021337357;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0005265688;0.0029757258;0.02918171;0.096937634;0.19521081;0.2721106;0.30402425;0.26863876;0.19003937;0.10536682;0.06457239;0.043492943;0.049025625;0.04634306;0.036994796;0.03418244;0.060085054;0.08851894;0.11448027;0.12773132;0.12767705;0.12190958;0.108814925;0.08848803;0.06075486;0.03088498;0.016289119;0.013904531;0.016459445;0.014278585;0.006724048;0.005503553;0.012468437;0.0155855445;0.012468437;0.0062342184;-0.00062342186;0;0;0;0;-0.0012023136;0.012023135;0.02404627;0.030057834;0.02404627;0.012023135;-0.0012023136;0;0;0;0;0;0;0;0;0.00010520241;-0.0010958584;-0.002355365;0.0026384103;0.035889473;0.08519057;0.12853426;0.1457233;0.14366773;0.13549776;0.13829462;0.13747823;0.12712981;0.111555025;0.08798226;0.071292736;0.04802574;0.029234026;0.014372097;0.0071270466;0.0066617085;0.027517395;0.053834703;0.086577706;0.09600696;0.077540316;0.044991016;0.014792908;-0.0016164436;0.00020038556;-0.0033397593;0.007158218;0.04076733;0.09965286;0.15747188;0.20130289;0.20544085;0.18221581;0.15407537;0.15518194;0.17404822;0.20357396;0.20723878;0.16622208;0.10170978;0.05296302;0.044886366;0.07049397;0.09874556;0.092700586;0.073637806;0.077259764;0.105794676;0.12376871;0.106970645;0.06403247;0.033509664;0.046754777;0.0939003;0.16818509;0.24208175;0.2845828;0.2685228;0.1984166;0.10794791;0.045535218;0.015137647;0.02585809;0.067209505;0.113745905;0.14569423;0.16146404;0.1537848;0.1396539;0.14310129;0.17146473;0.21448158;0.24243093;0.21795271;0.14386573;0.06324021;0.014219957;-0.0017440971;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.00039334947;0.0026977838;0.01981962;0.03686353;0.06276521;0.08613239;0.100467384;0.09295665;0.07121482;0.034006175;0.009729833;-0.0013359035;0.0017366752;0.019233303;0.032766752;0.03670025;0.027100291;0.011184484;-0.0011577833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00047452422;0.0042713303;0.0137008075;0.026629297;0.031914186;0.027443362;0.0148405;0.0048140404;-0.00052879524;0;0;0;0;-0.0006701784;0.005902468;0.020417063;0.041237127;0.06497959;0.08205266;0.090009086;0.093439355;0.090889886;0.07511175;0.05226456;0.025606269;0.0062089465;0.0045176926;0.020461593;0.046417087;0.07886286;0.10948844;0.116990656;0.09836706;0.061407045;0.0250148;0.0034733496;-0.0019619977;0.0128482785;0.04412402;0.08216432;0.10588727;0.11010594;0.099708445;0.096889056;0.10259764;0.113741;0.119358;0.12595533;0.11390436;0.08482804;0.04588681;0.015507616;-0.0016884342;0;0;0;0;0;0;0;-0.0006679519;0.005592241;0.023218751;0.047912564;0.06632669;0.07799266;0.06901242;0.048525408;0.039010614;0.04612542;0.051312625;0.05030791;0.040297914;0.041536957;0.06308286;0.08443987;0.0778535;0.049265534;0.018252157;0.0015313908;0.0005509131;0.01854502;0.052314;0.07351591;0.06922431;0.04592422;0.032369543;0.04054587;0.07138551;0.09591196;0.10735916;0.10267608;0.084184214;0.05302648;0.023678895;0.0051076054;-0.0013314507;-0.0010086076;-0.000042303618;0.000011132533;0;0;0;0;0;0;0;0;0;0
