;meta[fps=30]
;meta[frames=98]
jaw_open_a;0;-0.004297143;-0.0016000001;0.0154514285;0.04585143;0.07268572;0.097394295;0.090011425;0.06251429;0.029108569;0.0047542835;0.03164571;0.058811426;0.06401143;0.048731428;0.016571429;-0.014125715;0;-0.009554286;0.0104;0.016306285;0.05189714;0.11420571;0.17324916;0.16578059;0.13479431;0.05498743;0.0003645718;-0.014054859;-0.004297143;-0.0018742858;0.025371429;0.040000003;0.04201143;0.031405717;0.008182858;-0.00832;-0.005272381;-0.0011428574;0.021013334;0.05817905;0.07264;0.058713906;0.034528766;0.021547431;0.0491082;0.07364343;0.06649029;0.03602972;0.007832001;-0.018182859;0.0022628584;0.03860572;0.057211433;0.058080003;0.03691429;0.0045485725;0.008868573;0.05147429;0.063222855;0.054537147;0.02918857;-0.002788572;-0.01089143;0.037288;0.097328015;0.15831545;0.20986058;0.2305383;0.18324114;0.122672014;0.055620573;-0.0030685698;-0.0028822876;0.023588572;0.026925715;0.022491429;0.010285714;-0.007222857;0;0;0;0;0;0;0;-0.011428572;0.00760381;0.036525715;0.086720005;0.1038781;0.088;0.039085716;0.008563811;-0.012068572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.009142858;0.004845714;0.034148574;0.06409143;0.08480001;0.076525725;0.039268572;0.015268572;-0.0028647613;-0.016396191;0.015634285;0.032609522;0.038918097;0.03456;0.014598094;-0.010544762;0;-0.009234286;0.0050742854;0.031666286;0.06481143;0.09211429;0.10339201;0.06739201;0.04729144;0.041810293;0.06237029;0.09871086;0.12102857;0.12684192;0.13044573;0.106057145;0.073059045;0.038217146;-0.00068571314;-0.008746667;-0.0038400006;-0.004693333;0.020739047;0.054491434;0.067489535;0.05973334;0.03122286;-0.0007619035;-0.0064609535;0;0.0013714286;-0.0047085714;-0.010925715;0.011474286;0.049325716;0.06788572;0.06166857;0.031245718;0.008479999;0.037771426;0.054719992;0.071771435;0.07156572;0.059142858;0.044457145;0.039268576;0.0036845722;-0.005434667;0.007657142;0.04817372;0.098727636;0.12079545;0.102061726;0.05097448;0.02841601;0.035550483;0.0833783;0.12534173;0.13534477;0.124905154;0.14665143;0.15401906;0.17010286;0.16773716;0.119428575;0.061211433;0.02569143;-0.0029257145;-0.0065828576;-0.0018895238;-0.006857143;0.01014857;0.045744766;0.07529143;0.08521143;0.066453345;0.027520005;0.0035200005;-0.0020114286;-0.0020114286;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0.0001335904;-0.0014504098;-0.002185157;0.004274892;0.024637882;0.0551283;0.0787579;0.077208884;0.053843286;0.024106704;0.0045675193;-0.00093195203;0.000028626511;0;0;0;0;-0.00038884344;0.003048723;0.014811833;0.04013675;0.05601254;0.05473627;0.03525116;0.012781736;-0.0013621448;0;0;-0.00071248197;0.0059733978;0.02576386;0.040840488;0.04303519;0.03015326;0.010801736;-0.0011514219;0;0;0;0;0;0;0;0;0.000038168684;-0.00038168684;-0.0007633737;-0.00095421704;-0.0007633737;-0.00038168684;0.000038168684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0000038168687;0.000087787965;-0.0005000097;-0.00082444336;0.007000773;0.02215692;0.041466456;0.04878148;0.040047057;0.026881248;0.032972965;0.049585085;0.070243105;0.07134363;0.053193625;0.028365694;0.011105496;0.011800485;0.025385352;0.034590367;0.029892439;0.025706608;0.03499114;0.05093611;0.054237697;0.037786998;0.013320871;-0.0014249643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0013025062;0.011536484;0.039404392;0.076289654;0.1061471;0.119816266;0.12349476;0.12030291;0.10979698;0.08791201;0.07888035;0.06735818;0.05967197;0.039060872;0.017147282;-0.0017605304;0;-0.00008945783;0.00026479512;0.0040839287;0.050477847;0.13845214;0.23117878;0.25572065;0.2018849;0.099675015;0.02552984;-0.0029914703;-0.001297735;0.0113647245;0.042080972;0.063887216;0.07306917;0.07286163;0.07505156;0.07483448;0.07215073;0.061711594;0.067706466;0.092966974;0.1226622;0.12907216;0.12325406;0.11296127;0.09822591;0.074289374;0.044838063;0.01731904;0.0041093356;-0.0022174811;0.014835688;0.057753984;0.08912148;0.09758778;0.09003037;0.07906881;0.09040729;0.11613776;0.1103051;0.0802437;0.04525136;0.023004979;0.037349246;0.07467702;0.11051623;0.13088971;0.1351973;0.12893738;0.110290796;0.07706972;0.03928034;0.009139966;0.005863901;0.02405581;0.04715621;0.074756935;0.1018078;0.11937612;0.1148809;0.089121774;0.05887113;0.05023151;0.06767737;0.09375754;0.10921356;0.10646132;0.108027846;0.120994814;0.13661286;0.12531255;0.092334814;0.0426535;0.009437207;-0.0011593738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0021787954;0.021883376;0.042653497;0.052402407;0.03812097;0.021634217;0.036095913;0.071635194;0.08275713;0.062554225;0.026140248;-0.002698314;0;-0.0022821692;0.02224916;0.04934892;0.088702425;0.100351825;0.084766276;0.04211278;0.03665784;0.034741454;0.04735302;0.039600007;0.020608436;0.0030720485;0.029103618;0.056243137;0.06751086;0.054469883;0.027115665;0.0018819271;-0.0010284338;0.00325494;0.04195374;0.10393014;0.14122412;0.13169625;0.07654145;0.017689595;0.020767475;0.049012296;0.060674954;0.048557453;0.02113856;-0.002163422;0;-0.0018098316;0.018018799;0.0370936;0.044476055;0.049571574;0.043989405;0.03050632;0.02574796;0.013699378;-0.0037596154;0.0006255428;0.034537356;0.06430363;0.07548918;0.057958085;0.024883859;-0.002555181;0;0;0;0;0;0;0.000047710855;-0.0005831326;-0.0016857834;0.018845784;0.037532534;0.04643856;0.0369441;0.017812049;-0.0017918074;0;0;0.00012722892;-0.0021469882;0.00620241;0.012786508;0.029898794;0.086814664;0.20214768;0.3527804;0.47011092;0.45213982;0.3187244;0.15319636;0.03620936;-0.0043512303;0;0;0;0;0;0;0;0;0;0
jaw_up;0.011565179;0.023862217;0.038517468;0.057812337;0.07082768;0.08564104;0.09793355;0.10206269;0.099099115;0.082072094;0.060355764;0.039949555;0.023798965;0.0124144945;0.005570259;0.0014637178;0;0;0;0;0;0;-0.00052856473;0.0025343997;0.0050687995;0.011194729;0.016263528;0.029994689;0.037593823;0.054017957;0.05171938;0.05695127;0.058033247;0.06723863;0.075233065;0.076647766;0.06941004;0.054833848;0.03952716;0.024769133;0.014346469;0.00678099;0.0025705416;0.00039755303;0;0;0;0;0;0;-0.00008131765;0.00037496476;0.0020736004;0.005624471;0.011759436;0.02085346;0.032861367;0.046283297;0.05793883;0.061634265;0.05965011;0.04942577;0.039544776;0.030559173;0.027784435;0.02496723;0.0259322;0.019909272;0.01580002;0.009777093;0.0062777232;0.003274391;0.0015667202;0.000046080022;-0.000051501167;0.00001897412;0.00084480003;0.0013507764;0.002647341;0.0036050822;0.006198212;0.006424094;0.008063999;0.0044047055;0.003568941;0.001030023;0.0008041409;0.000009035074;-0.000049694234;-0.00044724712;-0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0.00014313255;-0.0016380724;-0.0029421696;0.022026509;0.04524579;0.05637832;0.04515037;0.021263136;-0.0021469882;0;-0.0016539762;0.015482171;0.041123174;0.08493724;0.13707884;0.1782338;0.17074123;0.13075954;0.065344386;0.01661928;-0.0019505785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013915666;0.012738799;0.039600007;0.058326516;0.057253025;0.03745302;0.01037711;-0.0011768676;0;0;-0.00047710852;0.0040872297;0.014965304;0.03975904;0.054946996;0.05383375;0.034669884;0.013470363;-0.001415422;0;0;-0.0013200002;0.011636146;0.04203856;0.06427712;0.0645541;0.052007478;0.05107977;0.06994278;0.08635664;0.072520494;0.03818061;0.008206267;-0.0010098798;0;0;-0.00074216875;0.005735904;0.030052533;0.06875663;0.08996146;0.082354225;0.04908917;0.014800967;-0.0016486751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0012134459;0.010330989;0.040121645;0.08584295;0.1349671;0.16771531;0.16907719;0.13800257;0.08900089;0.03506006;0.029319376;0.041101307;0.055885307;0.04631133;0.024758749;-0.0024491572;0;0.00016698797;-0.0021485784;-0.0012134459;0.03200603;0.06184122;0.07442097;0.05658666;0.04123118;0.03606198;0.053065065;0.04812964;0.028517835;0.0029278563;0.00928082;0.061824515;0.14870279;0.24669968;0.32259962;0.32490107;0.25991955;0.17835428;0.1341971;0.14183123;0.20018074;0.2545643;0.2927431;0.3013193;0.27922896;0.21097541;0.12168832;0.10236585;0.16928796;0.26637617;0.32482502;0.29010934;0.20536295;0.1761033;0.20335795;0.26349777;0.29590642;0.26327622;0.18524455;0.10369359;0.03765393;0.023497066;0.053458415;0.085887484;0.093691394;0.06835374;0.025916535;0.008238074;0.07359717;0.18140684;0.28214657;0.3364251;0.3225651;0.25191808;0.1777754;0.12712461;0.11030112;0.136611;0.15399231;0.14516822;0.13453999;0.15907297;0.2211756;0.28030267;0.2921359;0.2969733;0.28462058;0.25122622;0.19636858;0.11811097;0.056281254;0.045480102;0.054829206;0.06528117;0.066839725;0.0475938;0.022848409;0.005388146;-0.0006479134;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0015919522;0.014004726;0.049061067;0.095439196;0.13585772;0.15485351;0.1441329;0.11325124;0.072394855;0.028477015;0.024792146;0.035475668;0.048203863;0.03996579;0.021385593;-0.002115181;0;0.00014472292;-0.0018368678;-0.0012913736;0.027107716;0.052712537;0.063678086;0.048441358;0.036548108;0.033597983;0.049261454;0.044752777;0.026606752;0.0029946517;0.0075998064;0.051108524;0.12335217;0.20651868;0.27485368;0.28174216;0.22943312;0.15867938;0.11694538;0.11876649;0.16726054;0.21590117;0.25279272;0.26495162;0.24938543;0.19041641;0.11205869;0.08179127;0.11247364;0.16655299;0.20608544;0.18814869;0.13771611;0.12011556;0.14006951;0.17472138;0.19394356;0.17242585;0.12237918;0.0709172;0.031876147;0.023062894;0.05105379;0.08209129;0.0897616;0.06545928;0.025335416;0.0042726663;0.044755008;0.10809466;0.16902523;0.20122424;0.19912167;0.16591516;0.13184667;0.10886651;0.10653461;0.12654163;0.13757405;0.12919503;0.12362967;0.14933378;0.20344925;0.25202274;0.25815606;0.24563614;0.22036356;0.18500467;0.14264116;0.08802939;0.05200228;0.046006296;0.055029586;0.061763287;0.0592362;0.03921323;0.01941736;0.004815933;-0.0005699856;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;-0.0009573978;0.009403279;0.02093287;0.026625307;0.02114439;0.010460869;0.011158507;0.022317015;0.02824323;0.022098074;0.010086074;-0.0010241929;0;-0.001026976;0.009646338;0.024284782;0.060203623;0.11227855;0.16067165;0.16397385;0.12867677;0.064066894;0.016305264;-0.001913404;0;0;0;0;0;0;0;0;-0.0010204822;0.009065592;0.030981837;0.0564976;0.06529229;0.053491812;0.026773738;0.0070617357;-0.00082009647;0;0;0;0;-0.0010186266;0.010186267;0.020372534;0.025465667;0.020372534;0.009781783;0.0019166515;0.018261064;0.041576296;0.05398536;0.04862319;0.027356341;0.005870554;0.006838936;0.0224581;0.03658851;0.043915384;0.043818098;0.038532477;0.033225264;0.023235153;0.011898785;0.0019090066;0.0038556408;0.009629639;0.0129137365;0.010798556;0.005866844;-0.00057889166;0;0;0;0;0;0;0;-0.0012357112;0.011288388;0.033787232;0.06840941;0.08371663;0.074086994;0.04173586;0.015073447;-0.0016142171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
