;meta[fps=30]
;meta[frames=85]
jaw_open_a;0;-0.015360001;0.010880001;0.05664;0.100278854;0.11179887;0.086354285;0.037915424;0.04270476;0.068611056;0.09190858;0.08054248;0.04499048;0.011666286;-0.0023923814;-0.013074286;0.0067961905;0.03870476;0.056700956;0.055573333;0.03737905;0.0021180958;-0.0076952376;-0.0013866669;-0.005668572;0.009188573;0.018377146;0.021440003;0.013241145;0.005276572;0.017874284;0.066072;0.082559995;0.073464;0.038783997;-0.015922287;0.005308953;0.06692572;0.10404571;0.1073981;0.07698286;0.012800001;-0.0061561903;-0.004022857;0;0;0;0;0;-0.011177144;0.011142859;0.04128;0.057657145;0.05430858;0.03411429;-0.0029257154;-0.006514286;-0.0016457144;0.00064000004;-0.009173334;0.0051047616;0.02965486;0.06368838;0.09750934;0.11151162;0.11088839;0.113033906;0.09115963;0.057228345;0.030244572;0.035466816;0.084096014;0.13882379;0.14154972;0.09873098;0.028818293;0.01103817;0.023458742;0.037714288;0.0336;0.046765715;0.08832;0.12123428;0.117120005;0.07076571;0.0113828555;-0.01782857;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0049920003;0.0021302863;0.015405717;0.03301486;0.065810286;0.08995964;0.0976884;0.106066294;0.09790477;0.09278172;0.09279086;0.07193905;0.03890286;0.015908573;0.013919999;0.05054476;0.101979434;0.13958973;0.15186056;0.14486973;0.13166858;0.118565716;0.11910401;0.09838172;0.06674286;0.032045715;0.0042057135;-0.009325715;0;-0.008411429;0.00063999917;0.043199997;0.06537143;0.06715428;0.04854857;0.009554286;-0.011977144;0;0;0;0;0;0;0;0;0;-0.0009508572;-0.0022308573;0.0014628569;0.015378288;0.03906743;0.07076206;0.09526583;0.11088365;0.113058746;0.10455223;0.070879094;0.047166176;0.039043665;0.054879546;0.08075978;0.099075444;0.07546058;0.042289145;0.010509714;0.014768687;0.0231968;0.043720227;0.06781806;0.105105385;0.1113783;0.099523656;0.043517265;0.055386513;0.062323194;0.07983543;0.06744686;0.027574858;-0.020662857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.00067749416;0.005076435;0.028061617;0.07246134;0.1342965;0.19391216;0.22399002;0.21239914;0.15947878;0.10891242;0.09038821;0.112973094;0.12640226;0.11500224;0.07713175;0.059194855;0.057811238;0.07689081;0.09279212;0.10540185;0.121106595;0.14415476;0.15731458;0.16134498;0.15635729;0.12381825;0.07979855;0.039063375;0.014869564;0.02025278;0.054943223;0.07516963;0.071662895;0.04493897;0.014813504;-0.002405104;0.00787229;0.01635528;0.020372532;0.0162694;0.00792;-0.0010782653;-0.00042939768;0.000038168684;0;0;0;0;-0.0010210122;0.009933399;0.023187473;0.030725788;0.029793834;0.03126651;0.027849713;0.02755575;0.021125346;0.023150893;0.026631556;0.031250607;0.029554818;0.024796471;0.030409086;0.057404496;0.069435984;0.0604067;0.038759574;0.013275543;-0.0014327568;0;0;0;0;0;-0.0014504099;0.014504099;0.029008199;0.03626025;0.029008199;0.014504099;-0.0014504099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.00025477598;0.0025620728;0.004445698;0.009486825;0.029362207;0.06960535;0.09237703;0.10813665;0.106833175;0.10170594;0.10876977;0.13189903;0.14009933;0.15192805;0.14987408;0.121195085;0.07929066;0.03813528;0.008941013;-0.0012261688;-0.00015744581;-0.001016241;0.0103055425;0.020611085;0.025763856;0.020611085;0.009814599;0.0025262898;0.021541446;0.05736037;0.07970336;0.07704825;0.04533533;0.051754348;0.09827004;0.16164437;0.17092411;0.12700628;0.057641286;0.03590967;0.059420057;0.112483576;0.18213332;0.24830063;0.2771198;0.24076955;0.15714522;0.08308128;0.04995326;0.046341546;0.059039794;0.06264435;0.05372528;0.045724645;0.03549305;0.035248775;0.06734387;0.09879009;0.12583642;0.12164336;0.10203776;0.087640055;0.072922446;0.067794725;0.075458035;0.08161775;0.07552175;0.063334726;0.03115137;0.024192981;0.023931764;0.031252995;0.024931546;0.01122732;0.005244377;0.0118656885;0.023545306;0.057267334;0.117583394;0.15036075;0.14291784;0.088871;0.02862651;-0.0031346027;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;-0.0005566266;0.0057253027;0.00949446;0.01028964;0.017334942;0.02202651;0.020351328;0.032512296;0.056834225;0.07166699;0.073501214;0.049513258;0.015421208;-0.0020515665;-0.00015903616;0.00013518076;-0.0011927712;-0.0023855425;-0.0029819282;-0.00701111;0.040420633;0.13646099;0.23440738;0.26041377;0.20390822;0.093642876;0.021280631;-0.003371567;0.007999519;0.013470363;0.0158241;0.011371086;0.004850603;-0.0018925305;0.00068385556;-0.000047710855;0;0;0;0;0.00007951808;-0.0007156627;-0.003029639;0.00079120504;0.030018076;0.055145793;0.06395242;0.047949407;0.020070365;-0.0020714463;0;0;0;0;0;0;0.00004373495;-0.00040554223;-0.0026837355;0.013180123;0.028149402;0.03620061;0.029544944;0.014941447;-0.0014909641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;-0.0000948706;-0.00016263533;0.002082635;0.004355011;0.008845552;0.013580046;0.022981271;0.028061362;0.03474974;0.029064279;0.02500066;0.017930541;0.014700424;0.016396804;0.016557178;0.021854123;0.017469743;0.01592471;0.009378637;0.0066477195;0.0033699397;0.0019536568;-0.00000948714;-0.000009487261;-0.000018974397;-0.000009487621;0.0011874629;0.006298277;0.012577581;0.02416128;0.03994549;0.06392662;0.08370365;0.104376286;0.104244724;0.106193855;0.09431786;0.08101058;0.059814323;0.03997113;0.02260834;0.013400471;0.008509893;0.008098899;0.011254363;0.019557912;0.030285403;0.041566197;0.048572388;0.050071348;0.044257134;0.036986656;0.024265183;0.012996593;0.0044751815;-0.00014501643;-0.0014610075;-0.0015280944;-0.0015951814;-0.0009615813;-0.00016399061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.002401446;0.022106025;0.06551653;0.1129793;0.13853641;0.13553381;0.10890319;0.101146996;0.10304908;0.10144122;0.08312821;0.052326083;0.020638123;0.003689639;-0.00049301214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024120484;0.022397593;0.06535856;0.095951825;0.09274459;0.059771094;0.015055424;-0.0022000005;-0.0009065061;0.00007951808;0;0;0;0;-0.0014885785;0.014046073;0.038130507;0.05431721;0.05225928;0.033135187;0.017548049;0.03412121;0.07390569;0.106465176;0.10890002;0.07734724;0.04767467;0.04500843;0.07570082;0.109567314;0.13039441;0.1277531;0.1046083;0.08792106;0.07677299;0.08347925;0.10712167;0.12680271;0.11158455;0.082109734;0.036198225;0.028612832;0.03803477;0.048903618;0.039122894;0.019561447;-0.0019561448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.001402699;0.012846941;0.038808007;0.06913302;0.07767168;0.07088083;0.056775905;0.06160743;0.06702897;0.063344106;0.039654076;0.016108772;0.0016253493;-0.00027831327;0;-0.0007681447;0.007681447;0.015362894;0.019203616;0.014790124;0.012111638;0.022680305;0.05008804;0.06353058;0.056224853;0.03203998;0.008521397;-0.005397794;0.040874943;0.12115906;0.17555632;0.17419066;0.13241176;0.09359202;0.11582999;0.15660244;0.14823969;0.102628134;0.046910927;0.011022764;-0.002418654;0.01346591;0.02673589;0.032776404;0.034611043;0.04168554;0.05625268;0.09298625;0.13536045;0.19214083;0.26361498;0.31409636;0.29209983;0.20685312;0.09955712;0.032057982;0.019059816;0.07646008;0.17064814;0.27686223;0.3591586;0.36478496;0.28366372;0.18771785;0.11577888;0.119490355;0.19569811;0.25086227;0.23499396;0.16063353;0.077874295;0.067725874;0.13241033;0.1727769;0.15735833;0.09299004;0.02914497;-0.0032173018;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0.000012245786;-0.00012245786;-0.001736675;0.013353472;0.040893503;0.07488855;0.08803718;0.08372777;0.06896603;0.07120368;0.07611312;0.07276317;0.0490889;0.022665838;0.0045114593;-0.0005120965;0.00002783133;-0.001149434;0.011466508;0.022933016;0.028666269;0.022407005;0.015546024;0.020279577;0.045763053;0.05803667;0.051373847;0.029281339;0.007820046;-0.005152692;0.03981365;0.11217882;0.16015631;0.15555449;0.116936944;0.08369244;0.11033712;0.14963569;0.14226486;0.09816333;0.044887926;0.010559872;-0.0021240872;0.0110880025;0.021902144;0.027014202;0.029901978;0.038561754;0.054484833;0.08940203;0.12862417;0.17651741;0.23195969;0.26712933;0.24273917;0.16949251;0.08013461;0.027222056;0.0169233;0.05296603;0.10621609;0.17094557;0.21947645;0.22603719;0.18228419;0.13774282;0.10265698;0.10678926;0.13952313;0.15582785;0.13658348;0.09334406;0.05091575;0.062201906;0.12618949;0.16298027;0.14761738;0.08656657;0.026985256;-0.0029835186;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.00038963865;0.0029167235;0.016195608;0.041510988;0.07571681;0.11187082;0.1435039;0.15623394;0.14735632;0.12293989;0.099212006;0.08950834;0.08184637;0.06363355;0.034578573;0.024107497;0.034816995;0.053046517;0.0512141;0.03936407;0.030156082;0.04499194;0.071966805;0.09358979;0.10190051;0.089825064;0.062857896;0.03135088;0.011068519;0.010877736;0.03240819;0.045353934;0.044287294;0.028521545;0.0077611366;0.020906294;0.06408627;0.0940402;0.09124966;0.059262175;0.015592966;-0.0014620727;-0.0005566266;0.00004453013;0;0;0;0;-0.0012885904;0.012362675;0.031012448;0.042662643;0.038017593;0.021805845;0.0021068316;-0.0019426269;-0.0006596025;0.0000667952;-0.0011169642;0.0097001465;0.035438653;0.07141111;0.10781457;0.13398789;0.13889039;0.12503734;0.091671854;0.06503172;0.051993173;0.06816876;0.099416256;0.12321486;0.11243579;0.08259293;0.037229862;0.02065196;0.027529417;0.037705883;0.03306362;0.018535666;0.0016364816;-0.0010019279;0.0004564338;-0.0000333976;0;0;0;0;0;0;0;0;0;0;0;0
