;meta[fps=30]
;meta[frames=31]
jaw_open_a;0;0;0;0;0;0;0;0;0;-0.01521981;0.0050285715;0.059186295;0.11590858;0.14926884;0.15794235;0.14010058;0.14321423;0.1579063;0.16207545;0.14677843;0.12601396;0.10861715;0.0701054;0.05315048;0.049112383;0.049112383;0.05060063;0.044754285;0.01472;0.005653334;0.0021942859;-0.0005485712;-0.00073142874;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0068977783;0.00091936404;0.024929527;0.057467945;0.08937651;0.1082362;0.10241016;0.09363302;0.0842362;0.062786035;0.038298413;0.015878092;0.00026412663;-0.004551111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0017476483;0.016510816;0.044090074;0.067654476;0.07387549;0.069841534;0.06708957;0.08754115;0.11179972;0.12616625;0.1267375;0.11894315;0.10682936;0.08194815;0.078592494;0.08613557;0.088934615;0.07238054;0.042128675;0.004432338;-0.0036498797;-0.0008015424;0.00031489145;-0.000019084328;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0050812056;0.046369646;0.14272435;0.24719787;0.29777136;0.26694223;0.16540556;0.081688926;0.027476147;0.003885782;-0.00058048184;0;0;0;0;0;0;0;0;0;0
jaw_up;0.04763859;0.04738109;0.038625885;0.027982308;0.0175104;0.0104719065;0.0052359533;0.001716706;0;0;0;0;0;0;0;0.00091256475;0.0031488005;0.007612237;0.014280283;0.024377225;0.036177322;0.049161036;0.057125654;0.058191817;0.051171392;0.03964687;0.027286591;0.016995389;0.0092114825;0.0042330357;0.0014591999;0.0002891294;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.0022392294;0.019634077;0.07024999;0.1307325;0.16968895;0.18131977;0.17514175;0.17969337;0.19066158;0.19183952;0.17657785;0.15432695;0.12991841;0.0965809;0.059147317;0.02633462;0.0062571894;-0.0007545382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0017266558;0.01701756;0.037121058;0.047162607;0.038819145;0.020083088;-0.00068576384;-0.0006367812;0.0005469782;0.00020001442;-0.000020409634;0;0;-0.003349037;0.030547671;0.094181225;0.1635573;0.19757462;0.17756388;0.11040688;0.054584656;0.018257352;0.0025159507;-0.0003803614;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0018001307;0.017744144;0.03868444;0.04904029;0.04024782;0.020674972;-0.0009225153;-0.0007674028;0.000559224;0.00020001442;-0.000020409634;0;0;-0.0031523623;0.028751621;0.08867433;0.15396476;0.18597822;0.16717352;0.10399826;0.051471263;0.017277688;0.0024046258;-0.0003618072;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008312291;0.007113689;0.027334075;0.05630711;0.083114244;0.09855383;0.098573625;0.09251134;0.0830895;0.06456868;0.05317144;0.04678508;0.04144765;0.031629995;0.018591328;0.0019593257;-0.0017218315;-0.00046014463;0.000092771064;-0.000003710841;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001046458;0.009989592;0.025701305;0.035494223;0.031798217;0.01833157;0.0019407716;-0.0017181205;-0.00046014463;0.000092771064;-0.000003710841;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.00011503619;0.001172627;0.002078073;0.0024306031;0.0017440969;0.0007050604;-0.000337687;0.000022265078;-0.0029634803;0.025679413;0.09508853;0.18716869;0.2636066;0.29591322;0.28987098;0.28351626;0.2843762;0.28215018;0.27010736;0.24442342;0.21258806;0.16147985;0.10997086;0.07880843;0.08336287;0.108963996;0.12420196;0.10184411;0.06154435;0.023756824;0.0037961942;-0.00053065084;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.00015585548;0.0015845307;0.0028573503;0.0033768688;0.0024677115;0.0010390363;-0.00041561472;0.000025975924;-0.0027838754;0.024042562;0.089830995;0.18006611;0.25919428;0.29561388;0.29144087;0.28224927;0.27848414;0.27446133;0.26439813;0.24130258;0.21140802;0.16163942;0.1097717;0.076275155;0.077179365;0.099683166;0.11427543;0.09405876;0.05690579;0.0219348;0.0035030378;-0.0004898315;0;0;0;0;0;0;0;0;0;0
