;meta[fps=30]
;meta[frames=30]
jaw_open_a;0.067611426;0.08011429;0.0656;0.024068572;0.008182858;0.00066285755;-0.0032457146;0;0;0;0;0;0;0;0;-0.0014171429;-0.0008000002;0.00013714249;0.026491432;0.0398781;0.032800004;0.031131431;0.03855238;0.06044343;0.09440914;0.0946621;0.06531657;0.034624003;0.01052343;0.0043519996;-0.00027428567;-0.0016457144;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.039908573;0.03774476;0.023634287;-0.0024228576;-0.0038095238;0;0;0;0;0;0;0;0;0;0;-0.0032000002;-0.00013714284;0.008548573;0.031321906;0.053561907;0.07429334;0.1021562;0.09902477;0.07271619;0.042270478;0.007756191;-0.011672381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.04556386;0.04804483;0.033683863;0.01208993;-0.0012881929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.11454183;0.13945405;0.14552288;0.13900319;0.15374869;0.16982678;0.18248256;0.18429032;0.17002;0.14839268;0.12293225;0.095991835;0.06649509;0.037529353;0.013070389;0.002402241;0.011231135;0.04151321;0.09285724;0.15418237;0.2147847;0.23394302;0.224366;0.20296484;0.1855685;0.1703096;0.1540488;0.109257855;0.061481163;0.02592417;0.005736754;-0.0007099376;0;0;0;0;0;0;0;0;0;0
jaw_back;0.023696389;0.01709639;0.0069975923;-0.0031807234;0.00020674702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00009542171;-0.0028387955;0.016937349;0.03484482;0.049961206;0.044498313;0.027926749;0.00439735;0.0025445786;-0.0012563858;0.0004612049;-0.00003180723;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0020329417;0.00060988247;0.00030494123;-0.00040658825;0;0;0;0;-0.00027105885;0.00030268246;0.00435953;0.009261178;0.017198684;0.027652519;0.04347784;0.05455059;0.063685276;0.052603487;0.04229873;0.02751699;0.018088661;0.010142119;0.004757083;0.0007860706;0.0003930353;0.00028461177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.051686753;0.041349404;0.020674702;-0.00206747;0;0;0;0;-0.00013518074;0.0007315662;0.0074906037;0.02822415;0.06190229;0.099780254;0.124924496;0.116800934;0.08215331;0.040865935;0.010730807;-0.0011695521;-0.0016221688;0.0050573503;0.029275374;0.06602865;0.09111818;0.08730767;0.056314707;0.021676634;0.002302844;-0.0009573979;0.0000858795;-0.0000031807203;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.13058461;0.18993214;0.21088356;0.17636715;0.12029813;0.058824297;0.020400364;0.005605229;0.0013359038;-0.0012895182;0.00010991488;0.020460332;0.06858434;0.1311727;0.17982565;0.19981225;0.19289237;0.18630795;0.1807676;0.18303211;0.18044905;0.18134522;0.19143502;0.20791897;0.23741904;0.2765202;0.28838825;0.24448156;0.16318065;0.06971415;0.014144998;-0.001796791;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.1072842;0.15612076;0.1739718;0.14288233;0.09238703;0.038570512;0.0069615436;-0.0015066026;-0.00013730123;-0.0010909882;0.0000374047;0.019521786;0.065644085;0.12541911;0.17236833;0.19210075;0.18718864;0.18426766;0.1830255;0.18647659;0.18087026;0.1733558;0.17339809;0.18100381;0.20087989;0.23000033;0.23728992;0.19949497;0.13323191;0.05695403;0.01154889;-0.0014672677;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.052608635;0.06855784;0.06542218;0.045691617;0.02577181;0.010152869;-0.0010687232;0;0;0;0;0;0;0;0;0.00007792773;-0.0009091568;-0.0012357114;0.0104089165;0.020661978;0.031672053;0.030543957;0.03461846;0.047692508;0.06365879;0.05826248;0.0401068;0.012817255;-0.000719903;-0.00035178795;0.00026272782;-0.00002003856;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0.052571528;0.06915158;0.06655398;0.046997834;0.026699523;0.010505399;-0.0011058315;0;0;0;0;0;0;0;0;0.00007792773;-0.0009128676;-0.0011837595;0.010334699;0.019934652;0.035015523;0.056697983;0.07911519;0.09711724;0.09946842;0.072415635;0.037698463;0.012587183;-0.00069392717;-0.00035178795;0.00026272782;-0.00002003856;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.1515954;0.24400748;0.30087152;0.29555666;0.25049368;0.19426604;0.15768175;0.15145643;0.15923974;0.1529081;0.14288647;0.15924217;0.21815553;0.29989484;0.36126888;0.36798993;0.31827325;0.23644704;0.14850523;0.07435159;0.025864583;0.018487426;0.05213513;0.11006586;0.19769074;0.2816115;0.31934038;0.27443546;0.18101275;0.07759598;0.015714685;-0.0019971766;0;0;0;0;0;0;0;0;0;0
corner_left_out;0.17129812;0.2784645;0.3435963;0.33436096;0.2758803;0.20349044;0.15530606;0.1424658;0.14920376;0.14454202;0.13708888;0.15434054;0.21501216;0.30022705;0.36535153;0.37477332;0.3251775;0.24162292;0.15081753;0.07444258;0.024452606;0.016116194;0.05300199;0.11972259;0.22547382;0.33108816;0.38221323;0.33154905;0.2195892;0.09402314;0.01904331;-0.0024202126;0;0;0;0;0;0;0;0;0;0
corner_right_in;0.056701694;0.06664954;0.07538208;0.09847745;0.14466819;0.20778872;0.25009623;0.26128665;0.26260528;0.26622057;0.26210588;0.23141861;0.17108941;0.097597785;0.036903974;0.011087257;0.017605057;0.04463737;0.07320516;0.09006923;0.123806745;0.15754388;0.17222767;0.1727973;0.13769458;0.082106136;0.042978995;0.017737834;-0.001855422;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0.051135432;0.0598587;0.06981582;0.095627524;0.14442328;0.20783325;0.25009623;0.26128665;0.26260528;0.26622057;0.26209855;0.23149209;0.1712364;0.09775944;0.037249085;0.011729606;0.019417878;0.048657328;0.079602286;0.09740208;0.13023949;0.16167219;0.17386417;0.17275834;0.13695984;0.08124151;0.04237413;0.017619088;-0.0018405787;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0.068390846;0.09442242;0.09527591;0.07009784;0.04094916;0.013837736;-0.0015028917;0;-0.00017255424;0.001068723;0.008444471;0.03111409;0.070336446;0.113575205;0.13695095;0.13768902;0.113886625;0.07919068;0.045565825;0.02005934;0.006137736;0.018446606;0.03756487;0.057722922;0.076277144;0.090379074;0.09321639;0.081787005;0.052868396;0.022970868;0.004668985;-0.0005922508;0;0;0;0;0;0;0;0;0;0
corner_left_up;0.049873743;0.062175184;0.057889163;0.039164245;0.023389447;0.008950556;-0.00094626524;0;-0.00021708438;0.0014694942;0.009804866;0.032973446;0.07097368;0.11107819;0.13127;0.13022578;0.10704791;0.07439946;0.042965714;0.018884858;0.0060375435;0.019964341;0.034232534;0.03790627;0.027720002;0.01125499;-0.0011689159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0.027645785;0.02211663;0.011058315;-0.0011058315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0.02950121;0.023600968;0.011800484;-0.0011800484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0.08096532;0.11160522;0.12848532;0.13356176;0.14330812;0.15421672;0.1614268;0.15921779;0.14682539;0.13068956;0.11153538;0.087133184;0.059797924;0.03851086;0.03761491;0.053338185;0.08834758;0.13037671;0.16064689;0.17364454;0.17923218;0.16977587;0.15408379;0.13765758;0.118896075;0.10573233;0.09657313;0.07912686;0.049641553;0.021359196;0.004345505;-0.00055153755;0;0;0;0;0;0;0;0;0;0
lips_up;0.008635664;0.011975424;0.010210122;0.0057348446;-0.00056298805;0;0;0;0;0;0;0;0;0;0.000019084342;-0.00072520494;0.004961929;0.010210122;0.012977351;0.010563182;0.004589784;-0.0008206267;0.0004293977;0.001288193;0.0014313257;0.0011164339;-0.00010496388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0.05580182;0.076680884;0.08403948;0.0786402;0.074030004;0.08045303;0.09375907;0.10350873;0.1090899;0.10672425;0.09600562;0.075029254;0.051059134;0.028532233;0.0097520985;0.0024992533;0.012240218;0.04020514;0.07139478;0.101432204;0.11975449;0.12122399;0.11252392;0.098040126;0.082532875;0.076117575;0.07256184;0.059581302;0.040002897;0.017075075;0.0034733503;-0.0004408483;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0.095500425;0.121798255;0.12194019;0.10205748;0.087470636;0.092161104;0.107558295;0.12031784;0.12847164;0.12751982;0.11452215;0.089472614;0.06090631;0.03404907;0.0116613265;0.0028536387;0.011206748;0.037876587;0.07435417;0.10444542;0.12244672;0.1251111;0.115457706;0.10734434;0.104465455;0.10273916;0.098752975;0.081137605;0.049920503;0.021200797;0.004495317;-0.00056330627;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006493977;0.0060635195;0.017292535;0.0248441;0.023749404;0.015103136;0.003655181;-0.00043045793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0.004731326;0.0027831332;0.0005566269;-0.0013915664;0.00011132531;0;0;0;-0.0010984099;0.010583327;0.02602044;0.03503037;0.03109687;0.017886266;0.002018699;-0.0008460724;0.00004453013;0;0;0.000077927725;-0.0013099278;0.003747951;0.008664817;0.011707709;0.0098337345;0.005384433;-0.0005306506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0.045112733;0.062527716;0.060820736;0.04060777;0.016743328;0.002360097;-0.0003451085;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011911809;0.0110880025;0.031234173;0.053413887;0.07100107;0.08181743;0.08356747;0.08234733;0.066695005;0.041286852;0.017832091;0.003633659;-0.00046088686;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0.08270636;0.11082992;0.12681067;0.13153085;0.1467446;0.15647666;0.16404343;0.17041735;0.17063947;0.17289102;0.17028433;0.1490902;0.10870361;0.061505012;0.021201905;0.0027942653;-0.00042860248;0;0;-0.0030837117;0.028232101;0.08696364;0.13535674;0.15644918;0.1308258;0.07426883;0.033872582;0.01367446;-0.0014435183;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0.007096989;0.0056775915;0.0028387958;-0.00028387958;0;0;0;0;0;0;0;0;0;0;0;0.00005248194;-0.0006838556;-0.00016857838;0.00896169;0.01713615;0.020102175;0.015828872;0.0072918083;0.0000063613716;0.0007156627;0.00050096394;-0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0.04562483;0.0485564;0.03432531;0.0126428455;-0.0013396147;0;0;0;0;0;0;0;0;0;0;0.000055662655;-0.0010353253;0.0024936872;0.019006943;0.042786032;0.07178999;0.08675953;0.07724493;0.05051201;0.023998028;0.0039149406;-0.0005343616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0.045476392;0.04837085;0.03417687;0.0125686275;-0.001332193;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0012320002;0.0029167235;0.022346701;0.050267093;0.08501543;0.094819486;0.08714175;0.064776495;0.04409225;0.023530463;0.014694944;0.0018702657;-0.00027831335;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0.16286339;0.21668638;0.23045455;0.20806979;0.18987331;0.17268337;0.1568312;0.15129724;0.14116052;0.11872568;0.09366957;0.08443826;0.10525608;0.14447735;0.18115674;0.19287004;0.18480717;0.1734128;0.16748916;0.1437181;0.11233281;0.090652205;0.08632091;0.106758386;0.14164068;0.15888648;0.15491289;0.12610562;0.07727758;0.033359747;0.006922209;-0.0008727906;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0.0811914;0.100341216;0.09214025;0.059456997;0.032688823;0.009785495;-0.0010965543;0;0.00004453013;-0.00064939767;0.00008252898;0.012028107;0.040221762;0.07687377;0.10525178;0.11697953;0.111840166;0.10502557;0.09986022;0.08501016;0.057651676;0.037186366;0.03420582;0.05261235;0.08363649;0.10760483;0.111470036;0.09391403;0.061146542;0.026484294;0.005363655;-0.00068131107;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0.08611385;0.10154725;0.08559061;0.046363287;0.015975183;0.001970458;-0.00031171093;0;0.00004453013;-0.00062713266;-0.000034807956;0.010683964;0.03617019;0.06930142;0.09477719;0.1048603;0.101369955;0.094788395;0.088574;0.07336294;0.048053574;0.029475234;0.03535692;0.06098735;0.09402313;0.11379453;0.110200934;0.085575774;0.054211717;0.023543078;0.0047402326;-0.0006033833;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0.027089162;0.025178077;0.015511327;0.0031245302;-0.0003896386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0007792773;-0.0022432052;0.0051098317;0.010019278;0.012106628;0.008482989;0.0026161447;-0.0027998318;0.0002115181;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0.05617847;0.07309249;0.083686955;0.09578617;0.11966135;0.14309645;0.15573967;0.16438518;0.16678761;0.16123247;0.15061025;0.13970684;0.13295628;0.12632796;0.123493195;0.1179425;0.12727869;0.16314413;0.20288341;0.2281899;0.22313116;0.18799321;0.13255133;0.08151054;0.036087956;0.0103050135;-0.0011800484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0.061768852;0.08548392;0.096802935;0.09160403;0.08388085;0.07890628;0.07819603;0.08004124;0.087384805;0.09307353;0.096084885;0.10033908;0.10717734;0.11668029;0.1266897;0.13007955;0.12680252;0.12249874;0.11712723;0.112906724;0.10930105;0.10474599;0.10219293;0.10436563;0.1114886;0.1198944;0.11794546;0.09480835;0.05964811;0.025515765;0.005243423;-0.000663499;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0.05017061;0.050857116;0.034362417;0.010857929;-0.0011911809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0.052879527;0.053658802;0.036292054;0.011511039;-0.001261687;0;0;0;0;0;0;0;0;0;0;-0.00016977111;0.0010297592;0.008950556;0.028847175;0.042581934;0.04316639;0.028997462;0.010575906;-0.0011243859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0.009573977;0.011967471;0.009573977;0.0047869887;-0.0004786989;0;0;0;-0.00044530124;0.0038073256;0.014077085;0.035515666;0.063333414;0.089572795;0.10067855;0.100222476;0.087155856;0.06638025;0.042232078;0.020826817;0.0036663134;0.0052100252;0.012245785;0.015808197;0.012913737;0.0067240493;-0.00066795194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cheek_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043416876;0.0038407235;0.013693014;0.020873496;0.02120747;0.014360966;0.00457547;-0.0005009639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
