;meta[fps=30]
;meta[frames=32]
jaw_open_a;0.11049143;0.17698286;0.2136;0.17824002;0.13593143;0.081325725;0.03833143;0.013782857;0.003977143;-0.02347886;0.012859429;0.062454864;0.08644115;0.08417829;0.055666294;0.0009051434;-0.01698743;0.007085715;0.01394286;0.025028575;0.05999619;0.09203049;0.10664001;0.10888382;0.07108953;0.02571429;0.004312382;-0.0055161915;-0.0024228573;0.0003504761;0.00003047625;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.007999999;0.0022171424;0.03177143;0.06651428;0.07606858;0.07208229;0.041526858;0.038066287;0.063360006;0.07301486;0.089952014;0.087797344;0.06932572;0.06986972;0.08128762;0.06984381;0.08916114;0.090087615;0.089866675;0.09641143;0.10594667;0.09876572;0.088697135;0.078773335;0.07706286;0.08944;0.10311621;0.10644572;0.11187428;0.09142095;0.06110096;0.032617144;0.004765714;-0.009211428;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0.00009542171;-0.0012404822;0.0009542169;0.0033397593;0.0052481936;0.004771085;0.0029580726;-0.00022901209;-0.0010305544;0.0024237114;0.016250316;0.044275675;0.08614353;0.12264233;0.14049017;0.13915983;0.12336913;0.09633059;0.077926144;0.06397707;0.055803407;0.04963042;0.042370416;0.030884825;0.0258895;0.02813827;0.02761186;0.02277239;0.014213063;0.005591712;-0.0005868435;0;0;0;0;0;0;0;0;0;0
jaw_front;0.14204477;0.14857158;0.10713472;0.038936824;0.019275185;0.028611245;0.039262224;0.04482244;0.05630644;0.06183803;0.103194274;0.14347035;0.15685394;0.14879632;0.11584003;0.06412458;0.034707736;0.030978655;0.035273824;0.06336955;0.10676972;0.14293456;0.15832129;0.15008165;0.12171277;0.089479305;0.07584594;0.076380305;0.09342738;0.097969465;0.082673356;0.048965648;0.016131038;-0.0017605304;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0.00006361446;-0.0013518075;0.004142893;0.02786314;0.072433025;0.118479304;0.15116389;0.15001087;0.117058575;0.07128001;0.028554942;0.0417841;0.090666525;0.12636484;0.113260254;0.06435134;0.018776871;0.016688194;0.026161447;0.02185157;0.01007229;-0.0019402413;-0.00011132531;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;-0.0007006872;-0.0006857789;-0.0013715578;-0.0013417412;-0.0027132991;-0.0012522916;-0.0019231621;0.0023256852;0.0015802734;0.002951831;0.001490824;0.0014971485;0.00043685664;-0.0001698633;0.0006189175;0.009380896;0.019800847;0.037875958;0.060888853;0.09587803;0.11971314;0.136765;0.111242555;0.08771917;0.053787112;0.034560006;0.017429085;0.0074834838;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.12623098;0.19031858;0.21791534;0.19065653;0.13013135;0.06802374;0.025561089;0.0044053015;-0.0006003615;-0.002536627;0.023879282;0.065602414;0.09315544;0.08790724;0.055106036;0.012333254;-0.0014869883;-0.00016698797;0.00077132543;0.010492411;0.040474705;0.06246145;0.06546326;0.045476396;0.017430365;-0.001832892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.005555134;0.03530126;0.07141519;0.1071432;0.1242836;0.10679439;0.06978985;0.035635237;0.0071804835;-0.0021975618;-0.00057518086;-0.0023934946;0.00046199968;0.02137446;0.05705423;0.09129159;0.11144407;0.11019907;0.09461724;0.09220612;0.12051708;0.1497808;0.162098;0.1440494;0.10701147;0.073544286;0.0708029;0.06706237;0.055740587;0.03630319;0.01657634;0.0011021205;-0.00036737355;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.0052990853;0.034054417;0.06731842;0.09771765;0.10930661;0.090667054;0.05719524;0.029304536;0.005885399;-0.0018442896;0.00013730123;-0.0008906025;0.0020539518;0.021441255;0.054176465;0.079606876;0.0937656;0.093397304;0.08829397;0.101426646;0.14290184;0.17242993;0.17915583;0.15407145;0.11241074;0.07792216;0.073196396;0.06893264;0.05712102;0.038195714;0.01836868;0.002705205;-0.0009128676;0.00004453013;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.001633699;0.014784003;0.047566526;0.07729595;0.09414226;0.081921525;0.04913065;0.021908823;0.007155435;-0.004087866;0.019681204;0.056942903;0.08184081;0.08274255;0.06780826;0.05377718;0.06928777;0.100192785;0.11216026;0.11223818;0.11403052;0.116131246;0.1097059;0.08917826;0.052729234;0.018313015;0.0022265075;-0.002035027;-0.001556328;-0.0006501399;0.0000667952;0;0;0;0;0;0;0;0;0;0;0;0;0
