;meta[fps=30]
;meta[frames=77]
jaw_open_a;0;-0.011977144;-0.0005942867;0.043199997;0.115200005;0.18249142;0.18541715;0.12397714;0.052068572;-0.00068571453;-0.013257143;-0.0045760004;-0.0033439994;0.029040001;0.04664;0.049456;0.037488002;0.010736;-0.010208;0;0;0;0;0;-0.0021942859;-0.0027428574;0.004205715;0.02793143;0.08448;0.10576762;0.094537154;0.05792;0.01319619;-0.013165715;0.0009142855;-0.0006095235;-0.01216;0.009097142;0.046902858;0.07529143;0.07780572;0.056091428;0.008193016;-0.009353653;-0.0003032372;0.029950477;0.076579556;0.13220115;0.17356955;0.18834795;0.1786484;0.13249728;0.07764674;0.030774858;-0.00010057291;-0.008917334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.016670477;0.008853333;0.05424;0.12103237;0.17667048;0.20613714;0.17075808;0.12333333;0.061531432;0.019337144;-0.0061257146;-0.004937143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005028572;-0.0026971428;0.01801143;0.057280008;0.09792001;0.11638858;0.09869714;0.05965714;0.02272;0.0027885716;-0.0022399998;-0.0017371429;0;0;0;0;0;0;0;0;-0.010166857;0.0025599997;0.036406856;0.08303543;0.11820799;0.14192915;0.126592;0.097581714;0.058564577;0.023286862;-0.008804573;-0.009366858;0.024342857;0.043328006;0.045074288;0.03250286;0.008617144;-0.008731429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0013239762;0.0123094;0.03526786;0.056859404;0.06004411;0.043965545;0.02591892;0.019489883;0.018569063;0.015267473;0.0076337364;-0.0007633737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00085243385;0.008428916;0.018060146;0.022646748;0.018289156;0.009001447;-0.0010432777;-0.0006679519;0.000057253023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005439038;0.004608868;0.017824776;0.043750852;0.058732063;0.05591712;0.03485755;0.012719714;-0.0013549883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0030630366;0.027767714;0.08907138;0.14204477;0.14857158;0.10713472;0.040449254;0.0041508437;-0.0013883858;0.000057253023;-0.0012323712;0.011912922;0.028755328;0.039025094;0.034917183;0.02053952;0.002875533;-0.00041079047;0;0;0;-0.0013955423;0.01213764;0.04498656;0.08110606;0.104858905;0.11944412;0.13934384;0.14887217;0.1370017;0.09299799;0.039743137;0.004370313;-0.00045134517;0.012328484;0.039849058;0.0691731;0.09003897;0.10036455;0.10070807;0.10976835;0.12344324;0.122884065;0.10790763;0.09094849;0.08637637;0.10130144;0.12557338;0.13644953;0.12718296;0.09808524;0.06156831;0.02858691;0.006713393;0.00415816;0.015589998;0.03199871;0.058198556;0.07810944;0.08286316;0.07805419;0.0808885;0.08539145;0.106950946;0.13868028;0.18332218;0.21992002;0.23298351;0.20861283;0.1715186;0.14346749;0.13025539;0.1185233;0.09218214;0.0602922;0.029404197;0.0080249645;-0.00092559046;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.003276145;0.029108921;0.0981094;0.19410998;0.2380835;0.20737362;0.115412556;0.037786998;-0.0031754205;-0.00058207224;0.00072202424;-0.00005725303;0;0;0;0;0;0;0;0;0.00006122892;-0.00038486754;-0.0046883863;0.0035981934;0.037057016;0.08686397;0.13768637;0.16443545;0.1500061;0.10818436;0.061795093;0.022684917;0.003772338;-0.00052163866;0;0;0;0;0;0;0;0;0.0001749398;-0.0020992777;-0.0016380725;0.015919521;0.06447517;0.1463998;0.25059807;0.33788985;0.36338335;0.34422585;0.2772751;0.18728322;0.1029139;0.041546606;0.00002385505;-0.0028944581;0.000023855435;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;-0.00005692236;-0.00019922826;-0.00039845653;-0.0006830683;-0.0010815248;-0.0015369037;-0.0018784379;-0.0019638215;-0.0015938261;-0.0011953695;-0.0007399907;-0.00045537882;-0.00022768941;-0.00008538353;0;0;0;0;0;0;0;0;0;0;0;0;0.0004201412;0.0019245179;0.005339859;0.010845742;0.019977039;0.03317591;0.05081811;0.06902514;0.085517034;0.09641428;0.10334186;0.102957636;0.094932936;0.07798702;0.056700088;0.03611724;0.020212859;0.009481639;0.003227633;0.0000969037;-0.00081249885;0.0010674298;0.0032440322;0.0069002775;0.010477508;0.017317409;0.020734375;0.025472213;0.020021763;0.015838511;0.009219253;0.005790359;0.0028206385;0.0012493102;-0.0002474767;-0.00014908233;0.0000119266115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0015585545;0.012722894;0.056553263;0.1265928;0.18666606;0.21074414;0.18327196;0.14619929;0.12171304;0.11414158;0.09598894;0.06702845;0.029505188;0.007267953;-0.00086674717;0;0;-0.00041402417;0.0027698805;0.020129738;0.054820295;0.09359863;0.115926765;0.10413636;0.06782098;0.035715286;0.0321868;0.061820544;0.08500483;0.08112435;0.051400486;0.017891569;-0.0019243375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0.00007792773;-0.0016921449;0.005555134;0.036459044;0.0615629;0.06717092;0.054182038;0.051226344;0.08516664;0.16037525;0.22955167;0.2566837;0.23584566;0.20933315;0.22016212;0.27753437;0.32842678;0.3596494;0.35575417;0.34406355;0.3434906;0.3578946;0.36311498;0.36388907;0.31680956;0.22367372;0.12038386;0.04208097;0.0035401448;0.032777883;0.10467493;0.21132924;0.3117;0.37504482;0.3652547;0.32372382;0.2587863;0.19562864;0.13757972;0.08630309;0.05782608;0.059666656;0.06940392;0.06546671;0.042229407;0.010783712;-0.0012505545;0;-0.003437726;0.029047003;0.11704744;0.23958324;0.3308032;0.34567174;0.28385952;0.21506493;0.19091156;0.20691526;0.22446257;0.22437462;0.21930087;0.2089198;0.21506472;0.22807819;0.23769246;0.2405424;0.2385219;0.22675481;0.22756602;0.24627386;0.2697598;0.27987555;0.2387557;0.16139945;0.0778535;0.020869788;-0.0024194703;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0.00007792773;-0.0016587473;0.0052990853;0.03501181;0.059169408;0.064674444;0.05141003;0.04530384;0.07242268;0.13853157;0.2002236;0.22656928;0.21099652;0.1804923;0.16667737;0.18173578;0.19947697;0.21385744;0.22290632;0.24242647;0.27562368;0.3117877;0.32576126;0.31821376;0.2617841;0.17182803;0.08143224;0.019971762;-0.0059095193;0.031360343;0.10521689;0.2141042;0.3143331;0.37039044;0.34921086;0.2958795;0.22530353;0.1650153;0.11432609;0.07132242;0.0478402;0.049413603;0.057492103;0.05426738;0.03499326;0.008924581;-0.0010353255;0;-0.0020105352;0.016988244;0.06845172;0.1401185;0.19283326;0.2076618;0.18272713;0.15647666;0.1569059;0.17695962;0.19094609;0.19535455;0.2011359;0.20252526;0.21686353;0.23191871;0.2382482;0.2337796;0.22240126;0.20203319;0.19598155;0.20795572;0.22480293;0.23094065;0.19513474;0.13151602;0.06352594;0.017073594;-0.00197788;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00007792773;0.00018925306;0.006134025;0.02511499;0.061618563;0.083234236;0.080276676;0.052178178;0.019882701;0.000066794804;0.0010019277;-0.000055662564;-0.001306217;0.011967472;0.03623639;0.05765538;0.05983736;0.043027233;0.015791003;0.003012216;0.0069506587;0.023880275;0.049342353;0.07793626;0.099360935;0.1068227;0.09936366;0.07662868;0.047974903;0.022109084;0.0055500614;-0.0006571904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00007792773;0.00020038562;0.0060449643;0.024703087;0.060560975;0.081787005;0.07888511;0.051298704;0.01957099;0.00010019253;0.0010019277;-0.000055662564;-0.001283952;0.011767087;0.03556844;0.05665345;0.058835436;0.042359285;0.015752533;0.001970458;-0.0008349399;0.00004453013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
