;meta[fps=30]
;meta[frames=46]
jaw_open_a;0;0;-0.012434287;0.008137144;0.043314293;0.08046857;0.11126858;0.117942855;0.085931435;0.06302286;0.03784;0.0033737137;0.018105144;0.071696006;0.10955201;0.11921029;0.080368005;0.0523261;0.07292344;0.09969373;0.11184152;0.11901258;0.10496001;0.13693869;0.17749488;0.19019431;0.19290668;0.16102555;0.1263863;0.09740039;0.066227816;0.042121142;0.026940953;-0.0015847619;-0.0054857144;0;-0.00432;0.0007657139;0.012228571;0.046217147;0.06086857;0.05618286;0.032160003;0.00824;-0.009302857;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.01161143;0.010102858;0.04251429;0.06752001;0.07030858;0.05088;0.009234285;-0.0023771431;-0.0032914286;0;0;0;0;0;0;0;0;0;0;-0.0055314293;-0.0008548576;0.019963432;0.055012576;0.08800001;0.09810744;0.06494781;0.04714972;0.037828576;0.034369532;0.031341713;0.019693715;-0.001982476;0.00975543;0.033590857;0.06980571;0.09304458;0.10448458;0.10909258;0.096187435;0.06676799;0.04219429;0.012342856;-0.005165714;-0.0037828574;0.00038857147;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.00045563866;0.00391229;0.014599521;0.033815067;0.044299528;0.04129374;0.025069667;0.008898074;-0.00095421704;-0.00036037597;0.0025856101;0.017389014;0.02937239;0.03266126;0.02396675;0.00982112;-0.0010181495;0;0;0;0;0;0;0.0000667952;-0.0013359038;0.005343615;0.011689159;0.015362896;0.012691087;0.006746314;-0.00066795194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.002189928;0.019322896;0.06681429;0.13088042;0.18935363;0.22319373;0.22351043;0.21383289;0.19749075;0.17150538;0.17430754;0.20354165;0.2304595;0.2294558;0.18798909;0.1552449;0.16376607;0.18925177;0.19098844;0.16288534;0.12631783;0.1269433;0.14620037;0.15616192;0.15139322;0.12519613;0.109743066;0.10426825;0.09467597;0.06937062;0.04055422;0.013411517;0.0044084806;0.0047920765;0.0024761928;0.005504878;0.025448969;0.06689443;0.10368522;0.12831834;0.13125254;0.10969678;0.07338406;0.0412737;0.011736867;-0.0013311327;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.004103133;0.03702362;0.119388446;0.2102458;0.23728196;0.18996869;0.0910005;0.023505544;-0.0027513255;0;0;0;0;0;0;-0.0027258797;0.026428629;0.06303239;0.08263837;0.07081881;0.03815277;0.00083652884;-0.0033429407;0.00013359054;-0.0018893495;0.005725302;0.013120485;0.017653015;0.014790364;0.008063134;-0.0007951809;0;0;0;0.000071566275;-0.0005089157;-0.0046836147;0.0059240963;0.017096383;0.024769882;0.021700483;0.012054941;-0.0011848193;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.011736848;0.014745601;0.010991437;0.009234072;0.0051230127;0.00351473;0.0016082826;0.0008041413;-0.00014908236;0.0012016941;0.006284047;0.012568094;0.022692142;0.035287343;0.05322466;0.06460551;0.07240659;0.05900319;0.050096188;0.036689628;0.03370301;0.033692162;0.04279161;0.048323467;0.05666666;0.046024885;0.03686807;0.02248659;0.014615042;0.007296001;0.0030322447;0.00057825894;0.0013733649;0.003144283;0.004951342;0.009216001;0.011655531;0.015721414;0.012757837;0.010950779;0.0065776953;0.0044815065;0.002294965;0.001192659;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0016380725;0.015044821;0.044589765;0.08214617;0.10490225;0.099858806;0.06613122;0.033435367;0.008075061;-0.003086892;0.018078038;0.062405787;0.094213024;0.09409375;0.060693506;0.041734796;0.06397653;0.094695434;0.10343182;0.10509641;0.10980759;0.14710954;0.19332913;0.21548606;0.21256773;0.18198508;0.12536661;0.06646758;0.024003329;0.003276145;-0.00049301214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0005900242;0.004542073;0.023211328;0.061677005;0.10605824;0.1486722;0.18531351;0.22045612;0.25016612;0.26129138;0.23186141;0.18497954;0.16870657;0.19963692;0.2420282;0.232425;0.20440663;0.19259724;0.2175163;0.23082711;0.22347814;0.16837025;0.117765866;0.0719414;0.049223967;0.03611912;0.042183384;0.07167457;0.13881822;0.24839573;0.3870258;0.48753586;0.49285612;0.4171148;0.29274777;0.1820789;0.11249239;0.08565444;0.0669002;0.044268135;0.015823038;0.0045717605;-0.0015674602;0.00014027007;0.00020706508;-0.00001781205;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.00062342186;0.0048092543;0.024458174;0.064746805;0.11000472;0.15315302;0.19054581;0.2274752;0.25935042;0.27181607;0.24184729;0.18908745;0.1594304;0.17164974;0.19949079;0.18954027;0.16775167;0.15856734;0.17926715;0.18989056;0.18328896;0.13760738;0.09624371;0.058893688;0.040297903;0.03068422;0.037357427;0.05501288;0.08896526;0.14679393;0.22725913;0.2945011;0.31353107;0.2873485;0.22354461;0.1603853;0.11139656;0.08616022;0.06476128;0.04170135;0.014761738;0.0042080977;-0.0014516821;0.0001603086;0.00020483856;-0.00001781205;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0011800484;0.010676099;0.03364251;0.06287973;0.08642502;0.09334311;0.077592164;0.053552255;0.026493836;0.0045547956;0.017249065;0.058698658;0.093045704;0.094349794;0.062869124;0.044288922;0.06548897;0.09736883;0.09660439;0.063816495;0.018462932;0.0038492589;0.01852676;0.04600074;0.07112761;0.08865133;0.09436269;0.08987405;0.073593825;0.04985259;0.023111135;0.005362169;-0.00064939767;0;0.00011132531;-0.0013841448;-0.00048612023;0.012320003;0.023916394;0.028517839;0.022190848;0.009414412;-0.00096853037;0;0;0;0;0;0;0;0;0;0;0;0;0
