;meta[fps=30]
;meta[frames=125]
jaw_open_a;0;0;0;0;-0.00439162;-0.002229333;0.014130289;0.049632005;0.08976001;0.10653194;0.11329764;0.108085565;0.09272557;0.078278966;0.06217317;0.036035914;0.023634285;0.014778776;0.0025404082;-0.0061518378;0.02143347;0.05327239;0.06352763;0.07794286;0.07676953;0.07694477;0.08649143;0.06653714;0.028540952;0.034816913;0.05230202;0.10730912;0.1628928;0.17759116;0.17306821;0.15919818;0.10469166;0.07979246;0.06690057;0.042880006;0.03018286;0.017325714;-0.005714286;-0.00368;0.0005942857;0.00038857147;-0.00013714287;0;0;0;0;0;0;0.00082285714;-0.00672;-0.00035199983;0.011001144;0.047959622;0.07210591;0.08007238;0.082979046;0.096093334;0.10573411;0.12178362;0.10593678;0.0925661;0.07268115;0.050245717;0.029378286;0.0074514286;-0.009051429;0;0;0;0;-0.012220954;0.0033600004;0.043440003;0.09596192;0.14995047;0.16691048;0.15342477;0.11731048;0.07094476;0.029737143;0.0067047616;-0.01048381;0;0;0;0;-0.0024380952;-0.0052114297;0.007945143;0.04348648;0.09236115;0.097728014;0.09949563;0.06872687;0.035364576;0.013229717;0.006208001;-0.00911543;0.025216004;0.04746514;0.078576006;0.11922743;0.14475429;0.13244802;0.09832686;0.03983086;-0.009341715;-0.00552686;0.020982858;0.05801143;0.10700191;0.16822858;0.15489829;0.12973104;0.103076585;0.096704006;0.116483055;0.13279086;0.08423315;0.03515429;0.0023405722;-0.010057144;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.01024;0.008167619;0.03337143;0.06581333;0.086019054;0.073920004;0.042681903;0.02521905;0.007817144;0.00496762;0.0043885717;-0.0029257145;0;0;0;0;-0.0018742858;-0.00047999976;0.0027885714;0.017156573;0.048630856;0.078925714;0.09610058;0.092068575;0.061604578;0.027565712;0.007478856;-0.0030628578;-0.002669714;0.00018285715;0;0;0;0;0;0;0.0003657143;-0.007588572;0.0012068572;0.020960001;0.065206856;0.079084195;0.073152;0.06400458;0.04793905;0.030061712;0.020617142;0.014918094;0.035885714;0.053074285;0.06617905;0.07396571;0.078491434;0.081813335;0.0768;0.034422856;0.0053942865;-0.009874286;0;0;0;0;0;0;0;0;0;0;0;-0.01312;0.011725714;0.04562286;0.07828572;0.08420572;0.059359998;0.014049524;0.015670856;0.03392915;0.07049143;0.09974859;0.11182629;0.10809601;0.09547582;0.08562591;0.07687619;0.07906286;0.091398105;0.09002744;0.09572458;0.11023467;0.10345143;0.079808764;0.05049905;0.0016022878;-0.0037078112;0.049547434;0.080182865;0.08245334;0.059702862;0.011931432;-0.01953524;-0.00051199965;0.01506743;0.043657143;0.09085257;0.10308572;0.080356576;0.04405943;0.007195429;-0.011904;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0011068917;0.002261494;0.013740725;0.038359523;0.05367471;0.052501023;0.033244923;0.01208993;-0.0012881929;0;0;0;0.00007085062;-0.0011546026;0.0017791382;0.019798812;0.035031695;0.03983379;0.029828109;0.012202051;-0.0012648148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047710855;-0.0010878076;0.004411346;0.017173044;0.041766077;0.05552112;0.052543957;0.032052144;0.011882864;-0.001262429;-0.0004230362;0.0032729644;0.018034702;0.029443959;0.035197884;0.028944584;0.016084919;0.004561157;0.002735422;-0.00031171084;0.0000031807203;0;-0.0007379278;0.0060688197;0.027863136;0.044657353;0.047520004;0.03358844;0.0123666525;-0.0013104579;0;0;0;-0.0010210122;0.009599423;0.026355475;0.039456874;0.039122898;0.026718074;0.008521159;0.0011068915;-0.00097648206;0.006565013;0.030916631;0.049762413;0.053149883;0.03769157;0.014017447;-0.0014822171;0;0;0;0;0;0;0;0;-0.00072838564;0.0065268446;0.022137837;0.033349887;0.033493016;0.022424098;0.0068417364;-0.00075701217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0005916146;0.005415182;0.016212147;0.0301628;0.045092;0.061941087;0.08243958;0.103281386;0.11656102;0.121041074;0.12109198;0.11502827;0.10473009;0.07988024;0.04730122;0.03519221;0.06516416;0.11125284;0.15151535;0.1609812;0.15714523;0.15832846;0.17622098;0.16845079;0.13461806;0.09594653;0.07940756;0.09453142;0.1321955;0.1622356;0.17428964;0.16956483;0.15193377;0.1409455;0.14069329;0.13469118;0.110827535;0.067386806;0.025985716;0.002189928;-0.0016674945;0.00024332532;0.00024332535;-0.000021469883;0;0;0;0;0;0;0.000114506045;-0.0027910846;0.012762414;0.041610062;0.091557115;0.123119034;0.1352507;0.11669835;0.08908545;0.05260503;0.027314464;0.024790557;0.055645168;0.08237755;0.08805038;0.06646122;0.031241063;0.011598506;0.0066318074;-0.00066318066;-0.000000000006665129;0;-0.0008874219;0.005582169;0.048636444;0.10714546;0.15063985;0.16794698;0.1723113;0.16771795;0.16909443;0.14137799;0.08724406;0.035334658;0.009074604;-0.0038717354;0.005796869;0.014384823;0.0190581;0.024747621;0.05280303;0.10501778;0.17193557;0.20684323;0.19977489;0.15505072;0.100270554;0.04973379;0.01637341;0.011006894;0.043626808;0.08559219;0.1343442;0.18514267;0.21781877;0.20534153;0.15084024;0.083981946;0.035378784;0.030611038;0.050955188;0.08766869;0.13754562;0.20000388;0.20512994;0.18364955;0.16109091;0.17817903;0.23102549;0.25363085;0.19898;0.110804625;0.03443769;-0.0038187762;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011530124;0.011530124;0.021946995;0.040164586;0.04325784;0.035226513;0.015943376;0.007172532;-0.0053793984;-0.0009383136;0.022078194;0.089756034;0.13919643;0.14555389;0.09942544;0.03710314;-0.0038446991;-0.00088000007;-0.0022795186;0.012435567;0.052953746;0.13615935;0.2318949;0.28153116;0.2468294;0.1572804;0.059877116;0.0075414944;-0.0026781692;0.00012722892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00015903616;-0.00281494;0.00906506;0.020515664;0.027433738;0.022901207;0.01240482;-0.0012245786;0;0;0;0;0;0;0;-0.0044424105;0.042505067;0.10803857;0.14944099;0.13682413;0.082804844;0.014747957;-0.0019190366;-0.0021787954;0.020404337;0.05696675;0.08659518;0.0870723;0.060592774;0.020563377;0.0030693982;-0.00044530127;0;-0.0022583136;0.020388437;0.063826516;0.12941197;0.20114155;0.25066113;0.24595472;0.1973745;0.11575183;0.042806175;0.004599324;-0.0044752792;-0.0017653013;0.0001749398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0.00008131765;0.00028461177;0.0004201412;0.00005421181;-0.00043369422;0.00081317633;0.0014637179;0.0030765175;0.0047841887;0.011547107;0.01816772;0.027797088;0.027139768;0.028068142;0.028452143;0.03299238;0.04403848;0.050959963;0.064471796;0.07320848;0.08753303;0.09650779;0.098974876;0.08996263;0.07234335;0.05108556;0.033034846;0.019021103;0.009457244;0.003710796;0.0008728095;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006546071;0.014366119;0.034267936;0.056928456;0.09821682;0.13026954;0.17768991;0.17882971;0.18173616;0.14074257;0.10786923;0.06718464;0.042503387;0.02010037;0.010429667;0.0025689604;0.00084028236;0.00042014118;0.00029816473;0;0;0;0.0010977883;0.0017754355;0.003550871;0.0062298356;0.011985319;0.016028611;0.02289092;0.025393697;0.03062965;0.03281167;0.030968476;0.02421459;0.020058356;0.024533084;0.041503623;0.07036574;0.11783604;0.17946805;0.2469359;0.2959448;0.30875495;0.27843636;0.23197214;0.16371547;0.11074787;0.061011273;0.03125986;0.0120871905;0.004667633;-0.000119265904;-0.000059632952;-0.00014908238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020250604;0.018183134;0.060014945;0.10364917;0.11480291;0.08809543;0.04902555;0.02624097;0.021024581;0.018511811;0.008609158;0.005020242;0.03521209;0.078081146;0.13383263;0.18413123;0.20544559;0.19824442;0.16759697;0.112806685;0.07726666;0.05935304;0.046420008;0.03512314;0.019680727;0.0010734941;-0.00081903633;0.00038963862;0.00025445785;-0.000023855428;0;0;0;0;0;0;0.00011132532;-0.0018925305;0.0043305554;0.023322655;0.06033832;0.081450365;0.08350724;0.07688868;0.064499244;0.050035425;0.036488198;0.024295427;0.035979286;0.058604825;0.060910854;0.042144585;0.014488196;-0.0015585546;0;0;0;0;0;-0.001785181;0.016420484;0.048513982;0.08828494;0.1015446;0.08405061;0.042585913;0.013597593;-0.001502892;0;0;0;0;0;0;-0.0004612049;0.0030746995;0.022760727;0.059403718;0.09681593;0.10612218;0.08270146;0.041672777;0.010583857;-0.0012420724;0;0;0;-0.0019418315;0.017030388;0.061395116;0.1095123;0.12495075;0.100196764;0.04703336;0.022456171;0.04071777;0.06427712;0.0654964;0.044477116;0.0143185565;-0.0030015428;0.012414363;0.046607137;0.09150623;0.12727664;0.12597255;0.088688105;0.043808103;0.012255327;-0.001402699;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.001781205;0.01473205;0.063068755;0.13593638;0.21294567;0.27592018;0.31987688;0.34616423;0.35593837;0.34770682;0.33285207;0.31443608;0.28738946;0.22459723;0.14060865;0.05683952;0.030494124;0.039902177;0.105592065;0.18470727;0.24194703;0.26397827;0.2609651;0.20061564;0.13543838;0.09920571;0.080315575;0.16067925;0.29322198;0.39972848;0.4225341;0.3680263;0.26634318;0.22062011;0.21766587;0.23386231;0.2437071;0.22269702;0.1698917;0.104185656;0.03988786;0.004962881;-0.0018301882;0.00008906026;0;0;0;0;0;0;-0.0003785061;0.0039186515;0.0063744886;0.0046225064;0.009081365;0.011958196;0.022566104;0.047665145;0.08516961;0.12940353;0.1699024;0.17875043;0.15924531;0.12584892;0.09912869;0.077044725;0.054935336;0.030929888;0.0103050135;-0.0011243859;0;0;-0.002118892;0.018164583;0.072604515;0.11068335;0.1464596;0.15175681;0.14480828;0.16255723;0.2133754;0.20974432;0.17651741;0.10001837;0.047324385;0.03814005;0.054029882;0.05613764;0.074090704;0.09538354;0.14209788;0.17361555;0.17027952;0.14691232;0.12851767;0.09996643;0.08986403;0.08313775;0.072532155;0.05575172;0.03590427;0.027668055;0.030020727;0.030182155;0.051625263;0.09648195;0.15937518;0.23541224;0.28263274;0.28334522;0.25942138;0.23206875;0.21888044;0.23372379;0.22188102;0.1751511;0.110013165;0.0735712;0.07912262;0.09825572;0.084475875;0.04968003;0.01603975;-0.0017589398;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0018517113;0.015451955;0.064359024;0.13722664;0.212654;0.27066264;0.30313855;0.3173103;0.31560704;0.29913977;0.27921435;0.26050156;0.23955621;0.19143182;0.12377148;0.052758653;0.0277041;0.0332762;0.08754624;0.15187742;0.19792898;0.21522895;0.21259426;0.16342928;0.11051265;0.08126006;0.06624895;0.13302293;0.24282412;0.3310962;0.34992775;0.30434188;0.21946783;0.18067275;0.18074244;0.20095134;0.21794268;0.20575146;0.16014706;0.097988546;0.03742757;0.0045598843;-0.0017745256;0.00008906026;0;0;0;0;0;0;-0.00031171093;0.0032284346;0.0052144784;0.004081743;0.007074724;0.00870935;0.017375099;0.038703635;0.07027521;0.107390255;0.14023234;0.14837345;0.13562255;0.102288954;0.062192254;0.029050803;0.0076628914;-0.00089431327;0;0;0;0;-0.0017923376;0.015322073;0.061848637;0.09417381;0.12760851;0.13609892;0.1320281;0.14472663;0.18284069;0.17473622;0.14601429;0.08258854;0.04199191;0.038162317;0.05338791;0.053833213;0.06534797;0.07879978;0.11793174;0.1458588;0.14974739;0.13915479;0.13298367;0.11173351;0.08567152;0.058995374;0.038043573;0.02579222;0.019801063;0.027311811;0.030237813;0.03143456;0.05371447;0.10069376;0.16166665;0.21848708;0.23205021;0.20647135;0.18114115;0.17589398;0.19050732;0.21807888;0.20784734;0.16271827;0.10055274;0.063974954;0.06529972;0.0814122;0.06995237;0.04114361;0.013303376;-0.0014583616;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0013184099;0.01253364;0.032751907;0.04723533;0.044501495;0.027791567;0.005710988;-0.001103711;-0.00096853025;-0.0017350846;0.007724916;0.029400486;0.056980006;0.06705866;0.064988;0.056690566;0.062338464;0.06876194;0.06372633;0.03872637;0.014676388;0.00061228947;-0.0010909882;-0.000055662666;0.00006679519;-0.00070134946;-0.00096853025;0.013370171;0.039732005;0.062125094;0.063923;0.044591356;0.01648171;0.0014026987;-0.0010408917;0.00017255424;0.00018925304;-0.0000166988;0;0;0;0;0;0;0.00008906026;-0.001970458;0.00824197;0.025955498;0.05241196;0.06284221;0.060360588;0.05662228;0.06860701;0.08571743;0.09953875;0.094435416;0.0914672;0.08347766;0.07302366;0.052872755;0.029861158;0.009993303;0.0057518077;-0.000664241;0.000007421682;0;-0.0013247712;0.0114943385;0.04259863;0.08098639;0.11275401;0.1251946;0.12161085;0.10231725;0.07420574;0.03949915;0.013043616;-0.0014286749;0;0;0;0;-0.00034510848;0.0022895907;0.01686393;0.04682194;0.0837723;0.10732317;0.11253878;0.091175444;0.059494104;0.028240265;0.009187308;0.006899944;0.029973228;0.055881694;0.08632333;0.11876297;0.13975476;0.13163997;0.09727217;0.047521163;0.009283419;0.0029323085;0.009629639;0.0129137365;0.010798556;0.005866844;-0.001986044;0.01214782;0.045634475;0.08973711;0.12486248;0.12361562;0.08702967;0.042962667;0.011969699;-0.0013715278;0;0;0;0;0;0;0;0;0;0
