;meta[fps=30]
;meta[frames=23]
jaw_open_a;0;0;-0.00018285726;-0.011428572;0.012617144;0.035596196;0.068556204;0.082697146;0.06910476;0.028601907;0.013028573;-0.008305981;-0.0015987812;0.0073718876;0.021190401;0.06193189;0.07682651;0.06587429;0.042109262;0.010328688;-0.01172663;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.010582858;0.006822858;0.03718857;0.072590485;0.088891424;0.082891434;0.05724191;0.054674286;0.06477715;0.086659044;0.09307245;0.10053578;0.10708205;0.111038186;0.11176686;0.09085075;0.052769836;0.022035204;0;-0.006154972;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0.0000667952;-0.00080154237;-0.00079200027;0.0076337364;0.030725788;0.04756772;0.04944753;0.03355027;0.01208993;-0.0012881929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0013203978;0.011049833;0.044979405;0.10428996;0.15320669;0.17466943;0.15450326;0.10996636;0.060819406;0.028602656;0.0063231187;-0.002507086;-0.004195931;0.0021884963;0.035554487;0.06767737;0.09374394;0.10577746;0.10243425;0.08308702;0.06299837;0.02968283;0.0060058427;-0.00075860263;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0025392775;0.025217835;0.0514217;0.07832001;0.07535664;0.052587964;0.016306508;0.0068226526;-0.0031807234;0.00020674702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.015789177;0.014989554;0.01659106;0.010137601;0.00818146;0.003582495;0.0025027767;0.00060988247;0.00019651769;-0.001165553;-0.0017212237;-0.0013417413;-0.0013824;-0.0004065884;0.0011384465;0.0069662123;0.011967246;0.019746635;0.016886964;0.015233506;0.009297318;0.0065867295;0.0035644236;0.0018838589;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0018448196;0.01614217;0.05814362;0.1103711;0.13080725;0.10989399;0.057475667;0.0158241;-0.0018130123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.00028944583;-0.0040745065;0.004156146;0.03352747;0.073177844;0.108508795;0.1334568;0.13961308;0.14159468;0.1431458;0.14097734;0.13095814;0.12898219;0.1388336;0.16255389;0.18481229;0.18260448;0.13880287;0.078718804;0.028287541;0.0029256288;-0.0016320293;0.000042303553;0.0000044530193;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.00023378317;-0.0033174944;0.0035846755;0.027983475;0.060560975;0.08916045;0.10949957;0.115644746;0.120409474;0.1265435;0.12995191;0.12433613;0.12389529;0.13332322;0.15572853;0.17698276;0.17496109;0.13295494;0.07531513;0.026975239;0.0026940734;-0.0016008584;0.000042303553;0.0000044530193;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0.000041746996;-0.00070691574;0.00083772297;0.016016928;0.040299762;0.054841634;0.051028736;0.030853808;0.008240856;-0.00094626524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
