;meta[fps=30]
;meta[frames=71]
jaw_open_a;-0.0069485717;0.009142858;0.022765717;0.028800001;0.023908572;0.007451429;-0.00792381;0.019078096;0.05801143;0.098400004;0.11797335;0.107885726;0.07373715;0.037653334;0.0038247618;-0.00076952437;0.032426666;0.05479619;0.05633524;0.032905143;0.019929906;0.012217906;0.02250819;0.027547428;0.0379261;0.06519467;0.11908572;0.1256381;0.09286095;0.046400003;0.0033371456;-0.012464764;-0.0024838096;0.019337144;0.040167622;0.062293332;0.08489143;0.10336763;0.121478856;0.13979886;0.13798249;0.11935089;0.08696458;0.05648306;0.033220578;0.036448;0.06012418;0.084144756;0.08575543;0.05702401;0.051035434;0.043492574;0.038372573;0.031433146;0.014875429;-0.010697143;-0.010185143;0.010267429;0.03496229;0.053092565;0.060790855;0.047936004;0.014528001;0.0064000003;0.0002651431;-0.0022491429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.00905143;0.0057691443;0.031350862;0.05858744;0.07393219;0.09507047;0.10719086;0.12937906;0.13389106;0.11344458;0.065356195;0.028601905;-0.0023314294;0.0065295235;0.030628573;0.044525716;0.03777524;0.024077717;0.016249143;0.048650667;0.08772801;0.10029257;0.09602059;0.08925105;0.09142858;0.074825145;0.05904305;0.049350098;0.05204877;0.0709181;0.095626675;0.09572877;0.09546362;0.105158105;0.08739048;0.05442134;0.027241144;0.016982859;0.029810289;0.06642743;0.10162744;0.0972023;0.0663741;0.032384;0.029074289;0.052796952;0.09915428;0.12534858;0.11695238;0.07986286;0.046445716;0.016274288;-0.0034742858;-0.004022857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00068131095;0.006813109;0.013693014;0.01570641;0.018874412;0.017955182;0.01714028;0.027013887;0.043916564;0.067097045;0.10124242;0.13286039;0.15142947;0.15776388;0.15063304;0.14673601;0.15229303;0.15411876;0.12869208;0.08395838;0.03445042;0.004977833;-0.0015140245;0.0000667952;0;-0.00083971105;0.0067685796;0.033079524;0.053563382;0.057507478;0.039774943;0.027373306;0.022226894;0.029819282;0.023855425;0.011927713;-0.0011927712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.001517205;0.0138409175;0.043655425;0.063519366;0.07295753;0.07092504;0.07082485;0.09561255;0.10998306;0.09134433;0.055738676;0.019196937;-0.001978092;-0.0019838174;0.007395182;0.027242893;0.06869885;0.09245409;0.08833092;0.05798348;0.047064368;0.051413212;0.08026157;0.1011303;0.11914353;0.13788866;0.16499606;0.16884868;0.15072095;0.12921053;0.09964412;0.06759912;0.048727088;0.047400724;0.048400275;0.0712991;0.100059204;0.14459297;0.19007812;0.2205482;0.20975074;0.18470111;0.15720965;0.12701869;0.097536966;0.09151896;0.10759704;0.12798841;0.12724485;0.10797204;0.09161986;0.10508077;0.1326796;0.15473202;0.15092325;0.13305888;0.11361861;0.10382835;0.10665236;0.114319965;0.11211286;0.08979707;0.058100365;0.025878366;0.005404684;-0.0006784483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0.00026240968;-0.0047758557;0.015251569;0.043716393;0.0942899;0.16150123;0.22117954;0.25305995;0.25675592;0.23973112;0.2543081;0.28522077;0.269948;0.20358457;0.100789174;0.021191567;-0.0026360247;0;0;-0.0011026509;0.008768195;0.044333987;0.075897366;0.08312291;0.06088435;0.023945548;-0.002099277;-0.0017334943;0.00014313255;0;0;0;0.00019084342;-0.0035306031;0.01240482;0.027672293;0.036737353;0.030757593;0.0141860265;-0.0060751815;-0.005566266;-0.0044530127;-0.0022265064;0.00022265063;0;0;0;0;-0.0045802416;0.03953639;0.14505887;0.32107413;0.5293797;0.7184956;0.83567345;0.8408123;0.6801162;0.4275588;0.18415196;0.03192651;-0.008442833;0.0003498796;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002703812;-0.0005407624;-0.0012893366;-0.0004476987;0.00049920037;0.0035770738;0.0068227774;0.015286816;0.021799907;0.029983176;0.028730435;0.024360511;0.016977997;0.01152565;0.0071401414;0.004853083;0.0030494123;0.0038016003;0.00416753;0.0054177884;0.0036592947;0.0033848472;0.0017280004;0.0025547296;0.004289506;0.009077082;0.018303247;0.031724047;0.048186135;0.06589712;0.0813705;0.08486852;0.08208203;0.06155474;0.04972213;0.038151532;0.039516307;0.045084316;0.06602633;0.07796918;0.098212756;0.08391982;0.07099212;0.04651008;0.03504158;0.022779785;0.020548971;0.011150455;0.009779802;0.005675971;0.0041011195;0.002097995;0.0013119247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.001828916;0.016444342;0.053547483;0.09654025;0.12052821;0.11400242;0.07684098;0.04146603;0.016120967;0.0035836145;-0.00044530124;0;0;0;-0.0013200003;0.013019761;0.028281935;0.035809644;0.027523862;0.031584583;0.046231814;0.06682701;0.064674705;0.04092531;0.009711809;-0.0011503617;0;0;-0.0012881929;0.01121205;0.040697355;0.08162266;0.117336884;0.13961388;0.14208183;0.13332106;0.11009411;0.07554483;0.037392057;0.025877835;0.044433642;0.072503;0.081366874;0.06323278;0.027370127;0.0031926516;-0.0041667474;-0.0027592776;-0.000874699;0.00009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.00010019278;-0.001257976;-0.0002148579;0.009277852;0.029185046;0.05507152;0.07781862;0.094054304;0.08965585;0.08344946;0.0986988;0.14427096;0.20576853;0.2688614;0.28069344;0.23956022;0.18872647;0.14031442;0.11263895;0.12143069;0.13499215;0.15079014;0.18832439;0.20941685;0.18727331;0.14832374;0.106307335;0.07477722;0.059745517;0.04163567;0.013247713;-0.0016735907;0.0008015421;0.018702654;0.03411008;0.039631814;0.029835185;0.012166743;0.0032440198;0.030714097;0.082895435;0.1472372;0.19314665;0.18779357;0.1397094;0.09028427;0.07583369;0.08104687;0.07751581;0.049077764;0.012637649;-0.0060249264;0.004671211;0.030828211;0.06270176;0.11476193;0.18278949;0.2503339;0.29955307;0.32452446;0.30719718;0.27209523;0.2204667;0.16774386;0.13121693;0.12222323;0.123919;0.1246426;0.10172768;0.06384507;0.027411075;0.0047229766;-0.0012969399;0.000055662655;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.00082046766;0.007084744;0.026350707;0.054274436;0.08031232;0.10034419;0.09432706;0.083229035;0.091030724;0.13140246;0.19212747;0.26033127;0.27724233;0.24162938;0.19307522;0.14674531;0.12300334;0.13464372;0.14801165;0.16202472;0.19258815;0.2054592;0.18047501;0.13996172;0.09556814;0.063028686;0.04758415;0.032659136;0.008163856;0.0024862653;0.00963335;0.031356633;0.045491233;0.04685311;0.030785158;0.013111339;0.0024884918;0.025606679;0.06885268;0.12218028;0.16015631;0.1561384;0.116503246;0.07485514;0.066410005;0.074687965;0.07327432;0.04801461;0.013791537;-0.0057265745;0.0047736303;0.029946512;0.06017913;0.10867132;0.16933249;0.22655483;0.2633712;0.2771154;0.2582255;0.228385;0.18752609;0.14609751;0.11686514;0.10985332;0.11312879;0.11376753;0.09279105;0.058257934;0.025080206;0.004402917;-0.001117428;0.00004453013;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0.0000667952;-0.0007347471;-0.0014249642;0.0058946763;0.02742314;0.059739023;0.09126636;0.10610232;0.09764529;0.07127974;0.0410141;0.01621082;0.0070468914;0.019947642;0.034139764;0.037665065;0.027542068;0.010240073;-0.0027868438;-0.00251688;0.0018851086;0.01875275;0.05221547;0.085887484;0.0946833;0.081001036;0.06622372;0.06638143;0.08015052;0.09279893;0.08742118;0.08258929;0.09704043;0.1272708;0.15512422;0.16493776;0.151937;0.12755638;0.10462372;0.08175267;0.055005655;0.03276397;0.030629493;0.048648052;0.070489526;0.07586821;0.057788976;0.041375913;0.029979907;0.025103858;0.018702654;0.009462652;-0.00094626524;-0.0010486846;0.0102998195;0.022906298;0.029336447;0.024380246;0.012624291;-0.0004809258;-0.0008549785;0.00004007714;0.0000022265046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
