;meta[fps=30]
;meta[frames=51]
jaw_open_a;0;-0.004022857;0.00018285782;0.014025143;0.032777146;0.053874288;0.084337525;0.100158475;0.11377142;0.115027815;0.088037334;0.048854858;0.020860953;-0.0013866673;-0.0053942855;0;0;0;-0.0009142858;-0.002377143;-0.001645714;0.018651431;0.05128;0.08592;0.11432;0.11988573;0.08663086;0.07557486;0.07817601;0.07920458;0.07313829;0.05270858;0.011264002;-0.004022857;-0.0032182862;0;0;0;0;-0.007488;-0.0036937154;0.034155432;0.08117944;0.11237257;0.11301487;0.07896915;0.040502854;0.026045712;0.01881143;0.0119199995;0.0041371426;-0.00053714286;-0.0011657143;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.008704;0.003931429;0.031387426;0.062628575;0.09502171;0.09334857;0.047917716;0.033767622;0.038345143;0.048036568;0.07413334;0.08841144;0.1043383;0.15182935;0.19026287;0.16800001;0.111296006;0.04351086;-0.0012982843;-0.011556573;0;0;-0.004845714;0.0077257142;0.013851428;0.008850284;0.011478856;0.027972573;0.07598172;0.104964584;0.096406855;0.07490286;0.04069486;0.015506283;0.023725715;0.007222857;-0.006582857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0013588049;0.011626179;0.04447224;0.09441214;0.14288445;0.15131018;0.11464217;0.06635053;0.042601977;0.037979744;0.04774266;0.05304747;0.060897496;0.07654665;0.091130905;0.078672014;0.049670175;0.02227715;0.0042233653;-0.00054772064;0;0;0;0;0;-0.0011257376;0.009625188;0.037514094;0.07401265;0.08977035;0.07696476;0.04164704;0.011593261;-0.001322545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0.000057253023;-0.0005188555;-0.0021255184;0.0006691446;0.016283475;0.06206227;0.093247265;0.11090267;0.11097783;0.092789255;0.06328891;0.05609651;0.053477183;0.07720283;0.11167201;0.111075155;0.09422488;0.09081331;0.10897684;0.13780159;0.15969656;0.16948038;0.18840182;0.21136741;0.21187912;0.18610093;0.1474015;0.122899346;0.115930215;0.102339774;0.08541436;0.07968189;0.07609642;0.06650511;0.04651808;0.013543202;0.016428752;0.06525985;0.12397212;0.17560576;0.21531427;0.23169869;0.23412262;0.2164901;0.17969003;0.13866681;0.10687349;0.07625029;0.045412377;0.01917618;0.004172314;-0.0005188555;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0022225305;0.02115181;0.055141818;0.07761362;0.070731334;0.041644946;0.007213617;0.013703618;0.058296036;0.090184115;0.09258026;0.062611215;0.02137711;0.00060036144;0.037282053;0.07310893;0.0865435;0.06808736;0.031290367;-0.00043337359;-0.0024968677;0.00019084342;-0.0036260246;0.03594217;0.075701214;0.09621608;0.08809093;0.059455276;0.051249404;0.07407507;0.07721405;0.052560654;0.02463152;-0.0024972653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0129322205;0.010370713;0.009752698;0.008367587;0.008841939;0.011763954;0.012986429;0.016203897;0.013032509;0.011213704;0.0066409414;0.0045266827;0.0022633413;0.0012062119;0;0;0;0;0;0.003436349;0.01418519;0.036159933;0.06544717;0.10939665;0.16109844;0.21719067;0.2443982;0.23895667;0.18721764;0.13551587;0.082859986;0.049219545;0.022891598;0.0077895536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0017533735;0.017533734;0.033519518;0.05776591;0.081506036;0.087191574;0.06720471;0.05175673;0.042990655;0.066080585;0.09815712;0.098984115;0.06962604;0.030859377;0.004291858;0.0018299756;0.022572532;0.053478565;0.08862025;0.11715665;0.11656292;0.08821312;0.07225172;0.076388255;0.09645543;0.10392218;0.08029736;0.035582747;0.008414603;-0.0010146507;0;0;0;0;-0.0015474218;0.013568056;0.048858177;0.08800039;0.1049616;0.08847409;0.047356203;0.014292808;0.00043848477;-0.0012700176;-0.000086334025;0.00014994842;-0.000011359729;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.002014988;0.019882701;0.043099597;0.05448261;0.043973498;0.021402292;-0.004349109;0.009277108;0.040925037;0.078805335;0.108555175;0.12155759;0.12487546;0.14128035;0.16900297;0.19715157;0.2243734;0.21897468;0.21046053;0.2106314;0.21346633;0.21368895;0.19984287;0.15247118;0.09974192;0.056067888;0.027077658;0.029091163;0.07056542;0.11691756;0.13632528;0.116821826;0.07419238;0.029549452;0.012171567;0.0023879276;0.009512748;0.03081485;0.046473313;0.073388435;0.11110821;0.15018061;0.19859597;0.24902636;0.28241616;0.29995218;0.2790397;0.20730446;0.1203538;0.049837563;0.010870918;-0.0013526026;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.002092916;0.020650847;0.04478061;0.056530993;0.045699045;0.022348555;-0.0041895425;0.008757592;0.038669776;0.07637102;0.10828149;0.1236893;0.12613529;0.13558291;0.15125863;0.17479004;0.20716827;0.2096983;0.20145057;0.19115093;0.1797143;0.1729346;0.16298138;0.12284748;0.078885116;0.04260476;0.022851747;0.03353304;0.081652485;0.1308425;0.15064913;0.12981051;0.08469667;0.037468396;0.01596405;0.0039075185;0.0076925796;0.025579775;0.038540825;0.06093948;0.0919742;0.12356274;0.16270195;0.20354442;0.23061875;0.24519125;0.22825031;0.16946776;0.098369844;0.040728368;0.008878195;-0.0011049039;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.00074142666;0.0062898803;0.024406964;0.055678245;0.093797706;0.13492814;0.15154418;0.15009157;0.13047773;0.09729721;0.06006613;0.0324068;0.008367953;-0.00097595184;0;0;0;0.0000667952;-0.00076814473;-0.0013247714;0.009109193;0.031154392;0.05920281;0.08343926;0.08686343;0.06612315;0.051458087;0.050785866;0.058063574;0.05936237;0.043962374;0.017609442;0.0031104297;-0.00041635678;0;0;0;0;-0.00081824104;0.006301012;0.033998746;0.06948926;0.09099732;0.08287057;0.049550902;0.014589182;0.004553205;0.0070079286;0.010982243;0.00945152;0.004475278;-0.00045086755;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.00074142666;0.0062898803;0.024413643;0.055622585;0.09358785;0.134147;0.15083541;0.14978266;0.1307293;0.09779261;0.060490835;0.03232887;0.008327133;-0.00097224105;0;0;0;0.000055662655;-0.0006605302;-0.0010390361;0.00921588;0.030833399;0.05826025;0.08192987;0.08531973;0.06503254;0.05058363;0.049862985;0.056861263;0.058015335;0.042921476;0.0171441;0.003012463;-0.0004041109;0;0;0;0;-0.0008026554;0.006178554;0.0333809;0.06815893;0.089238375;0.081239656;0.04853673;0.014232942;0.0045253746;0.0070134955;0.010982243;0.00945152;0.004475278;-0.00045086755;0;0;0;0;0;0;0;0;0;0
