;meta[fps=30]
;meta[frames=43]
jaw_open_a;0;-0.015382858;0.0074857147;0.063222855;0.110068575;0.119634286;0.09192;0.026925711;-0.0061257146;-0.0063085714;0;-0.01693623;0.00078445673;0.06935407;0.15212436;0.19718249;0.19807698;0.12800398;0.05999178;0.05644161;0.072858825;0.080226295;0.10510973;0.13762134;0.14808495;0.14058363;0.096252576;0.034596574;-0.006713144;-0.016196573;-0.00089904666;0.037988573;0.0728;0.103823245;0.11881828;0.10160915;0.06809066;0.06489143;0.050342854;0.041389715;0.033216003;0.021485714;-0.00013714284;-0.0005485715;-0.0012800001;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0042666667;-0.004479999;0.018605717;0.053379048;0.08694857;0.116982855;0.10719574;0.085057825;0.08630309;0.09861762;0.108684815;0.12598279;0.10408107;0.084240764;0.08234362;0.09382097;0.100121915;0.11185219;0.112406105;0.10520306;0.081274666;0.051348574;0.007874288;0.0013279986;0.026515808;0.06739809;0.09327086;0.095711246;0.07582323;0.074729145;0.078899816;0.0952381;0.085824;0.056112;0.023424001;0.0014399992;-0.00672;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00058207236;0.004526169;0.023384675;0.051750366;0.07416811;0.086483866;0.07510324;0.051044248;0.026756244;0.009685301;-0.0010400965;0;-0.00037214463;0.0025318556;0.019338798;0.033095423;0.03718265;0.027513254;0.01152376;-0.0011895905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0014456388;0.01341152;0.038631476;0.06352223;0.07753012;0.07120368;0.062653884;0.055945747;0.04619365;0.028345019;0.014962124;0.012328483;0.037987377;0.07042837;0.09797424;0.10065796;0.077737674;0.043798555;0.015408219;0.00023616859;0.009608966;0.038276035;0.07424763;0.099758625;0.11191059;0.11160881;0.11934774;0.14032595;0.15821917;0.15552482;0.1280082;0.10452253;0.07913046;0.05964691;0.03766104;0.016576536;-0.0030200968;-0.00022901209;0.000028626511;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.0008746989;0.0064409645;0.03681687;0.10214893;0.17921788;0.2405422;0.23322655;0.169294;0.08436869;0.024777837;-0.002799037;-0.00042939768;0.0042939764;0.006631808;0.030487232;0.045802414;0.04938073;0.03392242;0.015744582;-0.0038645794;0.00019084342;0;0;-0.0022000005;0.018283857;0.08116146;0.12932292;0.13690363;0.0963229;0.034961447;-0.008546868;0.04498338;0.12863243;0.19945124;0.20412292;0.1452994;0.052819885;0.008882169;-0.0012206024;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0.0074676718;0.020722449;0.041444898;0.06799918;0.109488815;0.14766203;0.1817287;0.17632379;0.14724731;0.10852519;0.0765687;0.055146925;0.04953329;0.041908406;0.048676748;0.038697716;0.033475764;0.019868614;0.013607155;0.0068035773;0.0036728473;0;0;0;0;0;0.001165553;0.0036457411;0.007881035;0.013430966;0.021901553;0.03067031;0.03915445;0.040780805;0.03627445;0.02721431;0.018445555;0.011126966;0.006153036;0.0024937415;0.000589553;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0024133737;0.02167663;0.07185651;0.11929701;0.12933616;0.097827114;0.041798685;0.0073633743;-0.0009820483;0;-0.0021412629;0.018288204;0.07173581;0.1382549;0.17863102;0.16428594;0.103329934;0.040664595;0.023594499;0.039415;0.07024362;0.09965073;0.12969056;0.139867;0.1291705;0.089493625;0.04058603;0.007391206;-0.0009073014;-0.0021787954;0.01415422;0.029262656;0.03729398;0.030216873;0.015490125;-0.001542651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0011800484;0.010442316;0.03511201;0.07424286;0.12849168;0.17087701;0.16740523;0.123773046;0.06897293;0.052525517;0.07486739;0.09348811;0.08161349;0.057201248;0.054862455;0.07189166;0.07454232;0.049151238;0.04313114;0.081555076;0.1598205;0.20481966;0.19724508;0.15122545;0.14200102;0.15588282;0.19718201;0.2276856;0.24050136;0.22103779;0.17785749;0.13812548;0.132842;0.14620937;0.13724855;0.096520446;0.035387535;0.005928074;-0.000815458;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0011132532;0.009774364;0.03376497;0.072984874;0.1244617;0.16358766;0.15835002;0.11601858;0.06320006;0.04540515;0.063523345;0.08048443;0.06718127;0.042347934;0.04142185;0.060866747;0.06928034;0.049517132;0.04529827;0.083766736;0.16399148;0.2105418;0.20096335;0.14849463;0.12870505;0.13274989;0.16731861;0.19533233;0.20882812;0.19438605;0.1584957;0.12604807;0.12411881;0.13771498;0.12932885;0.09090825;0.033344716;0.0056163627;-0.00077092793;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0021307666;0.018184992;0.07147866;0.13833329;0.17818841;0.16332205;0.10163928;0.042611994;0.028758671;0.04868857;0.07830372;0.10458289;0.13009782;0.13977125;0.12755843;0.09519289;0.06515064;0.04652675;0.03977589;0.034737214;0.033190712;0.046027455;0.0574691;0.06606137;0.06930743;0.0735248;0.07762994;0.07002362;0.043367893;0.021880994;0.0069244355;-0.0012802412;-0.00008906026;0.000011132533;0;0;0;0;0;0;0;0;0;0
