;meta[fps=30]
;meta[frames=35]
jaw_open_a;0;0;-0.0129828565;0.0046628555;0.049005713;0.09878858;0.13583238;0.13449143;0.1047543;0.07814096;0.051771436;0.027992385;0.011801903;-0.0054400004;-0.0031695238;0.008182856;0.041450974;0.07425128;0.12075886;0.15605487;0.15040062;0.12304306;0.090873614;0.079656236;0.09763171;0.12178653;0.12140191;0.09796266;0.057499427;0.04210134;0.04759467;0.084429726;0.09524421;0.08020572;0.047168005;0.007542858;-0.012269716;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;-0.009417143;0.006537142;0.039634287;0.055725716;0.054811433;0.03689143;0.0019657158;-0.0075885723;0;0;-0.0064000012;-0.0010361891;0.03515429;0.04262096;0.06527239;0.08274287;0.08116573;0.07681524;0.0879223;0.063821726;0.068096004;0.093120016;0.09302248;0.07100344;0.040228575;0.006788572;-0.010962287;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.00030216877;0.0019243379;0.015318365;0.04444425;0.08527202;0.13200702;0.16710757;0.19064495;0.20084932;0.19527099;0.16816166;0.123489045;0.06965021;0.028323071;0.00606214;-0.0015725498;-0.0014694943;0.0066861985;0.031924922;0.063010134;0.08055851;0.07081277;0.053041745;0.05127517;0.08044208;0.1206264;0.15122317;0.15138939;0.122302756;0.07661599;0.03393005;0.006570738;-0.0013141475;0.00018893507;-0.000012595674;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0017533738;0.017533738;0.035067476;0.043834344;0.035067476;0.017533738;-0.0019580533;0.0014768416;0.008672115;0.025732942;0.060013093;0.08697115;0.099901274;0.12440862;0.13424708;0.1395071;0.13622117;0.107824616;0.06488915;0.04047789;0.012397431;0.0266842;0.049764328;0.05997898;0.046446513;0.021711776;-0.002196369;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006891567;0.00400241;0.0426747;0.071780436;0.11551007;0.15662943;0.17408946;0.14792484;0.10706314;0.03814959;0.002445973;-0.00264;-0.000012722898;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00005421177;-0.00010842354;0.0023717647;0.004851953;0.00981233;0.014881129;0.025072942;0.030144453;0.0400835;0.03823692;0.04096512;0.04188537;0.052893072;0.06677806;0.0788517;0.08104119;0.065014824;0.049122643;0.029846292;0.018590571;0.009190929;0.0034288946;-0.00023853181;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.002040964;0.018082412;0.06218314;0.115189895;0.15095182;0.15240966;0.11294219;0.06722459;0.029686753;0.007018797;-0.00071460265;-0.0013677112;-0.0033111328;0.0047869883;0.03641515;0.07917075;0.12969398;0.16602263;0.17129788;0.14727385;0.103343934;0.077523135;0.06565012;0.06097446;0.043893978;0.021341378;0.005635287;0.030485006;0.06682701;0.09917336;0.103301935;0.076469675;0.039106034;0.009807121;-0.0011546024;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0030002173;0.025044484;0.10414855;0.22470829;0.32917595;0.3492238;0.30598468;0.22883052;0.15242104;0.0891419;0.047852267;0.025320942;0.035521682;0.05876808;0.07193842;0.07673097;0.08010762;0.094632745;0.117142305;0.16773166;0.22253376;0.22565086;0.17715734;0.097055204;0.029392336;-0.0032818706;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0017422411;0.014539085;0.060499746;0.13079426;0.19191186;0.2038836;0.17840587;0.13309519;0.08824851;0.050996274;0.0319346;0.032644853;0.04786952;0.072079614;0.08469259;0.08608602;0.08545547;0.09654466;0.11347368;0.1609704;0.21001634;0.20988385;0.16160274;0.08644299;0.024648314;-0.0027969372;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.00017440968;0.0011095424;0.0088540735;0.025664201;0.049272586;0.07642705;0.09678846;0.110407256;0.116386905;0.11329948;0.09254846;0.062221948;0.028924545;0.0073719635;-0.000843846;-0.0001775639;-0.0013347907;-0.0012674388;0.010964616;0.027059473;0.048908368;0.08116414;0.10062064;0.10451016;0.10096464;0.090590015;0.08516409;0.08728462;0.07052393;0.04415719;0.019509763;0.0037447608;-0.0007567894;0.000110212124;-0.0000073474766;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;-0.00017440968;0.0011095424;0.0088540735;0.025664201;0.049272586;0.07642705;0.09678846;0.110407256;0.116386905;0.11329948;0.09254846;0.062221948;0.028924545;0.0073719635;-0.000843846;-0.0001775639;-0.0013347907;-0.001255193;0.010842158;0.02682198;0.048566967;0.08038114;0.099533364;0.10339989;0.10011114;0.090207785;0.08520305;0.08728462;0.07052393;0.04415719;0.019509763;0.0037447608;-0.0007567894;0.000110212124;-0.0000073474766;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0027274704;0.024161307;0.0831229;0.15410393;0.20201093;0.20268445;0.16472808;0.120698914;0.079573475;0.051384054;0.048430223;0.06338122;0.0943482;0.12640618;0.16115221;0.19891259;0.24334462;0.2723823;0.26767248;0.25295153;0.2453587;0.21482322;0.19497819;0.17204621;0.14624064;0.14132822;0.16459893;0.20009705;0.282185;0.35864678;0.35237136;0.26515797;0.13758138;0.036061384;-0.0041905073;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0025790366;0.022855088;0.07851775;0.14549477;0.19064832;0.1912031;0.15532479;0.11375221;0.07498689;0.047387484;0.04711287;0.06518283;0.098311394;0.1297348;0.16090621;0.1921852;0.23223658;0.25861496;0.2540637;0.24102268;0.23534761;0.20625302;0.18793057;0.16613849;0.142014;0.13895656;0.16470048;0.2032718;0.28918734;0.36786675;0.36118275;0.27171683;0.14091468;0.036891647;-0.0042884736;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;-0.0001335904;0.0012468436;0.0034176873;0.0057777846;0.013570557;0.04380651;0.06593799;0.07032421;0.049317118;0.028840682;0.030106075;0.053771984;0.05763312;0.04150579;0.015442678;-0.0006197111;-0.003410637;0.0015576269;0.026738489;0.045263026;0.08142612;0.11421236;0.14206001;0.1510935;0.14497153;0.10198512;0.06792514;0.036826417;0.018183136;0.0081768455;0.00254935;-0.000285735;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;-0.00018925306;0.0016810125;0.005599664;0.011076869;0.02190882;0.05226724;0.07183823;0.0726509;0.049172394;0.029297113;0.032154463;0.05627681;0.059636977;0.042507716;0.015342485;-0.0006197111;-0.003410637;0.0015515041;0.026799716;0.045663793;0.07878493;0.10872772;0.13671084;0.1506087;0.15198505;0.11587481;0.08309137;0.049569458;0.026762607;0.0123923635;0.003755374;-0.0004230362;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;-0.00028202415;0.0021003378;0.011670605;0.032176726;0.056312054;0.06773017;0.07117755;0.063217565;0.047246024;0.031004103;0.020769963;0.024901098;0.03589299;0.050708316;0.059310712;0.06562813;0.069177255;0.08028224;0.091433264;0.12072429;0.1516774;0.14988282;0.113400854;0.05923286;0.015804408;-0.001827071;0;0;0;0;0;0;0;0;0;0
