;meta[fps=30]
;meta[frames=44]
jaw_open_a;0;-0.019474287;0.008868572;0.07165714;0.14111999;0.19112687;0.20202057;0.14438856;0.118436575;0.11263544;0.10516115;0.094998874;0.11100344;0.09901259;0.12222173;0.14502402;0.14281143;0.12687238;0.12085334;0.0915962;0.112860955;0.11236191;0.10899505;0.110177554;0.10626592;0.08656992;0.080000006;0.06368001;0.059968006;0.07727772;0.09104;0.06825143;0.045485716;0.053668573;0.08834287;0.13490286;0.15773714;0.13796572;0.09238857;0.045531433;0.015634287;-0.001051428;-0.005028572;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0072228573;0.0009600009;0.027209142;0.058861714;0.09066057;0.10883657;0.09468572;0.088142864;0.08696611;0.08689182;0.09462172;0.11064954;0.09341181;0.067492574;0.03416381;0.0044495245;-0.0095085725;0;0;-0.009135239;0.0036792387;0.034848005;0.069109336;0.090329915;0.08546058;0.048089914;0.011920767;0.0020708598;0.027686857;0.06744381;0.10733713;0.11997715;0.08868572;0.03961143;0.020434286;0.019108573;0.05195429;0.06770286;0.057897147;0.02656;0.005988571;-0.008137143;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0010878075;0.010124241;0.028960487;0.045611575;0.047281455;0.0343041;0.012521236;0.0076504345;0.02055121;0.050933722;0.06825276;0.06467087;0.04011719;0.014222604;-0.0015246001;0;0;0;0;0;0;0;0;0;0;0;-0.0012404821;0.01240482;0.02480964;0.031012053;0.023616869;0.024332535;0.022614943;0.029819282;0.023852244;0.011237496;0.006091084;0.014520001;0.018114218;0.01447229;0.007217061;-0.0007220242;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.004150844;0.0371429;0.12517801;0.2044305;0.23660098;0.21079133;0.1465706;0.115307584;0.11763207;0.11548794;0.098878846;0.06711486;0.043944564;0.06917597;0.09814313;0.10699158;0.07544994;0.03723832;0.048507623;0.1322416;0.18467678;0.1813253;0.124923214;0.06590515;0.06286263;0.09813669;0.1318215;0.1485742;0.15237963;0.13418175;0.12197755;0.11015838;0.12771717;0.16767977;0.20146385;0.21837017;0.21134953;0.17296138;0.11373312;0.05825495;0.0128676165;-0.0015744582;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.00000795181;-0.0000079517995;-0.0012881929;0.025167473;0.04878434;0.059877116;0.047462754;0.021644821;-0.007879182;0.009650848;0.025337117;0.03501712;0.029955527;0.0154238595;-0.0015336392;0;0;0;0;0;0;0;0;0;0;0;0.00019084342;-0.0019084341;-0.0038168682;-0.004771085;-0.0036578318;-0.0034987957;-0.0029898798;-0.0067431335;0.02458699;0.05284772;0.066954225;0.052004825;0.024571087;-0.0046756635;-0.0003816868;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.001938071;0.0015992473;0.0013281886;0.0008222119;0.00054211775;0.00028009416;0.00014004708;0.000009035294;0;0;0;0;0;0;0;0;0;0.0011926589;0.0037202823;0.008165647;0.014725272;0.026475672;0.03884273;0.05329356;0.061584573;0.06641618;0.061571013;0.05547897;0.038259953;0.027678493;0.015064096;0.010164706;0.006247906;0.0070339763;0.0066883774;0.010025789;0.008036895;0.0070610824;0.004201412;0.0029071062;0.0014772707;0.0008064001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0027155427;0.024332535;0.079839334;0.14915286;0.19909897;0.21159922;0.18189365;0.13641329;0.08368801;0.04800984;0.0433628;0.074104495;0.097886756;0.090332545;0.054183625;0.018527715;-0.0020038558;0.00014313255;-0.0027513255;0.0071709407;0.051336873;0.12220816;0.19271843;0.22797677;0.20799544;0.14745674;0.08213424;0.04809201;0.051263724;0.066618666;0.0673876;0.055479772;0.05188157;0.08346616;0.10704195;0.1029481;0.09116351;0.074087;0.059896998;0.046279524;0.019800004;-0.0020356628;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.001255193;0.011468178;0.03527705;0.059698205;0.06548434;0.048753537;0.04051407;0.07772066;0.1247659;0.16354801;0.179731;0.15530252;0.12770869;0.09805015;0.056497674;0.023299204;0.025924403;0.060043983;0.13236916;0.17194644;0.17320484;0.124300584;0.08082411;0.052081615;0.042290628;0.017774938;0.0042118044;-0.009811472;-0.00057889137;0.008149014;0.030414077;0.043416873;0.044919766;0.030492004;0.014138315;-0.0014360966;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.0012643774;0.011229385;0.038261957;0.07159193;0.0840367;0.0681645;0.053361103;0.07883076;0.11601527;0.1489941;0.15880558;0.13320817;0.109102525;0.08586744;0.051115464;0.02194957;0.022664724;0.049672544;0.109829105;0.1424647;0.14217848;0.108980365;0.08328006;0.06587816;0.055777688;0.027051121;0.0052026007;-0.0085423635;0.000805253;0.00883923;0.02999104;0.042136632;0.04319422;0.029011376;0.013615087;-0.0013804339;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0026578922;0.02380692;0.07971561;0.1322695;0.15702659;0.14577493;0.10794382;0.093858376;0.10284345;0.10728347;0.107872754;0.11418453;0.10198141;0.09565442;0.090754256;0.08754994;0.0842213;0.090663336;0.07387549;0.06864263;0.06466332;0.06933285;0.07901927;0.09304997;0.089126125;0.07917958;0.06572926;0.063837096;0.07463027;0.08056669;0.066575326;0.04892933;0.05230898;0.08190853;0.11663183;0.12491164;0.094989255;0.05048789;0.015152304;0.0008089643;-0.0008720483;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0026077954;0.02335605;0.07834519;0.12993057;0.1407987;0.106260024;0.04349202;0.023262538;0.046924733;0.07994272;0.09800524;0.11224932;0.09932445;0.09485029;0.09209499;0.09089712;0.08739037;0.09359862;0.07561587;0.068932265;0.0641783;0.06928517;0.08049638;0.09599657;0.092867576;0.08221895;0.06717295;0.063618705;0.07328434;0.07898977;0.06540084;0.048131503;0.051436935;0.080478005;0.11472444;0.12309333;0.09381848;0.050038874;0.015111485;0.00081638596;-0.0008720483;0.000055662655;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0002115181;0.0014583616;0.0070068156;0.05299531;0.12709343;0.20346038;0.24142285;0.23860134;0.2059129;0.18459761;0.16756949;0.14604992;0.11582936;0.12048702;0.12700476;0.12810947;0.12096981;0.11824605;0.12915963;0.1471164;0.12886277;0.08824666;0.055232204;0.048978504;0.07444788;0.088505484;0.097078465;0.083160944;0.0699253;0.06396289;0.081306435;0.10554197;0.1257642;0.110056214;0.08954453;0.05972604;0.056920633;0.05928073;0.05440468;0.03248473;0.01587499;-0.0016030845;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0.000011132533;-0.00028202412;-0.002144868;0.0361503;0.10657544;0.18576258;0.23111561;0.23816179;0.21246076;0.19679275;0.18222934;0.15696044;0.13458544;0.14300926;0.14941537;0.14132379;0.12282522;0.10523582;0.115403526;0.1301263;0.11394368;0.07864744;0.051012598;0.0457278;0.06944381;0.08206347;0.09031212;0.0778218;0.06664454;0.062003564;0.07850104;0.10381086;0.1253857;0.11143107;0.09057985;0.059503384;0.055161703;0.05855711;0.05469413;0.033341933;0.016197834;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0.00008906026;-0.0015288676;0.0032135907;0.024417352;0.04193253;0.046571087;0.03176436;0.03622563;0.06374859;0.1022565;0.10568949;0.076477714;0.029046169;0.005799492;-0.00074587966;0;-0.0004638555;0.0033583138;0.022079524;0.03720121;0.04125375;0.030289916;0.014770571;0.009006222;0.03605382;0.056590006;0.06384909;0.04888218;0.033964917;0.048732102;0.11027609;0.17521493;0.21015161;0.19345835;0.15839924;0.15144418;0.19565982;0.21837576;0.19101755;0.113813445;0.03789514;-0.0041246032;0;0;0;0;0;0;0;0;0;0;0;0;0
