;meta[fps=30]
;meta[frames=97]
jaw_open_a;0.075611435;0.11627429;0.15037715;0.1489486;0.15337905;0.14546666;0.13233525;0.10959619;0.075937524;0.037480388;0.024876192;0.038956955;0.07184306;0.11362973;0.11845029;0.109107815;0.098258294;0.10013715;0.10641525;0.10164572;0.06749715;0.014399997;0.0095085725;0.05562973;0.1137966;0.15598631;0.14376688;0.0771383;0.03077486;0.004676571;-0.023981716;0.0043428596;0.051657148;0.11597715;0.1372343;0.11542858;0.050560005;0.004114286;-0.020205716;-0.000091428556;0.02592;0.055405714;0.076251425;0.094217144;0.07433143;0.04704;0.024914287;0.005074287;-0.007588572;-0.006674286;0.010011429;0.020022858;0.02336;0.020022858;0.005470476;-0.007878096;0.013638098;0.057950474;0.068345904;0.07806324;0.08483962;0.06928305;0.043553527;0.042226292;0.013110859;0.013275429;0.055451427;0.06598095;0.07478857;0.08322286;0.07260953;0.078514285;0.08022858;0.0505981;0.023177143;0.00768;0.011367621;0.05455238;0.084129535;0.1121981;0.10145525;0.07055239;0.02801524;0.016918095;0.02666667;0.056773335;0.062491428;0.047097143;0.0120228585;-0.0014857139;-0.0036114287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.049554285;0.052662857;0.041782852;0.002011429;0.02633143;0.031817146;0.04580572;0.076342866;0.07862858;0.05083429;0.039512385;0.004358095;0.016640002;0.042940956;0.04399238;0.023177143;0.012198095;0.021089522;0.06774857;0.080639996;0.06660572;0.027702857;0.0035885714;-0.007999999;0;0;0;-0.008929525;0.0057447623;0.03826286;0.04505905;0.05776762;0.069714285;0.075550474;0.07801906;0.07136;0.019839998;0.007359999;0.03337143;0.071094856;0.08877715;0.085705146;0.06272915;0.07218286;0.07563886;0.058651436;0.034002285;0.0060251425;-0.017270857;0.0027657137;0.028754285;0.060754288;0.089600004;0.098354295;0.08883811;0.08626285;0.08920381;0.10518096;0.09741715;0.0673981;0.034620956;0.0048914296;-0.009721906;0;0;-0.008045714;0.0011885719;0.032960005;0.06381715;0.089737155;0.10660573;0.08150858;0.05065144;0.020284956;0.0027428567;0.02682972;0.044074673;0.05927772;0.07234744;0.05489524;0.03618743;0.030857142;0.0015085709;-0.0063085714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.052389238;0.06310237;0.0570022;0.03552686;0.017684368;0.0058179977;0.00056844106;-0.00044166623;0.000028626511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010655425;0.008941013;0.036222078;0.081327915;0.12713033;0.14904872;0.12842807;0.08311549;0.03574497;0.0068512773;-0.001736675;-0.00038168684;-0.00077291584;0.006787664;0.028686944;0.054406274;0.064632304;0.053738326;0.027751813;0.0063423626;-0.0007665544;0;0;0;0;-0.0006488676;0.0057109892;0.019160679;0.045516156;0.08470108;0.11987828;0.13595366;0.13448256;0.112339966;0.07939086;0.048464686;0.021259956;0.0038932057;-0.00089060253;-0.0007633737;-0.00095421704;-0.0015076629;0.0070612053;0.014923953;0.01860723;0.013778892;0.01851181;0.021393545;0.027672293;0.021822942;0.013119211;0.01566188;0.0349975;0.04406892;0.038089164;0.018643811;0.017079214;0.02682304;0.03370772;0.041809022;0.054011066;0.06443827;0.071924105;0.055714343;0.024905063;0.006383712;-0.00075144594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.097866885;0.13911054;0.17081797;0.18207893;0.19730821;0.17979954;0.13196106;0.08066951;0.057575785;0.06598769;0.09324847;0.10660751;0.11186407;0.12090168;0.1267434;0.14428596;0.13410328;0.105462454;0.06358425;0.024826342;-0.0026121694;-0.0015744582;0.01502033;0.03825933;0.057845592;0.06628468;0.056523047;0.03269148;0.022697004;0.028192341;0.034176238;0.037667714;0.02695663;0.010300772;-0.002593085;0.013576122;0.04372342;0.08441957;0.1111639;0.12648408;0.12531684;0.12249856;0.1135721;0.10507361;0.100393176;0.09886022;0.10516322;0.10484173;0.09334819;0.07360591;0.062263377;0.059417192;0.065017395;0.06073472;0.044876825;0.03207362;0.038823515;0.07839847;0.10333694;0.1061304;0.08115854;0.044938847;0.01385523;0.0064481213;-0.000672723;-0.0012452533;0.010706315;0.04020116;0.085948706;0.12802729;0.15219761;0.13373113;0.09991129;0.0581643;0.028147016;0.00963282;0.0047138315;0.0011927711;0.027347855;0.06378463;0.101146996;0.107826516;0.08089732;0.05758461;0.068789504;0.10429712;0.12409592;0.104236275;0.052922547;0.029988179;0.02985268;0.042615335;0.037682034;0.021832487;0.002603105;-0.00039886282;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.00044530127;0.004516627;0.008269881;0.0099302195;0.005817013;0.0069069415;0.041206274;0.08162531;0.09841954;0.07852251;0.037057016;0.00007898794;-0.0027990367;-0.0011132532;0.00011132532;0;0;0;0;0;0;0;-0.00038168684;0.0020144582;0.025657836;0.045590367;0.052693985;0.03986507;0.01764241;-0.00180241;0;-0.0036896393;0.036212537;0.08074266;0.104947954;0.08688145;0.046820246;0.017175907;0.06849688;0.110402904;0.116478086;0.08028145;0.030678075;-0.0032284341;-0.0010814462;0.009422894;0.03327037;0.0758523;0.118330866;0.14209883;0.12451736;0.09148556;0.05092338;0.025596868;0.011577831;0.0063614454;-0.00063614454;0;0;0;0.00027036155;-0.002703615;-0.00540723;-0.0067590377;-0.007315664;0.013693014;0.065316156;0.101465076;0.10536147;0.07283856;0.024968676;-0.0026877115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.00040658825;-0.0005475389;-0.00096768;-0.00014998576;0.0014049888;0.00397553;0.0071234275;0.012795786;0.018472662;0.02454167;0.02514613;0.02106308;0.015412406;0.00977619;0.0059343823;0.0030864568;0.0010164707;0;0;0;-0.00013552942;-0.0003252706;-0.0006505412;-0.0010300237;-0.0016805648;-0.0021684708;-0.0026834826;-0.0024395296;-0.0020058355;-0.0013552941;-0.0008673883;-0.00048790593;-0.00024395296;-0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0031171767;0.0062343534;0.012468707;0.01852687;0.03081939;0.036701366;0.04570052;0.035644237;0.029057508;0.016060235;0.010354448;0.004472471;0.0020600474;-0.00089449424;0.0011113413;0.0027512473;0.0062343534;0.009161789;0.016155109;0.019272285;0.025371108;0.020220991;0.017293558;0.010300237;0.0068171304;0.0036728478;0.0035915298;0.0054753884;0.0102460245;0.018052518;0.0274176;0.038829178;0.045036424;0.04537525;0.0359424;0.026401132;0.016222872;0.009825883;0.0046486594;0.001626353;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.13376531;0.17653015;0.18093544;0.13989617;0.103262186;0.06849688;0.05575543;0.051474713;0.04668242;0.030792054;0.018045306;0.007310362;0.024926268;0.041349396;0.043679282;0.04301928;0.034160964;0.025936147;0.021787954;0.010893977;-0.0010893977;-0.0024841449;0.022234848;0.07398203;0.13087246;0.16050725;0.1417887;0.08472334;0.03570521;0.0085545555;-0.0027656392;0.015331088;0.053133983;0.09915905;0.11625545;0.09677351;0.049794227;0.013740726;-0.0015744582;0;0;0;0;-0.00020674702;0.0008906025;0.014490103;0.041063778;0.07804732;0.11102792;0.12530777;0.1072858;0.07235859;0.0337004;0.008418102;-0.0009971567;-0.00036578317;0.0021363858;0.022530124;0.039573498;0.045351814;0.03408675;0.0148486765;-0.0015214459;0;0;0;0.00007951808;-0.00079518085;-0.0015903617;-0.0031489164;0.010019278;0.022424098;0.029103616;0.02321928;0.01160964;-0.001160964;-0.0016062654;0.014896389;0.04322338;0.06912772;0.072573505;0.053502418;0.021347955;0.0044795186;-0.0005645784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0009844345;0.008723132;0.032165065;0.062264785;0.082942136;0.10347053;0.115963355;0.15618359;0.21853286;0.2831224;0.31054756;0.30228674;0.23662381;0.15740193;0.07950715;0.04600964;0.052256107;0.090568714;0.1282746;0.13114123;0.09744862;0.054776512;0.031878002;0.024587309;0.03262277;0.025532465;0.012307013;-0.0034800295;0.014377666;0.04655736;0.0693323;0.06852074;0.044864103;0.012345979;-0.0064513027;0.036509138;0.11526623;0.19528872;0.21681532;0.19133112;0.11854291;0.067186676;0.042310115;0.051461983;0.07835447;0.14632285;0.22062911;0.27848637;0.29765254;0.27040437;0.20399512;0.14375885;0.11397242;0.10855533;0.11170197;0.10152868;0.084970914;0.09367283;0.12575492;0.17668033;0.21665761;0.19922407;0.17466015;0.18712673;0.24113065;0.302836;0.32673982;0.2838925;0.2474409;0.2165797;0.19448906;0.1592527;0.110828064;0.06297674;0.047112875;0.050170608;0.062713265;0.06376343;0.045001402;0.018326005;0.0023007237;-0.0013952776;-0.0012245787;0.007998724;0.03143827;0.066060446;0.09383054;0.10394446;0.09757404;0.101536855;0.11085405;0.108111724;0.08130273;0.04192883;0.009053718;-0.0011143665;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0008794704;0.008172869;0.030002173;0.05809486;0.07647095;0.09247476;0.102077365;0.13524172;0.19003281;0.24752553;0.2733148;0.26760662;0.21257569;0.14262444;0.073427774;0.040987387;0.04333153;0.074305944;0.1056199;0.10820822;0.080588385;0.045063373;0.029339788;0.026156997;0.0341535;0.026757043;0.012919303;-0.0034744635;0.01377651;0.044553507;0.066326514;0.06551495;0.04286025;0.0117448205;-0.0059113745;0.032423496;0.09975862;0.16647215;0.182824;0.15952918;0.09727049;0.055551328;0.0351788;0.04245762;0.0650344;0.12350535;0.18961427;0.2442047;0.26649132;0.24667613;0.18972956;0.13717462;0.110182896;0.098721065;0.09681591;0.08794144;0.08221561;0.10609118;0.1475747;0.19426416;0.22541335;0.20093665;0.16592668;0.15780921;0.17762513;0.20529279;0.21626058;0.18835686;0.17946753;0.177447;0.17764181;0.15795948;0.1194131;0.07341088;0.0518442;0.04963068;0.05997466;0.061381068;0.04316454;0.017447647;0.0019593253;-0.0017069883;-0.001461145;0.0061173257;0.02533764;0.053461198;0.07626897;0.08597098;0.08415582;0.09292844;0.105595775;0.104113296;0.0784324;0.040451918;0.008861868;-0.0010857931;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.06249804;0.07106849;0.058843385;0.0302508;0.02501427;0.03887692;0.051614657;0.049580056;0.031913254;0.008163856;-0.0014991809;0.0043862173;0.021010797;0.051450852;0.06810141;0.07485144;0.071897596;0.075806975;0.08624744;0.08861495;0.063861765;0.033475522;0.009162074;-0.0010520243;0;0;-0.0012913736;0.011800484;0.036403377;0.06011567;0.06305466;0.06445735;0.074176066;0.10364388;0.115667;0.096686035;0.048960876;0.021040486;0.012524098;0.024380244;0.026718076;0.022376388;0.011288388;0.0060115675;-0.0006011568;0;0;0;0;0;-0.00045086755;0.003573543;0.017110702;0.040850822;0.0737085;0.09637432;0.10396485;0.107959576;0.096689746;0.073348545;0.045246318;0.016182989;-0.0016550364;-0.0009796628;-0.00031171113;0.00843846;0.030503139;0.045977358;0.04599962;0.03997692;0.04241495;0.05960729;0.07694435;0.06839085;0.039817356;0.013718991;-0.00017069864;-0.001432386;0.00015585548;-0.0012913737;0.007570123;0.015808197;0.018399293;0.033664778;0.059475556;0.080045685;0.08446808;0.0615629;0.023909895;0.004302724;-0.00057332544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
