;meta[fps=30]
;meta[frames=61]
jaw_open_a;0;-0.00948245;-0.0015281623;0.03667592;0.09148735;0.13737142;0.15710041;0.14074025;0.112267256;0.10161601;0.10478939;0.10931789;0.106236756;0.09212345;0.06053144;0.031252578;0.0098685725;0.0001760001;-0.0066560004;-0.00055771496;0.013759999;0.056045715;0.074651435;0.058148578;0.054217152;0.04056381;0.041874282;0.0928762;0.100495234;0.06784;0.049219053;0.010072384;-0.012114286;-0.0022095242;0.00064000004;0;0;0;-0.009173334;0.0051047616;0.04050286;0.048819814;0.058718476;0.06904229;0.08014324;0.15095164;0.18092802;0.14029716;0.06916572;0.025101712;0.013138286;0.053092565;0.060790855;0.047936004;0.014528001;0.0064000003;0.0002651431;-0.0022491429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.00078367355;-0.0017763267;0.0005224489;0.011591838;0.03488;0.06529959;0.09261437;0.10685772;0.11586924;0.12518907;0.13824148;0.15012573;0.15347202;0.14501144;0.111433156;0.06803029;0.019029714;0.0035217141;0.024456002;0.07076572;0.118994296;0.12342857;0.08217905;0.03766857;0.013257141;0.019276185;0.06978285;0.10194286;0.105104774;0.07625143;0.03938286;0.0074971425;-0.0037485715;-0.0025600002;0;0;0;-0.010880001;0.0046171434;0.050194293;0.07009097;0.07770333;0.060530297;0.01962789;0.004046629;0.012873145;0.0043245717;0.004042972;0.0005330286;-0.0010258286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006011568;0.004761543;0.022335036;0.059737165;0.106912054;0.14666395;0.16114022;0.14712913;0.107377246;0.061861884;0.030417258;0.024005713;0.045811962;0.06339818;0.06036377;0.037176296;0.013320871;-0.0013724823;-0.0007085062;0.000020992811;0.008557179;0.033535957;0.05164223;0.05344689;0.03976461;0.037089936;0.03832398;0.044800486;0.03320675;0.013969737;-0.0014408675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.001459952;0.01332564;0.040950224;0.07115119;0.08736811;0.08303119;0.059442945;0.03772974;0.019909738;0.007743472;0.0015601448;-0.0002003856;0;0;-0.00078245794;0.0065173022;0.027433738;0.05699061;0.08861813;0.11119777;0.12128146;0.12338981;0.118575774;0.11950375;0.12227815;0.13374591;0.14762262;0.14146268;0.10579881;0.062129073;0.01924179;-0.0011293156;-0.0033772127;-0.00095469446;0.015311605;0.05900282;0.10937475;0.14302307;0.1489826;0.15024815;0.13156624;0.12341653;0.11716354;0.121542916;0.13919307;0.14883354;0.12441369;0.10126485;0.09121122;0.09732155;0.1152031;0.11211286;0.08979707;0.058100365;0.025878366;0.005404684;-0.0006784483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.00001530723;0.00022742171;-0.00029958438;-0.002516946;-0.004579049;0.0005707405;0.0232823;0.067273095;0.09418977;0.09021207;0.0572403;0.019117339;0.0006468797;0.023127833;0.072162665;0.10556026;0.10634351;0.06865591;0.031664103;0.0115977125;0.019322893;0.016587472;0.005264097;-0.011060965;0.00856012;0.08866489;0.19017766;0.29544133;0.36301273;0.37022665;0.30590686;0.2097863;0.11822705;0.11180412;0.13792147;0.14864582;0.10438074;0.037654467;-0.0040077115;0;0;0;0;0;0;-0.0051156636;0.043061696;0.17244823;0.38666993;0.6263931;0.78140295;0.7149206;0.4991907;0.23775908;0.054072306;-0.010732292;0.0003498796;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;-0.0000948706;0.00089901197;0.0036909184;0.007571577;0.0131553905;0.02110645;0.030570919;0.038295195;0.041054577;0.034068484;0.026377639;0.017799532;0.011676312;0.007314072;0.0023970644;0.0014411296;0.0035111154;0.009326231;0.017347764;0.030119155;0.044560723;0.06025503;0.06829869;0.068945624;0.058901086;0.04722839;0.031689037;0.020671401;0.010693272;0.0052476996;0.00179712;0.00065596245;0.005779427;0.012567645;0.025105473;0.03860059;0.063708775;0.07837034;0.09841334;0.083846636;0.07099212;0.04651008;0.03504158;0.022779785;0.020548971;0.011150455;0.009779802;0.005675971;0.0041011195;0.002097995;0.0013119247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0015040279;0.012563859;0.05243196;0.109362364;0.15754578;0.17768429;0.16648577;0.1442976;0.1321649;0.1305387;0.13182853;0.1257394;0.10745676;0.07566583;0.043643102;0.019007208;0.005567459;0.0006122893;-0.00010496388;0;0;0;-0.00074216875;0.005735904;0.03060916;0.061541695;0.09531568;0.101412065;0.07917351;0.0422082;0.015394702;-0.0016486751;0;0;0;0;0;-0.0004824097;0.0032920488;0.024968676;0.04270121;0.047949407;0.035465065;0.014838074;-0.0015320485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011503617;0.010446026;0.032154463;0.061852347;0.09884574;0.1375376;0.18542346;0.24062596;0.2927912;0.30320564;0.26428634;0.17978185;0.106241465;0.053183813;0.031724002;0.016509542;0.003877831;-0.0073025697;0.0070916456;0.038022052;0.083250195;0.14625365;0.22141048;0.28077915;0.28235462;0.21921737;0.11754505;0.060352795;0.06575652;0.0999757;0.10116911;0.07883837;0.07744235;0.13772614;0.225318;0.29512677;0.3251033;0.3076175;0.26790845;0.21157971;0.16009398;0.13020015;0.122915775;0.10508741;0.07458054;0.035438564;0.0080005815;-0.0016364823;0.000055662655;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012208677;0.011076869;0.034380972;0.06468001;0.09778259;0.12803118;0.16468243;0.21203949;0.24903291;0.24948932;0.20982042;0.136837;0.07880609;0.041839764;0.023920098;0.012219807;0.0032469875;-0.0061198496;0.0067336243;0.034039278;0.07310622;0.1253846;0.18571736;0.23180203;0.2313102;0.17890024;0.095725305;0.04944625;0.054475937;0.082965195;0.08387918;0.066580325;0.06989895;0.12582657;0.20270671;0.2591542;0.27766758;0.25856087;0.22502111;0.18062717;0.1407961;0.11740368;0.11123515;0.09596243;0.06805317;0.032404948;0.0074105565;-0.001428675;0.00004453013;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012579762;0.011332917;0.036815282;0.06330237;0.08469074;0.08204676;0.056494813;0.04345027;0.034939453;0.038755126;0.062037893;0.07337823;0.06346285;0.046014458;0.016706219;-0.0014657829;-0.0010835666;0.00008906026;0;0;0;-0.0011169642;0.0097001465;0.03703422;0.05660373;0.06516279;0.06353262;0.0639204;0.08308765;0.09637433;0.07992825;0.04593839;0.025925443;0.021204133;0.029336447;0.024380246;0.012624291;-0.0004809258;-0.0008549785;0.00004007714;0.0000022265046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012579762;0.011332917;0.03677632;0.06364469;0.08594314;0.08396712;0.05847919;0.044563524;0.034946874;0.037995327;0.06093205;0.072012626;0.06233475;0.045272294;0.016557787;-0.0012876627;-0.0009648195;0.00007792773;0;0;0;-0.0011577833;0.010063809;0.03829591;0.05813519;0.0708029;0.07370961;0.071929514;0.077348836;0.0774546;0.05468968;0.027866956;0.019340547;0.021578187;0.028946808;0.024068536;0.012468436;-0.0004653403;-0.0008549785;0.00004007714;0.0000022265046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.0020356632;0.01705186;0.070537314;0.14668702;0.21099009;0.23748712;0.22198927;0.19123209;0.16552033;0.1451518;0.12745897;0.115334384;0.114974156;0.12257419;0.112720504;0.1106198;0.117078885;0.13732173;0.1573948;0.16546561;0.15347011;0.18110587;0.22899711;0.27414417;0.28367177;0.24678132;0.19975732;0.16647217;0.13760403;0.10607819;0.07812217;0.073843494;0.09237753;0.11952422;0.1364882;0.17140427;0.23223129;0.30616757;0.32244018;0.27087098;0.16307266;0.08471745;0.06280641;0.09076019;0.13387707;0.15364785;0.17036948;0.20928213;0.264126;0.31647173;0.3544025;0.35507432;0.33934686;0.3136368;0.2958552;0.2996881;0.30938715;0.27632427;0.19435361;0.09257072;0.02109244;-0.0041505797;0.0001335904;0;0;0;0;0;0;0;0;0
corner_left_out;0;-0.0019243377;0.016123088;0.06664729;0.13854438;0.19921984;0.22415513;0.20937842;0.1804895;0.15748373;0.14128633;0.12921637;0.12283494;0.12646224;0.13556698;0.12388199;0.118708566;0.12241777;0.14127238;0.160895;0.16878867;0.15802981;0.19123836;0.24677207;0.2993974;0.3104214;0.26761958;0.21191035;0.17166735;0.13868983;0.10678176;0.078203805;0.07128042;0.08660709;0.11061529;0.12504506;0.16817471;0.25035286;0.35061646;0.38098913;0.32344815;0.19377843;0.09163632;0.050981432;0.06289324;0.08726848;0.10025625;0.12892975;0.19471522;0.28050864;0.35961252;0.41240296;0.41840544;0.39519578;0.34976926;0.30714136;0.2907346;0.2906385;0.25718;0.18126175;0.08629939;0.019682322;-0.0038462903;0.00012245784;0;0;0;0;0;0;0;0;0
corner_right_in;0;0.00023378317;-0.002313711;-0.006211953;0.0036570344;0.04655068;0.122457854;0.20940377;0.2769579;0.31723127;0.3363305;0.34317937;0.3333424;0.3018265;0.25028092;0.18242702;0.13795643;0.12655236;0.15960227;0.2055357;0.23568033;0.21795641;0.16907719;0.10525344;0.071654536;0.05364953;0.058702767;0.080295235;0.088551864;0.09327577;0.09379529;0.074795775;0.054357257;0.04653109;0.039840437;0.05137218;0.079897076;0.09359454;0.08039961;0.083669215;0.12470594;0.15756316;0.15926477;0.10459848;0.03752832;0.031073686;0.05930022;0.06549659;0.046687063;0.018026354;-0.0018251789;-0.00020038562;0.0019203618;0.003840724;0.004842651;0.00389082;0.0020149883;-0.0002003856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0.0002115181;-0.0020966267;-0.0055811093;0.0033212022;0.041958507;0.11031225;0.18864328;0.2494895;0.28582126;0.3030725;0.30930096;0.30045676;0.27199265;0.22539245;0.16429392;0.12729564;0.12339043;0.16060895;0.20767847;0.23671567;0.21831267;0.16919965;0.10563195;0.06952823;0.049471118;0.054576308;0.07584965;0.084102556;0.08789506;0.08748685;0.06952637;0.051959757;0.04491153;0.039150447;0.052304417;0.0854678;0.10265531;0.0902913;0.087141685;0.11817808;0.14434153;0.14668503;0.09647173;0.03540201;0.031318597;0.05930022;0.06549659;0.046687063;0.018026354;-0.0018251789;-0.00020038562;0.0019203618;0.003840724;0.004842651;0.00389082;0.0020149883;-0.0002003856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007764941;0.006696217;0.024689173;0.05510696;0.08107452;0.09860919;0.101455405;0.10000167;0.092653275;0.089956425;0.074101835;0.051517647;0.02475875;0.012144664;0.028403468;0.06349595;0.09894895;0.1208826;0.13121805;0.13215819;0.13054666;0.11768986;0.110345125;0.09304756;0.06927033;0.039244033;0.013062171;-0.0017372317;0.002332822;0.012940735;0.034591004;0.05923008;0.08128948;0.0946126;0.098045684;0.10596973;0.1287444;0.17125396;0.22665206;0.26496503;0.2403662;0.16822927;0.08005219;0.018153453;-0.0036644586;0.00012245784;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009017351;0.0079152305;0.027753403;0.056965914;0.077029705;0.08634022;0.07966441;0.07881461;0.082247145;0.0901223;0.0798054;0.05679911;0.024716077;0.0106594;0.028654654;0.06394838;0.09959118;0.12221349;0.12583102;0.11085219;0.089682266;0.06671444;0.06484581;0.06582852;0.058850277;0.03756858;0.013295954;-0.0014249642;0;0;-0.0008906025;0.0078083575;0.027604226;0.05543333;0.073394924;0.08885988;0.11001168;0.15645921;0.218221;0.26350036;0.24046825;0.16808824;0.080020644;0.018157164;-0.0036644586;0.00012245784;0;0;0;0;0;0;0;0;0
corner_right_down;0;-0.00071089173;0.0059813503;0.02439774;0.05042083;0.07217061;0.08108936;0.076365985;0.060459185;0.04078642;0.021229738;0.006512531;-0.0007267953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;-0.00071089173;0.0059813503;0.02439774;0.05042083;0.07217061;0.08108936;0.076365985;0.060459185;0.04078642;0.021229738;0.006512531;-0.0007267953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00015744581;0.00090650603;0.008893303;0.026646508;0.03855037;0.038311817;0.025224727;0.008683375;-0.0009351327;0;0;0;0;0;0;-0.00047901695;0.0039180154;0.0174011;0.037846155;0.054269377;0.06507645;0.06489553;0.059885517;0.05165177;0.039264124;0.022453872;0.010231879;0.002342794;-0.00028550177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;-0.001183229;0.010696772;0.03395104;0.062081367;0.08168098;0.08559327;0.075256236;0.06642042;0.061912104;0.064055875;0.072721235;0.083655134;0.09187094;0.089380674;0.07017204;0.058793966;0.071810365;0.103385754;0.14011504;0.16379675;0.1613231;0.15381661;0.14656614;0.13635124;0.1313607;0.12790866;0.12263916;0.12147054;0.11819823;0.10537482;0.08043221;0.047701307;0.017923774;0.0051012454;0.014633635;0.047303163;0.084420055;0.1091517;0.12153265;0.13336518;0.12526174;0.11826184;0.10256019;0.080077894;0.0556299;0.058695797;0.060380474;0.07606255;0.086438715;0.08810907;0.08111704;0.08495904;0.084475726;0.07197913;0.048979964;0.026120737;0.009313159;0.0007061205;-0.00051209657;-0.00004453016;0.0000063614502;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;-0.0017298593;0.017002786;0.03772838;0.04750092;0.03780062;0.017822048;-0.0031407368;-0.0022655828;0.00053436187;0.00071021006;0.00011586919;-0.000014994836;0;0;0;0;0.00007633737;-0.0011068917;0.0019084339;0.0050563957;0.0059590847;0.0055726273;0.006493447;0.005004869;0.018569063;0.027241943;0.034957744;0.03298728;0.025191331;0.010362798;0.0057253027;-0.0005200483;-0.00072687486;0.00023092047;0.008811716;0.031974625;0.04836211;0.049805358;0.033543833;0.012432972;-0.0013172968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0.00011132531;-0.0010984096;-0.0029946512;0.0016921445;0.02224651;0.058731526;0.10059197;0.13316031;0.15256445;0.1617364;0.16498129;0.16020507;0.14501;0.11895541;0.09816346;0.09727509;0.099563755;0.10399112;0.10467749;0.100877814;0.09475918;0.08734399;0.07254144;0.06568101;0.057735167;0.056108333;0.056723956;0.053321116;0.060287483;0.08064257;0.10002061;0.10937624;0.10931991;0.095497735;0.08509173;0.085095964;0.09082365;0.08651224;0.0936364;0.10759103;0.10531621;0.08499688;0.050369147;0.014650412;-0.0016476148;0;0;-0.0004786989;0.0037739286;0.018624727;0.042314753;0.063622415;0.06629422;0.049061067;0.024035137;0.006044965;-0.0007124821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0.00018925306;-0.0018721208;-0.005031905;0.0029055884;0.037381183;0.09836148;0.16809899;0.2219315;0.25363743;0.26854306;0.27409685;0.26668337;0.24193539;0.20100233;0.14556748;0.09561245;0.06458631;0.06650306;0.08817415;0.113135286;0.11909767;0.109156325;0.09639753;0.09590676;0.087171435;0.078444466;0.07809842;0.073437594;0.0652385;0.0511911;0.023085162;0.0031678732;0.0006093949;0.004150654;0.016279547;0.040256348;0.07014942;0.09088445;0.11876342;0.15424724;0.16309203;0.13759808;0.083889194;0.024636291;-0.0027608678;0;0;-0.0008304869;0.00708697;0.027684378;0.055598095;0.07479948;0.071582176;0.047573756;0.021136226;0.0045509785;-0.00056553254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011689159;0.010241929;0.036436774;0.070621066;0.10301303;0.12502019;0.13062172;0.115184605;0.0826906;0.040785886;0.018932726;0.01711998;0.036978565;0.04451157;0.03941659;0.021689883;0.0089691095;-0.001985821;0.009025143;0.03456005;0.067934714;0.09026368;0.08548783;0.05614937;0.024797715;0.005513053;-0.00067841663;0;0;0;0;0;0;-0.000011132533;0.0001335904;-0.000057889178;-0.00048537872;0.009037761;0.025441546;0.048984997;0.07604448;0.10214618;0.11550262;0.106540196;0.07438387;0.035407018;0.008004292;-0.0016364823;0.000055662655;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;-0.00015613377;0.0010041544;0.007626063;0.024176242;0.05225277;0.08600522;0.116031885;0.13114625;0.115486376;0.09410107;0.0794746;0.08096078;0.08995605;0.08926435;0.06240525;0.03461475;0.01201942;-0.0014769161;-0.00047127716;0.0022933015;0.013192049;0.020706508;0.022810556;0.015017785;0.007681447;-0.0007681447;0;0;0;0;0;0.00012245784;-0.0018146028;0.0034510847;0.008491672;0.013866459;0.023267439;0.042390235;0.066920996;0.09327207;0.09462482;0.07152332;0.03914317;0.012918341;-0.000039335366;0.015489062;0.03020256;0.03689321;0.0292652;0.014069295;-0.0014160582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00083493994;0.007225014;0.026677258;0.054751646;0.08167197;0.09776218;0.09588264;0.08642185;0.07957534;0.06718298;0.050148346;0.029093016;0.010060098;-0.0010872773;0;0;0;0.00006122892;-0.0008663893;0.00044697116;0.010825275;0.035564262;0.065320134;0.08739873;0.08327329;0.05833892;0.027635397;0.0075812545;-0.0008739038;0;0;0;0;-0.0004898314;0.0038407235;0.019248148;0.043895572;0.066182904;0.06907736;0.051220782;0.025103861;0.00633441;-0.00074587966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
